161	qu’il cuide bien morir. 	qu il en cuidoit bien morir. 	180
162	Et Lanceloz s’em passe outre, 	et lanc̃. sen passe outre 	181
163	que plus nel resgarda, 	que plus nel regarde.	182
164	si choisi le duc en son venir, 	Lors choisit le duc en son uenir 	183
165	que l’en li ot bien monstré, 	que len li ot |moustre.et	184|185
166	et il li vient l’espee adrecie contremont 	ciz li uient lespee contremont drecie. 	186
167	et le fiert 	et le fiert si durement 	187
168	si que anz el hiaume li fait le branc d’acier entrer plus de Il. doie, 	que dedens le hiaume li fait lespee entrer. plus de deus doies. 	188
169	mes ne l’a blescé mie en char. 	Mais en char ne la mie blecie. 	189
170	Et Lanceloz ne l’espargne de riens, 	et lanc̃ ne lespargne de riens.|ains le fiert si durement de toute sa force 	190|191
171	ainz le fiert desus la destre espaule 	sor la destre espaule |quil li tranche le haubert 	192|193
		et lespee li descent sor le bras. 	194
172	si qu’il li tranche l’espaule et le poing senestre a tout l’escu. Il recuevre l. autre cop 	si li cope le poing destre atout lescu. |Puis le refiert Si durement 	195|196
173	et li fait la teste voler 	quil li fait la teste uoler. 	197
174	et cil chiet morz, 	et ciz chiet mors	198
175	dont il ert granz domages. 	dont ce fu grans damages. 	199
176|177	Et quant li autre voient le duc mort, |si tornent en fuie, 	et quant la gent le duc le uoient si tornet en fuie. 	200
178	que plus n’i osent arester; 	que plus ni osent arester. et lanc̃.	201
179	et Lanceloz et lij sien les enchaucent, 	et li sien les enchaucent. 	202
180|181	si prannent Guerehet et Agravain |qu’il ne voloient torner del champ por lor frere Gaheriet 	et prannent agrauain et gaheriet por le frere 	203
182|183	qu’il i laissoient; |si pristrent tant des autres	quil cuidoient 	204
184|185	com il voldrent. |Et li V. frere 	quil fust mors. et li .u. frere 	205
186	qui orent veu Gueheriet cheoir	qui orrent ueu gahient cheoir. 	206
187	et qui bien connoissoient 	et qui bien lo quenoissoient 	207
188|189	qu’il avoient le tout perdu par sa prouesce le prannent |et le font mener en lor chastel. 	et que mout auoient perdu par sa proesce: le prannent et mout dautres auec lui. et les font mener el chastel. 	208
190	Si ne fu onques si grant feste 	Si ne fu onques si grans feste	209
191	com il firent de Lancelot, 	com cil de laiens font a lanc̃. 	210
192	car il crioient tuit, 	Car il crioient tuit a une uois 	211
193|194	si com il passoit: « |Bien veingne li mieldres a chevaliers del monde!» 	si comme il paissoit parmi les rues: bien uaingne la flors de la cheualerie del monde. 	212
195	Ensi crioient tuit grant et petit contre Lancelot 	Bien uaingne li mieudres des bons	213
196	et il avoit moult grant honte de ce 	Et il a grant honte de ce 	214
197	qu’il disoient 	quil dient. 	215
198	et moult a li pesoit 	et mout li poise de ce 	216
199|200	qu’il le seingnorisoient tant, ja soit ce |qu’il l’eust bien deservi.	qu il lonorent 	217
201	Quant Lanceloz vient en mie la rue, 	.si quant il uiennent parmi les rues 	218
202|203	si la trouva toute portandue de dras de soie et de pailles |et fu toute encortinee contre lui por honor de lui. 	si les trueue totes couertes de cendax. et de pailes. et toute la uille encontre lui. 	219
204	Si le reçoivent a si grant feste	Si le resoiuent a si grant honor	220
205	com il pueent plus, 	comme il porrent plus. 	221
206	et il l’orent desarmé, 	et quant il lorrent desarme 	222
207	si li aportent I. robe de cendal vermeille tote fresche. 	si li aportent Robe de cendal tote fresche 	223
208	Et quant il est vestuz et apparilliez, il demande a veoir les III. 	Qnent lanc̃ fu uestus et aparilliez si demanda a ueoir les .iii. chrl̃s 	224
209	qui pris estoient, cels 	qui furent orains pris. Cex 	225
210	qui estoient armé tuit d’unne manniere 	qui estoient tuit arme dune maniere. 	226
211	et il les avoit toute jor trop couvoitiez a veoir, 	Car i les auoit le Ior mout counoitiez a ueoir 	227
212	car moult l’avoient bien fait en la bataille, 	car il lauoient. mout bien fait le Ior a la bataille. 	228
213|214	et|ce estoient li III. frere. 	et cestoient li .iii .frere. 	229
215	Et l’an les vait ! querre maintenant	et len les uait maintenant	230
216	et quant il les vit venir, 	querre.et si tost comme il les uit 	231
217	si les connut bien, 	si les connut bien de loing. 	232
218	mais por ce 	et pour ce 	233
219	qu’il ne voloit mie 	quil ne uoloit mie 	234
220	qu’il le conneussent, les fist metre arriere.	quil le queneussent les fist il remener ariere. 	235
221	Si est tant dolanz de ce 	Mais il est si dolent |et si courreciez de cen 	236|237
222	qu’il a esté contre els en ceste bataille 	quil a este contre eus en la bataille 	238
223	que il ne set 	quil ne set 	239
224	qu’il doie faire: 	quil doie dire |ne faire del courrous 	240|241
225	car moult amoit Gaheriet de grant amor, 	quil en a|car mout amomoit Gaherret de grant amor. 	242|243
226	et d’autre part il l’am poise moult 	et dautre part il len pesoit mout 	244
227	por amor de Gauvain lor frere: 	por amor monsignor .G. lor frere. 	245
228	puis conmande a cels de laienz 	si commande a ciax de laiens 	246
229	qu’il lor ? facent tant d’onor 	quil leur facent donor 	247
230	com il porront, « 	tant comme il pueent. 	248
231	car je vos di, fait il, 	Car ie uos di fait il loiaument 	249
232	qu’il sont moult prodome et de haut lignage et bon chevaje 	que il sont mout preudome et de haut lignage. |et si uos di uraiement 	250|251
233	n’i eusse ja escu font cil oster de la prison	que ce ie cuidaisse |que il fussent contre uous. Ie ni eusse ia escu pris 	252|253
234	et les font a metre en l por aux grever. » 	ne cop feru |por eus greuer. 	254|255
235	Lors les oriez les en avoit. 	Lors les font li frere mestre hors de prison. |et mener en une chambre mout bele et mout riche. et font regarder la plaie Gaheriet. 	256|257
236	Cele nuit fu la joie et la feste moult grant el demander ; 	et li font tout le bien |que il pueent 	258|259
237	si le couchent a aise et a moult grant onor. 	Si le uirent mout honorablement |por ce que lanc̃. lauoit commande. 	260|261
238	Et l’andemain 	Car proiez les en ni auoit |Cele nuit fu mout grans la feste et la Ioie el chastel. 	262|263
		et ce lanc̃ fu bien seruis et honores de tout Lor pooir ce ne fait mie a demander. 	264
		et le coucherent mout souef et mout a aise. A landemai,	265
239	qu’il ot oïe messe, vint a vielle 	quant il ot messe |oie il uint a la uielle 	266|267
240	qui laienz l’avoit amené 	qui laiens lauoit amene. 	268
241	et li dist: « Dame, je e sui vers vos aquitez. il, par la riens 	et li dit dame |sui ie bien aquites enuer uous.	269|270
242	que vos plus amez Sire, fait ele, ofl. — 	Certes sire fait ele oil mout bien. 	271
243	Or vos quue vos a home 	Or uos pri ge donc fait il par la riens |que uos plus amez an cest monde	272|273
244	qui demant de moi 	que uos a nelui 	274
245	ne dioiz mon non ie ne faites savoir 	qui de moi demant ne dites mon non.|ne 	275|276
246	qui je sui. 	qui Ie sui. 	277
247	Et savez vos 	et sauez uos 	278
248	por quoi je le di ? Cil III. chevalier prison sont frere mon signor Gauvain 	por quoi gel di. Cil troi cheualier prison |que Ie mandai er soir sont frere monsignor .G.	279|280
249	et tant les aim	Si les ain tant de bone amor 	281
250	que je ne voudroie mie 	que ie ne uoroie por rien 	282
251	qu’il seussent 	quil seussent 	283
252	que je eusse esté contre aux, 	que ie eusse este contre eus en ceste bataille.	284
253	car il m’an harroient par aventure; 	Car il me harroient par auanture. 	285
254	et por ce ne voil je mie 	et |por ce ne ueil ie mie 	286|287
255	qu’il sachent mon non. » 	quil saichent mon non. 	288
256	Et ele dist 	ni |qui ie sui. et la uielle dit 	289|290
257	qu’ele nel descouverra ja a nul home. Il vient as .V. freres 	qu ele ne le descouuera Ia a home ne. |et lors uint lanc̃ a .u. 	291|292
258	et lor dit 	freres.et lor dit 	293
259	que li III. chevalier soient quite et mis fors de prison	quil wet |que li cheualier soient cuite et mis hors de prison. 	294|295
260	et cil dient 	et cil dient 	296
261	qu’il le feront tot a sa volenté; « 	quil en feront sa uolente. 	297
262	et ancore vos pri je, fait il, 	et encor uos pri ge fait lanc̃. 	298
263|264	que quant je m’en serai alez,|que vos retaingniez les III. freres çaienz 	que si tost comme ien ferai ales les tenes trois Iours ou quatre. 	299
265	et lor faites tant d’amor et d’onor 	et les ceiornes tout a ais |et lor faites tant donor 	300|301
266	que je vos en saiche gré; 	que ie uos en saicle gre. 	302
267	car bien sachiez 	Car bien saichiez uos uraiement 	303
268	qu’il sont mi ami. » 	qu il sont mout mi ami. 	304
269	Et il dient 	et cil respondent |quil en soit tout asseur 	305|306
270	que si feront il sanz faille. 	que|si feront il. 	307|308
271	Lors demande Lanceloz ses armes 	Atant demande lancelos ses armes. 	309
272	et cil dient? 	et cil dient 	310
273	qu’il demort encore,	que il demoure encor laiens 	311
274	car trop a poi demoré avec aux; mes il dist 	que tͦp petit i a ceiorne. |mais il dit 	312|313
275	qu’il ne remaindroit en nule mannierea; 	quil ne demorroit plus en nulle maniere. 	314
276	si s’em part entre lui et Lion. 	Si sen part atant entre lui et lionnel. 	315
277|278	Et|quant il sont monté, li V. frere viennent a Gaheriet 	et quant il fuostret ale li .u. frere uinrent a gaher 	316
279	et le metent fors de prison 	et losterent de prison. 	317
280	et li font toute la joie 	et lor firrent tote la feste 	318
281	qu’il li pueent faire a lui et a ses freresb. 	quil porrent. 	319
282	Et il demande maintenant	et lor demandent a ciax de laiens 	320
283	qui li chevaliers est 	que li cheualier̾s estoit 	321
284	par cui il ont esté desconfit 	qui les auoit ainsi desconfis en la bataille. 	322
285	et il dient 	et cil dient 	323
286|287	qu’il ne sevent, |se Diex lor aïst. — 	qu il nen seuet riens. 	324
288	Par foi, fait Gaheriez, 	Certes fait Gaher. 	325
289	ce ne puet estre, 	ce ne puet estre. 	326
290	car des voz fu il et avec vos vint il çaienz. — 	car de uos gens cuideroie ge bien |quil fust. 	327|328
291	Par foi, font ? il, de notre gent ne fu? il pas, 	Sachiez font il uraiement |que non lestoit. 	329|330
292	mais il nos aidoit por l’amor d’une dame 	Mais cest uerites |qu il nous aidoit por amour une dame 	331|332
293	qui ceanz est, 	qui saian est 	333
294	ne onques son non 	et saichiez |que son non	334|335
295	ne nos vost dire	ne nous uout il onques dire. 	336
296	ne onques ne le veismes. 	ne soi descourir. 	337
297	Mais il nos pria tant de vos servir et de faire toute l’onor 	Mais il nous pria au departir |que nous nus pennissiens de uos ceruir. 	338|339
298	que nos porrions, 	et donorer a nostre pooir. 	340
299	car il dist	Car il nous dit 	341
300	que vos estiez moult si ami. » 	que uos estiez mout ci ami. 	342
301	Lors se merveillent trop 	quant cil oirent ceste nouelle |si se meruillerent mout 	343|344
302	qui ce puet estre, 	que li cheualiers pooit estre. 	345
303	si demandent de quel corsage ! il estoit 	Si demandent de quel corage il estoit. 	346
304	et de quel façon. « 	et de quel sanblant. 	347
305	Par foi, fait il, ce est J. des plus biaux chevaliers del monde 	Si maist diex font il cest li plus biax cheualiers dou monde. 	348
306	et est I. poibrunez 	et est 	349
307|308	et ne puet pas avoir plus de XXVI. anz |et est tonduz de novel. »	Et si est tousez tout de nouel. 	350
309	Et quant il oient cels paroles, 	quant il entandent ceste nouelle 	351
310	si sont plus desvoié que devant,	si sont plus esbahi que deuant. 	352
311|312	si ne sevent que dire, |si demorent laienz une semainne entiere et	Si demorerent laiens une cemainne. toute entiere. 	353
313	tant que Gueheriez fu auques gariz. 	tant que Gaher. fu tous sains. et|quant il fu garis 	354|355
314|315	Lors s’am partirent tuit III. et demandent |quelz armes li chevaliers emporta, 	si sen partirent tui troi et au departir demanderent ques armes li cheualiers en porta 	356
316	quant il s’em parti 	quant il sen parti. 	357
317	et il dient « unes noires 	et il dient unes totes noires 	358
318	et un escu blanc a I. lion noir. » 	et .i. noir escu et .i. blanc haubert. |et en son escu apoint .i. escu blanc. 	359|360
319	Et il se metent aprés tot le chemin 	et il sen tornent apres si grant aleure 	361
320	que cil lor enseingnierent, 	que il porrent plus. 	362
321|322	car il le cuident bien trouver as enseingnes |que il porte.	Car il cuidoient bien trouer a s ensangnes des armes. 	363
323	Et Lanceloz a tant chevauchié, 	et lanc̃ auoit cheuauchiet le premier Ior 	364
324|325	quant il s’en fu partiz |et il et Lion, sanz aventure trover 	quil sen estoit partis tout entierement entre lui et lyonnel. sans auanture trouer 	365
326	qui a conter face, 	qui a conter face. 	366
327	qu’il jurent la nuit chies une veve dame 	et furent la nuit chiez une ueue dame mout cortoise et mout uaillant. |qui mout bien les herbreia 	367|368
328	qui bien les herberja. Au matin 	et aisa de tout son pooir. |Car ele estoit mout genti fame. Au matin 	369|370
329	quant il orent oïe messe, 	quant il orrent messe oie 	371
330	si se remistrent en lor chemin 	si ce mirrent en lor chemin: 	372
331	et entrerent a ore de prime en une forest 	Si auint endroit oure de prime |quil entrerent en une forest. 	373|374
332	qui duroit bien IlI. liues de lonc et une de lé 	qui duroit largement .ii. Iornees de lonc. |et bien une de le. 	375|376
333	et l’apeloient cil del païs Terique.	et lapeloient cil del pais cerique. 	377
334	Et quant il orent chevauchié dusqu’a ore de midi, 	quant il orrent cheuauchie |iuqua eure do midi 	378|379
335	si lor greva et anuia, 	si lor anuia mout. et greua. 	380
336	car li soulauz iert chauz et ardanz 	car Li solaus estoit mout ardans et mout chaus. 	381
337	et lor armes furent eschaufees del souleil; 	et les armes estoient eschaufees de lardeur dou soleil. 	382
338	si furent si las et si travillié 	si furent si las et si traualliet 	383
339	qu’il les couvint a reposer 	quil les couint a dessandre et a reposer 	384
340	tant que li chauz fust trespassez. 	tant |que li chaut fu cheus.	385|386
341|342	Lors mist chascuns pié a terre |et osterent les seles a lor chevax et les frains? 	Lors dessendirent maintenant de lor cheuaus 	387
343	et les laissierent pestre de l’erbe par mi le bois,	si lor laissent paitre de lerbe parmi le bos. 	388
344	puis osterent les heaumes 	puis ostent lor hiaumes de lor chiez. 	389
345	et abatirent? lor vantailles 	et abatent Lor uantaille 	390
346	por recoillir le vent;	por coler le uant. 	391
347	si se couchent desor l’erbe souz l’ombre d’un pomier. 	Si ce coucherent desous lonbre dun pomier. Lanceloz nauoit mie la nuit 	392
348	Et Lanceloz n’avoit onques dormi la nuit, 	deuant dormi. 	393
349	car trop avoit eu grant chaut. 	por ce que trop faissoit grant chat. 	394
350	Se li avint 	Si li auint maintenant 	395
351	qu’il s’andormi a ce 	quil fu couchiez 	396
352|353	qu’il trova la froidor de l’erbe i|et la douçor del vant. 	quil troua la froidure de lerbe. et la dousour del uant. 	397
354	Et Lions veilla 	Si sendormi maintenant. et lyonniax ses cousins ueilla toteuoies 	398
355	qui n’avoit pas talant de dormir 	qu il nauoit talant de dormir.	399
356	et ne demora gueres 	et ne demora gaires 	400
357	qu’il vit venir tout le chemin ferré auques loing de lui Il. chevaliers armez 	quil uit uenir tout le grant chemin ferre auques loing de Iui .ii. cheualiers armez. 	401
358	qui amenoient avec aux une damoisele 	qui amenoient auec eus une mout bele damoisele. 	402
359	et aloient grant joie faisant. 	et aloient mout grant ioie faissant. 	403
360	Et quant il vindrent pres de Lion, 	et quant il uindrent endroit Lyonnel 	404
		si commancerent a cesgarder apres eus. 	405
361	si resgardent derriers aux et tant que li uns d’els dist: « Par mon chief, veez ci venir un chevalier. 	tant que li uns dit. |Par mon chief le grat cheualier uoi uenir. 	406|407
362	Et Lions esgarde loing par mi le bois 	et Lionniax choisit parmi la forest apres eus 	408
363	et voit aprés aux venir J. chevalier armé sor J. destrier tout noir; 	et uoit uenir sor .i. grant destrier noir .i. cheualier arme 	409
364	mais ce ert li graindres de cors et de membres 	qui estoit li graindes de cors et de mambres 	410
365	que Lionnel veist mes; 	que lyonnias eust onques ueu. 	411
366	si resambloit en son venir foudre 	Si senbloit en son uenir|que cestoit foudres 	412|413
367	qui descent del ciel. 	qui dou ciel descendist. 	414
368	Et li uns d’aux li torne l’escu 	et Li uns des deus li torne lescu por iouster. 	415
369	et cil le fiert 	et cil le fiert si durement 	416
370	si qu’il li met le glaive par mi le cors 	quil li met le glaiue parmi le cors. 	417
