40	ou il voit Joseph; 	ou il uit Iosep. 	45
41	si li baisse les piés 	et li baise les piez 	46
42|43	et dist si|que tuit l’entendent: « Veez ci le saint homme 	et dit. ueci le saint home 	47
44	qui despendi le fiz Dieu de la vraie crois 	qui despandi le fil dieu de la crois. 	48
45|46	et Dieus l’a envoié entre nos|por ce 	et diex la enuoier entre uos por ce	49
47	que vos soiés baptisié, 	que uos soiez baptisie. 	50
48	kar autrement ne poés vos eschaper de la pardurable mort d’enfer. » 	Car autrement ne poez uos eschaper de la pardurable mort. denfer. 	51
49|50	Quant Joseph vit le mort resuscité,|si plora de pitié 	et quant Iosep uit le mort resucite deplora de pitie 	52
51	et mercia Dieu de buen cuer; 	et mercia dieu de bon cuer. 	53
52|53	si dist a cels |qui entor li estoient: « Seignor, 	et dit a saus qui entor lui estoient. 	54
54	or poés vos bien dire 	et dit Signor or poez uos bien dire 	55
55	que cil 	que cil 	56
56	de cui je vos al parlé est Diex et puissans sor tos autres. — 	dont ie uos ai parle est diex poissans sor tous autͤs	57
57	Certes, fet Mategrant, c’est voir ne jamés ne creirai en autre Dieu 	Certes cest uoirs fait mategrans |ne iamais ne querrai en autre dieu	58|59
58	que en lui, 	que en lui. 	60
59	kar je sai bien,	que ie sai bien 	61
60	des qu’il a Argon mon frere resuscité, 	des |quil a argon mon frere resucite 	62|63
61	qu’il est Diex sans per.	quil est diex ades |et sera ades et tout uns.	64|65
62|63	Atant se laisserent tuit cil de la place chaoir as piés Joseph |et distrent a haute vois : « Sire, nos nos metons del tot en vostre conseil; 	Atant ce laisserent tuit cil de laiens cheoir au piez iosep. et dirent a haute uois. Sire nos nos metons del tout a uostre conseil. 	66
64	se nos avons par mescreance foloié ça en arieres, nos somes prest de lamendier a vostre los ne jamés ne ferom rien 	et se nos auons par nostre mescreane folie |sa en arieres nos somes pres de lamender. 	67|68
65	qui encontre vostre volenté soit. Enseigniés nos quel loi nos devom tenir et en quel maniere, 	ne iamais ne ferons riens |qui contre uostre uolente soit. 	69|70
66	et nos la tendrom. »	Si nos ensangniez |quel loi nos deuons tenir et en quel maniere nos le ferons. 	71|72
67	Ensi furent cil del chastel converti et baptisié. 	Ainsi furent cil del chastel conuerti et batisie. 	73
68	Et quant li seneschals	et quant li seneschaus 	74
69|70	qui avoit feru Joseph par mi la cuisse |vir 	qui auoit feru iosep parmi la destre cuisse uit 	75
71	que tuit se crestienoient, 	que tuit ceens tiennerent. 	76
72	si reconuit oiant tot le pueple 	Si requenut deuant tous 	77
73	comment il avoit feru Joseph	comment il auoit feru ioseph. 	78
74|75	et comment l’espee estoir brisiee, « |et je cuit, fet il, 	et coument lespee estoit bͥsie. Ie cuit fait il 	79
76	que vos en troverois l’autre moitié en sa cuisse.» 	que uos trouerois lautre moitie en sa cuisse. 	80
77	Lors i fist Mategrant garder. 	et lors fist mategrans garder. 	81
78	si troverent l’espee; 	et troueret lautre piece de lespee. 	82
79	et quant virent ce, 	et quant il uirent ce 	83
80	si en furent molt esmaié; 	si en furent mout esmaie. 	84
81	si dist Mategrant: «Sire, 	Si li dit mategrant. Sire 	85
82	comment portois vos garir? — Bien,	comment porrois uos Garir. 	86
83	se Dieu plest fist Joseph, 	Bien se dieu plait dit Ioseph. 	87
84	mais vos serois avant sanés de la plaie de vostre chief., 	mais uos seres uos garis de la plaie de uostre chief. 	88
85	Lors fist aporter le remanant de l’espee ou le pont 	Si fist aporter le remenant de lespee 	89
86	et le heut estoit, 	ou li heus estoit. 	90
87	si fist le seigne de la crois sor la plaie Mategrant 	Si fist le signe de la crois sor la plaie maintenant. 	91
88	et ele fu tantost garie. 	et ele fu tantost garie. 	92
89	Puis traist hors de sa char la piece de l'espee 	Puis trait la piece de lespee 	93
90	qui dedens estoit; mes	qui en sa char estoit. 	94
91	trop se merveillierent tuit cil 	Mais trop se meruillerent tuit cil 	95
92	qui la virent, 	qui la uirent. 	96
93	kar au retraire n’issi de la plaie gote de sanc, 	Car du traire de la plaie nen issi goste de sanc. 	97
94|95	et l’espee estoit si clere et si blanche |qu’il sambloit 	et lespee estoit ausi clere et ausi blanche 	98
96	c’onques ne fust en char entree De ce se merveilla tos li pueples, 	comcele neust onques este en char. |et de ce ce meruila trop li pueples. 	99|100
97	et quant Josepf fint les ll. moitiés del brant, 	et quant Ioseph uit les .ii. parties de lespee. 	101
98	si dist : « 	si dist. 	102
99	Ha, espee jamés ne seras soldee devant 	ha; espee ia mais ne seras sodee 	103
100	que cil te tendra a ses mains 	deuant que ciz te tanra a ses mains. 	104
101	qui les hautes aventures del Graal devra assomer; 	qui les hautes auantures del gͣal deura asomer. 	105
102	mais si tost com il te tendra,	et si tost comciz te tanra asses meurs 	106
103	si rejoindras a force, 	Si reiondera a force. 	107
104	Et cele partie 	et cele partie 	108
105	qui en ma char entra ne sera jamés veue nule fois 	qui dedens ma char fu ne sera|mais nule fois ueue 	109|110
106	que sanc n’en isse, 	que sanc nen isse. 	111
107	tant que cil 	tant que cil 	112
108	qui la soudera la tiegne. » 	qui la resodera la tangne. 	113
109	Ensi jura loseph de l’espee,	Ensi loua ioseph de lespee. 	114
110	et lors furent par le chastel crestienez. 	et lors furent|tant cil del chastel crestienne. 	115|116
111	Si vesqui puis Argon VIll. ans; 	Si uesqui puis argoas uiii iors. et	117
112	et quant loseph se parti del chastel, 	quant ioseph ce parti de chastel. 	118
113|114	si refindrent laiens l’espee|et la garderent a grant chierté 	si retindrent lespee laiens et la garderent a grant honor 	119
115	tant que je la conquis oan a molt grant paine. 	tant que ie la conquis |oan a mout grant a mout grant painne. 	120|121
116	Et bien sachiés 	et bien saichiez 	122
117	que je i oi molt grant travail, 	que ie i oi grant trauail 	123
118	ains que l’euisse par devers moi; 	ains que ie leusse par deuers moi 	124
119|120	et puis que je l’oi, |vos di je bien 	et puis que ie loi uos di ie bien 	125
121	qu’ele ne fu traite del fuere iors orendroit: 	quele ne fu pus traite del fuerre fors orendroit . 	126
122	si la port aventure trover celui 	Si la port tous iors auec moi. porce|que ie cuidoie par auanture trouer celui 	127|128
123	qui la rejoinsist, 	qui la reioinsist. 	129
124	et mesmement de yos avoie je grant espoir 	et maimement de uos auoie ie grant espoir 	130
125	que vos la rejoinsissiés,	que uos la reioisisiez. 	131
126|127	kar il n’est encore de nul chevalier si grant parole |come de vos; 	Car il nest encore si grans parole de cheualiers comme de uos. 	132
128	et quant vos i avés failli, je ne sal qui í puisse recovrer. 	et quant uos i auez failli : ie ne sai |ou ie puisse recourer	133|134
129	Or avés oi 	Or auez oi 	135
130|131	por quoi ele saine t |por quoi je port ll. espees. 	por qoi ele sainne. et sauez uos por coi ie mengenoillai 	136
132|133	Et savés vos |por quoi je m’agenoillai devant li? le m’i agenoillai 	deuant li : ie mi enienoillai 	137
134|135	por ce que |¡e sai bien 	por ce quele est sainte. 	138
136|137	qu'ele est sainte, |kar par si seront achevees es aventures del saint Oraal, et maint miracle en ai e veu, 	Car par li ceront escheueez les auantures del saint graal et maint miracle en ai ie puis ueu 	139
138	puis que je la portai premierement. — 	que ie la portai premierement	140
139	Et por quoi, fet Hestor, le baisastes vos ? —	et por coi fait hector la baisastes uos. 	141
140	Por ce, fet il, 	por ce fait il	142
141	que le jor 	que le ior 	143
142	que je le baise ne recevrai je mortel plaie; 	que ie la baise ne reseuerai ie mortel plaie.	144
143	et quant je dis ore a mon seignor Gauvain 	et quant ie dis ce a monsignpr .G. 	145
144	qu’il m’avoit de mort rescos, 	quil mauoit de mort rescox. 	146
145	ne me menbroit il pas de l’espee. — 	ne me mambroit il de lespee. 	147
146	Or me dites, fet mesire Gauvain, 	Or me dites fait messires . G. 	148
147	comment vos avés non. — 	comment uos auez non. 	149
148	Certes, fet cil, j’ai non Eliezer, 	Certes fait cil iai non Eliezer.	150
149	si sui fiz al Riche Roi Pescheor 	Si sui fiz au riche roi pescheor. 	151
150	qui tient le saint Graal en sa maison. — 	qui tient le saint gͣal en sa maison. 	152
151|152	Et|qu’aliés vos querant? fet mesire Gauvain. — 	et qualiez uos querant fait messires. G. 	153
153	Certes, iet cil, je vos aloie querant 	Certes fait il ie uos queroie 	154
154	por ceste espee Ejoindre, 	por ceste espee reioindre. 	155
155	har je cuidoie bien 	Car ie cuidoie bien	156
156	que vos n'i fausissiés pas; 	que uos ni fausisiez mie. 	157
157	et puis que vos i avés failli, je cuit bien 	et puis que uos i auez failli : ge cuit bien 	158
158	que chevaliers n’i aviegne mes a piece. — 	que cheualiers ni auangne mais apiece. 	159
159	Or vos dirai, fet mesire Gauvain, 	Et uos dirai fait messires .G. 	160
160|161	que vos lerois. ll est voirs |que nos somes meu en la queste del nellor chevalier del monde, 	que uos ferois. Nous soumes entre en la queste au millor cheualier del monde. 	161
162	dont nos ne savons rien yil est mors ou vis, 	dont nos ne sauons riens ce il est mors ou uis . 	162
163	et 	et 	163
164	por ce vos loeroie je en droit conseil 	por ce uos loeroie endroit conseil 	164
		que uos uenissiez auec nous 	165
165	que vos venissiés avec nos tant que nos l’euissons trové ou loing ou pres, 	tant |que nous leussiens troue ou loing ou pres. 	166|167
166	se trovez puet estre, 	Ce trouez puet estre. 	168
167|168	Et|¡t sai bien 	et ie sai bien 	169
169|170	qu'il achevera ceste aventure, |se mortels proesce í puet avoir mestier. — 	quil acheueru ceste auanture ce mortel proesce i puet auoir mestier 	170
171	Ki est cil, fet li chevaliers, 	Qui est cil fait li cheualiers 	171
172	que vos dites,	que uos dites 	172
173	qui tant est de haute proesce? — Cest, fet il, mesire Lancelos del Lac. — 	qui est de si haute proesce. |Cest fait il lanc̃ del lac 	173|174
174	Par oi, fet cil, en vostre queste ne me metroie je mie, 	Par foi fait cil en uostre queste ne me metroie ie pas 	175
175	kar Fres al pas le crgé, 	car ie nen ai pas le congie. 	176
176|177	ams men iel la |dont je nui; 	ains men irai la dou ie uig. 	177
178|179	mes |se vos le trovés nul lieu,	Mais ce uos le poez trouer nul lieu: 	178
180	si li poés dire 	si li dites 	179
181|182	que s’il velt ceste espee veoir, |si viegne tot droit chiés le Riche Roi Pescheor, 	quil uaingne ueoir ceste espee chiez le riche roi pescheor. 	180
183	kar iluec 	Car iluec 	181
184	porra il l’espee trover. » 	porra il ueoir ceste espee. 	182
185	Et lors les commande a Dieu, 	et lors les conmande a dieu. 	183
186	si s’en vet entre lui et la pucele et l’escuier, 	Si sen reuait entre lui et sa pucele et son escuier. 	184
187	et mesire Gauvain se depart de ses compaignons, 	et messires .G. ce part de ses compangnons 	185
188	si aquelt son chemin tos sols et chescuns des autres fet autretel. 	Si aquest sa uoie tous seus. |et chascuns fait autretel.	186|187
189	Mes ore se taist li contes d’els tos 	Mais or se tait li contes deus tous 	188
190	et parole d’Agloval premierement, 	et parole de gloual.	189
191|192	Or dist li contes |que, 	OR dit Li contes 	190
193	quant Agloval fu partis de ses compaignons, 	que quant agloual |se fu partis de ses compangnons 	191|192
194	qu’il erra tot le jor entier 	quil erra tout le Ior 	193
195	sans aventure trover 	sans auanture trouer 	194
196	qui face a amentevoir. 	qui face a ramenteuoir. 	195
197	Et la nuit iut en la maison a un hermite molt preudome 	et la nuit iut chiez en hermite 	196
198	qui son pooir fist la nuit de lui aaisier. L’endemain se leva matin 	qui fist son pooir de lui aisier Landemain |se leua matin 	197|198
199|200	et erra totes voies |et ensi cercha la forest et de Ionc et de lé, 	et erra toute Ior et sercha la forest de lonc et de le. 	199
201|202	tant que ce vint al cinquime jor |qu’il vint, un poì devant vespres, en I. estroit sentier.	et quant ce uint au cinquime ior un poi deuant uespres. en .i. sentier estroit. 	200
203	Et lors encontra I. chevalier acorant sor .I. cheval 	et|lors encontra .i. cheualier arme acorant sor .i. cheual 	201|202
204	et fu armés de totes armes, 	et fu armes de toutes armes. 	203
205	mes ses escus estoit detrenchiés amont et aval et ses haubers ros et desmailliés et ses hialmes depeciés et escartelés »;	mais ses escus estoit detranchiez amont et aual. et ses escus haubers desmailliez et Ses hiaumes esqͣrtelez. 	204
206	et li sans li degote de la teste et des bras, si	et li sans li degostoit de la teste et des bras 	205
207	que li haubers en estoit tos vermels. 	et ses haubers en estoit tous uermax. 	206
208	Et quant il vit Agloval,	et quant il uit agloual 	207
209|210	si vint vers lui |al plus tost 	si uint uers lui au plus tost 	208
211	qu'il pout 	que il pot 	209
212	et a li dist: « 	et dit. 	210
213	Ha, gentils chevaliers, aies merci de moi, ne me laisse ocirre devant toi ! — Sire, fet Agloval, je ne voi encore nul 	ha: gentis cheualiers aiez merci de moi ne me laissier ocirre deuant toi. Sire fait agloual encor ne uoi ie 	211
214	qui mal vos weille fere. — 	qui mal uos ueille faire. 	212
215	Bials sire, fet cil, vos le verrois par tens, 	Biax sire fait cil uos le uerrois par tans. 	213
216	lar aprés moi vient ne sai quels chevaliers	Car apres moi uiennet ne sai quel cheualier 	214
217	qui me velt ocirre, 	qui me uuellent ocirre. 	215
218	et por noient, 	et por noiant 	216
219|220	et si m'a il ja navré, |com vos poés veoir. — 	et si mont ainsi naure con uos ueez. 	217
221|222	Or ne vos esmaiés, ret Agloval, mes laissiés le venir tot seurement, |si l’atendés, 	Or ne uos esmaiez fait agloual laissiez les tout seurement uenir. 	218
223	et je vos creant loialment 	et ie uos creant laiament 	219
224	que vos n’i avrois ja mal sans moi. »; A ces paroles se regardent 	que uos nares ia mal sans moi. |a cel mot se regardent 	220|221
225	et voient I. chevalier» venir si grant aleure 	et uoient .i. cheualier uenir si grant a leure 	222
226	com li chevals le puet aporter. « Sire, fet li chevaliers a Agloval, veés le ci» 	comme cheuaus le poit porter. Sire fait li cheualiers a agloual ue le ci. 	223
227|228	Et il point maintenant vers lui |quanqu’il puet del cheval traire ; 	et il point maintenant uers lui tant comcheuaus le puet pprter. 	224
229	et cil li torne la teste de son cheval,	et cil li torne la teste de son cheual. 	225
230	quant il voit 	et quant ciz uoit 	226
231	que cil li vient a l’encontre ; 	que cil li uient a lancontre. 	227
232	si s’entrenerent si durement 	Si sentreuiennent si durement 	228
233	que li escu n’ont duree 	que li escu ni ont duree 	229
234	qu’il ne soient percié as fers des lances. Li chevaliers brise sa lance a l’encontrer 	quil ne soient percie as fers des lances. |et li cheualiers brise sa	230|231
235	et Agloval le fiert si durement 	lance.et agloual le fiert |Si duremet 	232|233
236	qu’il porte lui et le cheval a terre.	quil porte et lui et le cheual a terre. 	234
237	Mes cil 	mais ciz 	235
238	qui molt estoit pros se relieve erraument 	qui mout estoit fors se relieue ierremet.	236
239	et trait l’espee	et trait lespee 	237
240	et gete l’escu sor sa teste, 	et geste lescu sor la teste. 	238
241	si fet grant samblant de soi deffendre. 	Si fait grant sanblant de lui desfandre. 	239
242	Et Agloval li cort sus tot ensi 	et agloual li cort sus. tout ausi a cheual 	240
243	com il estoit armés,	comme il estoit. 	241
244	si a le fiert si del pis del cheval 	Si le fiert si del pis del cheual	242
245	qu’il le refet voler a terre. 	quil le fait uoler a terre. 	243
246	Et lors descent jus, 	et lors dessent ius. 	244
247	kar plus ne le velt requerre a cheval, 	Car plus ne le uet requerre a cheual porce 	245
248	por ce qu’il estoit a pié; 	que il estoit a pie.	246
249	si atache son cheval a un arbre », 	Si atacha son cheual a a .i. arbre. 	247
250|251	puis trait l’espee |et cort sus al chevalier; 	puis trait lespee et cort sus au cheualier. 	248
252	mes il le trueve si atorné 	Mais il le trueue si atorne : 	249
253	que cil n’a pooir de soi relever de la 	quil na pooir de soi releuer de la 	250
254	ou il gist, 	ou il gist. 	251
255	et il li esrache le hialme de la teste 	Puis li arache le hiame de la teste. 	252
256|257	et li abat la ventaille |et dist 	et li abat la uantaille et dit 	253
258	qu’il li coupera le chief, 	quil li copera la teste 	254
259	s’il ne se tient por outré. 	ce il ne se tient por outres. 	255
260	Et cil oevre les iex, 	Et cil oure les iex 	256
261	qui assés estoit a mal aise e; 	qui assez estoit a malaisse. et	257
262	et quant il voit l’espee 	quant ciz uoit lespee 	258
263	dont cil li velt le chief couper, 	dont ciz li wet le chief coper :	259
264	si a poor de mort 	Si a paour de mort 	260
265	et crie merci. « 	et crie merci. 	261
266	Ha, frans chevaliers, fet il, 	ha; frans cheualiers fait il 	262
267	ne m’ociés mie, 	por dieu ne mociez 	263
268|269	kar ie me tieng por outré; |et veez ici m'espee 	mie.Car ie me tieng por outres et ueci mespee. ie la uos renc. 	264
270|271	que je vos rent. » |Et Agloval la reçoit 	et agloual la resoit. 	265
272|273	et|puis li demande 	et lors li demande 	266
274	por quoi il voloit le chevalier ocirre. » 	parcoi il uoloit le cheualier ocirre. 	267
275	Par foi, fet il, 	Par foi fait il	268
276|277	por ce qu’il ocist avant ier un de mes escuiers, |ne soi por quoi: 	quil ocist auant ier .i. de mes escuiers ne ne sai porcoi	269
278	et 	et 	270
279|280	por ce l’oceisse je volentiers, |se j’en fuisse venus al desus. 	por ce loceisse ie ce ie en uenisse au desus. 	271
281	Et al desus en venisse je par tens, 	et au deSus en uenise ie partans 	272
282	se je ne vos euisse encontré. — 	se ie ne uos eusse encontre.	273
283	Par foi, fet Agloval, vos feissiés trop grant desmesure, 	Mais uos lauez bien cecoru. |PAr foi fait agloual uos feissiez trop grant mespresure. 	274|275
284	quant por I. escuier occissiés I. chevalier,	quant por .i. escuier uoliez ocirre .i. cheualier. 	276
285	et por cest outrage weil 	et por ce ueil ie 	277
286	jeque vos vos en metois en sa merci 	que uos uos metez en sa merci 	278
287	et je vos cuit orendroit moi. 		
288	Et cil dist 	et cil dit 	279
289	qu’il le fera, 	que il le fera 	280
290	puis qu’autrement ne puet estre; 	puis que autrement ne puet estre. 	281
291	si vient devant le chevalier et s’agenoille 	Si uient deuanc le cheualier et sagenoille 	282
292	et li crie merci del meffet; 	et li crie merci. del mesfait.	283
293	et cil li pardone tot.	et ciz li pardone tout. 	284
294	Et lors remonte li chevaliers conquis 	et lors remonte li cheualiers conquis 	285
295	et dist a Agloval: « Sire, fet il, il est huimés tens et hore de herbergier, 	et dit a agloal. Sire fait il il est huimais bien tens |et hore de herbregier. 	286|287
296	kar la nuis i aproche molt durement, 	Car la nuis aproche mout durement. 	288
297|298	et j’ai pres de ci un recet molt aaisié: |por ce vos pri 	et Iai pres de ci .i. recest. 	289
299	que vos veigniés anuit mes herbergier o moi 		
300	et vos i seriés plus a aise 	et uos i cerez plus a aise 	290
301	que vos ne seriés en lieu 	que uos ne serez en lieu 	291
302|303	ou vos puissiés huimés venir. ». |Et Agloval l'otroie,	ou uos puissiez huimais uenir. et agloual li otroie. 	292
304	puis demande al chevalier 	puis demande au cheualier 	293
305	qu’il avoit rescos 	quil auoit rescox 	294
306	dont il est; 	dont il est.	295
307	et il dist 	et cil dit 	296
308	qu’il est del chastel de Roguedon 	quil est del chastel de rogerdon 	297
309	qui est pres d’iluec a une lieue englesche. « 	qui estoit pres diluec a une lieu Galesche 	298
310	Et se vos i voliés venir, je vos i feroie honorer sor tos homes 	et se uos i uoliez uenir ie uos feroie honorer sor tous homs 	299
311	et je le doi bien fere, lear vos m’avés de mort rescos. — 	et ie le̾ doi mout bien faire. |Car uos mauez de mort rescous. 	300|301
312	Or vos dirai 	Or uos dirai 	302
313|314	que vos ferois, fet li chevaliers conquis. |Vos vendrois huimés herbergier avec nos deus.	que uos ferez fait li cheualier conquis . uos uandrois en huit mais herbregier auec nos .ii. 	303
315	Lors si sera entre nos la joie greignor 	lors 	304
316	que se nos estiom departis li uns ça, li autres la. » 	si cera la ioie grans. plus grans que ce nos estiens departi: li un de lautre. 	305
317	Et Agloval r'em prie tant que cil l'otroie. 	et agloual len prie tant que cil lotroie. 	306
318	Lors sont tuit troi retorné 	Lors Sont tuit trois retorne ensanble 	307
319	et vont tant	et uont	308
320	qu’il vienent a unes praeries 	tant quil uiennet en une praierie 	309
321|322	qui estoient en mi la forest; |et el mi lieu de ces pres avoit une tor fort 	qui estoit emmi la forest. et en milieu de ses pres auoit une tor haute et fort. 	310
323|324	et faute|qui estoit close de murs et de fossés; 	qui estoit close de murs. et de fosez. 	311
325	et il vienent jusqu’a la tor, 	et quant il uiennet iusqua la tor 	312
326	si entrent ens. 	si descendent . 	313
327|328	Et cil de laiens corent as estriés,|si les font descendre, 	et cil de laiens corent as estriers pus les desarment. 	314
329	puis les desarment, lar grant mestier avoient de reposer. 	Car grant mestier auoient de reposer |Car il estoient forment trauilli. 	315|316
330	Et quant il sont alegié de lor armes, li sires de laiens les maine en sa mestre sale. 	Et quant il furent alegie de lor armes: li sires de laiens les mainne en sa maistͤ 	317
331	Lors li demande Agloval 	sale.et lors li demande agloual	318
332	comment il a non, 	comment il a non. 	319
333	et il dist 	et il dit 	320
334	qu’il a non Grifon del Mal Pas. « 	quil a non griffon del malpas. 	321
335	Et vos, bials sire, fet il a Agloval, 	et uos biax sire fait il a agloual 	322
336	dont estes a vos ? s 	dont estes uous.	323
337	Et il dist 	et il dit 	324
338	qu’il est de la maison le roi Artu. « 	quil est de la maison le roi artus et	325
339	Et qu’alés vos querant ? » fet Grifon.	que alez uos querant fait Griffons. 	326
340	Et il li conte tote l’aventure de la roine et de Lancelot	et il li conte tote lauenture de la roine et de lanc̃. 	327
341	et comment ele vit 	et coment ele uit 	328
342	que I. chevaliers em portoit la teste. b « 	que uns cheualiers enportoit la teste. 	329
343	Si avom, fet il, tuit juré 	Si auons fait il iure 	330
344	a que, se nos poons le chevalier trover ne conoistre, 	que ce nos poons le cheualier trouer ne quenoistre 	331
345	que nos en aporterom la teste al roi e; 	que nos en porterons la teste au roi. 	332
346	et por ceste chose somes nos meu de la cort tresqu’a dis chevaliers. 	et por ceste chose somes nos meu de la cort iusqua .x. cheualier 	333
347|348	Quant Gritons ot ce |que Agloval dist, 	quant griffons entandi agloual. 	334
349	si se pense 	Si sepance 	335
350	qu’il porra fere, 	que il porra faire. 	336
351|352	lar il set bien |que, s’Agloval le conoist, til ne croira mie 	Car ce agloual le queneist il ne querra mie 	337
353	qu’il n’ait Lancelot ocis; 	quil nait lanc̃ ocis. 	338
354	si l’en covendra morir,	Si len couuandra a morir 	339
355	s’il en set novele. 	ce il en cest nouelles . 	340
356	Lors dist 	et lors dit 	341
357	que ce seroit trop grans damages, se Lancelos estoit mors. « 	que ce seroit trop grans damages ce lanc̃ estoit mors. 	342
358	Mes totes voies, 	mais totes uoiez li dist il: 	343
359	bials sire, fet il, i perdistes plus que Lancelot ? — 	biax sire perdites uos plus que lanc̃. 	344
360	Oil, en non Dieu, fet il, nos i perdimes Keu le seneschal 	Oil en on dieu fait il nos perdimes k. le seneschal. 	345
361	et Saigremor le Desreé et Dodinel le Salvage; 	et sagremor le desree |et dodinel le sauuage. 	346|347
362	mais de la perte d’els tos ne nos est mie autant ? comme de Lancelot. — Voire, bials sire, 	mais de la perde daus tous |ne nos est il mie tant comme de lancelot. 	348|349
363	et qui vos rendroit Keu le seneschal, 	uoire en non dieu fait cil; 	350
364	dont ne l’en savriés vos molt buen gré ? — 	et qui uos randroit K. le seneschal don ne len sauez uos bon gre. 	351
365	Si m’art Diex, fet il, oil, 	Si maist diex fait cil oil 	352
366	et molt en avroie grant ioie. 	et mout en aueriens grant ioie. 	353
367	Or sachiés donc, fet il, 	OR sachiez |dont fait il 	354|355
368	que se vos estes demain a l’ermitage de la Haie, 	que ce uos estiez demain a lermitage de la haie uos li troueriez sans faille. 	356
369	que vos l’i troverois sans faille. — En non Dieu, sire, fet il, molt grans mercis. »	En non die fait cil mout grant merciz. 	357
370|371	Cele nuit jut laiens Agloval |et a l’endemain se leva, 	Cele nuit iut agloual laiens et landemain 	358
372|373	si tost|com il vit le ior, 	si tost comme il uit le ior ce leua. 	359
374|375	et prist ses armes a; |si ehevalche droit vers l'ermitage 	et prist ses armes et cheuauche droit uers lermitage 	360
376	que cil ti avoit dit. 	que cil li auoit dit. 	361
377	Et quant il se fu partis de l’ostel 	et quant il se fu partuiz de lostel 	362
378	ou il avoit geu, Grifons vint a Keu le seneschal 	ou il auoit geu. Griffons uint a k̾. le seneschal 	363
379	qu’il avoit en sa prison 	quil auoit en prison 	364
380|381	et li dist: « Sire Kex, vos estes delivrés de ma prison», |et li conte 	et dit .k̾. uos estes deliures de ma prison. 	365
382|383	comment, «|et je vueil 	et li conte coment et ie ueil 	366
384	que vos vos en ailliés de ci a l’ermitage de la Haie 	que uos en ales de ci a lermitage de la haie. 	367
385	et vos rendés a Agloval. 	et uos rendes a agloual. 	368
386	Et s’il vos demande	et ce il uos deman 	369
387	qui vos i envoie, 	qui uos i enuoie : 	370
388	si li dites 	si dites 	371
389|390	que vos ne savés |qui ; 	que uos ne sauez qui. 	372
391	et por ce que je ne ? vueil mie a 	et |por ce que ie ueil	373|374
392	que nus sache de moi noveles, vueil je 	que nus nel saiche de moi nouellez: ueil ie 	375
393	que vos me fiançois 	que uos fienciez	376
