0	avoir trové. » 	porce |que io le uodroie auoir troue 	0|1
172|173	dont les unes karolent |et les autres dancent 	dont les unes dancent et les autre [...] 	174
174	et les autres joent de divers geus; 	et [lulent]. |et les autre iouent de diuers gex si estoient totes acemees 	175|176
175	si estoient acesmees et vestues richement et avec venoient chevaliers jusqu’a X. 	et mout richement |uestues.et auec elles uenoient cheualier iusqua .xx. 	177|178
176	qui molt faisoient grant joie; 	qui mout fassoient grant ioe. 	179
177|178	et quant il voient Boort, |si crient tuit encontre lui: « Bien viengniés, sire,	et quant il uoient bohort si crient tuit encontre lui bien uiengne li sires 	180
179	qui nostre dame avez delivres de mort 	qui nostre dame a deliuree de mort 	181
180	et rescosse des mains a ses enemis !» 	et rescousse des mains a ses anemis 	182
181	Et lors font descendre lor dame et lui avec : 	et lors font dessendre lor dame et lui auec. 	183
182	si ne vos porroit nus conter la joie 	Si ne uos porroit nus comper la ioie 	184
183	qui li fu fete. A tel joie et a tel feste enmainent Boort jusqu’al palés del chastel, 	qui li fu faite. A tel ioie et a tal faite en mainnent beh̾. ducau palais dou chastel. 	185
184|185	si le font desarmer, |ou il volsist ou non,	Si le font desarmer uossist ou non. 	186
186	et il le fist a envis, 	et il le fait mout enuiz. 	187
187	kar il n’estoit encore mie tens de herbergier. 	Car il nestoit mie eure ne tans de herbregier. 	188
188	Ensi remist Boors laiens, 	ensi remest laiens 	189
189	si li firent grant joie li un et li autre 	si li firont grant ioie et li un et li autre. 	190
190	Et quant il orent mengié. a damoisele demande a Boort 	Et quant il orrent mengie: la damoisele demande 	191
191	comment il avoit non ét ¡l dist 	comment il auoit non. 	192
192	qu’il avoit non Boors li Essilliés. « 	etil li dit.	193
193|194	Et vos, fet il. damoisele, |quels est li vostre nons ? — Sire, fet ele. je ai non Blevine de Glocedun, issi a non cist chastials ou nos somes. » A ces paroles 	et uos comment fait il damoisele Sire fait ele iai non uenyne de glocedras ainsis a non li chastias ou nos somes A ses paroles 	194
195	qu’il disoient, es vos I escuier 	que il dissoient euousa. escuer 	195
196|197	qui laiens entre,|si s’agenoille devant la damoisele. « Dame, fet il, la damoisele de Honguefort vostre cosine vos salue 	qui laiens entre. et sa genoille deuant la damoisele. Dame fait il madarne la damoisele De honguefort uostre cousine uous salue. 	196
198	et vos mande 	Et uous mande 	197
199	qu’ele vient herbergier o vos. » 	que ele uient herbregrer o uus	198
200	Et quant cele l’entent, 	Et quant cele lentant 	199
201|202	si saut sus si liee et si joiose |que nule plus 	si saut sus si lie et si ioeuse com ele puet plus. 	200
203	et demande al vaslet 	et demande au uarlet 	201
204	ou ele est. « Dame. fet il, a mains de demie lieue pres de ci. » 	ou ele est. Dame fait il a mains de demi lieu pres de ci. 	202
205	Et ele fet maintenant sa sele metre 	et ele fait maintenant sa sele mestre. 	203
206	et dist 	et dit 	204
207	qu’ele ira encontre li; 	que ele ira encomtre. 	205
208|209	si monte |et maine o li. VI. chevaliers et Illl. en laisse 	Si monte et mainna .ui cheualiers auecques li. 	206
210	por fere compaignie a Boort ; 	et .iiii. en laisse por faire compangnie a behͦ. 	207
211	si se part atant de laiens. Mes Boors 	si se part de laiens. entre li et sec cheualiers . |Mais beh̾. 	208|209
212|213	qui les noveles a of̈es de cele de Honguefort |si ne set que fere, 	qui les noueles ot oiez de cele de honguefort ne set que 	210
214	kar se il remaint laiens, ne puet estre 	faire.Car cil remaint laiens il ne puet estre 	211
215	que l’en nel conoisse 	que len ne le quenoisse. 	212
216	et ce ne voldroit il por rien: 	et si ne uodroit ce por rien. 	213
217|218	si pense longuement a ceste chose. |Quant il ot une piece pensé, 	Si se pance longuement ace. 	214
219	si se drece en estant 	et se dresce en estant a ce 	215
220|221	et demande ses armes tost|et isnel. « Sire, font cil 	et demande ses armes. tost et inel. Sire font cil 	216
222	qui avec lui estoient, 	qui auec lui estoient 	217
223	qu’en volés vos fere ? — Je me vueil. fet il, un poi aler esbatre jusqu’a cel boschel, 	quen uoles uos faire. Ie men ueil fait il aler .i pou esbare iusqua cele forest. 	218
224	si revendrai orendroit. » 	et reuandrai orendroit |et cil	219|220
225|226	Cil n’osent son commandement refuser. |si aportent ses armes 	qui nosent son commandement escondire Li aportent 	221
227	et il les prent. 	et il les prant. et	222
228	Et quant il est armés, 	quant il est armes 	223
229|230	si monte en son cheval a, |si se part de laiens par une posterne par devers le boschel », 	si se part de laiens par la poterne par deuers .i. bochet 	224
231	ne ne velt	si ne uoet 	225
232	que nus li face compaignie. 	que nus li face compongnie.et	226
233	Et quant il est l. poi eslongiés del chastel, 	quant il est i po eslongniez dou chastel 	227
234|235	si torne a destre vers une forest |qu’il voit haute et espesse 	si torne a destre par deuers une forest haute et espesce 	228
236	et s’en vet al ferir des esperons; 	et sen ua au ferir des esperons. 	229
237	si se fiert en la forest 	Si se fiert en la forest 	230
238	et eirre tant 	et erre 	231
239	qu’il li anuite ; 	tantquil li anuitie. 	232
240	et lors escote, 	et lors escoute 	233
241	si ot une cloche soner 	si oit une cloche soner 	234
242	et il sot bien tantost	et il seit bien 	235
243	que c’estoit hermitages: 	que cest hermitages 	236
244	si s’en torne cele part 	si se torne cele part 	237
245	et descent a l’uis,	et descent a luis et apele. 	238
246	si apele et li hermites li oevre son huis, 	et li ermites li ouure 	239
247	si a le reçoit a bele chiere 	et le resoit a mout bele chiere. 	240
248	et le desarme il meismes, 	et le desarme il meismes 	241
249	puis vet cueillir de l’erbe al cheval 	et puis ua cuillir de lerbe il meismes por le cheual. 	242
250	et por fere lit al chevalier.	et por faire lit au cheualier 	243
251|252	Ensi est Boors remés chiés l’ermite, |et la damoisele de Glocedun chevalcha tant a 	Ainsi est boh̾ retrais chies lermite. et la damoisele de glocdon cheuauche 	244
253	qu’ele encontra cele de Honguefort; 	quant ele fu partie de son chastel |tant que ele encontre la damoiselle de honguefort 	245|246
254	si s’entresaluent, 	si sentre saluent. 	247
255	mais molt se merveille cele de Glocedun, 	mais mout ce merueille la damoisele de glocedun 	248
256	quant ele voit sa cosine si atornee et tote sa maisnie: 	quant ele voit sa cosine si atornee. |et tote sa mainiee ausi. 	249|250
257	si li demande l’acheison 	Si li a demande lacoison. 	251
258	et cele li conte de chief en chief 	et cele len conte la uerite de chief en chief 	252
259	et dist 	et dit 	253
260	que jamés ne finera d’errer 	que iamais ne finera derrer 	254
261	jusqu’el ait le chevalier trové, « 	tant que ele ait le cheualier troue. 	255
262	et bien sachiés, fet ele, bele cosine, 	et bien sachiez bele cosine 	256
263|264	que c’est li plus bials chevaliers et li mieldres |que je onques mes veisse, 	que cest li muxdres cheualiers et li plus biax dou monde. 	257
265	et si est encore jovenes enfés; 	et si est encore iones enfes. 	258
266	si ai tel duel, 	Si ai tel duel 	259
267	quant il me membre de la vilenie 	quant ie mamenbre de la uilenie 	260
268	que je fis, 	que ie li fis: 	261
269	qu’a poi que li cuers ne me part el ventre. — En non Dieu, bele cosine, fet cele de Glocedun, 	ca pou Li cuers ne me part. |En non dieu bele cosine fait cele de glocedun. 	262|263
270	s’il vos avint bele aventure, il ne m’est pas hui avenue mains bele. » 	Si uos auint bele auanture: il ne mest pas hui auenue mains bele. 	264
271	Si li conte tot ensi com il li estoit avenu 	Si li conte coument il li est auenu. 	265
272	et dist 	et dit	266
273	qu’ele a le chevalier herbergié; « 	que ele a le cheualier herbregre. 	267
274	mais bien sachiés, fet ele, 	et bien sachiez 	268
275	que c’est li plus bials chevaliers 	que cest li plus biax cheualiers 	269
276|277	que je onques mes veisse |et jovenes durement » ; 	que ie onques ueisse. et iosnes durement. 	270
278	si li devise sa façon et son grant et sa mesure 	Si li deuisse sa fason et son grant et sa mesure. 	271
279	tant qu’a cele de Honguefort est avis 	Tant que a cele de honguefort est auis 	272
280	que c’est cil 	que ce est cil 	273
281	qu’ele quiert, 	que ele quiert.	274
282	si li tarde molt 	si li tarde mout 	275
283	qu’ele le voie. 	quele le uoie. 	276
284	Ensi chevalchent jusqu’al chastel, 	ainsi cheuauchent tant que au chastel sont uenues. 	277
285	si descendent la damoisele molt honorement 	Si dessandent la damoisele de honguesfort mout honorablement. 	278
286	et molt font grant joie de li	et mout font grant ioie de li. 	279
287	Et lors sont montees el palés; 	et lors sont montees el palais amont. 	280
288	si demande cele de laiens ou ses ostes est. « 	Si demande cele de laiens 	281
289	Par foi, font si chevalier, ¡l s’en vet orrendroit tos armés fors de cest chastel, 	ou ses ostes est. par foi font cil cheualier il sen ua maintenant tous armes fors de cest chastel. 	282
290	mais il nos dist 	mais il nous dit 	283
291	qu’il revendroit tantost; n’onques 	que il reuanroit tantost. 	284
292	por nul pooir ne volt soffrir 	ne onques por nul pooir ne uost souffrir 	285
293	que nus de nos alast avec lui. — 	que nus alast auec lui. 	286
294	Quel part s’en ala il ? fet ele. — Dame, font il, vers cel boschel. — 	que part sen ua il fait ele Dame font il uers cest bochet. 	287
295	Or tost, fet ele, montés, alés aprés lui, 	Or tost montes illec apres 	288
296|297	si le nos ramenés. » |Lors sont monté li X. chevalier 	si le nous ramenez. Loes sont monte .x. cheualier. 	289
298	et vienent jusqu’al boschel, 	et uiennent iuscau bochet 	290
299|300	si le cerchent amont et aval, mes del chevalier ne pueent riens trover, |si en sont molt irié et dolent 	si le serchent amont et aual. 	291
301	et mandent a lor dame 	mais del cheualier ne pueent point trouer. 	292
302|303	qu’il ne le pueent trover. « En non Dieu, fet ele, |ensi ne remandra il pas. » 	En non dieu fait ele ainsi ne remandra il pas. 	293
304	Si monte 	si mente ele 	294
305|306	et tote sa maisnie |et commande a cerchier le bois de totes pars 	et coure sa mainie et comande a cenhier le bois de toutes pars. 	295
307	et il en font son commandement.	Et il font son commandement. 	296
308	Mais tot ce ne lor valt riens, 	Mais tout ce ne lor uaut rien. 	297
309	kar il n'em puent avoir nul asenement a, 	Car il ne pueent trouer nul a lanement dou monde 	298
310	Quant ele vit ce, 	quant ele uoit ce: 	299
311	si s’en retorne en son chastel dolente et corociee 	si en retorne en son chastels 	300
312	et conte a cele de Honguefort 	et conte a cele de honguefort 	301
313	comment ses ostes s’en estoit alez, 	comment ses ost en est alez. 	302
314	puis demande a cels de laiens: « Bials seignors, 	et puis demande a ciax de laiens oiez signor 	303
315	quant s’em parti il — 	quant sen ala il. 	304
316	Par foi, dame, font il, 	Par foi dame 	305
317	si tost com il vos en vit aler et dist 	si tost com il uous en uit aler. 	306
318	qu’il revendroit tost. — 	et dit |quil reuandroit tost 	307|308
319	Par foi, fet ele, gabez nos a. » 	par foi signor gabe nos A. 	309
320	Lors demanda cele de Honguefort 	Et lors demanda cele de honguefort 	310
321	quels armes il portoit 	ques armes il a 	311
		et cele li deuise. 	312
322	et ele li devise. « En non Dieu, fet ele, je te trovai hui matin a l’entree d’une forest, 	En non dieu fait |Se ioe lencontrai hui matin a lantree dune forest 	313|314
323|324	mes il ne portoit mie tel escu |com cil	mais il ne portoit mie tel escu. comme cil 	315
325	que je quier. — Bele cosine, fet cele de laiens, il le puet bien avoir changié 	que ie quier bele cousine fait cele de Iaiens il le puet bien auoir changie puis 	316
326	et je vos di al mien cuidier 	et ie uos di au mien cuidier 	317
327	que ce est cil 	que cest ciz 	318
328|329	que vos querez : |si vos prie 	que uus querez. 	319
330	que vos me laissiés o vos aler tant que trové l’aions 	Si uous pri que uous me laissiez a uos Aler |tant que troue laions 	320|321
331	et lors savrai l’acheison 	et lors saurai locoson 	322
332	por quoi il laissa mon ostel a tel ore. — Il m’est molt bel, fet cele de Honguefort, 	por coi il a laisier mon ostel a tel eure. il met mout bel fait cele de hongefort. 	323
333|334	que vos i viegniés, |puis	que uous i uangnerez	324
335	qu’il vos plest. » 	de que il uos plait. 	325
336	Ensi remistrent la nuit laiens 	Ainsi remesent laiens la nuit. 	326
337	et al matin. 	et au matin 	327
338	si tost com eles ! virent le jor, 	si tost comme eles uirent le ior: se leuerent 	328
339	si leverent et se partirent del chastel 	et se partirent del chastel. 	329
340	et entrerent en la queste de lor chevalier.	Si entrent en la quese de lor cheualier mais	330
341	Mais or laisse atant li contes a parler d’eles et de Boort	or laisse li contes a parler atant deles et de behort. 	331
342	et retorne a parler de Lancelot la 	et retorne a parler de lancͣ. la 	332
343|344	ou il est entrez en la forest de Sarpenic, |si com li contes a devise ariers. 	ou il est entrer en la forest de sarpenic GRant chaut cedit li contes fist le ior 	333
345	Or dist li contes 		
346|347	qu’il fist grant chaut le jor |que Lancelos entra en la forest de Sarpenic 	que lanc̃. entra en la foret de sarpenic. 	334
348	et por ce ne remest il mie	et por ce ne remest il pas 	335
349	qu’il ne chevalchast jusqu’à none; 	que lanc̃ ne cheuanchast iusques a none. 	336
350	si li avint ensi 	Si auint 	337
351	qu’il n’encontra home ne feme jusqu’al vespre; 	quil nancontra home ne fame iuscau uespre. 	338
352	mais lors sans faille, 	mais lors sans faille 	339
353	si com il dut issir de forest 	Si comme il dut issir de la forest 	340
354	qui tot le jor li ot duré, encontra une damoisele 	qui tote ior li ot dure|Si encontra une damoisele 	341|342
355	qui molt faisoit grant duel 	qui mout faissoit grant duel. 	343
356	et chevalchoit I. palefroi noir a molt riehe lorain 	et cheuauchoit .i. palefroi noir a mout riche lomin 	344
357	et a molt cointe sele de l'oevre d’Engleterre. Il salue la damoisele 	et a mout riche cele de lueure dangeterre. Il salue la damoisele 	345
358	et ele lui. « Damoisele, fet il, 	et ele autresi lui. Damoisele fait lanc̃ 	346
359|360	kar me dites, |s’il vos plest, 	car me dites ore ce il uos plait 	347
361	por quoi vos plorés. — 	que uos auez.|et por coi uus plorez. 	348|349
362	Certes, sire, fet ele, 	Certes sire fait ele 	350
363	se je i' cuidoie avoir preu, je le vos diroie. — Damage, fet il, ll’i avrez vos ja, 	se ie i cuidoie auoir preu ie le uos diroie. |Damage fait il ni aurez uos ia se dieu plait. 	351|352
364	se Dieu plest, 		
365	mais dites le moi par covent 	Mais dites le moi par couant 	353
366	que, 	que ie uos en aiderai a eslaicier. a mon paoir 	354
367	se je vos puis aidier a vos esleecier, je vos aiderai a mon pooir. — En non Dieu, sire, fet ele, 	ce ie uos en puis aidier. |En non dieu sire fait ele 	355|356
368	donc le vos dirai je. ll est voirs 	dont ie uos dirai ge. Il est uoirs 	357
