35	qui ert tote nue en sa chemise,	qui estoit toute nue en sa chemise. 	37
36	si le menoient troi vilain molt vilainement a 	si la menoyent quatre nibaux moult uilainement 	38
37	et tenoit chescuns une hache en sa main; 	et tenoit ch̃un une hache en sa main. 	39
38	et ele crioit 	et elle crioit tant 	40
39|40	quanque ele pooit crier |por els 	quelle pouoit crier pour ceulx 	41
41	qui li faisoient tel honte et tel laidure 	qui luy faisoient tel honte et telle laidure 	42
42	qu’il la venoient batant tot contreval la riviere. 	qui la uenoient batant tout contreual la riuiere. 	43
43	Et quant la damoisele vit le chevalier de l’autre part de ! l’eve, 	Et quant la damoisele uoit le cheualier de lautre part de leaue 	44
44	si commence a crier: « 	si luy commence a crier 	45
45	Ha, gentilz chevaliers, secorés ceste damoisele 	haa gentili cheualier secourez ceste damoisele 	46
46	que cist ribaut vuelent ocirre. 	que ces ribaux ueulent occire. 	47
47|48	Ha, frans hom, |ne m’i laissiés morir, 	Haa franc homme ne me lessez mourir 	48
49	se vos onques eustes pitié de nule gentil damoisele !» 	si uous eustes onc pitie de nulle gentilz damoisele. 	49
50	Quant Boors ot ce 	quant boort ouy celle 	50
51|52	qu’ele li prie |si pitousement 	qui le prie si piteusement 	51
53	qu'il la secore, 	quil la sequeure il ne scait 	52
54	si ne set que fere, 	que faire 	53
55|56	kar volentiers li aidast |s’il peust; 	car uoulentiers luy alast aider sil peust 	54
57|58	mais il voit l’eve noire et parfonde |et si perilluse 	mais il uoit leaue parfonde noire et perilleuse 	55
59	qu’il cuide bien noier, 	que il cuide bien mourir 	56
60	s’il se met dedens; 	sil si mect dedans. 	57
61	et d'autre part il voit cele 	Et dautre part il uoit celle 	58
62	qui si durement crie merci; 	qui si fort luy crie mercy. 	59
63	si l'em prent tels pitiés 	si luy en prent telle pitie 	60
64	qu’il en laisse totes poors 	quil en laisse toute paour. 	61
65	et fet le signe de la crois en mi son vis, 	si en fait le signe de la croix enmy son uis. 	62
66	puis enbrace l’escu 	puis embrace lescu 	63
67	et broche le cheval des esperons 	et broche le cheual des esperons 	64
68	et se fiert en l’eve. 	et se fiert erraument en leaue. 	65
69	Et li chevals fu fors,	et le cheual fu fort 	66
70	si commence a noer 	si commence a nouer si tost 	67
71	si tost com il ot terre perdue, 	quil eut terre perdue 	68
72	si l’enporte d’autre part de la rive a quelque paine, 	si lemporte de lautre part de ma riue a quelque peine. 	69
73	mais ançois ot beu de l’eve li uns et li autre, 	mais ancois eut beu de leaue lun et lautre. 	70
74|75	et se li chevals ne fust si buens, |noié fuissent ambedui, 	et se le cheual ne eust este si bon ilz fuszent tous deux noyez. 	71
76	kar li chevaliers estoit pesans por les armes 	car le cħlr estoit pesant pour les armes 	72
77	qu’il avoit vestues. 	quil auoit uestues 	73
78	Quant il fu de l’autre part de l’eve, 	Quant il fu de lautre part de leaue 	74
79	si ne descendi pas, 	si ne descendy pas. 	75
80	ains cort vers cels 	ains court uers ceulx 	76
81	qui la damoisele tenoient 	qui tenoient la damoisele 	77
82	et fiert si le premier 	et fiert si fort le premier	78
83	qu’il aconsieut 	quil actaint 	79
84	qu’il li met le glaive par mi le cors, 	quil luy mect le glaiue parmy le corps 	80
85	si l’abat a terre, 	si labat a terre 	81
86	et li autre s’enfuient erraument 	et les autres senfuyent erraument 	82
87	por ce que desarmé estoient. 	par ce qͥlz estoient desarme.	83
88	Et la damoisele	Et la damoisle 	84
89|90	qui delivree se voit se met a genols devant Boort |et dist: « 	qui se uoit deliure se mect a genoux deuant boort. 	85
91|92	Ha, gentils chevaliers, de Dieu soiés vos beneois, |quant vos m’avés de mort rescosse, 	Haa gentilz cheualier fait elle. de dieu soyez uous beneist dont uous mauez de mort rescousse 	86
93	et aorés en soit Diex, 	et aoure en soit dieu 	87
94	quant il ceste part vos amena, 	dont il uous amena ceste part. 	88
95	kar cist gloton m’euissent ja morte. — Damoisele, fet il,	Car ces gloutons meussent ia occise |se uous ne fussez Damoisele fait il 	89|90
96	por quoi ? — Sire fet ele, jel vos dirai bien, 	pour quot. Sire fait elle ie le uous diray bien. 	91
97|98	mais|que vos m’aiés mise a sauveté. — 	mais que uous mayez mise a sauuete 	92
99	Coment ? fet il. Avés vos dont garde ? — 	Comment fait il auez uous donc garde. 	93
100	Certes, fet ele, ja asseur ne seraî fant 	Certes sire fait elle ia ne seray asseuree tant que ie sache. 	94
101	com je sache laiens le seignor del chastel, 	qui est le seigneur de ce chastel leans 	95
102	kar c’est li plus fel chevaliers del monde et li plus traîtres. » A ces paroles voient issir I. chevalier del chastel 	car cest le plus fel cheualier du monde. |Coment boort se combaty pour la damoisele. 	96|97
		A cest parole voyent yssir ung cheualier du chastel 	98
103	et la ou il vit Boort, 	et la |ou il uoit boors 	99|100
		si luy crie laissez sire cheualier la damoisele 	101
		que uous nemmennerrez pas. par mon chief mal la rescoussistes. 	102
104	si li escrie : « Laissiés, dans chevaliers, la damoisele	si luy court sus |tant comme il puet le glayue esloigne. 	103|104
		Et boort le firrt si fort a son uenir 	105
105	que vos n’enmenrois mie! 	que lescu ne le haubert ne le garantist |quil ne luy mecte fer	106|107
		et fust parmy le corps. 	108
		Et cil cheit a terre tout estandu	109
106	Par mon chief, mar le rescosistes!» 	car plus na mestier de mire. |Et quant ceulx du chastel uoyent leur cheualier ainsi abatu 	110|111
107	Si li cort 	si luy en enuoyent incontinant ung autre pour uenger celuy |qui dist a boort 	112|113
108	quanqu’il puet le glaive alongié; 	quil se gardast de luy |quil le deffioit. 	114|115
		et il dist 	116
109	et Boors retrait son glaîve a lui del cors a celui 	quil le desfie aussi. |Lors trait son glayue du corps a celuy 	117|118
110	qu’il avoit ocis; 	quil auoit occis. 	119
111	si laisse le cheval corre 	si luy laisse aller le cheual 	120
112	et le fiert si tres durement 	et le fier si fort 	121
113	qu’il l’abat a terre si estordi 	quil labat a terre si estourdy 	122
114	qu’il n’a pooir de relever, 	quil na pouoir de se releuer. 	123
115	ains gist pasmés, 	ains gist pasme 	124
116	kar il chai si felenessement 	car il fu cheu si felonnessement 	125
117	qu’a poi que la canole del col n'avoit brisee. 	qua ponu |que la chanole du coul ne luy eftoit brise. 	126|127
118	Et Boors li vet a cheval 	Et boort luy uait a cheual par dessus le corps 	128
119	par desus le cors tant que tot le debrise. 	tant que tout le debrise. 	129
120	Et lors est la damoisele si liee 	et lors est la damoisele si liee 	130
121	qu’ele ne puet plus 	quelle ne puet plus 	131
122	et dist a Boort : « Sire, nos n’avons mes garde,	et dist a boort. |sire nous nauons mais garde 	132|133
123	kar je ne cuit 	car ie cuidoie 	134
124	qu’il eust plus de chevaliers çaiens 	quil y eust leans plus de cheualiers 	135
125	que cestui;	quil ny a 	136
126	si vos dirai ore seurement ce 	Si uous diray seurement ce 	137
127	que vos me demandastes n’a encor gaires. — 	que uous me demandastes. dictes fait il. 	138
128	Dites, fet il. — Sire, fet ele, entre moi et I. chevalier 	par foy fait elle moy et ung cheualier 	139
129	qui mes amis estoit chevalchions hui matin par mi cest chastel 	qui mon amy estoit cheuauchons a matin parmy ce chastelet ilecquez	140
130	et quant li freres a celui 	Et quant le frere a celuy 	141
131	que vos avés abatu me vit, 	quie uous auez ores abatu |me uit. 	142|143
132	si me volt a force prendre, 	si me uoult prendre a force 	144
133	kar il m’avoit molt longuement amee; 	car il mauoit longuement amee	145
134	si me prist al frain 	si me prist au fraing 	146
135	et m’en volt mener a force, mes mes amis se combati a lui 	et me uoult mener a force |mais mon amy se combaty a luy 	147|148
136|137	tant |qu’il l’ocist. 	si loccist. 	149
138|139	Et|quant cist 	Et quant celuy 	150
140	que vos veez ci ore vit son frere mort, 	que uous auez ores cy abatu uit son frere mort 	151
141	si fist mon ami prendre a force de vilains et de gens 	si fist prendre mon amy a force de uilanis et de gens. 	152
142	et l’ocist en venjance de son frere. 	si loccist on uengence de son 	153
143	Mais de moi, 	frere.Mais il dist 	154
144	por cui Ses freres avoit esté ocis, dist il 	quil se uangeroit de moy |pour	155|156
145	qu’il se vengeroit sans main metre;	qui son frere auoit este occis sans main mectre 	157
146	si me fist prendre a ces ribaus 	si me fist prendre a ces quatre ribaux 	158
147	que vos veistes 	qui uous ueistes 	159
148	et lor commanda 	et leur commanda 	160
149	qu’il me noiaissent, « 	quilz me noyassent. 	161
150|151	kar par armes, dist il, |ne vueil je mie 	Car par armes fist il ne uueil ie pas 	162
152	qu’ele muire » ; 	quelle meure. 	163
153	si m'enmenoient, 	si me menoient pour mourir ainsi 	164
154	si com vos veistes, morir 	comme uous ueistes 	165
155	quant vos me venistes secorre par la volenté de Dieu et par la vostre. 	quant uous me uenistes secourir. par la uoulente de dieu et par la uostre	166
156	Or vos ai conté mon errement ; 	Or uous ay tout comte mon criement. 	167
157	si voldroie des Ore mes, 	si uoudroye desormais 	168
158	se vostre plaisirs estoit, 	si uostre plaisir estoit 	169
159	que vos me menissois a salveté en un mien chastel 	que uous me menez a sauuete en ung mien chastel 	170
160	qui est ci pres. — Volentiers », fet il. 	qui est cy pres. uoulentiers fait il 	171
161	Si le prent par les bras 	si la prent par les braz 	172
162	et le monte par devant lui sor le col de son cheval, 	et la monte deuant soy sur le col de son cheual. 	173
163	si a geté son escu derieres son dos, 	si a gecte son escu derriere son dos. 	174
164	si s’en vet cele part 	et sen uait celle part 	175
165	ou la damoisele li enseigne tant 	ou la damoisele luy enseigne. 	176
166	que ce vint aprés midi 	tant que ce uient apres medoy 	177
167	qu’il voient en un tertre I. bel a chastel, 	quilz uoyent deuant eulx en ung tertre |ung meoult bel chastel	178|179
168	et lors ataignent Il. escuiers	et lors actaignent deux escuiers 	180
169	qui issoient d’un bossel 	qui yssoient dung boys 	181
170	et aportoit chescuns venoisons trosee detriers soi.	et chascun aportoit uenoison troussee derriere soy. 	182
171	Quant il virent la damoisele, 	Et quant ilz uirent la damoisele 	183
172	si descendent a pié 	si descendirent a pie 	184
173	et li font grant joie com a celi 	et luy font moult grant ioye comme a celle 	185
174	qui lor dame estoit 	qui leur dame estoit. 	186
175	mais molt se merveillent de ce 	mais moult se merueillent de ce 	187
176	qu’il la virent plorer: 	quilz la uirent plourer. 	188
177	si li enquierent 	si luy enquierent 	189
178	que ele a. 	quelle a. 	190
179|180	Et ele lor dit |comment ses amis avoit esté ocis, «	et elle leur comte comme son amy auoit este occis. 	191
181	et je meismes euisse esté morte. 	Et ie mesmes fait elle feusse morte 	192
182	se ne fust cis frans chevaliers	se ne fust ce franc cheualier 	193
183	qui par sa debonaireté me resqueust 	qui par sa debonairete ma rescousse.	194
184	et se mist em peril de mort por ma vie sauver. » 	et sest mise on peril de mort |pour sauuer ma uie. 	195|196
185	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison, 	Et|lors conseille a lun 	197|198
186	si la baille a son compaignon por porter, 	et cil baille sa uenoison a porter a son compaiguon. 	199
187	si s’en vet vers le chastel 	si sen uait uers le chastel 	200
188	quanqu’il puet traire del roncin. 	tant quil puet traire du roucin. 	201
189	Et Boors demande a la damoisele 	Et boort demande a la damoisele 	202
190	comment li chastials a non 	coment le chasteau a nom 	203
191	ou ses amis a esté ocis. « Sire, fet ele, il a non Galedon 	ou sen amy auoit este occis Sire fait elle il a nom galedon |et leue 	204|205
192	et l’eve par ou vos passastes a non Galede. » 	par ou nous passasmes |si a nom galede	206|207
193	Ensi parolent tant 	Ainsi parlent 	208
194	qu’il sont venu jusqu’al chastel,	tant quilz sont uenuz iucquau chastel. 	209
195	si le voit Boors bien seant et fort. 	et boort le uoit moult fort et moult bien seant 	210
196	Et quant il montent ! le tertre, 	Et quant il ont monte le tertre 	211
197	si voient de laiens issir dames et damoiseles a grant plenté 	si uoyent yssir dames et damoiseles a grant plante. 	212
198	dont les unes karolent 	dont les unes caroloient. 	213
199|200	et les autres dancent |et les autres joent de divers geus; 	et les autres iouoient de diuers ieux. 	214
201	si estoient acesmees et vestues richement et	si estoient toutes atournees |et uestues moult richement. 	215|216
202	avec venoient chevaliers jusqu’a X. 	et auec elles uenoient dix cheualiers 	217
203	qui molt faisoient grant joie; 	qui moult faisoient grant ioye 	218
204	et quant il voient Boort, 	Et quant ilz uoyent boort |si uiennent tous enconttr luy 	219|220
205	si crient tuit encontre lui: « Bien viengniés, sire,	et dient bien ueignez sire |qui auez deliuree	221|222
206|207	qui nostre dame avez delivres de mort |et rescosse des mains a ses enemis !» 	et rescousse noustre dame de mort et des mains de ses enuemys.	223
208	Et lors font descendre lor dame et lui avec : 	Et lors font descendre leur dame |et luy auec. 	224|225
209	si ne vos porroit nus conter la joie 	si ine uous pourroit nul compter la grant ioye 	226
210	qui li fu fete. A tel joie et a tel feste enmainent Boort jusqu’al palés del chastel, 	qui luy fu faicte A telle ioye |et a tel feste emmainent boort 	227|228
		iucquez au maistre palais du chastel 	229
211|212	si le font desarmer, |ou il volsist ou non,	si le font desarmer uoulsist il ou non. 	230
213	et il le fist a envis, 	et il le fist a peine. 	231
214	kar il n’estoit encore mie tens de herbergier. 	car il nestoit pas encor temps de herbreger. 	232
215	Ensi remist Boors laiens, 	Ainsi demeure boort leans. 	233
216	si li firent grant joie li un et li autre 	si luy firent moult grand ioye les ungs et les autres 	234
217	Et quant il orent mengié. a damoisele demande a Boort 	Et quant il eurent mange la damoisele luy demande 	235
218	comment il avoit non ét ¡l dist 	comment il auoit nom. |et il luy dist 	236|237
219	qu’il avoit non Boors li Essilliés. « 	que il auoit nom boort lessille 	238
220	Et vos, fet il. damoisele, 	Et uous fait il damoisele 	239
221	quels est li vostre nons ? — Sire, fet ele. je ai non Blevine de Glocedun, issi a non cist chastials ou nos somes. » A ces paroles 	quel est uostre nom. Sire fait elle iay nom blocedin. |Ainsi a nom ce chasteau 	240|241
222	qu’il disoient, es vos I escuier 	ou nous somes. A ces paroles |quilz disoient uoyez uous ung escuier 	242|243
223	qui laiens entre,	qui entre leans. 	244
224	si s’agenoille devant la damoisele. « Dame, fet il, la damoisele de Honguefort vostre cosine vos salue 	et sagenoille deuant la damoisele. dame fait il madame la damoisele de hunguefort uoustre cousine uous salue 	245
225	et vos mande 	et uous mande 	246
226	qu’ele vient herbergier o vos. » 	quelle uient et herbregera o uous 	247
227	Et quant cele l’entent, 	et quant elle lentend 	248
228	si saut sus si liee et si joiose 	si sault sus si liee et si ioyeuse 	249
229	que nule plus 	qui plus ne puet. 	250
230	et demande al vaslet 	et demande au uarlet ou elle est. Dame fait 	251
231	ou ele est. « Dame. fet il, a mains de demie lieue pres de ci. » 	il elle est a demye lieue pres de cy 	252
232	Et ele fet maintenant sa sele metre et dist 	et elle fait adonc mectre la sele a dist 	253
233	qu’ele ira encontre li; 	quelli yra encontre luy. 	254
234|235	si monte |et maine o li. VI. chevaliers 	Si monte et mainne o lie .u. cheualiers pour faire compaignie a boort. 	255
236|237	et Illl. en laisse |por fere compaignie a Boort ; 	et en laisse quatre. 	256
238	si se part atant de laiens. 	si se part adonc de leans. 	257
239	Mes Boors 	mais boort 	258
240|241	qui les noveles a of̈es de cele de Honguefort |si ne set que fere, 	qui a ouy les nouueles de celle dunguefort ne seut que faire. 	259
242	kar se il remaint laiens, ne puet estre 	car sil remaint leans il ne puet estre	260
243	que l’en nel conoisse 	quelle ne le cognoisse 	261
244	et ce ne voldroit il por rien: 	et ce ne uoudroit elme pour nul rien.	262
245	si pense longuement a ceste chose. 	si pense longuement a ceste chose. 	263
246	Quant il ot une piece pensé, 	Quant il a grant piece sis en paix 	264
247	si se drece en estant 	si se die ce en estant 	265
248	et demande ses armes tost et isnel. « Sire, font cil 	et demande ses armes tost et isnel Sire font ceulx 	266
249	qui avec lui estoient, 	qui auec luy estoient. 	267
250	qu’en volés vos fere ? — Je me vueil. fet il, un poi aler esbatre jusqu’a cel boschel, 	que uoulez uous faire. Ie me uueil fait il ung pou aller esbatre |iucqua ce boys 	268|269
251	si revendrai orendroit. » 	si reuiendray tantost. 	270
252	Cil n’osent son commandement refuser. 	ceulx nousent refusrr son commandement. 	271
253	si aportent ses armes 	et apportent ses armes. 	272
254	et il les prent. 	et il les prent. 	273
255|256	Et quant il est armés, |si monte en son cheval a, 	Et quant il est arme si monte a cheual. 	274
257|258	si se part de laiens par une posterne par devers le boschel », |ne ne velt	et se part de leans par la pousterne deuers le chastel ne ne ueult 	275
259	que nus li face compaignie. 	que nul luy face compaignie. 	276
260	Et quant il est l. poi eslongiés del chastel, 	Et quant il est ung pou esloigne du chastel 	277
261	si torne a destre vers une forest 	si torne a destre partie uers une fourest 	278
262	qu’il voit haute et espesse 	quil uoit haute et espesse. 	279
263	et s’en vet al ferir des esperons; 	si sen ua au ferir des esperons 	280
264	si se fiert en la forest 	et se fiert en la fourest. 	281
265|266	et eirre tant |qu’il li anuite ; 	et erra tant qͥl anuyta. 	282
267	et lors escote, 	Et lors escoute 	283
268	si ot une cloche soner 	si ouy sonner une cloche 	284
269	et il sot bien tantost	si sceit bien tantost 	285
270	que c’estoit hermitages: 	que cest hermitage. 	286
271	si s’en torne cele part 	si se tourne celle part 	287
272	et descent a l’uis,	et descent a luys si apelle. 	288
273	si apele et li hermites li oevre son huis, 	et lermite luy euure 	289
274	si a le reçoit a bele chiere 	et le recoit a belle chiere. 	290
275|276	et le desarme il meismes, |puis vet cueillir de l’erbe al cheval 	Ainsi est demoure 	291
277	et por fere lit al chevalier.	Comme boot demoura chex lermite. 	292
278	Ensi est Boors remés chiés l’ermite, 	che tant|quelle fu partie de son chastel 	293|294
279|280	et la damoisele de Glocedun chevalcha tant a |qu’ele encontra cele de Honguefort; 	et quelle encontra celle boort chex lermite et la damoisele de glossedin cheuaude hunguefort. 	295
281	si s’entresaluent, 	si sentresaluent. 	296
282	mais molt se merveille cele de Glocedun, 	mais celle de glossedin se merueille moult 	297
283	quant ele voit sa cosine si atornee et tote sa maisnie: 	quant elle uoit sa cousine |si atournee et toute sa mesgniee. 	298|299
284	si li demande l’acheison 	si luy en demande lachoison. 	300
285	et cele li conte de chief en chief 	et elle luy comta de chief en chief. 	301
286	et dist 	et dist 	302
287	que jamés ne finera d’errer 	que iamais ne finera derrer	303
288	jusqu’el ait le chevalier trové, « 	iucqua tant quelle ait trouue le cheualier. 	304
289	et bien sachiés, fet ele, bele cosine, 	et bien sachez fait elle belle cousme 	305
290	que c’est li plus bials chevaliers et li mieldres 	que cest le plus bel cheualier et le meilleur	306
291	que je onques mes veisse, 	que ie ueisse oncquez mais. 	307
292	et si est encore jovenes enfés; 	et si est encores ienne enfant. 	308
293	si ai tel duel, 	si ay tel deul 	309
294	quant il me membre de la vilenie 	quant il me menbre de la uilenie 	310
295	que je fis, 	que ie luy feis 	311
296	qu’a poi que li cuers ne me part el ventre. — En non Dieu, bele cosine, 	qua pou que le cuer ne me part |ou uentre	312|313
297	fet cele de Glocedun, 	Certes belle cousine fait celle de glocedin. 	314
298	s’il vos avint bele aventure, il ne m’est pas hui avenue mains bele. » 	sil uous aduint belle auanture il ne mest pas huy aduenue belle. 	315
299	Si li conte tot ensi 	Si luy compte tout ainsi	316
300	com il li estoit avenu 	comme il luy est aduenu. 	317
301	et dist 	et dist 	318
302	qu’ele a le chevalier herbergié; « 	quelle a herbrege le cheualier. 	319
303	mais bien sachiés, fet ele, 	Mais bien sachez fait elle 	320
304	que c’est li plus bials chevaliers 	que cest le plus bel cheualier 	321
305|306	que je onques mes veisse |et jovenes durement » ; 	que ie ueisse oncque mais et fort ienne. 	322
307	si li devise sa façon et son grant et sa mesure 	si luy deuise sa facon sa grandeͬ et sa mesure 	323
308	tant qu’a cele de Honguefort est avis 	tant quil est aduis a celle de hunguefort 	324
309	que c’est cil 	qui cest cil 	325
310	qu’ele quiert, 	quelle quiert. 	326
311	si li tarde molt 	si luy tarde moult	327
312	qu’ele le voie. 	quelle ne le uoit. 	328
313	Ensi chevalchent jusqu’al chastel, 	Ainsi cheuauchent |tant quilz sont uenuz au chastel.	329|330
314	si descendent la damoisele molt honorement 	si descendent la damoisele moult honnoureement 	331
315	et molt font grant joie de li	et moult font grant ioye de luy 	332
316	Et lors sont montees el palés; 	Et lors sont montez ou palays. 	333
317	si demande cele de laiens 	si demande celle de leans	334
318	ou ses ostes est. « 	ou est son hoste. 	335
319|320	Par foi, font si chevalier, |¡l s’en vet orrendroit tos armés fors de cest chastel, 	par foy font ces cheualiers il sen uait orendroit tout arme hors de ce chastel. 	336
321	mais il nos dist 	mais il nous a dit	337
322|323	qu’il revendroit tantost; |n’onques 	quil renuiendra tantost. 	338
324	por nul pooir ne volt soffrir 		
325|326	que nus de nos alast avec lui. — |Quel part s’en ala il ? fet ele. — Dame, font il, vers cel boschel. — 	Quelle part est il alle fait la dame. Dame font ilz uers ce boys. 	339
327	Or tost, fet ele, montés, alés aprés lui, 	Or montez tost fait elle allez apres	340
328	si le nos ramenés. » 	et le ramenez 	341
329	Lors sont monté li X. chevalier 	Lors sont montez tous les dix cheualiers 	342
330	et vienent jusqu’al boschel, 	et uiennent au boys 	343
331	si le cerchent amont et aval, 	si le sercherent amont et aual 	344
332	mes del chevalier ne pueent riens trover, 	mais le cheualier ne peuent ilz pas trouuer 	345
333	si en sont molt irié et dolent 		
334	et mandent a lor dame 	si le mandent a leur dame 	346
335|336	qu’il ne le pueent trover. « En non Dieu, fet ele, |ensi ne remandra il pas. » 	quilz ne le peuent trouuer En nom dieu fait elle anisi ne demeurra il pas. 	347
337	Si monte et tote sa maisnie 	si monte elle et toute sa mesgniee 	348
338	et commande a cerchier le bois de totes pars 	et commande a sercher le boys de toutes pars 	349
339	et il en font son commandement.	et ilz font son commandement. 	350
340	Mais tot ce ne lor valt riens, 	mais tout ce ne leur uault riens 	351
341	kar il n'em puent avoir nul asenement a, 	car ilz nen peuent ouyr nul assignement du monde. 	352
342	Quant ele vit ce, 	Et quant elle uoit ce 	353
343	si s’en retorne en son chastel dolente et corociee 	si sen retourne en son chastel doulente et couroucee 	354
344	et conte a cele de Honguefort 	Et compte a celle de hunguefort 	355
345	comment ses ostes s’en estoit alez, 	comment son hoste sen est alle 	356
346	puis demande a cels de laiens: « Bials seignors, 	et puis demande a ceulx de leans beaux seigneurs 	357
347	quant s’em parti il — 	quant party il. 	358
348	Par foi, dame, font il, 	par foy dame font ilz si tost	359
349	si tost com il vos en vit aler et dist 	quil uous en uit aller il dist 	360
350	qu’il revendroit tost. — 	que il reuendroit tantost. 	361
351	Par foi, fet ele, gabez nos a. » 	Certes fait elle uous uous gabez. 	362
352	Lors demanda cele de Honguefort 	Lors demande celle de hunguefort 	363
353	quels armes il portoit 	quelz armes il portoit. 	364
354	et ele li devise. « En non Dieu, fet ele, je te trovai hui matin a l’entree d’une forest, 	et elle luy deuise. |Certes fait elle ie le trouuae huy matin a lentree dune fourest, 	365|366
355|356	mes il ne portoit mie tel escu |com cil	mais il ne portoit pas tel escu comme cil 	367
357	que je quier. — Bele cosine, fet cele de laiens, il le puet bien avoir changié 	que ie quier Belle cousine fait celle de leans il le puet bien auoir despuis change. 	368
358	et je vos di al mien cuidier 	et ie cuide bien a mon cuider 	369
359	que ce est cil 	que cest cil 	370
360	que vos querez : 	que uous querez. 	371
361	si vos prie 	si uous pry 	372
362	que vos me laissiés o vos aler 	que me lessez aller o uous tant 	373
363	tant que trové l’aions 	que nous layons trouue. 	374
364	et lors savrai l’acheison 	Et lors scauray lachoison 	375
365	por quoi il laissa mon ostel a tel ore. — Il m’est molt bel, fet cele de Honguefort, 	pour quoy il a lesse mon houstel a telle heure Il mest moult bel fait celle de hunguefort 	376
366	que vos i viegniés, 	que uous y uieguez	377
367|368	puis|qu’il vos plest. » 	quant il uous plaist. 	378
369	Ensi remistrent la nuit laiens 	Ainsi demeurent la nuyt leans. 	379
370	et al matin. 	Et au matin	380
371	si tost com eles ! virent le jor, 	si tost quelles uirent le iour se leuerent 	381
372	si leverent et se partirent del chastel 	et se partirent du chastel. 	382
373	et entrerent en la queste de lor chevalier.	si entrent en la queste de leur cheualier. 	383
374	Mais or laisse atant li contes a parler d’eles et de Boort	Mais or laisse le compte a parler deulx et de boort. 	384
375	et retorne a parler de Lancelot la 	et retourne a parler de lancelot 	385
376	ou il est entrez en la forest de Sarpenic, 	quant il entra en la fourest de sarponie 	386
		sicomme le compte a deuise. 	387
377	si com li contes a devise ariers. 	Cy fine le comte. |Et parle de lancelot du lac. 	388|389
378	Or dist li contes 	Or dit le conte 	390
379	qu’il fist grant chaut le jor 	quil faisoit grant chault le iour 	391
380	que Lancelos entra en la forest de Sarpenic 	que lancelot entra en la fourest de serpeme. 	392
381|382	et |por ce ne remest il mie	et pour ce ne demoura il pas 	393
383	qu’il ne chevalchast jusqu’à none; 	quil ne cheuauchast iucqua nonne. 	394
384	si li avint ensi 	Si luy aduint 	395
385	qu’il n’encontra home ne feme jusqu’al vespre; 	quil nencontra homme ne femme iucqua uespres. 	396
386|387	mais lors sans faille, |si com il dut issir de forest 	mais lors quil deut yssir de la fourest 	397
388	qui tot le jor li ot duré, encontra une damoisele 	qui tout le iour luy auoit dure il encontra une damoisele	398
389	qui molt faisoit grant duel 	qui moult faisoit grant deul 	399
390	et chevalchoit I. palefroi noir a molt riehe lorain 	et cheuauchoit ung palefroy noir a moult riche loram 	400
391	et a molt cointe sele de l'oevre d’Engleterre. Il salue la damoisele 	et a moult cointe sele de lueure de angleterre Il salue la damoisele 	401
