45	Ha, gentilz chevaliers, secorés ceste damoisele 	Haa beau et gentil cheualier secoures ceste damoiselle 	46
46	que cist ribaut vuelent ocirre. 	que ces ribaulx ueullent occire/ 	47
47	Ha, frans hom, 	haa franc homme fait elle me lesres uous ainsi mourir entre les mains de telx paillars. |et se uous pitie de moy 	48|49
48|49	ne m’i laissiés morir, |se vos onques eustes pitié de nule gentil damoisele !» 	car se uous ne me secoures ie suys a la mort liurer. 	50
50	Quant Boors ot ce 	Et quant boort ouyt 	51
51|52	qu’ele li prie |si pitousement 	quelle le prioit si piteusement 	52
53	qu'il la secore, 		
54	si ne set que fere, 	si ne scait |que faire 	53|54
55	kar volentiers li aidast 	car uoulentiers luy allast aider 	55
56	s’il peust; 	se il peult estre/	56
57|58	mais il voit l’eve noire et parfonde |et si perilluse 	mes il uoit la riuiere parfonde et dangereuse a passer. 	57
59	qu’il cuide bien noier, 	et scait bien sil entre dedens 	58
60	s’il se met dedens; 	qu il se met en peril de mort.	59
61	et d'autre part il voit cele 	Et daultre part il uoit celle 	60
62	qui si durement crie merci; 	qui si piteusement fui crie mercy.	61
63	si l'em prent tels pitiés 	Si luy en prent telle pitie 	62
64|65	qu’il en laisse totes poors |et fet le signe de la crois en mi son vis, 	quil en laisse toute paour et fait le signe de la croix 	63
66	puis enbrace l’escu 	deuant son uisaige |puys embrache son escu 	64|65
67	et broche le cheval des esperons 	et fiert son cheual des esperens 	66
68	et se fiert en l’eve. 	et se lanche dedens leaue tout erraument: 	67
69|70	Et li chevals fu fors,|si commence a noer 	et le cheual commence a noer si tost 	68
71	si tost com il ot terre perdue, 	quil eust terre perdue. 	69
72	si l’enporte d’autre part de la rive a quelque paine, 	et sen passe le cheual iusques de laultre part de leaue 	70
73	mais ançois ot beu de l’eve li uns et li autre, 	mes ce fust a grant paine |car ains quilz feussent passes beurent de leaue lun et laultre 	71|72
74|75	et se li chevals ne fust si buens, |noié fuissent ambedui, 	et se le cheual neust este fort et bon ilz feussent noyes et lun et laultre 	73
76	kar li chevaliers estoit pesans por les armes 	car le cheualier estoit fort pesant pour les armes 	74
77	qu’il avoit vestues. 	quil auoit uestues. 	75
78	Quant il fu de l’autre part de l’eve, 	Quant il fut de lautre part de leaue 	76
79	si ne descendi pas, 	si ne descendist oncques 	77
80	ains cort vers cels 	ains courust uers ceulx 	78
81	qui la damoisele tenoient 	qui la damoiselle tenoient: 	79
82	et fiert si le premier 	et fiert tellement le premier 	80
83	qu’il aconsieut 	quil encontre 	81
84	qu’il li met le glaive par mi le cors, 	qu il lui met le glauie parmy le corps 	82
85	si l’abat a terre, 	si labat a terre 	83
86|87	et li autre s’enfuient erraument |por ce que desarmé estoient. 	et les autres se met tent en fuite. La damoiselle	84
88|89	Et la damoisele|qui delivree se voit se met a genols devant Boort 	qui deliuree se sent se met a genoulx deuant lui 	85
90	et dist: « 	et lui dit. 	86
91	Ha, gentils chevaliers, de Dieu soiés vos beneois, 	Haa gentil cheualier de dieu soiez uous benoit: 	87
92	quant vos m’avés de mort rescosse, 	car ces gloutens me eussent occiz 	88
93|94	et aorés en soit Diex, |quant il ceste part vos amena, 	se ne feussez uous. Damoiselle fait il 	89
95	kar cist gloton m’euissent ja morte. — Damoisele, fet il,		
96	por quoi ? — Sire fet ele, jel vos dirai bien, 	pour quoy. Sire fait elle ie le uous diray 	90
97|98	mais|que vos m’aiés mise a sauveté. — 	mais que uous me aiez mise a sauuete. 	91
99|100	Coment ? fet il. Avés vos dont garde ? — |Certes, fet ele, ja asseur ne seraî fant 	Comment fait il auez uous donc paour. Sire fait elle ia seure ne seray 	92
101	com je sache laiens le seignor del chastel, 	tant |que ie sache leans le seigneur de ce chasteau/ 	93|94
102|103	kar c’est li plus fel chevaliers del monde et li plus traîtres. » A ces paroles voient issir I. chevalier del chastel |et la ou il vit Boort, 	car cest le plus fel cheualier du monde et le plus cruel 	95
104|105	si li escrie : « Laissiés, dans chevaliers, la damoisele|que vos n’enmenrois mie! 	Ces parolles uoient issir ung cheualier du chasteau: 	96
106|107	Par mon chief, mar le rescosistes!» |Si li cort 	et la 	97
108|109	quanqu’il puet le glaive alongié; |et Boors retrait son glaîve a lui del cors a celui 	ou il uoit boort il lui escrie. Cheualier laissez la damoiselle et par mon chief mal la rescouistes. Boort lentent 	98
110	qu’il avoit ocis; 	si lui court	99
111	si laisse le cheval corre 	tant qu il peut du cheual traire le glaiue allongnie 	100
112	et le fiert si tres durement 	et le fiert si durement 	101
113	qu’il l’abat a terre si estordi 	quil labat a terre si estourdy 	102
114|115	qu’il n’a pooir de relever, |ains gist pasmés, 	qu il na pouoir de soy releuer: 	103
116	kar il chai si felenessement 		
117	qu’a poi que la canole del col n'avoit brisee. 		
118|119	Et Boors li vet a cheval |par desus le cors tant que tot le debrise. 	et booit lui ua par dessus le col a cheual tant que tout le debrise. 	104
120	Et lors est la damoisele si liee 	Et boort a tant la damoiselle esiouye 	105
121	qu’ele ne puet plus 	que elle ne peut plus: 	106
122	et dist a Boort : « Sire, nos n’avons mes garde,	et dit a boort. Sire nous nauons mes garde: 	107
123	kar je ne cuit 	car ie ne cuide point 	108
124|125	qu’il eust plus de chevaliers çaiens |que cestui;	qu il y ait plus de cheualiers leans que cestui 	109
126	si vos dirai ore seurement ce 	si uous diray seurement ce	110
127	que vos me demandastes n’a encor gaires. — 	que uous mauez demande. 	111
128	Dites, fet il. — Sire, fet ele, entre moi et I. chevalier 	Par ma foy fait elle moy et ung cheualier 	112
129	qui mes amis estoit chevalchions hui matin par mi cest chastel 	qui mon amy estoit cheuauchions parmi cest chasteau. 	113
130	et quant li freres a celui 	Et quant le frere de celui 	114
131	que vos avés abatu me vit, 	que uous auez abatu me uist 	115
132	si me volt a force prendre, 	si me uoulut auoir et prendre a force: 	116
133|134	kar il m’avoit molt longuement amee; |si me prist al frain 	car il me auoit longuement aymee. Il print mon cheual 	117
135	et m’en volt mener a force, mes mes amis se combati a lui 	et men uoulut mener a force: |mais mon amy se combatist a lui 	118|119
136|137	tant |qu’il l’ocist. 	tant qu il loccist. 	120
138	Et	Et quant celui 	121
139	quant cist 	que uous uoiez 	122
140|141	que vos veez ci ore vit son frere mort, |si fist mon ami prendre a force de vilains et de gens 	cy uist son frere mort il fist mon amy prendre par force de gens et de uillains/ 	123
142	et l’ocist en venjance de son frere. 	et loccist en uengance de son frere 	124
143|144	Mais de moi, |por cui Ses freres avoit esté ocis, dist il 	et dist 	125
145	qu’il se vengeroit sans main metre;	quil se uengeroit de moy sans main mettre.	126
146	si me fist prendre a ces ribaus 	Si me fist prendre par ces quatre ribaulx 	127
147	que vos veistes 	que uous auez ueu	128
148	et lor commanda 	et leur commanda 	129
149	qu’il me noiaissent, « 	quilz me noyassent/ 	130
150|151	kar par armes, dist il, |ne vueil je mie 	car par armes ne uueil ie pas 	131
152	qu’ele muire » ; 	que elle meure. 	132
153	si m'enmenoient, 	Si me emmenoient ainsi 	133
154	si com vos veistes, morir 	comment uous auez ueu pour noyer 	134
155	quant vos me venistes secorre par la volenté de Dieu et par la vostre. 	quant uaus me uenistes secourir par la uoulente de dieu et par la uostre. 	135
156	Or vos ai conté mon errement ; 	Or uous ay toute compte ma fortune/ 	136
157	si voldroie des Ore mes, 	si uouldroie 	137
158	se vostre plaisirs estoit, 	se uostre uoulente y estoit 	138
159	que vos me menissois a salveté en un mien chastel 	que uous me menissez a sauuete en ung mien chasteau 	139
160	qui est ci pres. — Volentiers », fet il. 	qui est cy pres. |Voulentiers dit il. 	140|141
161	Si le prent par les bras 	et il la prent par le bras 	142
162	et le monte par devant lui sor le col de son cheval, 	et puis la met sur le col de son cheual/ 	143
163	si a geté son escu derieres son dos, 	si a iecte son escu derrier son dos:	144
164	si s’en vet cele part 	et puis tourne celle part la 	145
165	ou la damoisele li enseigne tant 	ou la damoiselle lui enseigne tant	146
166	que ce vint aprés midi 	que uint aprez midy 	147
167	qu’il voient en un tertre I. bel a chastel, 	que ilz uirent deuant eulx ung moult beau chasteau: 	148
168|169	et lors ataignent Il. escuiers|qui issoient d’un bossel 	et lors attaignent deux escuiers a lentree de ung petit boix	149
170	et aportoit chescuns venoisons trosee detriers soi.	et portoit chacun uenoisen derrier lui troussee. 	150
171|172	Quant il virent la damoisele, |si descendent a pié 	Et quant ilz uirent la damoiselle ilz descendirent a pie 	151
173	et li font grant joie com a celi 	et lui firent si grant henneur et si grant ioye comme a celle 	152
174	qui lor dame estoit 	qui leur dame estoit: 	153
175	mais molt se merveillent de ce 	mais moult se merueillent de ce 	154
176	qu’il la virent plorer: 	qu ilz la uoient plourer: 	155
177	si li enquierent 	si demandent 	156
178	que ele a. 	que elle a. 	157
179	Et ele lor dit 	et elle leur compte 	158
180	comment ses amis avoit esté ocis, «	comment son amy auoit este occy/	159
181	et je meismes euisse esté morte. 	et moy mesmes eusse este occie 	160
182	se ne fust cis frans chevaliers	se ne feust ce franc cheualier	161
183	qui par sa debonaireté me resqueust 	qui par sa debonnairete ma rescousse 	162
184	et se mist em peril de mort por ma vie sauver. » 	et sest mis en peril de mort |pour moy sauuer. 	163|164
185	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison, 	Et lors elle parle a conseil a ung des escuiers |et celui se destrousse maintenant de sa uenoison 	165|166
186	si la baille a son compaignon por porter, 	et la baille a porter a son compaignon 	167
187	si s’en vet vers le chastel 	et sen ua uers le chasteau	168
188	quanqu’il puet traire del roncin. 	tant quil peut courir atout son roussin. 	169
189	Et Boors demande a la damoisele 	Et boort demande a la damoiselle 	170
190	comment li chastials a non 	comment le chasteau auoit nom 	171
191	ou ses amis a esté ocis. « Sire, fet ele, il a non Galedon 	ou son amy auoit este occy. Sire fait elle il a nen galdon/ 	172
192	et l’eve par ou vos passastes a non Galede. » 	et leaue |ou uous passastes a nom galide. 	173|174
193	Ensi parolent tant 	Ainsi sen uont parlant ensemble boort et la damoiselle	175
194	qu’il sont venu jusqu’al chastel,	tant que ilz sont uenus prez du chasteau 	176
195	si le voit Boors bien seant et fort. 	si le uoient beau et fort et moult bien seant. 	177
196	Et quant il montent ! le tertre, 	Et quant ilz sont montez le tertre 	178
197	si voient de laiens issir dames et damoiseles a grant plenté 	si uirent dames et damoiselles a grant plante 	179
198	dont les unes karolent 	dent les unes dansoient 	180
199	et les autres dancent 	et les autres deuisoient 	181
200	et les autres joent de divers geus; 	et les autres iouoient de diuers ieux.	182
201	si estoient acesmees et vestues richement et	si estoient toutes uestues moult richement/ 	183
202	avec venoient chevaliers jusqu’a X. 	et auec elles uenoient des cheualiers iusques a dix 	184
203	qui molt faisoient grant joie; 	qui faisoient moult grant ioye. 	185
204	et quant il voient Boort, 	Et quant ilz uirent boort 	186
205	si crient tuit encontre lui: « Bien viengniés, sire,	si lui crierent tous. Bien uiengniez uous 	187
206|207	qui nostre dame avez delivres de mort |et rescosse des mains a ses enemis !» 	qui nostre dame auez rescousse de mort et deliuree des mains de ses ennemis. 	188
208	Et lors font descendre lor dame et lui avec : 	Et lors font descendre leur dame et lui auec. 	189
209	si ne vos porroit nus conter la joie 	Si ne pourroit nul homme compter la grant ioye 	190
210	qui li fu fete. A tel joie et a tel feste enmainent Boort jusqu’al palés del chastel, 	qui leur fut faicte. A telle ioye menerent boort au pallais. 	191
211	si le font desarmer, 	Et quant ilz eurent mengie la damoiselle lui demanda	192
212	ou il volsist ou non,	comment il auoit nom. 	193
213	et il le fist a envis, 	Et il respendist 	194
214|215	kar il n’estoit encore mie tens de herbergier. |Ensi remist Boors laiens, 	quil auoit nom boort le essillie 	195
216	si li firent grant joie li un et li autre 	et si estoit cousin germain de lancelot du lac. 	196
217	Et quant il orent mengié. a damoisele demande a Boort 	Et uous dame 	197
218|219	comment il avoit non ét ¡l dist |qu’il avoit non Boors li Essilliés. « 	quel est uostre nom. Sire fait elle iay nom benigne de glacedon. 	198
220	Et vos, fet il. damoisele, 	et ce chasteau cy 	199
221	quels est li vostre nons ? — Sire, fet ele. je ai non Blevine de Glocedun, issi a non cist chastials ou nos somes. » A ces paroles 	ou nous sommes a aussi nom glacedon. ces parolles 	200
222	qu’il disoient, es vos I escuier 	quilz disoient uecy ung escuyer 	201
223	qui laiens entre,	qui entra leans 	202
224	si s’agenoille devant la damoisele. « Dame, fet il, la damoisele de Honguefort vostre cosine vos salue 	si se agenoille de uant la damoiselle dame fait il madame de honguesfort uous sallue 	203
225	et vos mande 	et uous mande 	204
226|227	qu’ele vient herbergier o vos. » |Et quant cele l’entent, 	que elle se ueult ennuyt logier auec uous.	205
228|229	si saut sus si liee et si joiose |que nule plus 	Et quant celle lost 	206
230	et demande al vaslet 	si demande a lescuyer 	207
231	ou ele est. « Dame. fet il, a mains de demie lieue pres de ci. » 	ou elle est dame fait il a demye lieue de cy/ 	208
232|233	Et ele fet maintenant sa sele metre et dist |qu’ele ira encontre li; 	et elle mente sur son cheual auec quatre cheualiers et quatre escuyers 	209
234|235	si monte |et maine o li. VI. chevaliers 	pour aller a lencontre de la dame 	210
236|237	et Illl. en laisse |por fere compaignie a Boort ; 	et si laisse quatre cheualiers auec boort 	211
238|239	si se part atant de laiens. |Mes Boors 	pour luy faire compagnie mes boort 	212
240|241	qui les noveles a of̈es de cele de Honguefort |si ne set que fere, 	qui les nouuelles a entendues de la dane de honguesfort ne scait 	213
242	kar se il remaint laiens, ne puet estre 	que faire 	214
243	que l’en nel conoisse 	si pense longuement 	215
244	et ce ne voldroit il por rien: 	car il ne ueult pas estre congneu 	216
245|246	si pense longuement a ceste chose. |Quant il ot une piece pensé, 	et quant il a longuement pen se 	217
247	si se drece en estant 	si se lieuue en son estant 	218
248	et demande ses armes tost et isnel. « Sire, font cil 	et demande ses armes. Sire sont ceulx 	219
249	qui avec lui estoient, 	qui|auec luy estoient 	220|221
250	qu’en volés vos fere ? — Je me vueil. fet il, un poi aler esbatre jusqu’a cel boschel, 	pour quoy les demandes uous ie me uueil fait il armer |pour moy aller esbatre iusques en ce bochel 	222|223
251	si revendrai orendroit. » 	mes ie reuendray tantost/ 	224
252	Cil n’osent son commandement refuser. 	et ceulx nosent reffuser son commandement 	225
253|254	si aportent ses armes |et il les prent. 	lors luy apportent ses armes 	226
255	Et quant il est armés, 	et quant il fust arme 	227
256|257	si monte en son cheval a, |si se part de laiens par une posterne par devers le boschel », 	si sen part de le ans par la posterne uers ung petit bosc 	228
258	ne ne velt	et ne ueult 	229
259	que nus li face compaignie. 	que nul luy face compagnie. 	230
260|261	Et quant il est l. poi eslongiés del chastel, |si torne a destre vers une forest 	Et quant il est ung pou eslongnie il tourne uers une forest grande 	231
262|263	qu’il voit haute et espesse |et s’en vet al ferir des esperons; 	et espesse 	232
264	si se fiert en la forest 	si fiert des esperons 	233
265|266	et eirre tant |qu’il li anuite ; 	et sen entra dedens 	234
267	et lors escote, 	et cheuaucha tant 	235
268	si ot une cloche soner 	que la nuyt uint. Il ouyt une cloche sonner 	236
269	et il sot bien tantost	si pense tantost 	237
270|271	que c’estoit hermitages: |si s’en torne cele part 	que cest ung hermitage. il sen alla celle part 	238
272	et descent a l’uis,	et puys frappa a luys/ 	239
273|274	si apele et li hermites li oevre son huis, |si a le reçoit a bele chiere 	et lermite le rechoit a belle chere 	240
275	et le desarme il meismes, 	et le desarma 	241
276	puis vet cueillir de l’erbe al cheval 	et puys cueillit de lerbe uerte |pour le cheual 	242|243
277	et por fere lit al chevalier.	et fist le lyt au cheualier. 	244
278	Ensi est Boors remés chiés l’ermite, 	Insi est boort demoure auec lermite 	245
279	et la damoisele de Glocedun chevalcha tant a 	et la damoiselle de glacedon a tant alle 	246
280	qu’ele encontra cele de Honguefort; 	quelle encentra celle de honguesfort/ 	247
281	si s’entresaluent, 	si sentresalluerent. 	248
282	mais molt se merveille cele de Glocedun, 	Et quant celle de glacedon uoit sa cousine 	249
283|284	quant ele voit sa cosine si atornee et tote sa maisnie: |si li demande l’acheison 	et toute sa mesgnie ainsi atournee elle sen merueille monlt sy lui demande lachoison 	250
285	et cele li conte de chief en chief 	et celle luy compte toute la uerite 	251
286	et dist 	et dist	252
287|288	que jamés ne finera d’errer |jusqu’el ait le chevalier trové, « 	que iamaiz ne finera de errer iusques a tant quelle aura trouue le cheualier/ 	253
289	et bien sachiés, fet ele, bele cosine, 	et sachiez belle cousine 	254
290	que c’est li plus bials chevaliers et li mieldres 	que cest le plus beau et le meilleur 	255
291	que je onques mes veisse, 	que ie ueisse on ques 	256
292	et si est encore jovenes enfés; 	et sy est encore ione enfant/ 	257
293	si ai tel duel, 	si ay tel deul 	258
294	quant il me membre de la vilenie 	quant il me souuient de la uillanie	259
295	que je fis, 	que ie luy feiz 	260
296	qu’a poi que li cuers ne me part el ventre. — En non Dieu, bele cosine, 	que a pou que le cueur ne me part du uentre. 	261
297	fet cele de Glocedun, 	Eu nom dieu belle cousine fait celle de glacedon/	262
298	s’il vos avint bele aventure, il ne m’est pas hui avenue mains bele. » 	sy uous est aduenu belle auanture/ il ne men est pas aduenue une moins belle. 	263
299	Si li conte tot ensi 	Sy luy compte tout ainsi 	264
300	com il li estoit avenu 	comment il luy estoit aduenu/ 	265
301	et dist 	et dist 	266
302	qu’ele a le chevalier herbergié; « 	quelle auoit herbegie le cheualier/ 	267
303	mais bien sachiés, fet ele, 	et uous dys bien	268
304|305	que c’est li plus bials chevaliers |que je onques mes veisse 	que cest le plus beau cheualier du monde/ 	269
306|307	et jovenes durement » ; |si li devise sa façon et son grant et sa mesure 	sy lui deuise sa facon 	270
308	tant qu’a cele de Honguefort est avis 	tant quil est aduiz a celle de honguesfort 	271
309	que c’est cil 	que cest celuy	272
310	qu’ele quiert, 	quelle quiert/ 	273
311	si li tarde molt 	si luy tarde 	274
312	qu’ele le voie. 	quelle le uoie En telle magniere cheuauchent	275
313	Ensi chevalchent jusqu’al chastel, 	tant quilz sont uenues au chastel 	276
314	si descendent la damoisele molt honorement 	si decendent la damoiselle monlt hounourablement	277
315	et molt font grant joie de li	et font grant ioye de celle de honguesford. 	278
316	Et lors sont montees el palés; 	lors sont mentees au pallaiz 	279
317|318	si demande cele de laiens |ou ses ostes est. « 	si demande la damoiselle de leans 	280
319|320	Par foi, font si chevalier, |¡l s’en vet orrendroit tos armés fors de cest chastel, 	ou est son hoste/ deuray dirent les cheualiers de leans Il sen ua orendroit tout seul arme hors de ce chastel 	281
321	mais il nos dist 	mes il nous dist 	282
322	qu’il revendroit tantost; 	quil reuendroit tantost/ 	283
323|324	n’onques |por nul pooir ne volt soffrir 	ne onques ne uolt souffrir 	284
325	que nus de nos alast avec lui. — 	que nul allast auec luy 	285
326	Quel part s’en ala il ? fet ele. — Dame, font il, vers cel boschel. — 	si a prins sen chemin uers ce bochel. 	286
327	Or tost, fet ele, montés, alés aprés lui, 	Or tost dyt la dame montes sy alles apprez luy 	287
328	si le nos ramenés. » 	et le ramenes arriere. 	288
329	Lors sont monté li X. chevalier 	Lors montent tous les cheualiers	289
330	et vienent jusqu’al boschel, 	et uiennent iusques au bochel 	290
331	si le cerchent amont et aval, 	et le chercent ament et aual/ 	291
332|333	mes del chevalier ne pueent riens trover, |si en sont molt irié et dolent 	mais ne le peuent trouuer/ 	292
334	et mandent a lor dame 		
335|336	qu’il ne le pueent trover. « En non Dieu, fet ele, |ensi ne remandra il pas. » 	Eu nen dieu fait elle il ne demoura pas ainsy 	293
337	Si monte et tote sa maisnie 	si monte elle et sa mesgnie 	294
338	et commande a cerchier le bois de totes pars 	et commencent a chercer le bochel de toutes pars 	295
339	et il en font son commandement.	et prie aulx cheualiers |quilz le chersacent	296|297
340	Mais tot ce ne lor valt riens, 	mes ce ne leur ualust riens/ 	298
341	kar il n'em puent avoir nul asenement a, 	car ilz nen porent ouyt nulle uraie enseigne. 	299
342	Quant ele vit ce, 	Quant elle uoit ce 	300
343	si s’en retorne en son chastel dolente et corociee 	si sen retoure en son chastel dollente et courroucee/ 	301
344	et conte a cele de Honguefort 	et compte a celle de henguesford 	302
345|346	comment ses ostes s’en estoit alez, |puis demande a cels de laiens: « Bials seignors, 	comment son hoste sen est alle puys demande a ceulx de leans. Beaux seigneurs 	303
347	quant s’em parti il — 	quant sen parti il/ 	304
348	Par foi, dame, font il, 	par ma foy si tost 	305
349	si tost com il vos en vit aler et dist 	que uous feustes partie/|et dist 	306|307
350	qu’il revendroit tost. — 	quil reuendroit tantost. 	308
351	Par foi, fet ele, gabez nos a. » 	par ma foy dist la dame il nous a gabes. 	309
352	Lors demanda cele de Honguefort 	Lors demande celle de honguesford 	310
353	quels armes il portoit 	quelles armes il portoit	311
354	et ele li devise. « En non Dieu, fet ele, je te trovai hui matin a l’entree d’une forest, 	et elle luy deuise. Eu nom dieu fait elle ie le trouuay huy matin a lentree de une forest/ 	312
355|356	mes il ne portoit mie tel escu |com cil	mes il ne portoit mye telles armes come celuy 	313
357	que je quier. — Bele cosine, fet cele de laiens, il le puet bien avoir changié 	que ie quiers/ belle cousine fait celle de leans il les peult bien auoir changiez 	314
358	et je vos di al mien cuidier 	et ie cuide bien a mon aduiz 	315
359	que ce est cil 	que cest celuy 	316
360	que vos querez : 	que uous queres 	317
361	si vos prie 	sy uous prie 	318
362	que vos me laissiés o vos aler 		
363	tant que trové l’aions 		
364|365	et lors savrai l’acheison |por quoi il laissa mon ostel a tel ore. — Il m’est molt bel, fet cele de Honguefort, 	que me lessiez aller auecques uous tant que laurens trouue. Il mest monlt bel dyt celle de honguesfort 	319
366	que vos i viegniés, 	que uous uiengnies auec moy 	320
367|368	puis|qu’il vos plest. » 	puis quil uous plaist. 	321
369|370	Ensi remistrent la nuit laiens |et al matin. 	ainsi demeurent la nuyt leans. et au matin 	322
371	si tost com eles ! virent le jor, 	quant ilz uirent le iour 	323
372	si leverent et se partirent del chastel 	si sen partirent du chastel 	324
373	et entrerent en la queste de lor chevalier.	et entrerent en la queste de leur cheualier. 	325
374	Mais or laisse atant li contes a parler d’eles et de Boort	Or lessons maintenant le compte de boors et des deux dames 	326
375	et retorne a parler de Lancelot la 	et retourons a parler de lancelot du lac le	327
376	ou il est entrez en la forest de Sarpenic, 	quel est entre en la forest de la sapine. 	328
377	si com li contes a devise ariers. 	Comment lancelot emporta le corps de gallehaut 	329
378	Or dist li contes 	que plusieurs cheualiers gardoient: |et comment il rescouist la seur de meleagant 	330|331
379	qu’il fist grant chaut le jor 	que len uouloit ardre iiii.xx. xiiii. Grant chault fist dit le compie le iour 	332
380	que Lancelos entra en la forest de Sarpenic 	que lancelot fut entre en la sapinoie 	333
381|382	et |por ce ne remest il mie	et pour ce ne demoura il pas 	334
383|384	qu’il ne chevalchast jusqu’à none; |si li avint ensi 	quil ne cheuauchast iusques a uespres 	335
385|386	qu’il n’encontra home ne feme jusqu’al vespre; |mais lors sans faille, 	sans rencentrer homme ne femme. 	336
387|388	si com il dut issir de forest |qui tot le jor li ot duré, encontra une damoisele 	Sicomme il deust issir dela forest il rencontra une damoiselle grant deul faisant montee sur ung coincte pallefroy. Il salue la damoiselle 	337
389	qui molt faisoit grant duel 		
390	et chevalchoit I. palefroi noir a molt riehe lorain 		
391	et a molt cointe sele de l'oevre d’Engleterre. Il salue la damoisele 		
392	et ele lui. « Damoisele, fet il, 	et lui dit. Dame dictes moy pour	338
393	kar me dites, 	quoy uous plourez 	339
394	s’il vos plest, 	sil uous plaist 	340
395	por quoi vos plorés. — 		
396	Certes, sire, fet ele, 	Certes sire 	341
397	se je i' cuidoie avoir preu, je le vos diroie. — Damage, fet il, ll’i avrez vos ja, 	se ie y cuidoie auoir prouffit ie uous le diroie. 	342
398|399	se Dieu plest, |mais dites le moi par covent 	Dommage fait il ny aurez uous ia se dieu plaist. 	343
400|401	que, |se je vos puis aidier a vos esleecier, je vos aiderai a mon pooir. — En non Dieu, sire, fet ele, 	car se ie uous puis aider ie uous aideray a esclercir uostre cueur a mon pouoir. 	344
402|403	donc le vos dirai je. ll est voirs |que Meleagans, li fiz al roi Baldemagu, 	Par dieu sire denc fait elle le uous diray ie. Il fut uoir 	345
404|405	ala a la cort le roi Artu por la roine Genievre conquerre, |s’il peust; 	que meleagant le filz du roy bademagus alla a la court du roy artus pouc la royne genieure conquerre. 	346
406	et endementiers fist tant une damoisele 	En dementiers fist tant une damoiselle 	347
407	qui estoit? sa suer 	qui sa seur estoit 	348
