94|95	— Damoisele|fet il	Damoiselle fait il	77
96	por quoi	pour quoy	78
97|98	— Sire fet ele|jel vos dirai bien	Sire fait elle ie le uous diray	79
99|100	mais que vos m’aiés mise a sauveté|— Coment	mais que uous me aiez mise a sauuete	80
101|102	fet il|Avés vos	Comment fait il auez uous	81
103	dont garde	donc paour	82
104|105	— Certes|fet ele	Sire fait elle ia seure ne seray	83
106	ja asseur ne seraî fant com je sache laiens le seignor del chastel	tant que ie sache leans le seigneur de ce chasteau	84
107|108	kar c’est li plus fel chevaliers del monde|et li plus traîtres	car cest le plus fel cheualier du monde	85
109|110	A ces paroles voient issir I|chevalier del chastel	et le plus cruel Ces parolles uoient issir ung cheualier du chasteau:	86
111|112	et la ou il vit Boort|si li escrie Laissiés	et la ou il uoit boort il lui escrie	87
113|114	dans chevaliers|la damoisele	Cheualier laissez la damoiselle	88
115|116	que vos n’enmenrois mie! Par mon chief|mar le rescosistes	et par mon chief mal la rescouistes	89
117|118	Si li cort quanqu’il puet le glaive alongié;|et Boors retrait son glaîve a lui del cors a celui qu’il avoit ocis;	Boort lentent	90
119	si laisse le cheval corre	si lui court tant qu il peut du cheual traire le glaiue allongnie	91
120	et le fiert	et le fiert	92
121	si tres durement qu’il l’abat a terre	si durement quil labat a terre	93
122|123	si estordi qu’il n’a pooir de relever|ains gist pasmés	si estourdy qu il na pouoir de soy releuer:	94
124	kar il chai		
125	si felenessement qu’a poi		
126|127	que la canole del col n'avoit brisee|Et Boors li vet a cheval par desus le cors	et booit lui ua par dessus le col a cheual	95
128	tant que tot le debrise	tant que tout le debrise	96
129	Et lors est la damoisele	Et boort a tant la damoiselle esiouye	97
130	si liee qu’ele ne puet plus	que elle ne peut plus:	98
131	et dist a Boort Sire	et dit a boort	99
132	nos n’avons mes garde	Sire nous nauons mes garde:	100
133	kar je ne cuit qu’il eust plus de chevaliers çaiens	car ie ne cuide point qu il y ait plus de cheualiers leans	101
134	que cestui;	que cestui	102
135	si vos dirai ore seurement ce	si uous diray seurement ce	103
136|137	que vos me demandastes n’a encor gaires|— Dites	que uous mauez demande	104
138	fet il		
139	— Sire		
140|141	fet ele|entre moi	Par ma foy fait elle moy	105
142|143	et I|chevalier	et ung cheualier	106
144	qui mes amis estoit chevalchions hui matin par mi cest chastel	qui mon amy estoit cheuauchions parmi cest chasteau	107
145	et quant li freres a celui	Et quant le frere de celui	108
146	que vos avés abatu me vit	que uous auez abatu me uist	109
147	si me volt a force prendre	si me uoulut auoir|et prendre a force:	110|111
148	kar il m’avoit molt longuement amee;	car il me auoit longuement aymee	112
149	si me prist al frain	Il print mon cheual	113
150	et m’en volt mener a force	et men uoulut mener a force:	114
151	mes mes amis se combati a lui tant qu’il l’ocist	mais mon amy se combatist a lui tant qu il loccist	115
152	Et quant cist	Et quant celui	116
153|154	que vos veez ci ore vit son frere mort|si fist mon ami prendre a force de vilains	que uous uoiez cy uist son frere mort il fist mon amy prendre par force de gens	117
155	et de gens	et de uillains	118
156	et l’ocist en venjance de son frere	et loccist en uengance de son frere	119
157	Mais de moi		
158|159	por cui Ses freres avoit esté ocis|dist il qu’il se vengeroit sans main metre;	et dist quil se uengeroit de moy sans main mettre	120
160	si me fist prendre a ces ribaus	Si me fist prendre par ces quatre ribaulx	121
161	que vos veistes	que uous auez ueu	122
162	et lor commanda qu’il me noiaissent	et leur commanda quilz me noyassent	123
163	kar par armes	car par armes ne uueil ie pas	124
164	dist il	que elle meure	125
165|166	ne vueil je mie qu’ele muire ;|si m'enmenoient	Si me emmenoient ainsi	126
167	si com vos veistes	comment uous auez ueu	127
168	morir	pour noyer	128
169	quant vos me venistes secorre par la volenté de Dieu	quant uaus me uenistes secourir par la uoulente de dieu	129
170	et par la vostre	et par la uostre	130
171	Or vos ai conté mon errement ;	Or uous ay toute compte ma fortune	131
172|173	si voldroie des Ore mes|se vostre plaisirs estoit	si uouldroie se uostre uoulente y estoit	132
174	que vos me menissois a salveté en un mien chastel	que uous me menissez a sauuete en ung mien chasteau	133
175	qui est ci pres	qui est cy pres	134
176|177	— Volentiers|fet il	Voulentiers dit il	135
178	Si le prent par les bras	et il la prent par le bras	136
179	et le monte par devant lui sor le col de son cheval	et puis la met sur le col de son cheual	137
180	si a geté son escu derieres son dos	si a iecte son escu derrier son dos:	138
181	si s’en vet cele part ou la damoisele li enseigne	et puis tourne celle part la ou la damoiselle lui enseigne	139
182	tant que ce vint aprés midi qu’il voient en un tertre I	tant que uint aprez midy	140
183	bel a chastel	que ilz uirent deuant eulx ung moult beau chasteau:	141
184|185	et lors ataignent Il|escuiers	et lors attaignent deux escuiers a lentree de ung petit boix	142
186|187	qui issoient d’un bossel|et aportoit chescuns venoisons trosee detriers soi	et portoit chacun uenoisen derrier lui troussee	143
188	Quant il virent la damoisele	Et quant ilz uirent la damoiselle ilz descendirent a pie	144
189	si descendent a pié	et lui firent|si grant henneur	145|146
190	et li font grant joie com a celi	et si grant ioye comme a celle	147
191	qui lor dame estoit	qui leur dame estoit:	148
192	mais molt se merveillent de ce qu’il la virent plorer:	mais moult se merueillent de ce qu ilz la uoient plourer:	149
193	si li enquierent	si demandent	150
194	que ele a	que elle a	151
195	Et ele lor dit	et elle leur compte	152
196	comment ses amis avoit esté ocis	comment son amy auoit este occy	153
197|198	et je meismes euisse esté morte|se ne fust cis frans chevaliers	et moy mesmes eusse este occie se ne feust ce franc cheualier	154
199	qui par sa debonaireté me resqueust	qui par sa debonnairete ma rescousse	155
200	et se mist em peril de mort por ma vie sauver	et sest mis en peril de mort|pour moy sauuer	156|157
201	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison	Et lors elle parle a conseil a ung des escuiers|et celui se destrousse maintenant de sa uenoison	158|159
202	si la baille a son compaignon por porter	et la baille a porter a son compaignon	160
203	si s’en vet vers le chastel quanqu’il puet traire del roncin	et sen ua uers le chasteau tant quil peut courir atout son roussin	161
204	Et Boors demande a la damoisele	Et boort demande a la damoiselle	162
205	comment li chastials a non ou ses amis a esté ocis	comment le chasteau auoit nom ou son amy auoit este occy	163
206|207	Sire|fet ele	Sire fait elle il a nen galdon	164
208	il a non Galedon	et leaue ou uous passastes a nom galide|Ainsi sen uont parlant ensemble boort	165|166
209	et l’eve par ou vos passastes a non Galede	et la damoiselle	167
210	Ensi parolent tant qu’il sont venu jusqu’al chastel	tant que ilz sont uenus prez du chasteau	168
211	si le voit Boors bien seant	si le uoient beau	169
212	et fort	et fort	170
		et moult bien seant	171
213	Et quant il montent ! le tertre	Et quant ilz sont montez le tertre	172
214	si voient de laiens issir dames	si uirent dames	173
215|216	et damoiseles a grant plenté|dont les unes karolent	et damoiselles a grant plante dent les unes dansoient	174
217	et les autres dancent	et les autres deuisoient	175
218	et les autres joent de divers geus;	et les autres iouoient de diuers ieux	176
219|220	si estoient acesmees|et vestues richement	si estoient toutes uestues moult richement	177
221	et avec venoient chevaliers jusqu’a X	et auec elles uenoient des cheualiers iusques a dix	178
222	qui molt faisoient grant joie;	qui faisoient moult grant ioye	179
223	et quant il voient Boort	Et quant ilz uirent boort	180
224	si crient tuit encontre lui Bien viengniés	si lui crierent tous|Bien uiengniez uous	181|182
225|226	sire|qui nostre dame avez delivres de mort	qui nostre dame auez rescousse de mort	183
227	et rescosse des mains a ses enemis	et deliuree des mains de ses ennemis	184
228	Et lors font descendre lor dame	Et lors font descendre leur dame	185
229	et lui avec :	et lui auec	186
230	si ne vos porroit nus conter la joie	Si ne pourroit nul homme compter la grant ioye	187
231	qui li fu fete	qui leur fut faicte	188
232|233	A tel joie|et a tel feste enmainent Boort jusqu’al palés del chastel	A telle ioye menerent boort au pallais	189
234	si le font desarmer		
235	ou il volsist ou non		
236|237	et il le fist a envis|kar il n’estoit encore mie tens de herbergier	Et quant ilz eurent mengie la damoiselle lui demanda	190
238	Ensi remist Boors laiens		
239|240	si li firent grant joie li un|et li autre	comment il auoit nom	191
241|242	Et quant il orent mengié|a damoisele demande a Boort	Et il respendist quil auoit nom boort le essillie	192
243	comment il avoit non ét ¡l dist qu’il avoit non Boors li Essilliés	et si estoit cousin germain de lancelot du lac	193
244|245	Et vos|fet il	Et uous dame	194
246	damoisele		
247	quels est li vostre nons	quel est uostre nom	195
248|249	— Sire|fet ele	Sire fait elle iay nom benigne de glacedon	196
250|251	je ai non Blevine de Glocedun|issi a non cist chastials ou nos somes	et ce chasteau cy ou nous sommes a aussi nom glacedon	197
252|253	A ces paroles qu’il disoient|es vos I escuier	ces parolles quilz disoient uecy ung escuyer	198
254	qui laiens entre	qui entra leans	199
255|256	si s’agenoille devant la damoisele|Dame	si se agenoille de uant la damoiselle dame fait il madame de honguesfort uous sallue	200
257|258	fet il|la damoisele de Honguefort vostre cosine vos salue	et uous mande	201
259|260	et vos mande qu’ele vient herbergier o vos|Et quant cele l’entent	que elle se ueult ennuyt logier auec uous	202
261	si saut sus		
262	si liee		
263|264	et si joiose|que nule plus	Et quant celle lost	203
265|266	et demande al vaslet ou ele est|Dame	si demande a lescuyer ou elle est dame fait il a demye lieue de cy	204
267|268	fet il|a mains de demie lieue pres de ci	et elle mente sur son cheual auec quatre cheualiers	205
269|270	Et ele fet maintenant sa sele metre|et dist qu’ele ira encontre li;	et quatre escuyers	206
271|272	si monte|et maine o li	pour aller a lencontre de la dame	207
273	VI		
274	chevaliers		
275|276	et Illl|en laisse por fere compaignie a Boort ;	et si laisse quatre cheualiers auec boort	208
277|278	si se part atant de laiens|Mes Boors	pour luy faire compagnie mes boort	209
279|280	qui les noveles a of̈es de cele de Honguefort|si ne set	qui les nouuelles a entendues de la dane de honguesfort ne scait	210
281	que fere	que faire	211
282|283	kar se il remaint laiens|ne puet estre	si pense longuement	212
284|285	que l’en nel conoisse|et ce ne voldroit il por rien:	car il ne ueult pas estre congneu	213
286|287	si pense longuement a ceste chose|Quant il ot une piece pensé	et quant il a longuement pen se	214
288	si se drece en estant	si se lieuue en son estant	215
289	et demande ses armes tost	et demande ses armes	216
290|291	et isnel|Sire	Sire sont ceulx	217
292|293	font cil|qui avec lui estoient	qui auec luy estoient	218
294|295	qu’en volés vos fere|— Je me vueil	pour quoy les demandes uous ie me uueil fait il armer	219
296	fet il		
297|298	un poi aler esbatre jusqu’a cel boschel|si revendrai orendroit	pour moy aller esbatre iusques en ce bochel mes ie reuendray tantost	220
299|300	Cil n’osent son commandement refuser|si aportent ses armes	et ceulx nosent reffuser son commandement lors luy apportent ses armes	221
301	et il les prent		
302	Et quant il est armés	et quant il fust arme	222
303|304	si monte en son cheval a|si se part de laiens par une posterne par devers le boschel	si sen part de le ans par la posterne uers ung petit bosc	223
305	ne ne velt	et ne ueult	224
306|307	que nus li face compaignie|Et quant il est l	que nul luy face compagnie	225
308|309	poi eslongiés del chastel|si torne a destre vers une forest qu’il voit haute	Et quant il est ung pou eslongnie il tourne uers une forest grande	226
310	et espesse	et espesse	227
311|312	et s’en vet al ferir des esperons;|si se fiert en la forest	si fiert des esperons	228
313	et eirre tant qu’il li anuite ;	et sen entra dedens	229
314	et lors escote	et cheuaucha	230
315	si ot une cloche soner	tant que la nuyt uint|Il ouyt une cloche sonner	231|232
316	et il sot bien tantost	si pense tantost	233
317	que c’estoit hermitages:	que cest ung hermitage	234
318	si s’en torne cele part	il sen alla celle part	235
319|320	et descent a l’uis|si apele	et puys frappa a luys	236
321|322	et li hermites li oevre son huis|si a le reçoit a bele chiere	et lermite le rechoit a belle chere	237
323	et le desarme il meismes	et le desarma	238
324	puis vet cueillir de l’erbe al cheval	et puys cueillit de lerbe uerte	239
325	et por fere lit al chevalier	pour le cheual|et fist le lyt au cheualier	240|241
326	Ensi est Boors remés chiés l’ermite	Insi est boort demoure auec lermite	242
327	et la damoisele de Glocedun chevalcha tant a qu’ele encontra cele de Honguefort;	et la damoiselle de glacedon a tant alle quelle encentra celle de honguesfort	243
328	si s’entresaluent	si sentresalluerent	244
329|330	mais molt se merveille cele de Glocedun|quant ele voit sa cosine	Et quant celle de glacedon uoit sa cousine	245
331	si atornee		
332|333	et tote sa maisnie:|si li demande l’acheison	et toute sa mesgnie ainsi atournee elle sen merueille monlt sy lui demande lachoison	246
334	et cele li conte de chief en chief	et celle luy compte toute la uerite	247
335	et dist	et dist	248
336|337	que jamés ne finera d’errer jusqu’el ait le chevalier trové|et bien sachiés	que iamaiz ne finera de errer iusques a tant quelle aura trouue le cheualier	249
338|339	fet ele|bele cosine	et sachiez belle cousine	250
340	que c’est li plus bials chevaliers	que cest le plus beau	251
341	et li mieldres	et le meilleur	252
342	que je onques mes veisse	que ie ueisse on ques	253
343	et si est encore jovenes enfés;	et sy est encore ione enfant	254
344	si ai tel duel	si ay tel deul	255
345	quant il me membre de la vilenie	quant il me souuient de la uillanie	256
346	que je fis	que ie luy feiz	257
347	qu’a poi	que a pou	258
348	que li cuers ne me part el ventre	que le cueur ne me part du uentre	259
349|350	— En non Dieu|bele cosine	Eu nom dieu belle cousine fait celle de glacedon sy uous est aduenu belle auanture il ne men est pas aduenue une moins belle	260
351|352	fet cele de Glocedun|s’il vos avint bele aventure	Sy luy compte tout ainsi	261
353|354	il ne m’est pas hui avenue mains bele|Si li conte tot ensi com il li estoit avenu	comment il luy estoit aduenu	262
355	et dist qu’ele a le chevalier herbergié	et dist quelle auoit herbegie le cheualier	263
356|357	mais bien sachiés|fet ele	et uous dys bien	264
358|359	que c’est li plus bials chevaliers|que je onques mes veisse	que cest le plus beau cheualier du monde sy lui deuise sa facon tant quil est aduiz a celle de honguesfort	265
360	et jovenes durement ;		
361	si li devise sa façon		
362	et son grant		
363	et sa mesure tant qu’a cele de Honguefort est avis		
364	que c’est cil qu’ele quiert	que cest celuy quelle quiert	266
365|366	si li tarde molt qu’ele le voie|Ensi chevalchent jusqu’al chastel	si luy tarde quelle le uoie En telle magniere cheuauchent tant quilz sont uenues au chastel	267
367|368	si descendent la damoisele molt honorement|et molt font grant joie de li	si decendent la damoiselle monlt hounourablement	268
369	Et lors sont montees el palés;		
370|371	si demande cele de laiens ou ses ostes est|Par foi	et font grant ioye de celle de honguesford	269
372|373	font|si chevalier	lors sont mentees au pallaiz	270
374|375	¡l s’en vet orrendroit tos armés fors de cest chastel|mais il nos dist qu’il revendroit tantost; n’onques por nul pooir ne volt soffrir	si demande la damoiselle de leans ou est son hoste deuray dirent les cheualiers de leans Il sen ua orendroit tout seul arme hors de ce chastel mes il nous dist quil reuendroit tantost ne onques ne uolt souffrir	271
376|377	que nus de nos alast avec lui|—	que nul allast auec luy	272
378|379	Quel part s’en ala il|fet ele	si a prins sen chemin uers ce bochel	273
380	— Dame		
381	font il		
382|383	vers cel boschel|— Or tost	Or tost dyt la dame montes sy alles apprez luy	274
384	fet ele		
385	montés		
386|387	alés aprés lui|si le nos ramenés	et le ramenes arriere	275
388|389	Lors sont monté li X|chevalier	Lors montent tous les cheualiers	276
390	et vienent jusqu’al boschel	et uiennent iusques au bochel	277
391|392	si le cerchent amont|et aval	et le chercent ament	278
393	mes del chevalier ne pueent riens trover		
394	si en sont molt irié		
395	et dolent	et aual	279
396|397	et mandent a lor dame qu’il ne le pueent trover|En non Dieu	mais ne le peuent trouuer Eu nen dieu fait elle il ne demoura pas ainsy	280
398	fet ele		
399|400	ensi ne remandra il pas|Si monte	si monte elle	281
401	et tote sa maisnie	et sa mesgnie	282
402	et commande a cerchier le bois de totes pars	et commencent a chercer le bochel de toutes pars	283
403|404	et il en font son commandement|Mais tot ce ne lor valt riens	et prie aulx cheualiers quilz le chersacent mes ce ne leur ualust riens	284
405	kar il n'em puent avoir nul asenement a	car ilz nen porent ouyt nulle uraie enseigne	285
406	Quant ele vit ce	Quant elle uoit ce	286
407	si s’en retorne en son chastel dolente	si sen retoure en son chastel dollente	287
408	et corociee	et courroucee	288
409	et conte a cele de Honguefort	et compte a celle de henguesford	289
410	comment ses ostes s’en estoit alez	comment son hoste sen est alle puys demande a ceulx de leans	290
411	puis demande a cels de laiens Bials seignors	Beaux seigneurs	291
412	quant s’em parti il — Par foi	quant sen parti il par ma foy	292
413	dame	si tost	293
414|415	font il|si tost com il vos en vit aler	que uous feustes partie	294
416|417	et dist qu’il revendroit tost|— Par foi	et dist quil reuendroit tantost	295
418|419	fet ele|gabez nos a	par ma foy dist la dame il nous a gabes	296
420	Lors demanda cele de Honguefort quels armes il portoit	Lors demande celle de honguesford quelles armes il portoit	297
421	et ele li devise	et elle luy deuise	298
422	En non Dieu		
423	fet ele		
424|425	je te trovai hui matin a l’entree d’une forest|mes il ne portoit mie tel escu com cil	Eu nom dieu fait elle ie le trouuay huy matin a lentree de une forest mes il ne portoit mye telles armes come celuy	299
426	que je quier		
427	— Bele cosine		
428|429	fet cele de laiens|il le puet bien avoir changié	que ie quiers belle cousine fait celle de leans il les peult bien auoir changiez	300
430	et je vos di al mien cuidier	et ie cuide bien a mon aduiz	301
431	que ce est cil	que cest celuy	302
432|433	que vos querez :|si vos prie	que uous queres sy uous prie	303
434	que vos me laissiés o vos aler	que me lessiez aller auecques uous	304
435	tant que trové l’aions	tant que laurens trouue	305
436	et lors savrai l’acheison por quoi il laissa mon ostel a tel ore		
437|438	— Il m’est molt bel|fet cele de Honguefort	Il mest monlt bel dyt celle de honguesfort	306
439	que vos i viegniés	que uous uiengnies auec moy	307
440	puis qu’il vos plest	puis quil uous plaist	308
441	Ensi remistrent la nuit laiens	ainsi demeurent la nuyt leans	309
442	et al matin	et au matin	310
443|444	si tost com eles ! virent le jor|si leverent	quant ilz uirent le iour	311
445	et se partirent del chastel	si sen partirent du chastel	312
446	et entrerent en la queste de lor chevalier	et entrerent en la queste de leur cheualier	313
447	Mais or laisse atant li contes a parler d’eles	Or lessons maintenant le compte de boors	314
448	et de Boort	et des deux dames	315
449	et retorne a parler de Lancelot la ou il est entrez en la forest de Sarpenic	et retourons a parler de lancelot du lac le|quel est entre en la forest de la sapine	316|317
450	si com li contes a devise ariers	Comment lancelot emporta le corps de gallehaut	318
451|452	Or dist li contes qu’il fist grant chaut le jor|que Lancelos entra en la forest de Sarpenic	que plusieurs cheualiers gardoient:	319
453|454	et por ce ne remest il mie qu’il ne chevalchast jusqu’à none;|si li avint ensi qu’il n’encontra home ne feme jusqu’al vespre;	et comment il rescouist la seur de meleagant	320
455	mais lors sans faille		
456	si com il dut issir de forest		
457	qui tot le jor li ot duré	que len uouloit ardre iiii	321
458|459	encontra une damoisele|qui molt faisoit grant duel	xx	322
460|461	et chevalchoit I|palefroi noir a molt riehe lorain	xiiii	323
462|463	et a molt cointe sele de l'oevre d’Engleterre|Il salue la damoisele	Grant chault fist dit le compie le iour	324
464|465	et ele lui|Damoisele	que lancelot fut entre en la sapinoie	325
466|467	fet il|kar me dites	et pour ce ne demoura il pas quil ne cheuauchast iusques a uespres sans rencentrer homme ne femme	326
468|469	s’il vos plest|por quoi vos plorés	Sicomme il deust issir dela forest il rencontra une damoiselle grant deul faisant montee sur ung coincte pallefroy	327
470|471	— Certes|sire	Il salue la damoiselle	328
472	fet ele	et lui dit	329
473	se je i' cuidoie avoir preu		
474|475	je le vos diroie|— Damage	Dame dictes moy	330
476|477	fet il|ll’i avrez vos ja	pour quoy uous plourez sil uous plaist Certes sire se ie y cuidoie auoir prouffit ie uous le diroie	331
478|479	se Dieu plest|mais dites le moi par covent que	Dommage fait il ny aurez uous ia se dieu plaist	332
480	se je vos	car se ie uous	333
481|482	puis aidier a vos esleecier|je vos aiderai a mon pooir	puis aider ie uous aideray a esclercir uostre cueur a mon pouoir	334
483|484	— En non Dieu|sire	Par dieu sire denc fait elle le uous diray ie	335
485	fet ele		
486	donc le vos dirai je		
487	ll est voirs	Il fut uoir	336
488	que Meleagans		
489|490	li fiz al roi Baldemagu|ala a la cort le roi Artu por la roine Genievre conquerre	que meleagant le filz du roy bademagus alla a la court du roy artus pouc la royne genieure conquerre	337
491|492	s’il peust;|et endementiers fist tant une damoisele	En dementiers fist tant une damoiselle	338
493	qui estoit	qui sa seur estoit	339
494|495	sa suer qu’ele geta Lancelot d’une tor ou Meleagans l’avoit mis en prison|ne sai por quoi	que elle iecta lancelot hors de prison de une tour la ou il lauoit mis	340
496|497	Quant ele l’ot delivré|si le tint avec li tant qu’il fu garis	Quant elle leust deliure elle le tint auec elle tant qu il fut gary:	341
498	kar molt avoit eu mesaise en la prison	et moult y auoit eu mesaise	342
499|500	et puis l’envoia a la cort le roi Artu ou il ocist Meleagan|ce savons nos or bien	et puis lenuoia a la court du roy artus la ou il occist meleagant	343
501|502	Mais si tost com li parent sorent qu’ele avoit Lancelot osté de la prison|si distrent qu’ele l’avoit fait por Meleagan ocirre;	mais tantost	344
503	si le pristrent a force	que ses parens sceurent	345
504	et l’acheisonerent de sa mort	que elle auoit iecte lancelot hors de prison ilz la occuperent de la mort de meleagant	346
505	et distrent que	et fut dit	347
506	s’ele ne trovoit	que se elle ne trouuoit	348
507	qui l’en desfendist	qui la deffendist	349
508	qu'il feroient de lui justice	que len feroit de elle telle iustice	350
509	si grant com l’en doit fere de cele	que len deuoit faire de femme	351
510	qui son frere ocist	qui son frere auoit occis	352
511	Et ele dist qu’ele troveroit bien	Et elle dit|que elle trouueroit bien	353|354
512	qui la desfendroit:	qui len deffendroit	355
513	si mist jor d’amener I	Si lui fut iour determine de trouuer ung cheualier	356
514	chevalier por li desfendre	pour elle deffendre	357
515	si s’est	Et elle a depuis	358
516	puis porchaciee en Pluisors liex	pour chasse en plusieurs lieux	359
517	mais onques ne trova chevalier	mais oncques ne trouua cheualier	360
518	qui ses armes en osast prendre contre celui	qui ses armes osast prendre centre celui	361
519	qui apelee l’avoit	qui lauoit appelle	362
520|521	Or|si est tant la chose alee	Or est tant la chose allee	363
522	que li jors est aterminés a hui ;	que le iour est ennuy termine:	364
523	si n’a trové la pucele nul desfendeor	si na trouue nul desfendeur	365
524	et por ce dient li un		
525	et li autre qu’ele est atainte del meffet		
526	que l’en li met sus :		
