31|32	que se façer|ca el no se queria tomar en ninguna manera	che fare ché ritornare non vorebbe elli mica	28
33	Ansi estando vio del castillo salir vna donçella en camisa	Atanto vide uscire una damigella del castello ch’era tutta ignuda in sua camicia solamente si lla menavano iiii	29
34	que traian quatro rribaldos muy sañudamente	rubaldi molto villanamente	30
35	e cadavno traia enla mano vna lança	e tenieno ciascuno una acciaia in sua mano	31
36|37	e ella daua vozes|quanto podia dar	Ed ella grida quanto ch’ella può gridare per coloro che lle facieno cotale onta	32
38	e ellos la lleuaron muy desonrrada mente contra la rribera porla yr ha echar	e tal ladiura ch’elli la menavano battendo tutto contravalle la riviera	33
39	e quando la donçella vio a bores dela otra parte del agua començo a dar vozes	E quando la damigella vide lo cavaliere dall’altra parte dell’acqua|si gli comincia a gridare	34|35
40	e a deçir ay jentil cauallero acorred a esta donçella	Hal gentile huomo soccorete questa damigella	36
41	que estos Ribaldos me quieren	che questi rubaldi vogliono uccidere	37
42|43	ansi matar ay buen cauallero|si nunca oviste piedad de donçella auelda agora de mi	Hal franco cavaliere non mi lasciate uccidere se voi unque aveste piatà di nulla gentile damigella	38
44	e no me dexedes	“Quando Boordo ode colei	39
45	asi morir	che l priega	40
46	Quando boores oyo	si piatosamente che lla soccorra	41
47	lo que la donçella deçia no supo	si non sa	42
48|49	que façer|ca muy de grado la quisiera acorrer	che fare ché volentieri l’andasse ad atare se potesse ma	43
50	si pudiese Mas el agua hera muy fonda	e vede l’acqua nera|e profonda	44|45
51|52	e peligrosa|e negra	e perigliosa	46
53|54	e bien cuidaua morir|si se	che crede bene morire s’elli	47
55	y Metiese	si mette di dentro	48
56	e dela otra parte veya la donçella	e d’altra parte|e vede colei	49|50
57	que muy afincada mente le pedia merçed	che si duramente gli grida mercé	51
58	e ovo tal piedad della	si ne gli prende tale piatà	52
59	que le fiço todo el miedo perder	che ne lascia tutte paure	53
60|61	e fiço la señal dela cruz sobre|si e enbraço el escudo	e si fa el segno della santa croce nel miluogo del suo viso poscia imbraccia lo scudo	54
62	e firio al cauallo de las espuelas	e broca il cavallo degli sproni	55
63	e lanço se en el agua	si fiede nell’acqua isnellamente	56
64	e el cauallo començo de nadar	El cavallo fu forte incominciò a notare	57
65	luego e perdio tierra en tal manera	si tosto com'elli ebbe terra perduta	58
66	que paso dela otra parte del agua mas ante beuio el cauallo del agua	si ne l portò d’altra parte della riva a qualche pena 'ma inanzi furono amenduni tutti molli	59
67	e si el caballo tan bueno no fuera sin dubda el moriera enel agua	e se l cavallo non fosse stato	60
68|69	e boores porel peso delas armas|que llebaua	si forte anegati fossono amenduni ché l cavaliere era pesante per l’arme ch’elli avea vestite	61
70	e desque fue dela otra Parte del agua dexo se correr aquellos	Quand’e fu da l’altra parte dell’acqua|si non discende passo anzi muove il cavallo inverso di coloro	62|63
71	que la donçella tenian	che lla T tenieno	64
72	e firio al primero	e fiede|si il primaio ch’elli agiugne	65|66
73|74	que encontro en tal manera|que le metio la lança porel cuerpo	che gli mette la lancia per me' il corpo si llo abatte a terra	67
75	e los otros dos	e gli altri se ne fugono tosto per ciò	68
76	que aquello vieron fuyeron	che disarmati erano	69
77|78	luego por miedo de no ser muertos|ca todos estauan desarmados	E la damigella	70
79	e la donçella desque aquello vido finco los ynojos ante boores	che si vide dilivera|si mette a ginocchia davanti Boordo	71|72
80|81	e dixo ay jentil cauallero vendito seades de dios|que asi me librastes de muerte	Hal gentile cavaliere diss’ella da Dio siate vo' benedetto quando vo m’avete di morte riscossa	73
82	e bendito sea dios		
83|84	que aqui vos traxo|que estos villanos me hubieran muerto	e adorato ne sia lddio quand’elli in queste parti vo menò ché questi guiglioni m’avessono già morta se vo' non foste	74
85	si por vos no fuera donçella dixo boores	— Damigella disse Boordo perché|Il vo dirò diss’ella bene ma'	75|76
86	Por que señor dixo ella yo vos lo dire mas ante conuiene	che vo' m’abiate messa a salvamento|— Come disse elli avete vo' dunque guardia	77|78
87|88	que non aya miedo de ninguno Donzella dixo boores de quien auedes miedo señor dixo ella del señor del castillo|ca es el mas follon omne de todo el mundo	Certo sire diss'ella già sicura non sarò tanto com’io sappia là entro il signore del castello ché ciò è il più fiero cavaliere del mondo	79
89	e mas cruel Ellos	e I più traditore	80
90	asi fablando vieron salir del castillo vn caballero	A queste parole vidono uscire un cavaliere del castello	81
91	e quando vido a boores començo le a dar boçes	e là ov’egli vide Boordo si llo isgrida	82
92|93	e a deçir don cauallero a dexar vos conuiene la donzella|ca la non lleuaredes	Danzi cavaliere lasciate la damigella ché vonon la menere mica	83
94	e porla my cabeza ental Punto la acorristes	e per mio capo male la riscoteste|Si gli corre suso quanto ch’elli puote la lancia islungata	84|85
95	e luego se dexaron correr el vno contra el otro	e Boordo il fiede|si duramente in suo venire	86|87
96	e boores lo firio conla lança	che llo scudo né llo asbergo no llo guerentisce	88
97	que auia sacado del cuerpo del villano	che non gli metta per me' il corpo	89
98	que auia muerto en tal manera	e ferro|e fusto	90|91
99	que dio conel Porlas ancas del cauallo a tierra	e que' cade a terra tutto isteso|che più nonn à mestier di medico	92|93
100	asi estordido	E quando que del castello vidono insi lor cavaliere abatuto|si ve ne rimandarono immantanente uno altro per quello vendicare	94|95
101	que non se pudo leuantar	che disse a Boordo|che ssi guardi da llui ch’elli il disfida ed e' dice	96|97
