43	se vos onques eustes pitié de nule gentil damoisele !» 	se voi unque aveste piatà di nulla gentile damigella». 	44
44	Quant Boors ot ce 	“Quando Boordo ode colei 	45
45	qu’ele li prie si pitousement 	che l priega si piatosamente 	46
46	qu'il la secore, 	che-lla soccorra, 	47
47	si ne set que fere, 	si non sa che fare, 	48
48	kar volentiers li aidast 	ché volentieri l’andasse ad atare 	49
49	s’il peust; 	se potesse, 	50
50	mais il voit l’eve noire et parfonde et si perilluse 	ma e vede l’acqua nera e profonda e perigliosa 	51
51	qu’il cuide bien noier, 	che crede bene morire 	52
52	s’il se met dedens; 	s’elli si mette di dentro; 	53
53	et d'autre part il voit cele 	e d’altra parte e vede colei 	54
54	qui si durement crie merci; 	che si duramente gli grida mercé, 	55
55	si l'em prent tels pitiés 	si ne gli prende tale piatà 	56
56	qu’il en laisse totes poors 	che ne lascia tutte paure 	57
57	et fet le signe de la crois en mi son vis, 	e si fa el segno della santa croce nel miluogo del suo viso, 	58
58	puis enbrace l’escu 	poscia imbraccia lo scudo 	59
59	et broche le cheval des esperons 	e broca il cavallo degli sproni, 	60
60|61	et se fiert en l’eve. |Et li chevals fu fors, 	si fiede nell’acqua isnellamente. El cavallo fu forte, incominciò a notare 	61
62	si commence a noer 		
63	si tost com il ot terre perdue, 	si tosto com'elli ebbe terra perduta, 	62
64	si l’enporte d’autre part de la rive a quelque paine, 	si ne l portò d’altra parte della riva a qualche pena, 	63
65	mais ançois ot beu de l’eve li uns et li autre, 	'ma inanzi furono amenduni tutti molli, 	64
66	et se li chevals ne fust si buens, noié fuissent ambedui, 	e se l cavallo non fosse stato si forte, anegati fossono amenduni, 	65
67	kar li chevaliers estoit pesans por les armes 	ché l cavaliere era pesante per l’arme 	66
68	qu’il avoit vestues. 	ch’elli avea vestite. 	67
69	Quant il fu de l’autre part de l’eve, 	Quand’e fu da l’altra parte dell’acqua, 	68
70	si ne descendi pas, 	si non discende passo, 	69
71	ains cort vers cels 	anzi muove il cavallo inverso di coloro 	70
72	qui la damoisele tenoient 	che lla T tenieno 	71
73	et fiert si le premier 	e fiede si il primaio 	72
74	qu’il aconsieut 	ch’elli agiugne 	73
75	qu’il li met le glaive par mi le cors, 	che gli mette la lancia per me' il corpo, 	74
76	si l’abat a terre, 	si-llo abatte a terra, 	75
77	et li autre s’enfuient erraument por ce	e gli altri se ne fugono tosto per ciò 	76
78	que desarmé estoient. 	che disarmati erano. 	77
79	Et la damoisele 	E la damigella, 	78
80	qui delivree se voit se met a genols devant Boort 	che si vide dilivera, |si mette a ginocchia davanti Boordo: 	79|80
81|82	et dist: « |Ha, gentils chevaliers, de Dieu soiés vos beneois, 	Hal, gentile cavaliere, diss’ella, da Dio siate vo' benedetto 	81
83|84	quant vos m’avés de mort rescosse, |et aorés en soit Diex, 	quando vo m’avete di morte riscossa, e adorato ne sia lddio 	82
85	quant il ceste part vos amena, 	quand’elli in queste parti vo menò, 	83
86	kar cist gloton m’euissent ja morte. — Damoisele, fet il, 	ché questi guiglioni m’avessono già morta, |se vo' non foste. — Damigella, disse Boordo, 	84|85
87	por quoi ? — Sire fet ele, jel vos dirai bien, 	perché? -Il vo dirò, diss’ella, bene, |ma'	86|87
88	mais que vos m’aiés mise a sauveté. — Coment ? fet il. Avés vos dont garde ? — 	che vo' m’abiate messa a salvamento. — |Come, disse elli, avete vo' dunque guardia? - 	88|89
89	Certes, fet ele, ja asseur ne seraî fant com je sache laiens le seignor del chastel, 	Certo, sire, diss'ella, già sicura non sarò tanto |com’io sappia là entro il signore del castello, 	90|91
90	kar c’est li plus fel chevaliers del monde et li plus traîtres. » A ces paroles voient issir I. chevalier del chastel 	ché ciò è il più fiero cavaliere del mondo e I più traditore». A queste parole vidono uscire un cavaliere del castello, 	92
91	et la ou il vit Boort, 	e là |ov’egli vide Boordo 	93|94
92	si li escrie : « Laissiés, dans chevaliers, la damoisele 	si-llo isgrida: «Danzi cavaliere, lasciate la damigella, 	95
93	que vos n’enmenrois mie! 	ché vonon la menere mica, 	96
94	Par mon chief, mar le rescosistes!» 	e per mio capo male la |riscoteste!».Si gli corre suso quanto 	97|98
		ch’elli puote, la lancia islungata, 	99
		e Boordo il fiede	100
95	Si li cort 	si duramente in suo venire |che llo scudo né llo asbergo no-llo guerentisce 	101|102
		che non gli metta per me' il corpo e ferro e fusto, 	103
		e que' cade a terra tutto isteso 	104
		che più nonn-à mestier di medico. 	105
		E quando que del castello vidono insi lor cavaliere abatuto, 	106
		si ve ne rimandarono immantanente uno altro per quello vendicare, 	107
		che disse a Boordo 	108
96	quanqu’il puet le glaive alongié; 	che ssi guardi da- llui, |ch’elli il disfida, 	109|110
97	et Boors retrait son glaîve a lui del cors a celui 	ed e' dice |che disfida lui. PAllora trae la lancia del corpo a colui 	111|112
98	qu’il avoit ocis; 	ch’elli avea morto, 	113
99	si laisse le cheval corre 	si lascia il cavallo andare 	114
100	et le fiert si tres durement 	e l fiede si duramente 	115
101	qu’il l’abat a terre si estordi 	ch’elli Il’labatte a terra si stordito 	116
102	qu’il n’a pooir de relever, 	che non à podere di sé rilevare, 	117
103	ains gist pasmés, 	anzi giace ispasimato, 	118
104	kar il chai si felenessement 	ché fu caduto si fellonosamente 	119
105	qu’a poi 	che a poco 	120
106	que la canole del col n'avoit brisee. 	che non si ruppe il collo, 	121
107	Et Boors li vet a cheval par desus le cors 	e Boordo gli va cavalcando per di suso il corpo 	122
108	tant que tot le debrise. 	tanto che di tutto il dibriscia. 	123
109	Et lors est la damoisele si liee 	Allora est la damigella si lieta	124
110	qu’ele ne puet plus 	ch’ella non può più, 	125
111	et dist a Boort : « Sire, nos n’avons mes garde, 	e disse a Boordo: Sire, non no abiamo oggimai guardia, 	126
112	kar je ne cuit 	ch’io non credo mica 	127
113	qu’il eust plus de chevaliers çaiens que cestui; 	ch’egli abbia là entro più cavalieri che questi, 	128
114	si vos dirai ore seurement ce 	si vi dirò ora sicuramente ciò 	129
115	que vos me demandastes n’a encor gaires. — Dites, fet il. — Sire, fet ele, entre moi et I. chevalier 	che voi mi domandaste. — Dite, diss’elli. — laPer fé, diss’ella, intra me e uno cavaliere 	130
116	qui mes amis estoit chevalchions hui matin par mi cest chastel 	che mio amico era cavalcamo oggi mattinetto per me questo ricetto,	131
117	et quant li freres a celui 	e quando il fratello di colui 	132
118	que vos avés abatu me vit, 	che voi avete ora abatuto mi vide, 	133
119	si me volt a force prendre, 	si mi volle a forza prendere, 	134
120	kar il m’avoit molt longuement amee; 	ché m’avea lungamente amato; 	135
121	si me prist al frain 	simmi prese al freno 	136
122	et m’en volt mener a force, mes mes amis se combati a lui 	e mi volle menare a forza, |ma mio amico si combatté tanto a-llui 	137|138
123	tant qu’il l’ocist. 		
124|125	Et quant cist |que vos veez ci ore vit son frere mort, 	che-ll’ucise.ME quando questo che voi avete qui ora abatuto vide suo fratello morto, 	139
126	si fist mon ami prendre a force de vilains et de gens 	si fece mio amico prendere a forza di villani e di genti, 	140
127	et l’ocist en venjance de son frere. 	e l’uccise in vendicanza di suo fratello. 	141
128|129	Mais de moi, |por cui Ses freres avoit esté ocis, dist il 	Ma di me, per cui suo fratello avea stato morto, diss’elli 	142
130	qu’il se vengeroit sans main metre;	che-ssi vendicherebbe sanza in me mettere mano,	143
131	si me fist prendre a ces ribaus 	si mi fece prendere a nfino a tre l rubaldi 	144
132	que vos veistes 	che vo' vedeste 	145
133	et lor commanda 	e loro comandò 	146
134	qu’il me noiaissent, « 	che m’anegassono, 	147
135	kar par armes, dist il, ne vueil je mie 	ché per mano di persona, diss’elli, non voglio 	148
136	qu’ele muire » ;	ch’ella muoia». 	149
137	si m'enmenoient, 	i-mmi menavano, 	150
138	si com vos veistes, morir 	insi come vo vedeste, |per fare morire, 	151|152
139	quant vos me venistes secorre par la volenté de Dieu et par la vostre. 	quando vo mi veniste a soccorrere per la volontà di Dio e della vostra. 	153
140	Or vos ai conté mon errement ; si voldroie des Ore mes, 	Or vo ho contato tutta mia ventura, |si vo vorre' da oggimai, 	154|155
141	se vostre plaisirs estoit, 	se vostro piacere fosse, pregare 	156
142	que vos me menissois a salveté en un mien chastel 	che vo' mi conduceste a salvamento in uno mio castello 	157
143	qui est ci pres. — Volentiers », fet il. 	ch’è qui presso. — Volentier. disse elli». 	158
144	Si le prent par les bras 	Si-lla prende per lo braccio 	159
145	et le monte par devant lui sor le col de son cheval, 	e la monta davanti a sé sopra il corpo di suo cavallo, 	160
146	si a geté son escu derieres son dos, 	si getta suo scudo di dietro suo dosso, 	161
147	si s’en vet cele part ou la damoisele li enseigne tant 	si se ne va in quelle parti |ove la damigella gli 'nsegna, 	162|163
148	que ce vint aprés midi 	tanto che ciò venne apresso di mezodi 	164
149	qu’il voient en un tertre I. bel a chastel, 	che vegono davanti loro, in uno poggio, uno castello molto bello. 	165
150	et lors ataignent Il. escuiers 	Allora agiungono due scudieri 	166
151	qui issoient d’un bossel 	che uscivano d’uno boschello 	167
152	et aportoit chescuns venoisons trosee detriers soi. 	e aportavano amenduni cacciagione torsata di dietro a llui. 	168
153	Quant il virent la damoisele, 	E quand’e' vidono la damigella, 	169
154	si descendent a pié 	si discenderono immantanente a ppiè 	170
155	et li font grant joie com a celi 	e gli fanno grande gioia come a colei 	171
156	qui lor dame estoit 	che loro dama era, 	172
157	mais molt se merveillent de ce 	ma molto si maravigliarono di ciò 	173
158	qu’il la virent plorer: 	che lla vidono impiagnendo. 	174
159	si li enquierent 	Si-lla inchiesono 	175
160	que ele a. 	ch’ell’avea, 	176
161	Et ele lor dit 	ed ella lor disse 	177
162	comment ses amis avoit esté ocis, « 	come suo amico era stato ucciso, 	178
163	et je meismes euisse esté morte. se ne fust cis frans chevaliers 	«ed io medesima, diss’ella, fosse stata morta, |se non fosse questo franco cavaliere 	179|180
164	qui par sa debonaireté me resqueust 	che per sua dibonarità mi riscosse, 	181
165	et se mist em peril de mort por ma vie sauver. » 	si si misse in periglio di morte per mia vita salvare». 	182
166	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison, 	Allor si consiglia con l’uno, |e quelli iscioglie immantanente sua cacciagione 	183|184
167	si la baille a son compaignon por porter, 	e la dona a suo compagnone per portarnela, 	185
168	si s’en vet vers le chastel 	si se ne va inverso il castello 	186
169	quanqu’il puet traire del roncin. 	quanto che può trarre del ronzino.	187
170	Et Boors demande a la damoisele 	eE Boordo domanda alla damigella 	188
171	comment li chastials a non 	come il castello à nome 	189
172	ou ses amis a esté ocis. « Sire, fet ele, il a non Galedon 	ove suo amico avea stato morto. «Sire, disse ella, egli à nome Badelon, 	190
173	et l’eve par ou vos passastes a non Galede. » 	e l’acqua per dove passaste Galede». 	191
174	Ensi parolent tant 	aln parlando vanno tanto 	192
175	qu’il sont venu jusqu’al chastel, 	che sono venuti insino qua al castello, 	193
176	si le voit Boors bien seant et fort. 	si 'l vide Boordo molto forte e molto ben sedente. 	194
177	Et quant il montent ! le tertre, 	E quand’e' mosntavano il poggio, 	195
178	si voient de laiens issir dames et damoiseles a grant plenté 	si ne vidono uscire dame e damigelle a gran quantità, 	196
179|180	dont les unes karolent |et les autres dancent 	donde l’une ballavano 	197
181	et les autres joent de divers geus; 	e l’altre giucavano di diversi giuochi, 	198
182	si estoient acesmees et vestues richement et avec venoient chevaliers jusqu’a X. 	si erano tutte acconce e vestite riccamente; |Se con esso loro venieno cavalieri insino a cinque 	199|200
183	qui molt faisoient grant joie; 	che molto feciono gran gioia 	201
184	et quant il voient Boort, 	quand'e' vidono Boordo. vengono tutti incontro a-llui 	202
185|186	si crient tuit encontre lui: « Bien viengniés, sire, |qui nostre dame avez delivres de mort 	e gli dicono: Ben vegniate, sire, che nostra dama avete dilivera di morte e riscossa delle mani di suoi animicib. 	203
187|188	et rescosse des mains a ses enemis !» |Et lors font descendre lor dame et lui avec : 	VAllora fanno discendere lor dama e lui apresso, 	204
189	si ne vos porroit nus conter la joie 	si non potrebbe mica l’uom contare la trasgran gioia 	205
190	qui li fu fete. A tel joie et a tel feste enmainent Boort jusqu’al palés del chastel, 	che gli fu fatta. In tal gioia e in tale festa ne menarono Boordo |insin qua il mastro palagio del castello, 	206|207
191|192	si le font desarmer, |ou il volsist ou non, 	si l fanno disarmare o volesse O non, 	208
193	et il le fist a envis,	ed elli il fece ad invidia, 	209
194	kar il n’estoit encore mie tens de herbergier. 	ché nonn-era mica ancor tempo d’albergare. 	210
195	Ensi remist Boors laiens, 	Insi rimase Boordo là entro, 	211
196	si li firent grant joie li un et li autre 	si gli feciono molto gran gioia e l’uno e l’altro. 	212
197	Et quant il orent mengié. a damoisele demande a Boort 	eE quand’egli ebono mangiato a gran festa, la damigella domandò Boordo 	213
198	comment il avoit non ét ¡l dist 	com'egli avea nome, |ed e' le risponde 	214|215
199	qu’il avoit non Boors li Essilliés. « 	ch’egli à nome Boordo il Diseritato. 	216
200	Et vos, fet il. damoisele, 	E vo', diss’elli alla damigella, 	217
201	quels est li vostre nons ? — Sire, fet ele. je ai non Blevine de Glocedun, issi a non cist chastials ou nos somes. » A ces paroles 	com’è vostro nome? — Sire, diss’ella, i' ò nome Blivina di Glocedin, |e nsì à nome questo castello 	218|219
		ove noi siamo». A queste parole 	220
202	qu’il disoient, es vos I escuier 	ch’elli dicieno, |ed e' vidono venire uno scudieri 	221|222
203	qui laiens entre,	che là entro venia, 	223
204	si s’agenoille devant la damoisele. « Dame, fet il, la damoisele de Honguefort vostre cosine vos salue 	si s’aginocchia davanti la damigella: «Dama, diss elli, mia dama la damigella di Unguelforte, vostra cugina, vo saluta 	224
205	et vos mande 	e vo manda 	225
206	qu’ele vient herbergier o vos. » 	ch’ella viene ad albergare con esso voi». 	226
207	Et quant cele l’entent,	E quando quella lo ntende, 	227
208	si saut sus si liee et si joiose 	si salta suso si lieta e si gioliolsa 	228
209	que nule plus 	che nulla più, 	229
210	et demande al vaslet 	e domanda al valletto 	230
211	ou ele est. « Dame. fet il, a mains de demie lieue pres de ci. » 	ov'ella est. «Dama, diss’elli, ella est a meza lega presso di qui». 	231
212	Et ele fet maintenant sa sele metre 	Ed ella fa immantanente sua sella mettere	232
213	et dist 	e disse 	233
214	qu’ele ira encontre li; 	ch’ella andrà incontro a llei, 	234
215	si monte 	si monta 	235
216	et maine o li. VI. chevaliers 	e mena con lei v. cavalieri, 	236
217|218	et Illl. en laisse |por fere compaignie a Boort ; 	e quatro cavalieri d’agio lascia in compagnia di Boordo, 	237
219	si se part atant de laiens. Mes Boors 	si si parte atanto di là entro. 	238
220|221	qui les noveles a of̈es de cele de Honguefort |si ne set que fere, 	Ma Boordo, che lle novelle àe avute di quella d’Unguelforte, non sa che fare, 	239
222	kar se il remaint laiens, ne puet estre 	ché se rimane là entro |e' non può essere 	240|241
223|224	que l’en nel conoisse |et ce ne voldroit il por rien: 	ch’ella non lo cognosca: ciò non vorebbe elli per nulla cosa, 	242
225	si pense longuement a ceste chose. 	si pensa lungamente a questa cosa. 	243
226	Quant il ot une piece pensé, 	eQuand’egli à gran peza pensato, 	244
227	si se drece en estant 	si si diriza in istanti 	245
228	et demande ses armes tost et isnel. « Sire, font cil 	e domanda sue armi tosto e snello. VaSire, dissono coloro 	246
229	qui avec lui estoient, 	che con esso lui erano, 	247
230	qu’en volés vos fere ? — Je me vueil. fet il, un poi aler esbatre jusqu’a cel boschel, 	che volete voi fare? — l' mi voglio, diss’elli, andare a sbattere un poco in quello boschetto, 	248
231	si revendrai orendroit. » 	si ritornerò oraindiritto». 	249
232	Cil n’osent son commandement refuser. 	E que' non osano suo comandamento rifiutare, 	250
233	si aportent ses armes 	sì gli portano sue armi 	251
234	et il les prent. 	ed e' le prende; 	252
235	Et quant il est armés, 	e quand’egli è armato, 	253
236	si monte en son cheval a, 	e' monta in suo cavallo, 	254
237	si se part de laiens par une posterne par devers le boschel », ne ne velt que nus li face compaignie. 	si si parte di là entro per la postierna diverso il boschello, |né non vuole 	255|256
		che nullo gli faccia compagnia. 	257
238	Et quant il est l. poi eslongiés del chastel, 	quand’egli è un poco islungato del castello, 	258
239	si torne a destre vers une forest 	si torna a destra partita per diverso una foresta 	259
240	qu’il voit haute et espesse 	ch’elli vide alta e spessa, 	260
241	et s’en vet al ferir des esperons; 	si vi si mette al fedire delli sproni 	261
242	si se fiert en la forest et eirre tant qu’il li anuite ; 	e si fiede nello spesso della foresta |e va tanto 	262|263
243	et lors escote, 	ch’elli anottò. AIlora ascolta, 	264
244	si ot une cloche soner 	sì ode una campana sonare ed	265
245	et il sot bien tantost 	e'sa ben tantosto 	266
246	que c’estoit hermitages: 	che ciò è romitaggio: 	267
247	si s’en torne cele part 	si ritorna in quelle parti 	268
248	et descent a l’uis,	e discende a l’uscio, 	269
249	si apele et li hermites li oevre son huis, 	si chiama |e l romito gli apre l’uscelletto, 	270|271
250|251	si a le reçoit a bele chiere |et le desarme il meismes, 	si-llo riceve a bella cera e l disarmò elli medesimo; 	272
252	puis vet cueillir de l’erbe al cheval et por fere lit al chevalier. 	poscia va a cogliere dell’erba al cavallo lel per fare el letto del cavaliere. 	273
253	Ensi est Boors remés chiés l’ermite, 	ilnsi rimase Boordo a casa il romito, 	274
254	et la damoisele de Glocedun chevalcha tant a 	e la damigella di Locidin cavalca |tanto ch’ella fu partita di suo castello 	275|276
255	qu’ele encontra cele de Honguefort; 	ch’ella trovò quella 	277
256	si s’entresaluent, 	d’Unguelforte.Si si trasalutano, 	278
257	mais molt se merveille cele de Glocedun, 	ma molto si maraviglia quella di Glocedin 	279
258|259	quant ele voit sa cosine si atornee |et tote sa maisnie: 	quand’ella vide sua cugina si aconcia e tutta sua masnada, 	280
260	si li demande l’acheison 	si non si può tenere |ch’ella non la domandi la cagione. 	281|282
261	et cele li conte de chief en chief 	E quella le conta di capo in capo 	283
262	et dist 	e dice 	284
263	que jamés ne finera d’errer 	che giamai non finirà d’andare infino a tanto	285
264	jusqu’el ait le chevalier trové, « 	ch’ella abbia il cavaliere trovato, 	286
265	et bien sachiés, fet ele, bele cosine, 	e ben sapiate, bella cugina, 	287
266	que c’est li plus bials chevaliers et li mieldres 	che ciò è il più bel cavaliere e l miglior 	288
267	que je onques mes veisse, 	ch’io unque vedessi, 	289
268	et si est encore jovenes enfés; 	si è ancora giovane infante; 	290
269	si ai tel duel, 	sì ò tal duolo 	291
270	quant il me membre de la vilenie 	qualunche ora mi ricordo della villania 	292
271	que je fis, 	ch’io gli feci, 	293
272	qu’a poi que li cuers ne me part el ventre. — En non Dieu, bele cosine, fet cele de Glocedun, 	ch’a poco che l cuore non mi si sface nel ventre. — A nome di Dio, bella cugina, |s’elli voi avenne bella aventura, 	294|295
273|274	s’il vos avint bele aventure, il ne m’est pas hui avenue mains bele. » |Si li conte tot ensi com il li estoit avenu 	e' non m’è oggi passo avenuta men bellab. i-lle contò tutto insi come l’era avenuto 	296
275	et dist 	e disse 	297
276	qu’ele a le chevalier herbergié; « 	ch’ella ha albergato il cavaliere, 	298
277	mais bien sachiés, fet ele, 	«ma ben sapiate 	299
278	que c’est li plus bials chevaliers 	ch’egli è el più bel giovane 	300
279	que je onques mes veisse	ch’io unque mai vedessi a mi' sciente, 	301
280	et jovenes durement » ; 	si risembra gentile huomo duramente». 	302
281	si li devise sa façon et son grant et sa mesure 	Si-lle divisa sua fazione e suo grande e sua misura 	303
282	tant qu’a cele de Honguefort est avis 	tanto che a quella d’Unquelforte est aviso 	304
283	que c’est cil 	che ciò è quelli 	305
284	qu’ele quiert, 	ch’ella chiede, 	306
285	si li tarde molt 	si'lle tarda molto 	307
286	qu’ele le voie. 	ch’ella il vega. 	308
287	Ensi chevalchent jusqu’al chastel, 	Insi cavalcano tanto |ch’al castello sono venuti, 	309|310
288|289	si descendent la damoisele molt honorement |et molt font grant joie de li 	si discendono la damigella molto honoratamente e molto fanno grande gioia di lei. 	311
290	Et lors sont montees el palés;	Allor sono montate nel palagio, 	312
291	si demande cele de laiens 	si domanda quella di Glocedin 	313
292	ou ses ostes est. « 	ove suo oste est: 	314
293	Par foi, font si chevalier, ¡l s’en vet orrendroit tos armés fors de cest chastel, 	Per fé, dissono suo' cavalieri, |e' se ne va oraindiritto tutto armato fuori di questo castello, 	315|316
294	mais il nos dist 	ma e' no disse 	317
295	qu’il revendroit tantost; n’onques por nul pooir ne volt soffrir 	che ritornerebbe tantosto, né unque per preghieri non volle soferire 	318
296|297	que nus de nos alast avec lui. — |Quel part s’en ala il ? fet ele. — Dame, font il, vers cel boschel. — 	che nullo di noi andasse con esso lui. —elln quale parte se ne va?, diss’ella.— Dama, dicono elli, inverso quello bosco. — 	319
298	Or tost, fet ele, montés, alés aprés lui, 	Or tosto, diss’ella, montate |e andate apresso lui, 	320|321
299	si le nos ramenés. » 	si l noi rimenate» ll 	322
300	Lors sont monté li X. chevalier 	Allora sono montati tutti e dieci i cavalieri 	323
301	et vienent jusqu’al boschel, 	e vengono Sin qua quel bosco, 	324
302	si le cerchent amont et aval, mes del chevalier ne pueent riens trover, 	si 'l cercano a monte e a valle, |ma del cavaliere non possono elli unque trovare. 	325|326
303	si en sont molt irié et dolent 	eSi ne sono molto adirati e molto crucciati, 	327
304	et mandent a lor dame 	e mandano a-llor dama 	328
305	qu’il ne le pueent trover. « En non Dieu, fet ele, 	che nol possono trovare. “h«A nome di Dio, diss’ella, 	329
306	ensi ne remandra il pas. » 	insì non rimarrà e' passo». 	330
307	Si monte et tote sa maisnie 	Si monta ella e tutta sua masnada,|si vi viene 	331|332
308	et commande a cerchier le bois de totes pars 	e comanda a cercare il bosco di tutte parti. 	333
309	et il en font son commandement.	sEd |e fanno suo comandamento, 	334|335
310	Mais tot ce ne lor valt riens, 	ma tutto ciò no lle vale nulla, 	336
311	kar il n'em puent avoir nul asenement a, 	ch’elli non ne possono ora avere nullo asennamento del mondo. 	337
312	Quant ele vit ce, 	eE quand’ella vide ciò, 	338
313	si s’en retorne en son chastel dolente et corociee et conte a cele de Honguefort 	si se ne torna in suo castello dolente e crucciata, |e conta a quella d’Unguelforte 	339|340
314	comment ses ostes s’en estoit alez, 	come suo oste se n’è andato. 	341
315|316	puis demande a cels de laiens: « |Bials seignors, 	Poscia domanda a que di là entro: Be' signori, 	342
317	quant s’em parti il — 	e quando se ne parti 	343
318	Par foi, dame, font il, 	elli?-Per fé, dama, dicono elli, 	344
319	si tost com il vos en vit aler et dist 	si tosto come ve ne vide andare, |e disse 	345|346
320	qu’il revendroit tost. — 	che riverebbe tosto. — 	347
321	Par foi, fet ele, gabez nos a. » 	Per fé, diss’ella, il vorre giàb. 	348
322	Lors demanda cele de Honguefort quels armes il portoit 	sAllor domanda quella d'Unguelforte |che arme elli portava, 	349|350
323	et ele li devise. « En non Dieu, fet ele, je te trovai hui matin a l’entree d’une forest, 	e la damigella gliel divisa. “Al nome di Dio, diss’ella, io il trovai ogi mattino all’entrata d’una foresta, 	351
324|325	mes il ne portoit mie tel escu |com cil	ma e' non porta mica tale scudo come colui 	352
326	que je quier. — Bele cosine, fet cele de laiens, il le puet bien avoir changié 	ch’io cheggio. —eBella cugina, disse quella di là entro, elli il potrebbe poscia bene avere cambiato, 	353
327	et je vos di al mien cuidier 	e vo dico al mio credere 	354
328|329	que ce est cil |que vos querez : 	che ciò est quelli cu' voi chiedete. 	355
330	si vos prie 	Si vi priego 	356
331	que vos me laissiés o vos aler 	che voi mi lasciate con voi andare 	357
332	tant que trové l’aions 	tanto che trovato l’abiate, 	358
333	et lors savrai l’acheison 	allora saprò io la cagione per 	359
334	por quoi il laissa mon ostel a tel ore. — Il m’est molt bel, fet cele de Honguefort, 	ch’egli à mio ostello lasciato a tale ora. — |E' me n’è molto bello, disse quella d’Unguelforte, 	360|361
335	que vos i viegniés, 	che vo' vegniate, da 	362
336	puis qu’il vos plest. » 	che vo piace». 	363
337	Ensi remistrent la nuit laiens 	lnsi rimasono la notte là entro, 	364
338	et al matin. 	e al mattino, 	365
339	si tost com eles ! virent le jor, 	si tosto com'elle vidono il giorno, 	366
340	si leverent 	si levarono 	367
341	et se partirent del chastel 	e si partirono dal castello, 	368
342	et entrerent en la queste de lor chevalier. 	si entrarono nella chesta del loro cavaliere. 	369
343	Mais or laisse atant li contes a parler d’eles et de Boort	Ma or lascia il conto atanto a parlare di loro e di Boordo 	370
