65	mais ançois ot beu de l’eve li uns et li autre, 	mais ancois eut beu de leaue lun et lautre. 	61
66	et se li chevals ne fust si buens, noié fuissent ambedui, 	et se le cheual ne eust este si bon ilz fuszent tous deux noyez. 	62
67	kar li chevaliers estoit pesans por les armes 	car le cħlr estoit pesant pour les armes 	63
68	qu’il avoit vestues. 	quil auoit uestues 	64
69	Quant il fu de l’autre part de l’eve, 	Quant il fu de lautre part de leaue 	65
70	si ne descendi pas, 	si ne descendy pas. 	66
71	ains cort vers cels 	ains court uers ceulx 	67
72	qui la damoisele tenoient 	qui tenoient la damoisele 	68
73	et fiert si le premier 	et fiert si fort le premier 	69
74	qu’il aconsieut 	quil actaint 	70
75|76	qu’il li met le glaive par mi le cors, |si l’abat a terre, 	quil luy mect le glaiue parmy le corps si labat a terre 	71
77|78	et li autre s’enfuient erraument por ce|que desarmé estoient. 	et les autres senfuyent erraument par ce qͥlz estoient desarme. 	72
79	Et la damoisele 	Et la damoisle 	73
80|81	qui delivree se voit se met a genols devant Boort |et dist: « 	qui se uoit deliure se mect a genoux deuant boort. 	74
82	Ha, gentils chevaliers, de Dieu soiés vos beneois, 	Haa gentilz cheualier fait elle. de dieu soyez uous beneist 	75
83	quant vos m’avés de mort rescosse, 	dont uous mauez de mort rescousse 	76
84	et aorés en soit Diex, 	et aoure en soit dieu 	77
85	quant il ceste part vos amena, 	dont il uous amena ceste part. 	78
86	kar cist gloton m’euissent ja morte. — Damoisele, fet il, 	Car ces gloutons meussent ia occise |se uous ne fussez Damoisele fait il 	79|80
87	por quoi ? — Sire fet ele, jel vos dirai bien, 	pour quot. Sire fait elle ie le uous diray bien. 	81
88	mais que vos m’aiés mise a sauveté. — Coment ? fet il. Avés vos dont garde ? — 	mais que uous mayez mise a sauuete |Comment fait il auez uous donc garde. 	82|83
89	Certes, fet ele, ja asseur ne seraî fant com je sache laiens le seignor del chastel, 	Certes sire fait elle ia ne seray asseuree |tant que ie sache. 	84|85
90	kar c’est li plus fel chevaliers del monde et li plus traîtres. » A ces paroles voient issir I. chevalier del chastel 	qui est le seigneur de ce chastel leans |car cest le plus fel cheualier du monde.	86|87
		Coment boort se combaty pour la damoisele. A cest parole voyent yssir ung cheualier du chastel 	88
91	et la ou il vit Boort, 	et la ou il uoit boors 	89
92	si li escrie : « Laissiés, dans chevaliers, la damoisele 	si luy crie laissez sire cheualier la damoisele 	90
93|94	que vos n’enmenrois mie! |Par mon chief, mar le rescosistes!» 	que uous nemmennerrez pas. par mon chief mal la rescoussistes. 	91
95	Si li cort 	si luy court sus 	92
96	quanqu’il puet le glaive alongié; 	tant comme il puet le glayue esloigne. 	93
		Et boort le firrt si fort a son uenir 	94
		que lescu ne le haubert ne le garantist 	95
		quil ne luy mecte fer 	96
97	et Boors retrait son glaîve a lui del cors a celui 	et fust parmy le corps. |Et cil cheit a terre tout estandu 	97|98
		car plus na mestier de mire. 	99
98	qu’il avoit ocis; 	Et quant ceulx du chastel uoyent leur cheualier ainsi abatu |si luy en enuoyent incontinant ung autre 	100|101
		pour uenger celuy 	102
99	si laisse le cheval corre 	qui dist a boort |quil se gardast de luy 	103|104
		quil le deffioit. 	105
100	et le fiert si tres durement 	et il dist |quil le desfie aussi. 	106|107
		Lors trait son glayue du corps a celuy 	108
		quil auoit occis. 	109
		si luy laisse aller le cheual et le fier si fort 	110
101	qu’il l’abat a terre si estordi 	quil labat a terre si estourdy 	111
102	qu’il n’a pooir de relever, 	quil na pouoir de se releuer. 	112
103	ains gist pasmés, 	ains gist pasme 	113
104	kar il chai si felenessement 	car il fu cheu si felonnessement 	114
105|106	qu’a poi |que la canole del col n'avoit brisee. 	qua ponu que la chanole du coul ne luy eftoit brise. 	115
107	Et Boors li vet a cheval par desus le cors 	Et boort luy uait a cheual par dessus le corps 	116
108	tant que tot le debrise. 	tant que tout le debrise. 	117
109	Et lors est la damoisele si liee 	et lors est la damoisele si liee 	118
110	qu’ele ne puet plus 	quelle ne puet plus 	119
111	et dist a Boort : « Sire, nos n’avons mes garde, 	et dist a boort. sire nous nauons mais garde 	120
112	kar je ne cuit 	car ie cuidoie 	121
113	qu’il eust plus de chevaliers çaiens que cestui; 	quil y eust leans plus de cheualiers |quil ny a 	122|123
114	si vos dirai ore seurement ce 	Si uous diray seurement ce	124
115	que vos me demandastes n’a encor gaires. — Dites, fet il. — Sire, fet ele, entre moi et I. chevalier 	que uous me demandastes. dictes fait il. |par foy fait elle moy et ung cheualier 	125|126
116	qui mes amis estoit chevalchions hui matin par mi cest chastel 	qui mon amy estoit cheuauchons a matin parmy ce chastelet ilecquez 	127
117	et quant li freres a celui 	Et quant le frere a celuy 	128
118	que vos avés abatu me vit, 	quie uous auez ores abatu me uit. 	129
119	si me volt a force prendre, 	si me uoult prendre a force 	130
120	kar il m’avoit molt longuement amee; 	car il mauoit longuement amee 	131
121	si me prist al frain 	si me prist au fraing 	132
122	et m’en volt mener a force, mes mes amis se combati a lui 	et me uoult mener a force |mais mon amy se combaty a luy si loccist. 	133|134
123	tant qu’il l’ocist. 		
124	Et quant cist 	Et quant celuy 	135
125	que vos veez ci ore vit son frere mort, 	que uous auez ores cy abatu uit son frere mort 	136
126	si fist mon ami prendre a force de vilains et de gens 	si fist prendre mon amy a force de uilanis et de gens. 	137
127	et l’ocist en venjance de son frere. 	si loccist on uengence de son |frere.Mais il dist 	138|139
128	Mais de moi, 	quil se uangeroit de moy 	140
129|130	por cui Ses freres avoit esté ocis, dist il |qu’il se vengeroit sans main metre;	pour qui son frere auoit este occis sans main mectre	141
131	si me fist prendre a ces ribaus 	si me fist prendre a ces quatre ribaux 	142
132	que vos veistes 	qui uous ueistes 	143
133	et lor commanda 	et leur commanda 	144
134	qu’il me noiaissent, « 	quilz me noyassent. 	145
135|136	kar par armes, dist il, ne vueil je mie |qu’ele muire » ;	Car par armes fist il ne uueil ie pas quelle meure. 	146
137|138	si m'enmenoient, |si com vos veistes, morir 	si me menoient pour mourir ainsi 	147
139	quant vos me venistes secorre par la volenté de Dieu et par la vostre. 	comme uous ueistes |quant uous me uenistes secourir. par la uoulente de dieu et par la uostre 	148|149
140	Or vos ai conté mon errement ; si voldroie des Ore mes, 	Or uous ay tout comte mon criement. |si uoudroye desormais 	150|151
141	se vostre plaisirs estoit, 	si uostre plaisir estoit 	152
142	que vos me menissois a salveté en un mien chastel 	que uous me menez a sauuete en ung mien chastel 	153
143	qui est ci pres. — Volentiers », fet il. 	qui est cy pres. uoulentiers fait il 	154
144|145	Si le prent par les bras |et le monte par devant lui sor le col de son cheval, 	si la prent par les braz et la monte deuant soy sur le col de son cheual. 	155
146	si a geté son escu derieres son dos, 	si a gecte son escu derriere son dos. 	156
147	si s’en vet cele part ou la damoisele li enseigne tant 	et sen uait celle part |ou la damoisele luy enseigne. 	157|158
148	que ce vint aprés midi 	tant que ce uient apres medoy 	159
149	qu’il voient en un tertre I. bel a chastel, 	quilz uoyent deuant eulx en ung tertre ung meoult bel chastel 	160
150	et lors ataignent Il. escuiers 	et lors actaignent deux escuiers 	161
151	qui issoient d’un bossel 	qui yssoient dung boys 	162
152	et aportoit chescuns venoisons trosee detriers soi. 	et chascun aportoit uenoison troussee derriere soy. 	163
153	Quant il virent la damoisele, 	Et quant ilz uirent la damoisele 	164
154	si descendent a pié 	si descendirent a pie 	165
155	et li font grant joie com a celi 	et luy font moult grant ioye comme a celle 	166
156	qui lor dame estoit 	qui leur dame estoit. 	167
157	mais molt se merveillent de ce 	mais moult se merueillent de ce	168
158	qu’il la virent plorer: 	quilz la uirent plourer. 	169
159	si li enquierent 	si luy enquierent 	170
160	que ele a. 	quelle a. 	171
161	Et ele lor dit 	et elle leur comte 	172
162	comment ses amis avoit esté ocis, « 	comme son amy auoit este occis. 	173
163	et je meismes euisse esté morte. se ne fust cis frans chevaliers 	Et ie mesmes fait elle feusse morte |se ne fust ce franc cheualier 	174|175
164	qui par sa debonaireté me resqueust 	qui par sa debonairete ma rescousse. 	176
165	et se mist em peril de mort por ma vie sauver. » 	et sest mise on peril de mort |pour sauuer ma uie. 	177|178
166	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison, 	Et lors conseille a lun 	179
167	si la baille a son compaignon por porter, 	et cil baille sa uenoison a porter a son compaiguon. 	180
168	si s’en vet vers le chastel 	si sen uait uers le chastel 	181
169	quanqu’il puet traire del roncin. 	tant quil puet traire du roucin. 	182
170|171	Et Boors demande a la damoisele |comment li chastials a non 	Et boort demande a la damoisele coment le chasteau a nom 	183
172	ou ses amis a esté ocis. « Sire, fet ele, il a non Galedon 	ou sen amy auoit este occis Sire fait elle il a nom galedon 	184
173	et l’eve par ou vos passastes a non Galede. » 	et leue par ou nous passasmes si a nom galede 	185
174|175	Ensi parolent tant |qu’il sont venu jusqu’al chastel, 	Ainsi parlent tant quilz sont uenuz iucquau chastel.	186
176	si le voit Boors bien seant et fort. 	et boort le uoit moult fort et moult bien seant 	187
177	Et quant il montent ! le tertre, 	Et quant il ont monte le tertre 	188
178	si voient de laiens issir dames et damoiseles a grant plenté 	si uoyent yssir dames et damoiseles a grant plante. 	189
179	dont les unes karolent 	dont les unes caroloient.	190
180|181	et les autres dancent |et les autres joent de divers geus; 	et les autres iouoient de diuers ieux. 	191
182	si estoient acesmees et vestues richement et avec venoient chevaliers jusqu’a X. 	si estoient toutes atournees et uestues moult richement. |et auec elles uenoient dix cheualiers 	192|193
183	qui molt faisoient grant joie; 	qui moult faisoient grant ioye 	194
184	et quant il voient Boort, 	Et quant ilz uoyent boort |si uiennent tous enconttr luy 	195|196
185	si crient tuit encontre lui: « Bien viengniés, sire, 	et dient bien ueignez sire |qui auez deliuree 	197|198
186|187	qui nostre dame avez delivres de mort |et rescosse des mains a ses enemis !» 	et rescousse noustre dame de mort et des mains de ses enuemys. 	199
188	Et lors font descendre lor dame et lui avec : 	Et lors font descendre leur dame |et luy auec. 	200|201
189	si ne vos porroit nus conter la joie 	si ine uous pourroit nul compter la grant ioye 	202
190	qui li fu fete. A tel joie et a tel feste enmainent Boort jusqu’al palés del chastel, 	qui luy fu faicte A telle ioye et a tel feste emmainent boort iucquez au maistre palais du chastel 	203
191|192	si le font desarmer, |ou il volsist ou non, 	si le font desarmer uoulsist il ou non. 	204
193	et il le fist a envis,	et il le fist a peine. 	205
194	kar il n’estoit encore mie tens de herbergier. 	car il nestoit pas encor temps de herbreger. 	206
195	Ensi remist Boors laiens, 	Ainsi demeure boort leans.	207
196	si li firent grant joie li un et li autre 	si luy firent moult grand ioye les ungs et les autres 	208
197	Et quant il orent mengié. a damoisele demande a Boort 	Et quant il eurent mange la damoisele luy demande 	209
198	comment il avoit non ét ¡l dist 	comment il auoit nom. |et il luy dist 	210|211
199	qu’il avoit non Boors li Essilliés. « 	que il auoit nom boort lessille 	212
200	Et vos, fet il. damoisele, 	Et uous fait il damoisele 	213
201	quels est li vostre nons ? — Sire, fet ele. je ai non Blevine de Glocedun, issi a non cist chastials ou nos somes. » A ces paroles 	quel est uostre nom. Sire fait elle iay nom blocedin. |Ainsi a nom ce chasteau 	214|215
202	qu’il disoient, es vos I escuier 	ou nous somes. A ces paroles |quilz disoient uoyez uous ung escuier 	216|217
203	qui laiens entre,	qui entre leans. 	218
204	si s’agenoille devant la damoisele. « Dame, fet il, la damoisele de Honguefort vostre cosine vos salue 	et sagenoille deuant la damoisele. dame fait il madame la damoisele de hunguefort uoustre cousine uous salue 	219
205	et vos mande 	et uous mande	220
206	qu’ele vient herbergier o vos. » 	quelle uient et herbregera o uous 	221
207|208	Et quant cele l’entent,|si saut sus si liee et si joiose 	et quant elle lentend si sault sus si liee et si ioyeuse 	222
209	que nule plus 	qui plus ne puet. 	223
210	et demande al vaslet 	et demande au uarlet 	224
211	ou ele est. « Dame. fet il, a mains de demie lieue pres de ci. » 	ou elle est. Dame fait il elle est a demye lieue pres de cy 	225
212|213	Et ele fet maintenant sa sele metre |et dist 	et elle fait adonc mectre la sele a dist 	226
214	qu’ele ira encontre li; 	quelli yra encontre luy. 	227
215|216	si monte |et maine o li. VI. chevaliers 	Si monte et mainne o lie .u. cheualiers 	228
217	et Illl. en laisse 		
218	por fere compaignie a Boort ; 	pour faire compaignie a boort. 	229
		et en laisse quatre. 	230
219	si se part atant de laiens. Mes Boors 	si se part adonc de leans. |mais boort 	231|232
220|221	qui les noveles a of̈es de cele de Honguefort |si ne set que fere, 	qui a ouy les nouueles de celle dunguefort ne seut que faire. 	233
222	kar se il remaint laiens, ne puet estre 	car sil remaint leans il ne puet estre 	234
223	que l’en nel conoisse 	quelle ne le cognoisse 	235
224	et ce ne voldroit il por rien: 	et ce ne uoudroit elme pour nul rien. 	236
225	si pense longuement a ceste chose. 	si pense longuement a ceste chose. 	237
226	Quant il ot une piece pensé, 	Quant il a grant piece sis en paix 	238
227	si se drece en estant 	si se die ce en estant 	239
228	et demande ses armes tost et isnel. « Sire, font cil 	et demande ses armes tost et isnel Sire font ceulx 	240
229	qui avec lui estoient, 	qui auec luy estoient. 	241
230	qu’en volés vos fere ? — Je me vueil. fet il, un poi aler esbatre jusqu’a cel boschel, 	que uoulez uous faire. Ie me uueil fait il ung pou aller esbatre iucqua ce boys 	242
231|232	si revendrai orendroit. » |Cil n’osent son commandement refuser. 	si reuiendray tantost. ceulx nousent refusrr son commandement. 	243
233	si aportent ses armes 	et apportent ses armes. 	244
234	et il les prent. 	et il les prent. 	245
235	Et quant il est armés, 	Et quant il est arme 	246
236	si monte en son cheval a, 	si monte a cheual. 	247
237	si se part de laiens par une posterne par devers le boschel », ne ne velt que nus li face compaignie. 	et se part de leans par la pousterne deuers le chastel ne ne ueult |que nul luy face compaignie. 	248|249
238	Et quant il est l. poi eslongiés del chastel, 	Et quant il est ung pou esloigne du chastel 	250
239	si torne a destre vers une forest 	si torne a destre partie uers une fourest 	251
240	qu’il voit haute et espesse 	quil uoit haute et espesse. 	252
241	et s’en vet al ferir des esperons; 	si sen ua au ferir des esperons 	253
242	si se fiert en la forest et eirre tant qu’il li anuite ; 	et se fiert en la fourest.|et erra tant qͥl anuyta. 	254|255
243	et lors escote, 	Et lors escoute 	256
244	si ot une cloche soner 	si ouy sonner une cloche 	257
245	et il sot bien tantost 	si sceit bien tantost 	258
246	que c’estoit hermitages: 	que cest hermitage. 	259
247	si s’en torne cele part 	si se tourne celle part 	260
248	et descent a l’uis,	et descent a luys si apelle. 	261
249	si apele et li hermites li oevre son huis, 	et lermite luy euure 	262
250	si a le reçoit a bele chiere 	et le recoit a belle chiere. 	263
251	et le desarme il meismes, 	Ainsi est demoure 	264
252|253	puis vet cueillir de l’erbe al cheval et por fere lit al chevalier. |Ensi est Boors remés chiés l’ermite, 	Comme boot demoura chex lermite. che tant quelle fu partie de son chastel 	265
254|255	et la damoisele de Glocedun chevalcha tant a |qu’ele encontra cele de Honguefort; 	et quelle encontra celle boort chex lermite et la damoisele de glossedin cheuaude hunguefort. 	266
256	si s’entresaluent, 	si sentresaluent. 	267
257	mais molt se merveille cele de Glocedun, 	mais celle de glossedin se merueille moult 	268
258|259	quant ele voit sa cosine si atornee |et tote sa maisnie: 	quant elle uoit sa cousine si atournee et toute sa mesgniee. 	269
260	si li demande l’acheison 	si luy en demande lachoison. 	270
261	et cele li conte de chief en chief 	et elle luy comta de chief en chief. 	271
262	et dist 	et dist 	272
263	que jamés ne finera d’errer 	que iamais ne finera derrer iucqua 	273
264	jusqu’el ait le chevalier trové, « 	tant quelle ait trouue le cheualier. 	274
265	et bien sachiés, fet ele, bele cosine, 	et bien sachez fait elle belle cousme 	275
266	que c’est li plus bials chevaliers et li mieldres 	que cest le plus bel cheualier et le meilleur 	276
267	que je onques mes veisse, 	que ie ueisse oncquez mais. 	277
268	et si est encore jovenes enfés; 	et si est encores ienne enfant. 	278
269	si ai tel duel, 	si ay tel deul	279
270	quant il me membre de la vilenie 	quant il me menbre de la uilenie 	280
271	que je fis, 	que ie luy feis 	281
272	qu’a poi que li cuers ne me part el ventre. — En non Dieu, bele cosine, fet cele de Glocedun, 	qua pou que le cuer ne me part ou uentre |Certes belle cousine fait celle de glocedin. 	282|283
273	s’il vos avint bele aventure, il ne m’est pas hui avenue mains bele. » 	sil uous aduint belle auanture il ne mest pas huy aduenue belle. 	284
274	Si li conte tot ensi com il li estoit avenu 	Si luy compte tout ainsi |comme il luy est aduenu. 	285|286
275	et dist 	et dist 	287
276	qu’ele a le chevalier herbergié; « 	quelle a herbrege le cheualier. 	288
277	mais bien sachiés, fet ele, 	Mais bien sachez fait elle 	289
278	que c’est li plus bials chevaliers 	que cest le plus bel cheualier 	290
279|280	que je onques mes veisse|et jovenes durement » ; 	que ie ueisse oncque mais et fort ienne. 	291
281	si li devise sa façon et son grant et sa mesure 	si luy deuise sa facon sa grandeͬ et sa mesure 	292
282	tant qu’a cele de Honguefort est avis 	tant quil est aduis a celle de hunguefort 	293
283	que c’est cil 	qui cest cil 	294
284	qu’ele quiert, 	quelle quiert. 	295
285	si li tarde molt 	si luy tarde moult 	296
286	qu’ele le voie. 	quelle ne le uoit. 	297
287	Ensi chevalchent jusqu’al chastel, 	Ainsi cheuauchent |tant quilz sont uenuz au chastel. 	298|299
288	si descendent la damoisele molt honorement 	si descendent la damoisele moult honnoureement 	300
289	et molt font grant joie de li 	et moult font grant ioye de luy 	301
290	Et lors sont montees el palés;	Et lors sont montez ou palays. 	302
291	si demande cele de laiens 	si demande celle de leans 	303
292	ou ses ostes est. « 	ou est son hoste. 	304
293	Par foi, font si chevalier, ¡l s’en vet orrendroit tos armés fors de cest chastel, 	par foy font ces cheualiers il sen uait orendroit tout arme hors de ce chastel. 	305
294	mais il nos dist 	mais il nous a dit 	306
295|296	qu’il revendroit tantost; n’onques por nul pooir ne volt soffrir |que nus de nos alast avec lui. — 	quil renuiendra tantost. 	307
297	Quel part s’en ala il ? fet ele. — Dame, font il, vers cel boschel. — 	Quelle part est il alle fait la dame. |Dame font ilz uers ce boys. 	308|309
298	Or tost, fet ele, montés, alés aprés lui, 	Or montez tost fait elle allez apres 	310
299	si le nos ramenés. » 	et le ramenez 	311
300	Lors sont monté li X. chevalier 	Lors sont montez tous les dix cheualiers 	312
301	et vienent jusqu’al boschel, 	et uiennent au boys 	313
302	si le cerchent amont et aval, mes del chevalier ne pueent riens trover, 	si le sercherent amont et aual |mais le cheualier ne peuent ilz pas trouuer 	314|315
303	si en sont molt irié et dolent 		
304	et mandent a lor dame 	si le mandent a leur dame 	316
305|306	qu’il ne le pueent trover. « En non Dieu, fet ele, |ensi ne remandra il pas. » 	quilz ne le peuent trouuer En nom dieu fait elle anisi ne demeurra il pas. 	317
307	Si monte et tote sa maisnie 	si monte elle et toute sa mesgniee 	318
308	et commande a cerchier le bois de totes pars 	et commande a sercher le boys de toutes pars 	319
309	et il en font son commandement.	et ilz font son commandement. 	320
310	Mais tot ce ne lor valt riens, 	mais tout ce ne leur uault riens 	321
311	kar il n'em puent avoir nul asenement a, 	car ilz nen peuent ouyr nul assignement du monde. 	322
312	Quant ele vit ce, 	Et quant elle uoit ce 	323
313	si s’en retorne en son chastel dolente et corociee et conte a cele de Honguefort 	si sen retourne en son chastel doulente et couroucee |Et compte a celle de hunguefort 	324|325
314	comment ses ostes s’en estoit alez, 	comment son hoste sen est alle 	326
315|316	puis demande a cels de laiens: « |Bials seignors, 	et puis demande a ceulx de leans beaux seigneurs 	327
317	quant s’em parti il — 	quant party il. 	328
318	Par foi, dame, font il, 	par foy dame font ilz si tost 	329
319	si tost com il vos en vit aler et dist 	quil uous en uit aller il dist 	330
320	qu’il revendroit tost. — 	que il reuendroit tantost. 	331
321	Par foi, fet ele, gabez nos a. » 	Certes fait elle uous uous gabez. 	332
322	Lors demanda cele de Honguefort quels armes il portoit 	Lors demande celle de hunguefort |quelz armes il portoit. 	333|334
323	et ele li devise. « En non Dieu, fet ele, je te trovai hui matin a l’entree d’une forest, 	et elle luy deuise. |Certes fait elle ie le trouuae huy matin a lentree dune fourest, 	335|336
324|325	mes il ne portoit mie tel escu |com cil	mais il ne portoit pas tel escu comme cil 	337
326	que je quier. — Bele cosine, fet cele de laiens, il le puet bien avoir changié 	que ie quier Belle cousine fait celle de leans il le puet bien auoir despuis change. 	338
327	et je vos di al mien cuidier 	et ie cuide bien a mon cuider 	339
328	que ce est cil 	que cest cil 	340
329	que vos querez : 	que uous querez. 	341
330	si vos prie 	si uous pry 	342
331|332	que vos me laissiés o vos aler |tant que trové l’aions 	que me lessez aller o uous tant que nous layons trouue. 	343
333	et lors savrai l’acheison 	Et lors scauray lachoison pour	344
334	por quoi il laissa mon ostel a tel ore. — Il m’est molt bel, fet cele de Honguefort, 	quoy il a lesse mon houstel a telle heure Il mest moult bel fait celle de hunguefort 	345
335	que vos i viegniés, 	que uous y uieguez 	346
336	puis qu’il vos plest. » 	quant il uous plaist. 	347
337	Ensi remistrent la nuit laiens 	Ainsi demeurent la nuyt leans.	348
338	et al matin. 	Et au matin 	349
339|340	si tost com eles ! virent le jor, |si leverent 	si tost quelles uirent le iour se leuerent 	350
341	et se partirent del chastel 	et se partirent du chastel. 	351
342	et entrerent en la queste de lor chevalier. 	si entrent en la queste de leur cheualier. 	352
343	Mais or laisse atant li contes a parler d’eles et de Boort	Mais or laisse le compte a parler deulx et de boort. 	353
344	et retorne a parler de Lancelot la 	et retourne a parler de lancelot 	354
345	ou il est entrez en la forest de Sarpenic, 	quant il entra en la fourest de sarponie sicomme le compte a deuise. |Cy fine le comte. 	355|356
346	si com li contes a devise ariers. 	Et parle de lancelot du lac. 	357
347	Or dist li contes 	Or dit le conte 	358
348	qu’il fist grant chaut le jor 	quil faisoit grant chault le iour 	359
349	que Lancelos entra en la forest de Sarpenic 	que lancelot entra en la fourest de serpeme. 	360
350	et por ce ne remest il mie 	et pour ce ne demoura il pas 	361
351	qu’il ne chevalchast jusqu’à none; 	quil ne cheuauchast iucqua nonne. 	362
352	si li avint ensi 	Si luy aduint 	363
353	qu’il n’encontra home ne feme jusqu’al vespre; 	quil nencontra homme ne femme iucqua uespres. 	364
354|355	mais lors sans faille, |si com il dut issir de forest 	mais lors quil deut yssir de la fourest 	365
356	qui tot le jor li ot duré, encontra une damoisele 	qui tout le iour luy auoit dure il encontra une damoisele 	366
357	qui molt faisoit grant duel	qui moult faisoit grant deul 	367
358	et chevalchoit I. palefroi noir a molt riehe lorain 	et cheuauchoit ung palefroy noir a moult riche loram 	368
359	et a molt cointe sele de l'oevre d’Engleterre. Il salue la damoisele 	et a moult cointe sele de lueure de angleterre Il salue la damoisele	369
360|361	et ele lui. « Damoisele, fet il, |kar me dites, 	et elle aussi luy. Damoisele. fait il or me dictes 	370
362	s’il vos plest, 		
363	por quoi vos plorés. — 	pour quoy uous plourez. 	371
364	Certes, sire, fet ele, 	Certes fait elle 	372
365	se je i' cuidoie avoir preu, je le vos diroie. — Damage, fet il, ll’i avrez vos ja, se Dieu plest, 	si ie y cuidoye auoir preu ie le uous diroye. |Dommaige fait il ny aurez uous pas 	373|374
		si dieu plaist. 	375
