101	kar c’est li plus fel chevaliers del monde et li plus traîtres. » A ces paroles voient issir I. chevalier del chastel 	Car cest li plus fel cheualiers dou monde et li plus traites. a ces paroles uoit issir un cheualier del chastel. 	92
102|103	et la |ou il vit Boort, 	et la ou il uoit behort 	93
104	si li escrie : « Laissiés, dans chevaliers, la damoisele	si li est terre. Laissiez dans cheualiers la damoisele 	94
105	que vos n’enmenrois mie! 	que uos nen meneroie 	95
106	Par mon chief, mar le rescosistes!» 	et par mon chief mar la rescousites. 	96
107	Si li cort 	Si li acort 	97
108	quanqu’il puet le glaive alongié; 	quanquil puet le glaiue alongnre. 	98
109	et Boors retrait son glaîve a lui del cors a celui 	et behors retrait son glaiue del cors au ribaut 	99
110	qu’il avoit ocis; 	que il auoit ocis. 	100
111	si laisse le cheval corre et le fiert si tres durement 	Si li laisse le cheual.|et le fiert si durement 	101|102
112	qu’il l’abat a terre si estordi 	quil labat a terre si estordi 	103
113	qu’il n’a pooir de relever, 	que cil na pooir de releuer. 	104
114	ains gist pasmés, 	Ains fu pasmes. 	105
115	kar il chai si felenessement 	Car il fu cheus|si uilainnement 	106|107
116	qu’a poi 	qua pou 	108
117	que la canole del col n'avoit brisee. 	quil not la chenole dou col bͥsie. 	109
118	Et Boors li vet a cheval 	et behors li ua a cheual par desus le cors. 	110
119	par desus le cors tant que tot le debrise. 	tant que tout le debrisse. 	111
120	Et lors est la damoisele si liee 	et lors est la damoisele si lie 	112
121	qu’ele ne puet plus 	que ele ne puet plus. 	113
122	et dist a Boort : « Sire, nos n’avons mes garde,	et dit a beh̾. Sire fait |ele nous nauons 	114|115
		mais garde ce cuige. 	116
123	kar je ne cuit 	Car ie ne cuit 	117
124	qu’il eust plus de chevaliers çaiens que cestui;	quil ait mais cheualier laiens plus que cestui. 	118
125	si vos dirai ore seurement ce 	Si uus dirai ore seurement ce 	119
		que uos me demandates na gaires. 	120
		Dites 	121
126	que vos me demandastes n’a encor gaires. — Dites, fet il. — Sire, fet ele, entre moi et I. chevalier 	dont damoisele fait il. |SIre fait ele par foi entre moi et .i. cheualier 	122|123
127	qui mes amis estoit chevalchions hui matin par mi cest chastel 	qui mes amis estoit. cheuauchiens hui matin parmi cest chastelet illuec. 	124
128	et quant li freres a celui 	et quant li freres a celui 	125
129	que vos avés abatu me vit, 	que uos aues ore abatu: me uit. 	126
130	si me volt a force prendre, 	Si me uot a force prandre.	127
131	kar il m’avoit molt longuement amee; 	Car il mauoit mout longuement amee. 	128
132	si me prist al frain 	Si me prist 	129
133	et m’en volt mener a force, 	et me uost mener a force 	130
134	mes mes amis se combati a lui tant qu’il l’ocist. 	si tost comme il me tint au fraing. |Mais mes amis se combati a lui 	131|132
135	Et	tant |que il locit. 	133|134
136	quant cist 	et quant ciz 	135
137	que vos veez ci ore vit son frere mort, 	que uos ueez ore ci uit son frere mort : 	136
138	si fist mon ami prendre a force de vilains et de gens et l’ocist en venjance de son frere. 	si fist mon ami prandre a force de uilains et de gent. |Et locit en la uangence de son frere. 	137|138
139|140	Mais de moi, |por cui Ses freres avoit esté ocis, dist il 	mais de moi p̾ cui ses freres auoit este ocis dist il 	139
141	qu’il se vengeroit sans main metre;	quil sen uangeroit sans main mestre. 	140
142	si me fist prendre a ces ribaus 	Si me fist prandre a ses .iiii. uilains 	141
143	que vos veistes et lor commanda 	que uos ueistes|si lor coumanda 	142|143
144	qu’il me noiaissent, « 	quil me noiassent. 	144
145|146	kar par armes, dist il, |ne vueil je mie 	Car par hommes ne uoeil ge gaie fait il 	145
147	qu’ele muire » ; 	quele morit. 	146
148	si m'enmenoient, 	Si [cum] amenerent ainsi 	147
149	si com vos veistes, morir 	com uos ueistes [raqrir] 	148
150	quant vos me venistes secorre par la volenté de Dieu et par la vostre. 	quant uos me [uenistes] secorre par la uolente de dieu et la uostre. Sire fait la damoisele a beħ. 	149
151	Or vos ai conté mon errement ; 	Or uous ai conte mon errement. 	150
152	si voldroie des Ore mes, 	Si uorroie desormais 	151
153	se vostre plaisirs estoit, 	se uostres [puisses] estoit : 	152
154	que vos me menissois a salveté en un mien chastel 	que uos me menissiez a sauuete en .i. mien chastel 	153
155	qui est ci pres. — Volentiers », fet il. 	qui est ci pres. uolentiers damoisele Sire |a 	154|155
156	Si le prent par les bras 	si la prent par le bras 	156
157	et le monte par devant lui sor le col de son cheval, 	et la mest deuant lui sur le col de son cheual. 	157
158	si a geté son escu derieres son dos, 	Si ageste erranmet son escu derier son dos. 	158
159	si s’en vet cele part 	Si sen ua cele part 	159
160	ou la damoisele li enseigne tant 	ou la damoisele li ensangne. |Si cheuaucherent ainsi 	160|161
161	que ce vint aprés midi 	tant |que ce uint apres midi.	162|163
162	qu’il voient en un tertre I. bel a chastel, 	et lors uirent deuant aux en lor chemin .i. |tertre.Ou il auoit .i. tres bel chastel. 	164|165
163	et lors ataignent Il. escuiers	et lors ataignent .ii. escuiers 	166
164	qui issoient d’un bossel 	qui issoient dun boschet. 	167
165	et aportoit chescuns venoisons trosee detriers soi.	et aportoit chascuns uenison trossee douant soi. 	168
166	Quant il virent la damoisele, 	et quant il uirent la damoisele 	169
		qui beh̾ auoit deuant luy 	170
167	si descendent a pié 	si sont dessendu a pie	171
168|169	et li font grant joie |com a celi 	et li font la plus grant ioie dou monde a cele 	172
170	qui lor dame estoit 	qui leur lige dame estoit 	173
171	mais molt se merveillent de ce 	Mais mout se merueillent 	174
172	qu’il la virent plorer: 	quant il la uirent si plorer. et plus de son ami 	175
173	si li enquierent 	que il ne uerent pas mandent 	176
174	que ele a. 	que ele a. 	177
175	Et ele lor dit 	et ele lor dit |et conte 	178|179
		coment ueuir auecques li. 	180
176	comment ses amis avoit esté ocis, «	Si li en quierent |et de ses amis auoit este ocis. au chastel 	181|182
177	et je meismes euisse esté morte. 	ou il trespasoient. Sire |meismes fait ele eusse este morte : 	183|184
178	se ne fust cis frans chevaliers	Ce ne fust ciz frans cheualiers ci. 	185
179	qui par sa debonaireté me resqueust 	qui par sa debonairete 	186
180	et se mist em peril de mort 	et par sa franchisse marescosse des mains a mes anemis et se mist en peril de mort |por moi sauuer. 	187|188
		et se ne lauoie ie pas deserui. 	189
181	por ma vie sauver. » 	et diex doint |que ie li puisse guerredoner.	190|191
182	Et lors conseille a l’un de ses escuierset cil se destrosse maintenant de sa venoison, 	Lors conseille maintenant la damoisele a .i. des escuiers. |et il destrore maintenant sa uenisson 	192|193
183	si la baille a son compaignon por porter, 	et la baille a lautre por portee 	194
184	si s’en vet vers le chastel 	Si sen ua uers le chastel 	195
185|186	quanqu’il puet traire del roncin. |Et Boors demande a la damoisele 	quanque il puet de roncin traire et behors demande a la damoisele 	196
187|188	comment li chastials a non |ou ses amis a esté ocis. « Sire, fet ele, il a non Galedon 	comment li chastiax auoit non ou ses amis. auoit este ocis. Sire fait ele il a non Galedon. 	197
189	et l’eve 	et leue	198
190	par ou vos passastes a non Galede. » 	par ou uos pasates a non banllete. 	199
191	Ensi parolent tant 	Ainsi parole 	200
192	qu’il sont venu jusqu’al chastel,	tant que il sont uenu ducau chastel. Sire uoit beh̾ mout bel 	201
193	si le voit Boors bien seant et fort. 	et mout bien sains. 	202
194	Et quant il montent ! le tertre, 	et quant il ont monte le tertre 	203
195	si voient de laiens issir dames et damoiseles a grant plenté 	si uoient issir de laiens dames et damoiseles grant plante 	204
196	dont les unes karolent 	dont les unes dancent et les autre [...] |et [lulent]. 	205|206
197	et les autres dancent et les autres joent de divers geus; 	et les autre iouent de diuers gex si estoient totes acemees 	207
198	si estoient acesmees et vestues richement et avec venoient chevaliers jusqu’a X. 	et mout richement |uestues.et auec elles uenoient cheualier iusqua .xx. 	208|209
199	qui molt faisoient grant joie; 	qui mout fassoient grant ioe. 	210
200|201	et quant il voient Boort, |si crient tuit encontre lui: « Bien viengniés, sire,	et quant il uoient bohort si crient tuit encontre lui bien uiengne li sires 	211
202	qui nostre dame avez delivres de mort 	qui nostre dame a deliuree de mort 	212
203	et rescosse des mains a ses enemis !» 	et rescousse des mains a ses anemis 	213
204	Et lors font descendre lor dame et lui avec : 	et lors font dessendre lor dame |et lui auec. 	214|215
205	si ne vos porroit nus conter la joie 	Si ne uos porroit nus comper la ioie 	216
206	qui li fu fete. A tel joie et a tel feste enmainent Boort jusqu’al palés del chastel, 	qui li fu faite. A tel ioie et a tal faite en mainnent beh̾. ducau palais dou chastel. 	217
207|208	si le font desarmer, |ou il volsist ou non,	Si le font desarmer uossist ou non. 	218
209	et il le fist a envis, 	et il le fait mout enuiz. 	219
210	kar il n’estoit encore mie tens de herbergier. 	Car il nestoit mie eure ne tans de herbregier. 	220
211	Ensi remist Boors laiens, 	ensi remest laiens 	221
212	si li firent grant joie li un et li autre 	si li firont grant ioie |et li un et li autre. 	222|223
213	Et quant il orent mengié. a damoisele demande a Boort 	Et quant il orrent mengie: la damoisele demande 	224
214	comment il avoit non ét ¡l dist 	comment il auoit non. 	225
215|216	qu’il avoit non Boors li Essilliés. « |Et vos, fet il. damoisele, 	etil li dit.	226
217|218	quels est li vostre nons ? — Sire, fet ele. je |ai non Blevine de Glocedun, 	et uos comment fait il damoisele Sire fait ele iai non uenyne de glocedras 	227
219	issi a non cist chastials ou nos somes. » A ces paroles 	ainsis |a non li chastias ou nos somes A ses paroles 	228|229
220	qu’il disoient, es vos I escuier 	que il dissoient euousa. escuer 	230
221|222	qui laiens entre,|si s’agenoille devant la damoisele. « Dame, fet il, la damoisele de Honguefort vostre cosine vos salue et vos mande 	qui laiens entre. et sa genoille deuant la damoisele. Dame fait il madarne la damoisele De honguefort uostre cousine uous salue. 	231
223	qu’ele vient herbergier o vos. » 	Et uous mande |que ele uient herbregrer o uus	232|233
224	Et quant cele l’entent, 	Et quant cele lentant 	234
225	si saut sus si liee et	si saut sus |si lie et si ioeuse	235|236
226|227	si joiose |que nule plus 	com ele puet plus. 	237
228	et demande al vaslet 	et demande au uarlet 	238
229	ou ele est. « Dame. fet il, a mains de demie lieue pres de ci. » 	ou ele est. Dame fait il a mains de demi lieu pres de ci. 	239
230	Et ele fet maintenant sa sele metre 	et ele fait maintenant sa sele mestre. 	240
231	et dist 	et dit 	241
232	qu’ele ira encontre li; 	que ele ira encomtre. 	242
233	si monte et maine o li. VI. chevaliers et Illl. en laisse 	Si monte et mainna .ui cheualiers auecques li. 	243
234	por fere compaignie a Boort ; 	et .iiii. en laisse por faire compangnie a behͦ. 	244
235	si se part atant de laiens. Mes Boors 	si se part de laiens. entre li et sec cheualiers . |Mais beh̾. 	245|246
236|237	qui les noveles a of̈es de cele de Honguefort |si ne set que fere, 	qui les noueles ot oiez de cele de honguefort ne set que 	247
238	kar se il remaint laiens, ne puet estre 	faire.Car cil remaint laiens il ne puet estre 	248
239	que l’en nel conoisse 	que len ne le quenoisse. 	249
240|241	et ce ne voldroit il |por rien: 	et si ne uodroit ce por rien. 	250
242|243	si pense longuement a ceste chose. |Quant il ot une piece pensé, 	Si se pance longuement ace. 	251
244	si se drece en estant 	et se dresce en estant a ce 	252
245	et demande ses armes tost et isnel. « Sire, font cil 	et demande ses armes. tost et inel. Sire font cil 	253
246	qui avec lui estoient, 	qui auec lui estoient 	254
247	qu’en volés vos fere ? — Je me vueil. fet il, un poi aler esbatre jusqu’a cel boschel, 	quen uoles uos faire. Ie men ueil fait il aler .i pou esbare iusqua cele forest. 	255
248	si revendrai orendroit. » 	et reuandrai orendroit |et cil	256|257
249|250	Cil n’osent son commandement refuser. |si aportent ses armes 	qui nosent son commandement escondire Li aportent 	258
251	et il les prent. 	et il les prant. et	259
252	Et quant il est armés, 	quant il est armes 	260
253|254	si monte en son cheval a, |si se part de laiens par une posterne par devers le boschel », 	si se part de laiens par la poterne par deuers .i. bochet 	261
255	ne ne velt	si ne uoet 	262
256	que nus li face compaignie. 	que nus li face |compongnie.et	263|264
257	Et quant il est l. poi eslongiés del chastel, 	quant il est i po eslongniez dou chastel 	265
258|259	si torne a destre vers une forest |qu’il voit haute et espesse 	si torne a destre par deuers une forest haute et espesce 	266
260	et s’en vet al ferir des esperons; 	et sen ua au ferir des esperons. 	267
261	si se fiert en la forest et eirre 	Si se fiert en la forest 	268
262|263	tant |qu’il li anuite ; 	et erre tantquil li anuitie. 	269
264	et lors escote, 	et lors escoute 	270
265	si ot une cloche soner 	si oit une cloche soner 	271
266	et il sot bien tantost	et il seit bien 	272
267	que c’estoit hermitages: 	que cest hermitages 	273
268	si s’en torne cele part 	si se torne cele part 	274
269	et descent a l’uis,	et descent a luis 	275
270	si apele et li hermites li oevre son huis, 	et apele. |et li ermites li ouure 	276|277
271	si a le reçoit a bele chiere 	et le resoit a mout bele chiere. 	278
272	et le desarme il meismes, 	et le desarme il meismes 	279
273	puis vet cueillir de l’erbe al cheval 	et puis ua cuillir de lerbe il meismes por le cheual. 	280
274	et por fere lit al chevalier.	et por faire lit au cheualier 	281
275|276	Ensi est Boors remés chiés l’ermite, |et la damoisele de Glocedun chevalcha tant a 	Ainsi est boh̾ retrais chies lermite. et la damoisele de glocdon cheuauche 	282
277	qu’ele encontra cele de Honguefort; 	quant ele fu partie de son chastel |tant que ele encontre la damoiselle de honguefort 	283|284
278	si s’entresaluent, 	si sentre saluent. 	285
279	mais molt se merveille cele de Glocedun, 	mais mout ce merueille la damoisele de glocedun 	286
280	quant ele voit sa cosine si atornee et tote sa maisnie: 	quant ele voit sa cosine si atornee. et tote sa mainiee ausi. 	287
281	si li demande l’acheison 	Si li a demande lacoison. 	288
282	et cele li conte de chief en chief 	et cele len conte la uerite de chief en chief 	289
283	et dist 	et dit 	290
284	que jamés ne finera d’errer 	que iamais ne finera derrer 	291
285	jusqu’el ait le chevalier trové, « 	tant que ele ait le cheualier troue. 	292
286	et bien sachiés, fet ele, bele cosine, 	et bien sachiez bele cosine 	293
287|288	que c’est li plus bials chevaliers et li mieldres |que je onques mes veisse, 	que cest li muxdres cheualiers et li plus biax dou monde. 	294
289	et si est encore jovenes enfés; 	et si est encore iones enfes. 	295
290	si ai tel duel, 	Si ai tel duel 	296
291	quant il me membre de la vilenie 	quant ie mamenbre de la uilenie 	297
292	que je fis, 	que ie li fis: 	298
293	qu’a poi que li cuers ne me part el ventre. — En non Dieu, bele cosine, fet cele de Glocedun, 	ca pou Li cuers ne me part. |En non dieu bele cosine fait cele de glocedun. 	299|300
294	s’il vos avint bele aventure, il ne m’est pas hui avenue mains bele. » 	Si uos auint bele auanture: il ne mest pas hui auenue mains bele. 	301
295|296	Si li conte tot ensi |com il li estoit avenu 	Si li conte coument il li est auenu. 	302
297	et dist 	et dit	303
298	qu’ele a le chevalier herbergié; « 	que ele a le cheualier herbregre. 	304
299	mais bien sachiés, fet ele, 	et bien sachiez 	305
300	que c’est li plus bials chevaliers 	que cest li plus biax cheualiers 	306
301	que je onques mes veisse 	que ie onques ueisse. 	307
302	et jovenes durement » ; 	et iosnes durement. 	308
303	si li devise sa façon et son grant et sa mesure 	Si li deuisse sa fason et son grant et sa mesure. 	309
304	tant qu’a cele de Honguefort est avis 	Tant que a cele de honguefort est auis 	310
305	que c’est cil 	que ce est cil 	311
306	qu’ele quiert, 	que ele quiert.	312
307	si li tarde molt 	si li tarde mout 	313
308	qu’ele le voie. 	quele le uoie. 	314
309	Ensi chevalchent jusqu’al chastel, 	ainsi cheuauchent tant |que au chastel sont uenues. 	315|316
310	si descendent la damoisele molt honorement 	Si dessandent la damoisele de honguesfort mout honorablement. 	317
311	et molt font grant joie de li	et mout font grant ioie de li. 	318
312	Et lors sont montees el palés; 	et lors sont montees el palais amont. 	319
313	si demande cele de laiens 	Si demande cele de laiens 	320
314	ou ses ostes est. « 	ou ses ostes est. 	321
315	Par foi, font si chevalier, ¡l s’en vet orrendroit tos armés fors de cest chastel, 	par foi font cil cheualier il sen ua maintenant tous armes |fors de cest chastel. 	322|323
316	mais il nos dist 	mais il nous dit 	324
317	qu’il revendroit tantost; 	que il reuanroit tantost. 	325
318|319	n’onques |por nul pooir ne volt soffrir 	ne onques por nul pooir ne uost souffrir 	326
320	que nus de nos alast avec lui. — 	que nus alast auec lui. |que part	327|328
321	Quel part s’en ala il ? fet ele. — Dame, font il, vers cel boschel. — 	sen |ua il fait ele Dame font il uers cest bochet. 	329|330
322	Or tost, fet ele, montés, alés aprés lui, 	Or tost montes illec apres 	331
323	si le nos ramenés. » 	si le nous ramenez. 	332
324	Lors sont monté li X. chevalier 	Loes sont monte .x. cheualier. 	333
325	et vienent jusqu’al boschel, 	et uiennent iuscau bochet 	334
326	si le cerchent amont et aval, 	si le serchent amont et aual. 	335
327	mes del chevalier ne pueent riens trover, 	mais del cheualier ne pueent point trouer. 	336
328	si en sont molt irié et dolent 		
329	et mandent a lor dame 		
330|331	qu’il ne le pueent trover. « En non Dieu, fet ele, |ensi ne remandra il pas. » 	En non dieu fait ele ainsi ne remandra il pas. 	337
332	Si monte 	si mente ele 	338
333|334	et tote sa maisnie |et commande a cerchier le bois de totes pars 	et coure sa mainie et comande a cenhier le bois de toutes pars. 	339
335	et il en font son commandement.	Et il font son commandement. 	340
336	Mais tot ce ne lor valt riens, 	Mais tout ce ne lor uaut rien. 	341
337	kar il n'em puent avoir nul asenement a, 	Car il ne pueent trouer nul a lanement dou monde 	342
338	Quant ele vit ce, 	quant ele uoit ce: 	343
339	si s’en retorne en son chastel dolente et corociee 	si en retorne en son chastels 	344
340	et conte a cele de Honguefort 	et conte a cele de honguefort 	345
341|342	comment ses ostes |s’en estoit alez, 	comment ses ost en est alez. 	346
343	puis demande a cels de laiens: « Bials seignors, 	et puis demande a ciax de laiens oiez signor 	347
344	quant s’em parti il — 	quant sen ala il. 	348
345	Par foi, dame, font il, 	Par foi dame 	349
346	si tost 	si tost 	350
347	com il vos en vit aler et dist 	com il uous en uit aler. |et dit 	351|352
348	qu’il revendroit tost. — 	quil reuandroit tost 	353
349	Par foi, fet ele, gabez nos a. » 	par foi signor gabe nos A. 	354
350	Lors demanda cele de Honguefort 	Et lors demanda cele de honguefort 	355
351	quels armes il portoit 	ques armes il a 	356
		et cele li deuise. 	357
352	et ele li devise. « En non Dieu, fet ele, je te trovai hui matin a l’entree d’une forest, 	En non dieu fait |Se ioe lencontrai hui matin a lantree dune forest 	358|359
353|354	mes il ne portoit mie tel escu |com cil	mais il ne portoit mie tel escu. comme cil 	360
355	que je quier. — Bele cosine, fet cele de laiens, il le puet bien avoir changié 	que ie quier bele cousine fait cele de Iaiens il le puet bien |auoir changie puis 	361|362
356	et je vos di al mien cuidier 	et ie uos di au mien cuidier 	363
357	que ce est cil 	que cest ciz 	364
358	que vos querez : 	que uus querez. 	365
359	si vos prie 	Si uous pri 	366
360	que vos me laissiés o vos aler 	que uous me laissiez a uos Aler 	367
361	tant que trové l’aions 	tant que troue laions 	368
362	et lors savrai l’acheison 	et lors saurai locoson 	369
363	por quoi il laissa mon ostel a tel ore. — Il m’est molt bel, fet cele de Honguefort, 	por coi il a laisier mon ostel a tel eure. il met mout bel fait cele de hongefort. 	370
364|365	que vos i viegniés, |puis	que uous i uangnerez	371
366	qu’il vos plest. » 	de que il uos plait. 	372
367	Ensi remistrent la nuit laiens 	Ainsi remesent laiens la nuit. 	373
368	et al matin. 	et au matin 	374
369	si tost com eles ! virent le jor, 	si tost comme eles uirent le ior: 	375
370	si leverent et se partirent del chastel 	se leuerent |et se partirent del chastel. 	376|377
371	et entrerent en la queste de lor chevalier.	Si entrent en la quese de lor cheualier 	378
372	Mais or laisse atant li contes a parler d’eles et de Boort	mais|or laisse li contes a parler atant deles et de behort. 	379|380
373	et retorne a parler de Lancelot la 	et retorne a parler de lancͣ. la 	381
374|375	ou il est entrez en la forest de Sarpenic, |si com li contes a devise ariers. 	ou il est entrer en la forest de sarpenic GRant chaut cedit li contes fist le ior 	382
376	Or dist li contes 		
377|378	qu’il fist grant chaut le jor |que Lancelos entra en la forest de Sarpenic 	que lanc̃. entra en la foret de sarpenic. 	383
379	et por ce ne remest il mie	et por ce ne remest il pas 	384
380	qu’il ne chevalchast jusqu’à none; 	que lanc̃ ne cheuanchast iusques a none. 	385
381	si li avint ensi 	Si auint 	386
382	qu’il n’encontra home ne feme jusqu’al vespre; 	quil nancontra home ne fame iuscau uespre. 	387
383	mais lors sans faille, 	mais lors sans faille 	388
384	si com il dut issir de forest 	Si comme il dut issir de la forest 	389
385	qui tot le jor li ot duré, 	qui tote ior li ot dure	390
386	encontra une damoisele 	Si encontra une damoisele 	391
387	qui molt faisoit grant duel et chevalchoit I. palefroi noir a molt riehe lorain 	qui mout faissoit grant duel. et cheuauchoit .i. palefroi noir a mout riche lomin 	392
388	et a molt cointe sele de l'oevre d’Engleterre. Il salue la damoisele 	et a mout riche cele de lueure dangeterre. Il salue la damoisele 	393
389	et ele lui. « Damoisele, fet il, 	et ele autresi lui. Damoisele fait lanc̃ 	394
390|391	kar me dites, |s’il vos plest, 	car me dites ore ce il uos plait 	395
392	por quoi vos plorés. — 	que uos auez.|et por coi uus plorez. 	396|397
393	Certes, sire, fet ele, 	Certes sire fait ele 	398
		se ie i cuidoie 	399
