90	Et ele conmande a cels de laienz 	traueillies.Et elle commande a ceuls de laiens 	88
91	qu’il apareillent a mengier, 	que il appareillent a mangier 	89
92	car il en est tans 	quar il en est tamps. 	90
93	et il si font. 	Et cil |si font puis quele lot commande. 	91|92
94	Quant il furent assis a la table, 	Quant il furent assis a la table 	93
95	si vint laienz I. vallez 	si vint laiens vns ualles. 	94
96	qui dist a la dame: « Dame, mes sires est venuz. — De par Deu, fait ele, di li 	qui dist a la dame. Dame mesires uient |De par dieu fait elle. Di li 	95|96
97	qu’il viengne mengier 	que il uiegne mangier 	97
98	et qu’il ne demort mie, 	et quil ne demeurt mie. 	98
99	car il a çaienz I. chevalier 	Car il a chaiens. j. cheualier 	99
100	a cui je voil	a qui iou uoel 	100
101	que il face grant joie. » Li vallez vient a son signor	quil face ioie|Et li ualles uient a son seignor 	101|102
102	et li dist ce 	si li dist ce 	103
103	que sa dame li mandoit. 	que sa dame li mande. 	104
104	Et il se desarma maintenant 	Et il se desarme maintenant. 	105
105	et ausint firent tuit li autre; 	et ausssji firent tuit li autre |qui auec lui estoient venu. 	106|107
106	si vint el palais soi disieme de chevaliers 	Si vint el palais soi dizime de cheualiers, 	108
		Et quant la dame le uoit uenir 	109
107	et la dame se leva encontre lui et ansi fist Lanceloz. 	si se lieue scase encontre lui |et aussi fist lancelot. 	110|111
108|109	Et li sires li conmande molt tost |qu’il se rasiet 	Et li sires lez refait asseoir 	112
110	et il si fait. 	Et il si font 	113
111	Quant il furent assis 	Quant il furent assis au mengier ensi 	114
112	et il orent un poi mengié, 	com vous poes oir. 	115
113	si li dist la dame: « Sire, faites joie a vostre oste, 	Si dist la Sdame a son seignor. Sire faites ioie a vostre oste. 	116
114	car bien sachiez 	quar bien Ne sachies 	117
115	que a plus prodome de lui ne poez vos faire honor. — Prodom, fait il, dame? 	que a plus preudomme de lui ne le poes vous faire. Preudomme fait li sires. Dame 	118
116	Qu’est ce	que est ce 	119
117	que vos dites ? 	que vous dites 	120
118	Certes je ne di mie 	Certes iou ne di mie 	121
119	qu’il ne soit prodom et vaillanz. 	quil ne soit preudom et uaillans. 	122
120	mais il a molt a faire en I. prodome, plus 	mais il i a plus a faire en vn preudomme 	123
121	que je ne cuidoie hui 	que iou ne quidoie hui matin.	124
122	matin.Si ai tant apris en cest jor d’ui 	Si ai tant apris en ce iour de hui 	125
123	que je cuit 	que iou ne quit pas 	126
124	qu’il ait el monde 	quil ait el monde 	127
125	que I. prodome.	que. j'. seul preudomme. 	128
126	Mais celui 	Et celui	129
127	que je di ai je bien hui veu esprouver entre chevaliers 	que iou di ai iou hui ueu si bien esprouer entre cheualiers	130
128	que puis que chevalerie fu establie, ne cuit je 	que puis que cheualerie fu establie. ne quit iou mie 	131
129	que hons mortex feist tels merveilles 	que hom morteus feist autant de merueilles 	132
130	com il a hui faites. » 	comme il a hui faites. 	133
131	Lors li demande la dame 	Lors li demande la dame aussi 	134
132	ausi 	comme sele nen seust riens. |ne 	135|136
133	comme s’ele n’i eust mie esté: « Sire,	que se elle Lni eust mie este. Sire 	137
134	ou fu ce 	ou fu ce 	138
135	que veistes celui chevalier 	que vous ueistes celui cheualier 	139
136	que vos dites ? —	que vous dites 	140
137	Ce fu, fait il, a l’assembles le roi Baudemagu et del roi de Norgales. — 	Che fu fait il a lassamblee del Roy baudemagu et del Roy de norgales. 	141
138	Ha, sire. 	ha : sire fait elle	142
139|140	quiex greingnors merveilles pooit il faire |que li autre faisoient ? — 	quels merueilles pooit il faire nient plus que li autre. 	143
141|142	Quelz, dame ? |Ce ne vos avroie je ouan conté. 	Queles : dame fait li sires iou ne vous auroie en. i. 	144
143	Par foi, ja Diex ne m’aïst 	an aconte par moi les merueilles 	145
144	se je savoie pas raconter ce 	que il fist. 	146
145	que je li vi faire, 	Et porcoi sire fait elle. pour ce fet il 	147
146	ne vos ne m’en creriez mie, 	que vous ne men creries mie 	148
147	se je vos juroie sor sainz, 	se iou vous disoie lez meruelles |quil fist. 	149|150
148	car il vos sambleroit merveilles. » 	Neis se iou le vous iuroie sor sains. |quar ce uous sambleroit mencoigne. 	151|152
149	Et cele cui il plest? a escouter ce 	Et cele a qui il plaisoit moult a oir ce 	153
150	qu’ele ot veu et meesmement devant celui 	que elle meisme ot ueu de ses iels |Et meesmement deuant celui 	154|155
151	qui ce avoit fait dist au signor: « 	qui lot fait. Dist a son seignor	156
152|153	Biau sire, |toute voies an diroiz vos aucunnes beles jostes devant cest prodome 	Biau sire toutes uoies nous dirois vous aucune de sez beles ioustes deuant cest preudomme 	157
154	qui çaienz est herbergiez 	qui chaiens est herbergies 	158
155	si qu’il le sache a dire,	Si quil le sache a dire 	159
156	quant il venra en son païs. — Biaux cox, fait li sires, vos am puis je dire plus de M., 	quant il vendra en son pais: |Biaus cops fet li sires vous en puis iou bien dire 	160|161
		et beles ioustes autresi plus de mil. 	162
157|158	car je l’aloie touz jorz sivant |por veoir les merveilles 	Car iou laloie tous iours sieuant pour lez merueilles 	163
159	qu’il faisoit: 	que il faisoit. 	164
160	si li vi occirre a V. cox V. chevaliers 	Si li vi ocirre a. v. cops. V. cheualiers 	165
161	et V. sergenz si vistement 	et lor cheuaus si vistement 	166
162	qu’il fandoit pres que a par mi les chevax et les chevaliers et de moi meesmes vos di je 	quil fendoit parmi cheuaus et cheualiers 	167
163	qu’il fandi mon escu en I. moitiez	et moi meisme fendi il men escu en deus moities 	168
164|165	et trancha ma sele |et coupa mon cheval par mi les espaules,	et trencha ma sele et mon cheual par lez espaulles. 	169
166	et tot a J. sol cop. — Sire, fait la dame, 	et tout a vn seul cop. Sire fet la dame 	170
167	dont ne cuit je mie 	dont ne quit iou mie 	171
168	que vos receussiez l’autre cop. — Je, dame ? fait li sires. 	que vous atendissies uolentiers lautre cop. Iou : dame fet li sires 	172
169	Qu’est ce 	que est ce 	173
170	que vos dites ? 	que vous dites. 	174
171	Si m’aïst Diex, je n’atandisse l’autre cop por toute la terre le roi Artu,	Si mait diex iou natendisse lautre cop pour toute la terre au roy artus. 	175
172	car aprés s’espee ne me couvenist il ja mire fors la mort,	Car apres sespee ne conuient il ia mire|que la mort. 	176|177
173	ne il n’a mie au mien esciant home si hardi el monde,	Ne il na mie al mien essient homme si hardi el monde 	178
174	s’il avoit hui veu ce 	sil auoit hui ueu ce 	179
175	qu’il avoit fait, 	quil a fait 	180
176	que jamais l’atandist a cop.» 	qui iamais latendist a cop. 	181
177	Et la dame s’ancommance a rire. « 	Et la dame sen commence a rire. 	182
178	Encore vos dirai je greingnors merveilles, fait li sires, 	Et li sires li dist Dame encore vous dirai iou greignors merueilles 	183
179	que je li vi abatre a J. retrous de lance IIIl. chevaliers : 	quar iou li vi abatre a. j. troncon de lance. iiij. cheualiers |Et	184|185
180	ce ne fist onques ne home ne deables. — 	ce ne fist onques hom. mais deables. 	186
		Quant li sires ot conte lez grans meruelles a sa dame 	187
		que il auoit ueu faire a lancelot. 	188
181	Or me dites, fait la dame, 	Si li dist la dame. Sire or me dites 	189
182	que feriez vos,	que feries vous 	190
183	se vos teniez celui en vostre ostel ? — 	se vous tenies celui cheualier en vostre ostel 	191
184	Certes, dame, fait il, 	qui a hui fait ces grans proeces |que vous me dites. 	192|193
185	se la force en estoit moie, il ne se partiroit ja de moi, 	Certes fait il. il ne se partiroit iamais de moi |se la force en estoit moie	194|195
186	ainz le tandroie avec moi, 		
187	car plus riche tresor ne porroie je mie tenir. — 	quar plus riche tresor ne porroie iou tenir. 	196
188	Et s’il i avoit, fait la dame, esté en tel manniere 	Et sil y auoit este fait la dame en tel maniere 	197
189|190	que vos nel conneussiez, |que feriez vos ? — Je n’avroie jamais joie, fait il ; 	que vous ne leussies mie conneu. Iou nauroie fait il iamais ioie 	198
191	et s’il le savoient	Et se cil de chaiens fait il le sauoient 	199
192	et il nel me disoient, il n’am porroient eschaper sanz mort. — En non Dieu, fait ele, 	et il nel me disoient. il nen porroient escaper sans mort. Enon dieu fet elle 	200
193	donc nel vos celerai je plus, 	dont nel uous celerai ie plus 	201
194	ainz le vos dirai, 	ains le vous dirai 	202
195	car je ne voil mie avoir vostre haine. 	quar iou ne voel mie auoir vostre haine 	203
196	Si saichiez 	Si sachies 	204
197	que ce est cil prodom 	que chest cils proedoms 	205
198	qui delez vos siet. » 	qui deles vous est 	206
199	Et il le resgarde. « Monstrez moi, fait il, son escu, 	Et il le regarde |si li dist moustres moi son escu. 	207|208
200	car par ce le connoistrai je bien. » 	quar par ce le connistrai iou bien. 	209
201	Et ele conmande 	Et elle commande 	210
		que on li aport.	211
202	que l’an li aport. « Dame, dame, fait Lanceloz vos me dites ore tant de honte en vostre ostel 	Qant lancelot voit ce |si dist Dame vous me feres ore en vostre ostel tant de honte 	212|213
203	comme vos voldrez; 	comme il vous plaira. 	214
204	mais se je quidasse 	mais se iou quidaisse 	215
205	que vos fussiez si pooir 	que uous fuissies si vilaine. iou ne fuisser anuit entres en uostre ostel pour pooir 	216
206	que vos eussiez. — 	que vous eussies. 	217
		ha : sire uous em poise il donques 	218
207	Ha, sire, faît la dame, poise il ja plus parlé, 	Certes fet il dame yoil. |Dont nen sera ia plus parle fait elle 	219|220
208	puis qu’il vos poise, 	des |quil uous anoie. 	221|222
209	et sachiez que honor. » 	Et sachies |que iou le faisoie pour vous honorer. 	223|224
210	Lors s’en vait li sires en une chambre connoist bien 	Lors sen uait li sires en vne cambre 	225
211	et en a trop grant joie. 	ou li escus lancelot pendoit. |Et si tost comme il le vit. 	226|227
212	Lors revient est touz suens a faire son commandement; 	si le connut bien. |si en ot moult grant ioie. 	228|229
213	et il l’an 	Et	230
214	Cele nuit fu couchiez a aise, 	puis sen reuint arriere a lancelot 	231
215	si se reposa, 	et li dist 	232
216|217	car Quant il fu esvilliez, |si estoit ja li soulaux granz piece fresche et nouvele 	quil est tous siens a faire sa uolente. 	233
218|219	et il la prant et la vesti. |Quant il mengiers aprestez. 	et il len mercie moult. 	234
220|221	Quant il orent mengié et les tables li prie |qu’il remaingne huimés 	Cele nuit fu lancelot moult bien aisies de tout ce 	235
222|223	et il dist |qu’il ne le montez el 	que a lui apartint	236
224|225	cheval, il prant son escu |et demande l. glaive « Dame, vos souvient il del couvenant 	Et quant il fu hore de cochier 	237
226|227	que nos eusmes vos pri je, fait il |que vos vos en aquitoiz 	si li fist faire son lit en vne cambre tout par soi. 	238
228|229	si com vos vilainne, je ne fusse anuit entrez en vostre hostel |por vos il donques ? — Dame, oîl certes. — 	Si le fist la dame couchier moult honorablement et moult a aise. 	239
230	Dont n’an sera je le faisoie par amors 	Et il se reposa moult uolentiers. 	240
231|232	et vos quidoie faire grant |ou li escuz estoit, 	quar a merueilles estoit: las et traueilliez 	241
233	et si tost com il l’a veu, 	et dormi bien iusques a prime 	242
234|235	si le arriere |et fait Lancelot trop grant feste 	Et quant il sesueilla. la dame li ot appareilliet robe de lin fresce et nouele 	243
236|237	et dist |qu’il mercie molt. 	et il le uesti. 	244
238	assez estoit las et travilliez,	et quant il fu appareillies 	245
239	et dormi dusque vers prime. avoit levez a; 	si oi messe. |et lors fu li mangiers aprestes. 	246|247
240	et la dame li ot apparillié robe de lin fu vestuz et aparilliez 	Et	248
241	et il ot oi messe, 	quant il orent mangiet |et lez tables furent leuees 	249|250
242	si fu li furent levees, Lanceloz demande ses armes 	si demanda lancelos sez armes |et li sires li prie 	251|252
243	et li sires feroit en nule manniere. 	quil remaigne hui mes et li dist |quil ne le feroit en nulle maniere. 	253|254
244	Et quant il est touz armez	Et quant il fu appareillies 	255
245	et et l’an li aporte. 	et montes sor son cheual. |si prent son escu et son glaiue. 	256|257
		Et puis dist a la dame de laiens. Dame vous souient il del couenant 	258
		que vous me feistes 	259
246	Lors dist a la damoisele de laienz: entre moi et vos ? — Sire, fait ele, ofl bien. — Dont devez faire. » 	quant vous me trouastes en la forest. Sire fet elle oil bien. |Dont vous prie iou fait il 	260|261
		que vous vous en aquites 	262
		si comme vous deues faire.	263
247	Et ele dist 	Et elle dist 	264
248	que si fera ele volentiers.	que chou fera elle moult uolentiers. 	265
249	Lors fait enseler J. palefroi 	Lors fait enseler. i . palefroi 	266
250	et dist a I. vallet 	et dist a vn uallet 	267
251	qu’il la sive. « Dame, fait il, 	quil le sieue. Dame fait li sires 	268
252	ou devez vos aler ? — Sire, je manrai cest seignor a Corbenic 	ou deuez vous aler. Sire fait elle iou men irai vn |poi auec cest cheualier a corbenyc. 	269|270
253	que je li ai en couvant a monstrer la plus bele riens del siecle. — Alez donc, fait li sires, 	quar iou li a en conuent a moustrer la plus bele riens del siecle. |Ales dont fait li sires 	271|272
254	et pensez dou revenir. » 	et penses de tost reuenir. 	273
255|256	Ele se part atant de laienz |et aquielt sa voie ou Lanceloz, 	Lors sen part de laiens entre la dame et lancelot. 	274
257	si fu molt bien enmuselee por le souleil 		
258	qui mal ne li feist. 		
259	Einsi chevauchent dusque aprés none tant 	et cheualchent iusques apres nonne tant	275
260	que il viennent en une valee 	que il vindrent en vne ualee. 	276
261	et voient devant aux el fonz del val J. petit chastel molt bien seant, 	et puis voient deuant euls el fons dun Val. j . petit chastiel. moult bien seant 	277
262	car il est clos tout entor d’eve parfonde et de bons murs batilliez. 	quar il ert tout entour clos dune eue parfonde et de boins murs bateillies.	278
263	Quant il vindrent pres, 	Quant il vindrent auques pres 	279
264	si encontrerent une damoisele 	si encontrerent vne damoisele 	280
265	qui dist a la dame : « Dame, 	qui dist a la dame 	281
266	ou menez vos cel chevalier? » 	ou menes vous chel cheualier 	282
267	Et ele dist : A Corbenic. — Voire, dame, fet la pucele, en non Deu, donc ne l’amez vos gueres, 	et elle li dist a corbenic. voire fait elle |dont ne lames vous gaires 	283|284
268	car vos l’amenez en tel leu 	quar vous le menes en tel lieu 	285
269	dont il ne puet partir sanz honte et sanz domage. » 	dont il ne se partira ia sans honte et sans damage. |ce ne quit iou mie fait la dame. 	286|287
270	Tant ont alé 	Lorse sen uont tant 	288
271	qu’il viennent au chastel 	que il vienent au point 	289
272|273	et troevent le pont |par ou on	ou on passoit leue	290
274	passoit,si entrent enz, 	si entrent el castel 	291
275	et quant il viennent en la maistre rue, 	et quant il vienent en la rue 	292
276	si li conmance l’an a dire: « Sire chevaliers, la charrette vos atant. » 	si commencent cil de laiens a dire Sire cheualiers la charrete: vous atent	293
277	Et il respont basset 	Et il respont basset. 	294
278	que s’il li couvient entrer, ce n’est? pas la premiere foiz 	se il y entre ce nert pas la premiere fois 	295
279	qu’il i a antré. 	quil y aura entre. 	296
280	Et il chevaucherent toutes voies tant 	si cheuauchent toutes voies 	297
281	qu’il aprochierent de la maistre tor ; 	tant quil aprocent de la mestre tour. 	298
282	si la prise molt, 	si le prise moult lancelot. 	299
283	car c’est la plus bele et la plus fort 	quant il le voit de pres quar cestoit la plus bele et la plus riche |quil eust onques mais ueue a son escient. 	300|301
284	qu’il onques veist a son esciant. Il resgarde sor destre 	Quant lancelot fu aprocies de la tor. |si escoute sor destre 	302|303
285	et ot une voiz de fame assez pres de lui, 	et oit vne vois de femme asses pres de lui |qui crioit 	304|305
286	ce li ert avis. Il vet cele part 	ce li est auis.|et il sen uait cele part 	306|307
287	et voit 	et voit 	308
288	que c’ert la damoisele 	que ce est la damoisele 	309
289	que mes sires Gauvain vost geter de la cuve, 	que mesires Gauuain uolt geter hors de la cuue 	310
290	mes il he pot, 	mais il ne pot. 	311
291	et ele crioit: « Sainte Marie, 	Et elle crie sainte marie 	312
292	qui me getera de ci ?, 	qui me getera de ci.	313
293	Et quant ele voit venir Lancelot, 	Et quant elle voit uenir lancelot. 	314
294	si dist: « 	si li dist 	315
295	Ha sire, getez moi de ceste eve 	ha : sire pour dieu getes moi de ceste cuue 	316
296	qui m’art !» Il vient a la cuve 	ou iou arc toute. |Et lancelot sen uait a la cuue 	317|318
297	et la prant par les braz 	et prent la damoisele par lez bras 	319
298	et la met fors, 	et le met hors de la cuue aussi legierement |comme sil ne li greuast noient. 	320|321
299	Et quant ele se voit delivre, 	Et quant cele se uoit deliure 	322
300	si li chiet as piez 	si li chiet as pies. 	323
301|302	et li baise la jambe |et le soler 	si li baise la iambe et le soler si li dist 	324
303|304	et li dist: « |Ha, sire, beneoite soit l’eure 	ha : sire beneoite soit leure 	325
305	que vos fustes nez, 	que vous fustes nes	326
306	car vos m’avez gité de la greingnor dolor ou fame fust onques. » 	quar vous maues gete de la greignour dolor 	327
307	Mais maintenant conmance la sale a emplir de dames et de chevaliers 	ou femme fust onques|Quant lancelot ot getee la damoisele de la cuuee ensi 	328|329
308	et si assemblent tuit cil de la vile por veoir la damoisele 	com vous poes oir |Lors commencent a assambler entour lancelot tout cil de la uille. dames et cheualiers por veoir la damoisele 	330|331
309	et la mainnent en une chapele 	si lenmainent en vne capele 	332
310	por randre graces a Nostre Seingnor. 	pour rendre graces a nostre seignor. 	333
311	Lors moinnent Lancelot en I. cimetiere desouz la tor 	Et lors enmainent lancelot en vne cymentiere desouz la tour 	334
312	et li monstrent I. tombe molt riche 	et li moustrent vne tombe moult riche.	335
313	ou il avoit lestres escrites 	ou il auoit lettres escriptes 	336
314|315	qui disoient: « |Ja ceste tombe ne sera levee devant 	qui disoient ia ceste tombe ne sera leuee 	337
316	que li lieparz i mestra main, 	deuant ce que li lupars 	338
317	de qui li granz lions doit issir,	de qui li grans lyons istera y uenra 	339
318	et cil la levera legierement, 	Et cil la leuera legierement 	340
319	et lors sera engendrez li granz lions en la bele fille au roi de la Terre Forainne. » 	Et cils grans lyons sera: engendres en la bele fille le roy de la terre foraine. 	341
320	Quant il a les lestres leues, 	Cuant lancelot ot les lettres leuees. 	342
321	si n’entant pas 	si nentent mie ce 	343
322	qu’eles vuelent dire et cil 	que elles uoloient dire. |Et cil 	344|345
323	qui entor lui sont li dient: « Sire, nos cuidons bien	qui entor lui estoient li dirent Sire nous quidons bien 	346
324	que ce soiez vos 	que ce soies vous 	347
325	dont ces letres parolent, 	dont ces lettrez parolent. 	348
326	car nos savons bien par la damoisele 	Car nous sauons par la damoisele 	349
327	que vos avez delivree 	que vous aues deliuree. 	350
328	que vos estes li mieldres chevaliers de touz cels 	que vous soies li mieldres cheualiers 	351
329	qui or sont. — 	qui ore soit. 	352
330	Que volez vos 	Que uoles vous fait lancelot |que iou vous face. 	353|354
331	que je face? Je sui pres de faire totes voz volentez. — Nous volons. font il, 	Iou sui tous pres de faire vostre volente |Nous uolons font il 	355|356
332	que i vos levez ceste tombe 	que vous leues ceste tombe 	357
333|334	et veoiz |qu’il a desouz. » 	et regardes quele chose il a desouz 	358
335	Et il met la main au plus gros chief et la lieve trop legierement 	Et il met maintenant la main au plus gros chief si le lieue assez legierement. 	359
336	et voit dedenz le plus hideuz serpent et le plus felon par samblant 	et voit desouz le plus hideus serpent 	360
337	dont il oïst onques parler. 	dont il oist onques mais parler. 	361
338|339	Et|quant il voit Lancelot, 	Et quant li serpens voit lancelot 	362
340	si li gete feu si ardant 	si li giete fu ardant 	363
341	qu’il li brule tout son haubert et ses armes 	si que il li brulle son hauberc |et sez armes. 	364|365
342	et se lance fors de la tombe en mi le cimetiere 	et puis se lance hors de la fosse en mi la cymentiere 	366
343	si que li arbrisel 	si que li arbrissel 	367
344	qui dedenz estoient conmencierent a ardoir por l’ardeur dou feu. 	qui el cymentiere estoient commencierent a ardoir |pour le fu 	368|369
		quil getoit. 	370
345	Et cil de laienz tornent en fuie 	Et cil |qui illuec estoient commencierent tout ae à fuir 	371|372
346	et montent as fenestres en haut 	et montent as fenestres en haut 	373
347	por veoir 	pour ueoir	374
348	conment il sera 	comment il en auendra a lancelot. 	375
349	et Lanceloz gete son escu l devant son vis, 	Et il giete son escu |deuant son viss. 	376|377
350	puis s’adresce cele part 	et sadrece cele part 	378
351	ou il vit le serpent comme cil 	ou il voit le serpent. |comme cil 	379|380
352	qui ne doute aventure 	qui ne doute nulle auenture 	381
353	qui avenir li puisse. 	qui auenir li puist. 	382
354	Et li serfald]panz li giete feu envenimé 	Et li serpens li giete fu envenime 	383
355	si qu’il li art son escu par defors 	si quil li brulle tout son escu deuant. 	384
356	et Lanceloz le fiert par mi le piz del glaive 	Et lancelot le fiert el pis del glaiue. si durement 	385
357	si qu’il li met el cors et fer et fust. 	quil li met el cors fer et fust. 	386
358	Et il conmance a batre a la terre de ses eles comme cil 	Et li serpens commence a batre la terre de ses elles |comme cils 	387|388
359	qui est navrez a mort, 	qui ert naures a mort. 	389
360	et ll met la main a l’espee 	Et lancelot met main a lespee 	390
361	et li donne grant cop la	et li donne. j. tel cop 	391
362	ou il le puet ataindre 	quil li fait la testevoler a terre a 	392
363	tant qu’il li fait le chief voler.	Quant lancelot ot ocis le serpent. |qui longement ot este desouz la tombe del cymentiere.	393|394
364	Lors viennent? avant li chevaliers 	Lors viennent auant li cheualier 	395
365	qui ja estoit armez 	qui ia estoient arme 	396
366	por aidier a Lancelot; 	pour aidier a lancelot. 	397
367	et quant il voient 	Et quant il uoient 	398
368	qu’il l’a ja occis, 	quil a le serpent ocis. 	399
369|370	si le reçoivent a grant joie |et conmancent li sain a sonner. 	si mainent trop grant ioie. 	400
371|372	Maintenant viennent laienz chevaliers, dames et damoiseles tant |que ce n’est se merveille non a	si quil font tous lez sains del chastel sonner	401
373	et li dient 	et li dient 	402
374	que bien soit il venuz sor touz ceaux dou monde ; 	que bien soit il uenus sor tous lez cheualiers del monde : 	403
375	si le moinnent el maistre palais 	si le mainent el maistre palais 	404
376	et le desarment. A cels paroles issi de laienz J. granz chevalier. 	puis le desarment.|Ensi con desarmoit lancelot 	405|406
377	et amenoit o lui grant compaingnie 	si issi de vne cambre vns grans cheualiers|si amenoit aueques lui grant compaignie de cheualiers. 	407|408
