56|57	mais je vos pri, fait ele, |d’onorer cel chevalier 	ma i' vo priego, diss’ella, d’onorare questo cavaliere 	57
58	et de servir, 	e di servire, 	58
59	car je vos di, fait ele, 	ché ben sappiate |ch’egli è il produomo del mondo 	59|60
60	qu’il est li plus prodons del monde et le millor chevalier». 	e 'l miglior cavaliere». 	61
61	Et le descendent maintenant 	E elli il discendono immantanente 	62
62	et li ostent l’escu del col, 	e-lli tragono suo scudo di collo, 	63
63	puis le moinnent amont 	e l menano a monte 	64
64	et le desarment. 	e l disarmano. 	65
65	Et la dame le resgarde 	E-lla dama il riguarda 	66
66	et voit le vis gros et anflé 	e li vide il viso grosso e 'nfiato, 	67
67	et le nes escorchié et sanglant des cox 	e l naso iscorticato e sanguinoso de' colpi 	68
68	qu’il ot donnez et receuz ; 	ch’egli ebbe donati e ricevuti:	69
69	si li fait aporter eve chaude a laver son col et son vis	si gli fa recare acqua fredda |e lavare fa viso e suo collo 	70|71
70	qui touz estoit nerciz des mailles del haubert. 	che tanto era tinto delle maglie de l’asbergo. 	72
71|72	Et quant ele resgarde l’escu, |si dist oiant touz ceus de laienz : « 	E quando ella risguarda lo scudo di Lancelotto, ella disse udendo tutti quelli di là entro: 	73
73|74	Ha, escuz,|tant avez hui esté resgardez et desirrez d’estre tenuz de maîntes beles puceles! 	«Ail, scudo, tanto avete stato oggi compianto e disiderato d’essere tenuto da molte belle pulcelle! 	74
75|76	Si m’aïst Diex, |bien se puet celui vanter 	e m’aiuti Idio, ben si puote vantare colui 	75
77	qui vos porte,	che vo porta, 	76
78|79	que onques chevalier tel merveilles ne fit en I. jor |com a hui fait cist. 	ché unque cavaliere ta' maraviglie non fece in un giorno come questi à oggi fatte. 	77
80	Et beneoiz soit Diex 	eE benedetto sia lddio 	78
81	qui le me donna acointier,	che l mi donò a trovare, 	79
82	car il ne me poïst mie greingnor honor avenir de ce 	ch’elli non mi potesse mica maggiore onore avenire come di ciò 	80
83	qu’il est venuz a mon hostel. » 	ch’egli è venuto in mio ostellos. 	81
84	Lors entre en sa chambre et aporte robe de cendal a vestir a Lancelot; 	Allora entra in sua camera |e reca roba di endado vermiglio a vestire a Lancelotto. 	82|83
85	et quant il est vestuz, 	Quand’egli è vestito, 	84
86	si le fait seoir 	si 'l fa sedere 	85
87	et li dist: « Sire, reposez vos,	e lli disse: |«Sire, riposate voi, 	86|87
88	car si maist Diex vos le devez bien faire, 	ché, se m’aiuti ldio, voi il dovete ben fare, |ché assai avete oggi stato travagliatos. 	88|89
89	car asez avez esté travilliez. » 	E elli li dice |che non à mica gran mestier di riposare, 	90|91
90	Et ele conmande a cels de laienz 	ch’e non è né lasso né travagliato. |eElla comanda a 	92|93
91	qu’il apareillent a mengier, 	que' di là entro |ch’elli aparechiasono a mangiare,	94|95
92	car il en est tans 	ch’elli n’è ben tempo, 	96
93	et il si font. 	e elli 'l fanno. 	97
94	Quant il furent assis a la table, 	sOuand’e' furono aseduti al mangiare alla tavola, 	98
95	si vint laienz I. vallez 	si vene là entro un valetto 	99
96	qui dist a la dame: « Dame, mes sires est venuz. — De par Deu, fait ele, di li 	che disse alla dama: «Dama, monsignor est venuto. |— Da par Dio, diss’ella, dilli 	100|101
97	qu’il viengne mengier 	ch’elli vegna a mangiare 	102
98	et qu’il ne demort mie, 	e ch’elli non falli mica, 	103
99|100	car il a çaienz I. chevalier |a cui je voil	ch’egli à qua entro un cavaliere a cuivoglio 	104
101	que il face grant joie. » Li vallez vient a son signor	ch’elli faccia grande gioia». Il valetto viene a suo signore 	105
102	et li dist ce 	e-lli disse ciò 	106
103	que sa dame li mandoit. 	che sua dama li mandava, 	107
104	Et il se desarma maintenant 	e elli si disarma immantanente; 	108
105	et ausint firent tuit li autre; 	altresi feciono tutti gli altri, 	109
106	si vint el palais soi disieme de chevaliers 	si venne nel palagio sé decimo di cavalieri; 	110
107	et la dame se leva encontre lui et ansi fist Lanceloz. 	e la dama si Illevò incontro a-llui, altresi fece Lancelotto, 	111
108	Et li sires li conmande molt tost 	e l signor le comandò tosto molto 	112
109	qu’il se rasiet 	ch’ella si rasegga,	113
110	et il si fait. 	e ella si fa. 	114
111	Quant il furent assis 	Quand’e furono asseduti al mangiare 	115
112	et il orent un poi mengié, 	e elli ebbono un poco mangiato, 	116
113	si li dist la dame: « Sire, faites joie a vostre oste, 	si disse la dama al signor: |Sire, fate gioia al nostro oste, 	117|118
114	car bien sachiez 	ché ben sappiate 	119
115	que a plus prodome de lui ne poez vos faire honor. — Prodom, fait il, dame? 	che a più produomo di lui non poteste vo' fare onore. |—Produom?, disse il signor; dama, 	120|121
116	Qu’est ce	che est ciò 	122
117|118	que vos dites ? |Certes je ne di mie 	che vo' dite? 	123
119|120	qu’il ne soit prodom et vaillanz. |mais il a molt a faire en I. prodome, plus 	Certo, 	124
121|122	que je ne cuidoie hui |matin.Si ai tant apris en cest jor d’ui 	i’ non dico mica 	125
123|124	que je cuit |qu’il ait el monde 	ch’elli non sia produomo e valentre, 	126
125|126	que I. prodome.|Mais celui 	ma elli à molto più a-ffare un produomo 	127
127|128	que je di ai je bien hui veu esprouver entre chevaliers |que puis que chevalerie fu establie, ne cuit je 	ch’i non credea oggi matino. 	128
129|130	que hons mortex feist tels merveilles |com il a hui faites. » 	Si ò tanto apparato in questo giorno d’oggi 	129
131|132	Lors li demande la dame |ausi 	ch’i'non credo 	130
133|134	comme s’ele n’i eust mie esté: « Sire,|ou fu ce 	ch’elli abbia al mondo che un produomo. 	131
135|136	que veistes celui chevalier |que vos dites ? —	Ma quelli	132
137|138	Ce fu, fait il, a l’assembles le roi Baudemagu et del roi de Norgales. — |Ha, sire. 	ch’i' dico ò i' oggi veduto si bene ispronare intra cavalieri 	133
139|140	quiex greingnors merveilles pooit il faire |que li autre faisoient ? — 	che poscia che cavalleria laol See del re di Norgales. 	134
141|142	Quelz, dame ? |Ce ne vos avroie je ouan conté. 	— Bel sir, diss’ella, 	135
143	Par foi, ja Diex ne m’aïst 		
144|145	se je savoie pas raconter ce |que je li vi faire, 	qual maggior maraviglia poteva egli fare 	136
146|147	ne vos ne m’en creriez mie, |se je vos juroie sor sainz, 	che gli altri? 	137
148|149	car il vos sambleroit merveilles. » |Et cele cui il plest? a escouter ce 	—Qual, dama?, diss’egli. 	138
150|151	qu’ele ot veu et meesmement devant celui |qui ce avoit fait dist au signor: « 	I' no voi arei mica detto in un anno 	139
152	Biau sire, 		
153	toute voies an diroiz vos aucunnes beles jostes devant cest prodome 		
154	qui çaienz est herbergiez 		
155	si qu’il le sache a dire,		
156	quant il venra en son païs. — Biaux cox, fait li sires, vos am puis je dire plus de M., 		
157	car je l’aloie touz jorz sivant 		
158|159	por veoir les merveilles |qu’il faisoit: 	quanto ch’i' l vidi fare, 	140
160	si li vi occirre a V. cox V. chevaliers 		
161	et V. sergenz si vistement 		
162	qu’il fandoit pres que a par mi les chevax et les chevaliers et de moi meesmes vos di je 		
163	qu’il fandi mon escu en I. moitiez		
164|165	et trancha ma sele |et coupa mon cheval par mi les espaules,	e io non sare' io mica creduto 	141
166	et tot a J. sol cop. — Sire, fait la dame, 		
167	dont ne cuit je mie 		
168	que vos receussiez l’autre cop. — Je, dame ? fait li sires. 		
169	Qu’est ce 		
170	que vos dites ? 		
171|172	Si m’aïst Diex, je n’atandisse l’autre cop por toute la terre le roi Artu,|car aprés s’espee ne me couvenist il ja mire fors la mort,	s’io il giurassi sopra i santi, 	142
173	ne il n’a mie au mien esciant home si hardi el monde,		
174	s’il avoit hui veu ce 		
175	qu’il avoit fait, 		
176	que jamais l’atandist a cop.» 		
177	Et la dame s’ancommance a rire. « 		
178	Encore vos dirai je greingnors merveilles, fait li sires, 		
179	que je li vi abatre a J. retrous de lance IIIl. chevaliers : 		
180	ce ne fist onques ne home ne deables. — 		
181	Or me dites, fait la dame, 		
182	que feriez vos,		
183	se vos teniez celui en vostre ostel ? — 		
184	Certes, dame, fait il, 		
185	se la force en estoit moie, il ne se partiroit ja de moi, 		
186	ainz le tandroie avec moi, 		
187	car plus riche tresor ne porroie je mie tenir. — 		
188	Et s’il i avoit, fait la dame, esté en tel manniere 		
189	que vos nel conneussiez, 		
190	que feriez vos ? — Je n’avroie jamais joie, fait il ; 		
191	et s’il le savoient		
192	et il nel me disoient, il n’am porroient eschaper sanz mort. — En non Dieu, fait ele, 		
193	donc nel vos celerai je plus, 		
194	ainz le vos dirai, 		
195	car je ne voil mie avoir vostre haine. 		
196	Si saichiez 		
197	que ce est cil prodom 		
198|199	qui delez vos siet. » |Et il le resgarde. « Monstrez moi, fait il, son escu, 	ch’egli voi sembierebbe menzogna». “tE quella, 	143
200	car par ce le connoistrai je bien. » 		
201	Et ele conmande 		
202	que l’an li aport. « Dame, dame, fait Lanceloz vos me dites ore tant de honte en vostre ostel 		
203	comme vos voldrez; 		
204	mais se je quidasse 		
205	que vos fussiez si pooir 		
206	que vos eussiez. — 		
207	Ha, sire, faît la dame, poise il ja plus parlé, 		
208	puis qu’il vos poise, 		
209	et sachiez que honor. » 		
210	Lors s’en vait li sires en une chambre connoist bien 		
211	et en a trop grant joie. 		
212	Lors revient est touz suens a faire son commandement; 		
213	et il l’an 		
214	Cele nuit fu couchiez a aise, 		
215	si se reposa, 		
216	car Quant il fu esvilliez, 		
217	si estoit ja li soulaux granz piece fresche et nouvele 		
218	et il la prant et la vesti. 		
219	Quant il mengiers aprestez. 		
220	Quant il orent mengié et les tables li prie 		
221	qu’il remaingne huimés 		
222	et il dist 		
223	qu’il ne le montez el 		
224	cheval, il prant son escu 		
225	et demande l. glaive « Dame, vos souvient il del couvenant 		
226	que nos eusmes vos pri je, fait il 		
227	que vos vos en aquitoiz 		
228	si com vos vilainne, je ne fusse anuit entrez en vostre hostel 		
229	por vos il donques ? — Dame, oîl certes. — 		
230	Dont n’an sera je le faisoie par amors 		
231	et vos quidoie faire grant 		
232	ou li escuz estoit, 		
233	et si tost com il l’a veu, 		
234	si le arriere 		
235	et fait Lancelot trop grant feste 		
236	et dist 		
237	qu’il mercie molt. 		
238	assez estoit las et travilliez,		
239	et dormi dusque vers prime. avoit levez a; 		
240	et la dame li ot apparillié robe de lin fu vestuz et aparilliez 		
241	et il ot oi messe, 		
242	si fu li furent levees, Lanceloz demande ses armes 		
243	et li sires feroit en nule manniere. 		
244	Et quant il est touz armez		
245	et et l’an li aporte. 		
246	Lors dist a la damoisele de laienz: entre moi et vos ? — Sire, fait ele, ofl bien. — Dont devez faire. » 		
247	Et ele dist 		
248	que si fera ele volentiers.		
249	Lors fait enseler J. palefroi 		
250	et dist a I. vallet 		
251	qu’il la sive. « Dame, fait il, 		
252	ou devez vos aler ? — Sire, je manrai cest seignor a Corbenic 		
253	que je li ai en couvant a monstrer la plus bele riens del siecle. — Alez donc, fait li sires, 		
254	et pensez dou revenir. » 		
255	Ele se part atant de laienz 		
256	et aquielt sa voie ou Lanceloz, 		
257	si fu molt bien enmuselee por le souleil 		
258	qui mal ne li feist. 		
259	Einsi chevauchent dusque aprés none tant 		
260	que il viennent en une valee 		
261|262	et voient devant aux el fonz del val J. petit chastel molt bien seant, |car il est clos tout entor d’eve parfonde et de bons murs batilliez. 	a cui piace molto d’ascoltare ciò 	144
263	Quant il vindrent pres, 		
264	si encontrerent une damoisele 		
265	qui dist a la dame : « Dame, 		
266	ou menez vos cel chevalier? » 		
267	Et ele dist : A Corbenic. — Voire, dame, fet la pucele, en non Deu, donc ne l’amez vos gueres, 		
268	car vos l’amenez en tel leu 		
269	dont il ne puet partir sanz honte et sanz domage. » 		
270	Tant ont alé 		
271	qu’il viennent au chastel 		
272	et troevent le pont 		
273	par ou on		
274	passoit,si entrent enz, 		
275	et quant il viennent en la maistre rue, 		
276	si li conmance l’an a dire: « Sire chevaliers, la charrette vos atant. » 		
277	Et il respont basset 		
278	que s’il li couvient entrer, ce n’est? pas la premiere foiz 		
279	qu’il i a antré. 		
280	Et il chevaucherent toutes voies tant 		
281	qu’il aprochierent de la maistre tor ; 		
282	si la prise molt, 		
283	car c’est la plus bele et la plus fort 		
284	qu’il onques veist a son esciant. Il resgarde sor destre 		
285	et ot une voiz de fame assez pres de lui, 		
286	ce li ert avis. Il vet cele part 		
287	et voit 		
288	que c’ert la damoisele 		
289	que mes sires Gauvain vost geter de la cuve, 		
290	mes il he pot, 		
291	et ele crioit: « Sainte Marie, 		
292	qui me getera de ci ?, 		
293	Et quant ele voit venir Lancelot, 		
294	si dist: « 		
295	Ha sire, getez moi de ceste eve 		
296	qui m’art !» Il vient a la cuve 		
297	et la prant par les braz 		
298	et la met fors, 		
299	Et quant ele se voit delivre, 		
300	si li chiet as piez 		
301	et li baise la jambe 		
302	et le soler 		
303	et li dist: « 		
304	Ha, sire, beneoite soit l’eure 		
305|306	que vos fustes nez, |car vos m’avez gité de la greingnor dolor ou fame fust onques. » 	ch’ellode, 	145
307	Mais maintenant conmance la sale a emplir de dames et de chevaliers 		
308	et si assemblent tuit cil de la vile por veoir la damoisele 		
309	et la mainnent en une chapele 		
310	por randre graces a Nostre Seingnor. 		
311	Lors moinnent Lancelot en I. cimetiere desouz la tor 		
312	et li monstrent I. tombe molt riche 		
313	ou il avoit lestres escrites 		
314	qui disoient: « 		
315	Ja ceste tombe ne sera levee devant 		
316	que li lieparz i mestra main, 		
317	de qui li granz lions doit issir,		
318	et cil la levera legierement, 		
319	et lors sera engendrez li granz lions en la bele fille au roi de la Terre Forainne. » 		
320	Quant il a les lestres leues, 		
321	si n’entant pas 		
322	qu’eles vuelent dire et cil 		
323	qui entor lui sont li dient: « Sire, nos cuidons bien		
324	que ce soiez vos 		
325	dont ces letres parolent, 		
326	car nos savons bien par la damoisele 		
327	que vos avez delivree 		
328	que vos estes li mieldres chevaliers de touz cels 		
329	qui or sont. — 		
330	Que volez vos 		
331	que je face? Je sui pres de faire totes voz volentez. — Nous volons. font il, 		
332	que i vos levez ceste tombe 		
333	et veoiz 		
334	qu’il a desouz. » 		
335	Et il met la main au plus gros chief et la lieve trop legierement 		
336	et voit dedenz le plus hideuz serpent et le plus felon par samblant 		
337	dont il oïst onques parler. 		
338	Et		
339	quant il voit Lancelot, 		
340	si li gete feu si ardant 		
341	qu’il li brule tout son haubert et ses armes 		
342	et se lance fors de la tombe en mi le cimetiere 		
343	si que li arbrisel 		
344	qui dedenz estoient conmencierent a ardoir por l’ardeur dou feu. 		
345	Et cil de laienz tornent en fuie 		
346	et montent as fenestres en haut 		
347	por veoir 		
348	conment il sera 		
349	et Lanceloz gete son escu l devant son vis, 		
350	puis s’adresce cele part 		
351	ou il vit le serpent comme cil 		
352	qui ne doute aventure 		
353	qui avenir li puisse. 		
354	Et li serfald]panz li giete feu envenimé 		
355	si qu’il li art son escu par defors 		
356	et Lanceloz le fiert par mi le piz del glaive 		
357	si qu’il li met el cors et fer et fust. 		
358	Et il conmance a batre a la terre de ses eles comme cil 		
359	qui est navrez a mort, 		
360	et ll met la main a l’espee 		
361	et li donne grant cop la		
362	ou il le puet ataindre 		
363	tant qu’il li fait le chief voler.		
364	Lors viennent? avant li chevaliers 		
365	qui ja estoit armez 		
366	por aidier a Lancelot; 		
367	et quant il voient 		
368	qu’il l’a ja occis, 		
369	si le reçoivent a grant joie 		
370	et conmancent li sain a sonner. 		
371	Maintenant viennent laienz chevaliers, dames et damoiseles tant 		
372	que ce n’est se merveille non a		
373	et li dient 		
374	que bien soit il venuz sor touz ceaux dou monde ; 		
375	si le moinnent el maistre palais 		
376	et le desarment. A cels paroles issi de laienz J. granz chevalier. 		
377	et amenoit o lui grant compaingnie 		
378	et estoit I. des plus biaux hom 		
379	que Lanceloz eust onques veu, 		
380	puis qu’il parti de Kamaalot, 		
381	et molt resambloit bien gentil home. 		
382	Et quant cil de laienz le voient venir, 		
383	si se lievent encontre lui 		
384	et dient a Lancelot: « Sîre, veez ci le roi		
385	qui vient. » 		
386	Lors se dresce Lanceloz 		
387	et dist 		
388	que bien soit il venuz 		
389	et il li rant son salu 		
390	et li gete les braz au col 		
391	et li dist: « Sire, 		
392	tant vos avons desirré a veoir et a avoir 		
393	que Deu merci or somes nos saisi de vos. 		
394	Et sachiez 		
395	que nos en avions grant mestier, 		
396	car tant a esté nostre païs deserté et essillié et li povre home perdu lor gaingnage 		
397	qu’il ert des ores mais bien droit, 		
398	s’il plest a Nostre Seingnor, 		
399	que lor pertes soient restorees 		
400	et lor biens restabli 		
401	dont il ont esté grant piece soufraiteux. » 		
402	Lors s’asiet li uns delez l’autre 		
403	et li demande li rois 		
404	dont il est 		
405	et conment il a non. — Lancelot del Lac, fait il. — 		
406	Or me dites, fait li rois, li rois Bans, li prodom 		
407	qui morut de duel, ne fu il vostre peres? — Sire, fait Lanceloz, oïl. — 		
408	Par foi, fait li rois, 		
409	dont sui je touz aseur 		
410	que par vos ou par chose 		
411	qui de vos istra sera cil pais delivrez des estranges aventures 		
412	qui i aviennent jor et nuit. » 		
413	Lors vint avant une dame de si grant aage 		
414	que bien pooit avoir C. anz;		
415	si apele le roi, 		
416	si li dist: « Sire, je voil a vos parler. » Li rois se part de Lancelot 		
417	et commande a ses chevaliers 		
418	qu’il li facent compaingnie 		
419	et il dient 		
420	que si feront il. 		
421	Lors s’en vait o la dame en une chambre a et ele li dist, 		
422	quant il fu assis: « Sire, 		
423	que porrons nos fere de cest chevalier 		
424	que Diex nos a amené ? — Je ne sai, fait il, 		
425	que l’an an doie faire 		
426	fors qu’il avra ma fille a faire sa volenté. — 		
427	An non Dieu, fait la dame, je sai bien 		
428	qu’il ne la voldra mie panre, 		
429	quant l’an li offerra, 		
430	car il aimme tant la roine, la fame le roi Artu, 		
431	qu’il ne voldroit avoir nule autre, 		
432	et par ce couvandra il		
433	que Pan le face si saigement 		
434	qu’il ne s’en aperçoive. — 		
435	Or an esploitiez, fait li rois, 		
436	si com vos voudrez, 		
437	car il covient		
438	qu’il soit fait. — 		
439	Or ne vos entremetez plus, fait la dame,		
440	car j’en vendrai bien a chief. » 		
441	Lors entre li rois en la sale 		
442	et vient a Lancelot 		
443	por faire lui compaingnie; 		
444	si parolent li uns a l’autre 		
445	et s’entracointent au plus bel 		
446	qu’il pueent. 		
447	Si li demande Lanceloz 		
448	conment il a non 		
449	et il dist 		
450	que l’an l’apele Pellés de la Terre Foreinne. Endementres 		
451	qu’il parloient einsi, 		
452	si resgarde Lanceloz 		
453	et voit laienz entrer par une fenestre le coulon 		
454	que mes sire Gauvain. avoit veu autre foiz 		
455	et portoit en son bec I. encensier d’or molt riche. 		
456	Et si tost com il fu laienz entrez,		
457	si fu li palais repleniz de totes les bonnes odors 		
458	que cuers d’ome porroit penser. 		
459	Et lors se turent par laienz, 		
460	qu’il n’i ot celui 		
461	qui mot deist, 		
462	ainz s’agenoillierent, 		
463	quant il virent le coulon venir.		
464	Et il entra maintenant en une chambre. 		
465	Lors saillent li sergent et metent les napes sus les dois, 		
466	si s’asieent li un et li autre 		
467	sanz ce 		
468	que nus i deist mot 		
469	ne nus n’i fu apelez. 		
470	De ceste chose se merveille molt Lanceloz, 		
471	si fait autel come li autre 		
472	et l s’asiet devant le roi 		
473	et voit 		
474	qu’il sont tuit em prieres et en oroison 		
475	et il fait autel 		
476	comme li autre font. 		
477	Aprés ce qu’il furent assis ne demora gueres 		
478	qu’il vit issir d’unne chambre une damoisele 		
479	que mes sire Gauvain ot tant resgardee,		
480	si fu si bele et si avenanz de toutes choses 		
481	que Lanceloz meesmes dist bien 		
482	que onques mais a fame ne vit si grant biauté, 		
483	se ne fu en sa dame la roine 		
484	et dist 		
485	que voir li disoit cele 		
486	qui laienz l’avoit amené. Il resgarde le vessel		
487	que la damoisels tenoit entre ses mains 		
488	qui est li plus riches a sou esciant 		
489	qui onques fust veuz par home mortel 		
490	et estoit fait en samblant de galice : 		
491	si li est avis, 		
492	et bien le croit, 		
493	que ce soit sainte chose et dingne; 		
494	si conmança les mains a joindre encontre et a encliner le piteusement. 		
495|496	Et ausi com la dame passoit? par mi les dois s’agenoille chascuns devant le saint vessel |et il si fait ausi. 	e medesimamente davanti il vedente di 	146
497	Maintenant furent les tables raemplies de touz les biax mengiers 		
498	que l’an savroit deviser 		
499	et li palais fu raempliz de si bonnes oudors 		
500	com se toutes les bonnes espices i fussent del monde espandues. 		
501	Quant la damoisele fu une foiz alee par les dois. 		
502	si s’an torne droit a la chambre 		
503	dont ele estoit venue. 		
504	Quant ele s’an fu alee, li rois Pellés dist a Lancelot: « 		
505	Certes, sire, je avoie molt grant paor 		
506	que la grace Nostre Seingnor ne fausist a cest cop tot 		
507	ausi 		
508	com ele fist avant ier, 		
509	quant mes sire Gauvain fu çaienz. » — 		
510	Biau sire, fait Lanceloz, il n’est mie mestier que Nostre Sires 		
511	qui tant est debonnaires soit toz jorz couroueiez a ses pecheors. » 		
512	Quant li rois ot mengié par loisir, 		
513	si leverent les napes 		
514	et li rois demande a Lancelot 		
515	qu’il li samble del riche vesse! 		
516	que la damoisele aporta. « Il me samble, fet il, 		
517	que de damoisele ne vi je onques si bele; 		
518	de dame ne di je mie.» 		
519	Quant li rois entant ceste parole, 		
520	si pense tantost a ce 		
521	qu’il ot oï de la roine Genievre 		
522	et bien croit 		
523	que ce soit voirs 		
524	que l’an li		
525	ot dit. 		
526	Si vient a Brisane, la mestresse sa fille, cele 		
527	qui devant avoit 		
528	a lui parlé, 		
529	et li conte ce 		
530	qu’il ot respondu de sa fille. « Sire, fait ele. iel disoie bien. 		
531	Or m’atandez l. poi 		
532	et je irai a lui parler. » Ele vient a Lancelot 		
533	et li conmance a demander noveles del roi 		
534	et li dist teles 		
535	com il les set de la roine. « Sire, fait ele, ce ne vos demant je mie, 		
536	qu’il n’a gueres 		
537	que je la vi sainne et joieuse. » 		
538	Et il tressaut touz de joie, 		
539	quant il l’oit parler ; 		
540	se li demande 		
541	ou ele la vit. « Sire, fait ele, 		
542	ci pres a Il. liues 		
543	ou ele gerra anuit. — Dame, fait il, vos me gabez! — 		
544	Si m’aïst Diex, fait ele, no fas; 		
545	et por ce que vos m’en creoiz mielz, venez o moi 		
546	et je la vos monsterrai. — 		
547	Certes, dame, fait il, volentiers. » 		
548	Lors envoie querre ses armes 		
549	et cele vait? endementres au roi 		
550	qui l’atandoit en la chambre. Il li demande 		
551	conmant ele a esploitié. « Faites tost, fait ele, vostre fille monter 		
552	et l’anvoiez a la Quasce au plus tost 		
553	que vos porrez, 		
554	et je irai aprés entre moi et Lancelot 		
555	et li ferai antandant, 		
556	quant nos serons la,		
557	que ce est la roine. 		
558	Et je ai aparillié J. tel boivre		
559	dont je li donrai 		
560	et puis qu’il en avra beu et la force li sera montee el cervel, 		
561	ge ne dout mie 		
562	qu’il ne face ma volenté tote 		
563	et ansi porra avenir 		
564	quanque nos alons querant.» Li rois fait sa fille aparillier 		
565	et li baille XX. chevaliers 		
566	qui la conduiront au chastel de la Quasse. 		
567	Et quant il vindrent la		
568	et il furent descendu, 		
569	si firent faire en une sale le plus riche lit 		
570	que l’an pot 		
571	et s’i coucha la damoisele, 		
572	puis que cil voldrent 		
573	qui ? laienz l’avoient amenee. 		
574	Et Lanceloz ot prises ses armes 		
575	et monta en son cheval 		
576	et s’em part 		
577	et il laisse cele 		
578	qui l’i avoit amené, ? 		
579	si chevauchent tant entre lui et Brisanne 		
580	que il vindrent au chastel de la Quasse. 		
581	Quant il i furent venu, 		
582	si estoit nuiz oscure 		
583	ne la lune n’ert pas encore levee. Il descendent 		
584	et Brisane le moinne en I. chambre 		
585	ou li chevalier estoient; 		
586	et quant il le voient venir, 		
587	si se drecent encontre lui 		
588	et dient 		
589	que bien soit il venuz, 		
590	si le desarment. Laienz avoit molt grant clarté, 		
591	car il i avoit bien dusqu’a XX. cierges alumez. 		
592	Et Brisane 		
593	qui ot une soue pucele acointie de ce 		
594	qu’ele voloit faire li ot baillies les poisons 		
595	et li dist: « 		
596	Quant tu orras 		
597	que je demanderai boivre, 		
598	si en aporte plainne coupe et le donne a Lancelot 		
