100|101	Mais la roine |si n’en volt riens faire, 	Mais elle nen volt onques riens faire 	105
102	ainz dist, 	ainz me dist. 	106
103	se je l’angoissoie I. poi, je n’an tandroie jamés plain pié por pooir 	Se iou len angoissoie plus. |que le ne le me rendroit iamais pour pooir 	107|108
104	que je eusse. 	que iou eusse. 	109
105	Si le laissai atant, 	si le laissa atant ester 	110
106	que plus n’en osai dire 	que plus nen osai dire. 	111
107	et tant qu’il avint avant ier n’a mie III. semainnes 	Et|tant quil auint lautre iour. na mie encore. ily. semaines 	112|113
108	que J. suens freres me demanda a fame	que vns siens freres me demanda a femme 	114
109|110	et ele m’i donna. |Ele le me fist fiancier maugré mien, 	et elle mi donna : et le me fist fiancier malgre mien. 	115
111	si le revesti de toute ma terre 	et le rauesti de toute ma terre 	116
112	et an doivent estre les noces de diemanche an VIII. jorz. 	et en doiuent estre les nueces de dyemence en. viij. iors.	117
113	Mes certes por noiant, 	mais certes pour noient le fait. 	118
114|115	car je ne l’avrai ja a mari ne a seingnor, |car j’ai bien raison, 	quar ia ne laurai a mari ne a seignor. Ie 	119
116	qu’il est li plus desloiaux chevaliers et li plus couarz 	quar chest li plus desloiaus cheualiers |et li plus coars 	120|121
117	qui onques fust.	qui uiue. 	122
118	Et se vos por moi voliez tant faire 	Et se vous tant por mos uolies faire	123
119	que a celui jor venissiez touz armez 	que vous a celui 	124
120	pour contredire ces espousailles en ce chastel 	iour uenissies contredire ces espousailles en cest chastel.	125
121	et feissiez	et faisies tant por moi 	126
122	tant que cist mariages fust desfaiz, je vos geteroie anuit de ceste prison 	que cils mariages fust desfais. ie vous geteroie anuit hors de ceste prison. 	127
123|124	et vos donroie bon cheval et bonnes armes. — |En non Deu, damoisele, fait li, 	et vous donroie bon cheual io et bones armes Enon dieu damoisele fait il 	128
125	se vos ce volez faire, je vos creanterai comme loiax chevaliers 	se vous ce me voles faire. ie vous creanteroie comme loiaus cheualiers 	129
126	que je a celui jor revanroie en cest chastel	que iou a celui iour reuendrai en cest chastel. 	130
127	et feroie 	et ferai tant 	131
128	que je vos deliverroie de cel chevalier 	que iou vous deliuerrai del cheualier. 	132
129	et avriez vostre terre quite, 	et raurois uostre terre 	133
130	s’il n’i a autre arest 	se il ni a autre arest	134
131	que vos m’avez dit. —	que ce |que vous maues dit. 	135|136
132	Certes, fait ele, il n’i a autre arest. — 	Certes fait elle il ni a autre arest. 	137
133	Dont vos craant je, fait il, 	Dont vous creant iou fait il 	138
134	que je cest couvenant vos tandrai. — 	que iou cel conuenant vous tendrai. 	139
135	Et je vos craant loiaument 	Et ie vous iur loiaument fait elle 	140
136	que je anuit vos giterai fors de ceanz.» 	que iou anuit vous geterai de chaiens. 	141
137	Ensi aseure li uns l’autre : 	ANsi asseure li vns lautre. 	142
138	si s’em part atant la damoisele et Lanceloz remest liez 	si sen part atant la damoisele. |et lancelot Toremest laiens lies et ioians de ce	143|144
139|140	et joianz de ce |que la damoisele li promet	que elle li promet. 	145
141	Quant il fu auques anuitié 	Quant il fu auques anuitie 	146
142	et cil de laienz furent couchié et endormi, la damoisele ouvre l’uis de la chambre 	et cil de laiens furent colchie et endormi. La damoisele vint à lancelot 	147
143	et vint a Lancelot	et oeure luis de la cambre 	148
144	et li dist: « Sire, venez aprés moi. » 	ou il estoit. |et li dist. Sire uenes apres moi . 	149|150
145	Et il se lieve, 	Et il se lieue 	151
146	si la siut 	et le sieut. 	152
147	et ele l’enmoinne en une chambre de laienz pres d’un vergier ; 	et elle lenmaine en vne autre cambre de laiens |qui estoit deles. j. uergier	153|154
148	si le fait mengier, 	et le fait mangier. j. petit. 	155
149	puis li baille bonnes armes et bon cheval. 	puis li baille bones armes |et bon cheual. 	156|157
150	Et quant il est apparilliez comme de monter, il dist a la damoisele: e Dites moi 	Et quant il est appareillies |que il ni a fors del monter. 	158|159
151	de quel tornoiement li chevalier 	si dist a la damoisele. |par amors dites moi de	160|161
152	de ceanz parloient anuit aprés vespres. — Sire, fait ele, volentiers. Il est voirs 	quel tornoiement li cheualier de laiens parloient anuit apres uespres. Sire fait elle il est voirs |que li roys baudemagus: 	162|163
153	que li rois Baudemaguz et li rois de Norgales fiancerent I. tornoiement li uns encontre l’autre, de gent contre gent: 	et li roys de norgales fiancerent. j. tornoiement lun contre lautre |et gent contre gent 	164|165
154	si ont hui esté assemblez en une praerie 	Si ont hui este assamble en vne praerie 	166
155	qui est a JI. liues loing de ci 	qui est a . ij. lieues de ci. 	167
156	si que cil de ceanz 	Si que cil de chaiens 	168
157	a cui vos en oïstes parler an sont anuit venu. — 	a qui vous en oistes parler en sont anuit uenu. 	169
158|159	Et liquel, fait il, en ont le peor ? — |Par foi, fet ele, li rois Baudemaguz en a esté chaciez de place, 	Et liquel fait il en fcol. ont eu le pieur Li roys baudemagus fait elle en a este cachies de la place. 	170
160	car il n’avoit mie tant de gent amené de la moitié comme li rois de Norgales. 	quar il na mit tant de gent que li roys de norgales. 	171
161	Mais il ont pris terme d’assembler juedi. » 	mais il ont repris terme de rassambler ioedi	172
162	Et il n’avoit c’un jor entre II. 	et il nauoit |que. i. iour entre deus. 	173|174
163	Quant il oit 	Quant lancelot ot entendu	175
164	que li rois Baudemaguz en a esté chaciez de champ, 	que li roys baudemagus estoit tornes del camp. 	176
165	si est molt dolanz, 	Si en fu moult coroucies et moult dolans. 	177
166	car ce est un des homes del monde 	quar cest vns dez hommes del monde 	178
167	qui plus li a fait honor, 	qui li auoit fait donour. 	179
168	si est molt dolanz de ce 	si est moult dolans 	180
169	qu’il n’i a esté; 	quant il ni a este. 	181
170	car s’il i fust, a ce	quar sil y eust este a ce 	182
171|172	qu’il se sent sain et haitié |et desirrant de porter armes, il ne cuide mie 	quil se sent sains et haities et desirans de porter armes il ne quide pas 	183
173	que li rois en eust le peor 	que li roys baudemagus en eust eu le pieur. 	184
174	si com il a eu. 	si comme il a ore. 	185
175	Lors monte en son cheval 	Lors monte sour son cheual 	186
176	et conmande la damoisele a Deu 	que la pucele li ot fet apareillier |et puis le commande a dieu. 	187|188
177	et ele li dist 	et elle li prie 	189
178	qu’il ne l’oublist pas des couvant	que il ne loublit pas del conuenant 	190
179	que il i a. — 	que il li a en conuent.	191
180	Si m’aïst Diex, fet il, no ferai je. » 	Si mait diex fet il non ferai iou ; 	192
181	Si s’en vait atant 	Si sen part atant. 	193
182	et entra en I. vergier et del vergier entra en une petite praerie. 	et sen issi par. i. uergier |et puis entre en vne praerie. 	194|195
183	Lors trueve I. estroit sentier	rt lors troua. i . estroit sentier 	196
184	qui le mena droit a une forest 	qui le mena droit a vne forest. 	197
185	ou il avoit I. pavillon tandu devant J. grant orme. Il torne cele part son cheval, 	ou il auoit vn paueillon tendu deuant. i. grant orme. Il torna maintenant cele part 	198
186|187	por ce |que genz i cuidoit trouver, 	por ce que gent y quida trouuer. 	199
188	si descent a l’entree 	Si descent a lentree 	200
189	et voit dedanz III. cierges ardanz et I. grant lit couvert d’un samit porpre. Il vait au lit, 	et voit dedens. ij. cierges ardans. |Et il voit. i. grant lit couert dun samit porpre. Il uait au lit erranment 	201|202
190|191	mes il n’i troeve home ne fame, |ne el pavillon ausi. 	mes il ni trueue homme ne femme. ne el paueillon aussi. 	203
192	Et quant il voit ce, 	Et quant il voit ce 	204
193|194	si vient a son cheval |et oste ! le frain et la sele et le moinne pestre, 	si uait a son cheual et li oste le frain et la sele. 	205
		puis le maine paistre. 	206
195	puis se desarme 	et apres se desarme 	207
196	et met l’espee a son chevez, 	et met sespee au cheuech del lit |quil auoit troue el paueillon. 	208|209
197	si se despoille 	puis se despoille 	210
198	et dit 	et dist 	211
199	qu’il se couchera anz. 	quil se couchera dedens	212
200	puis qu’il n’i trueve ame;	puis quil ni trueue nullui 	213
201|202	puis estaint les cierges |por la clarté 	Si estaint lez cierges pour la clarte	214
203	qui mal ne li feist;	que mal ne li feist. 	215
204	si se couche 	si se couche 	216
205	et s’andort tout maintenant. 	et sendort tout maintenant.	217
206	Aprés ce ne demora gueres	Apres ce ne demora gaires 	218
207	que laienz vint I. chevalier, 	que li cheualiers vint laiens 	219
208	celui cui li pavillons estoit; 	a qui li paueillons estoit. 	220
209	et quant il vit les cierges estains, 	Et quant il uit lez cierges estains 	221
210	si cuida bien 	si quida bien 	222
211	que sa fame fust endormie 	que sa femme Isel fust endormie. 	223
212	et qu’ele eust les cierges estainz por la clarté. Il estoit sanz espee et sanz armeure, 	et que elle eust lez cierges estains pour la clarte |que mal ne li feist. il estoit sans espee et sans armeure 	224|225
213	si se fu tost despoilliez 	si se fu tost despoillies. 	226
214	et se couche errant delez Lancelot 	si se colcha erranment les lancelot. 	227
215	et se trest pres de lui 	Et se traist pres de lui. 	228
216	et l’acole	si lacole	229
217	et le conmance a baisier, 	et le commencha a baisier. 	230
218	car il cuidoit vraiement 	quar il quidoit 	231
219	que ce fust sa fame. 	que che fust sa femme vraiement. 	232
220	Quant Lanceloz sant celui 	Quant lancelot sent celui 	233
221	qui einsint le baisoit, 	qui ensi le baise. 	234
222	si saut sus touz desvez 	si en fu tous derues. 	235
223	et cuide bien 	si quide bien 	236
224	que ce soit dame ou damoisele : 	que ce soit dame ou damoisele.	237
225	si l’aert a JI. braz. 	Si lahert as. ij. bras. 	238
226	Et cil s’aperçoit tantost et cuide	Et cil saperchoit tantost |si quida bien	239|240
227	que ce soit li lichierres sa fame. 	que che fust li lechierres sa femme 	241
228	si se desvoleppe de lui et l’aert i a Il. braz 	Si lo se desuolepe de lui |et lahert as mains 	242|243
229	et le sorprant 	et le sosprent 	244
230|231	si que ainz|qu’il se fust pris garde, 	si que onques ne sen prist garde 	245
232	l’ot il geté desouz lui a la terre ; 	quant il lot desouz lui gete a terre. 	246
233	si dist: « 	Si li dist lerres : 	247
234	Certes, lerres, mar me venistes faire honte	Certes mar me uenistes faire honte 	248
235	et mar vos couchastes avec ma fame en mon pavillon meismes. 	et mar vous couchastes auec ma femme en mon paueillon. 	249
236	Puis li donne del poing en mi les denz 	puis li donne tel cop del poing en mi les dens. 	250
237|238	si que a poi|que il ne li a brisiez en la bouche, 	si que a poi que il ne lez a brisies en la goule 	251
239	et li sans en saut 	et li sans en saut 	252
240	si qu’il en a le menton tout sanglant. 	si quil en a le menton sanglent. 	253
241	Quant Lanceloz se sent si mal mener, 	Et quant lancelot se uoit si mal mener 	254
242	si l’aert a la gorge et le fait voler par dessus lui 	si lahert par la gorge. |et le fist uoler de dessus lui. si durement 	255|256
243	et le fait flatir a L. chaillou	que il le fist uoler sor vn cailleu 	257
244	qui en mi le pavillon estoit. Li chevaliers ot une grant plaie au chaoir 	qui en mi le paueillon estoit |si que li cheualiers en ot vne grant plaie au cheoir 	258|259
245	qu’il fist 	quil fist. 	260
246	et Lanceloz se relieve 	Et lancelot se relieue tantost 	261
247	et vait cele part	et sen uait cele part 	262
248	ou il ot s’espee laissie, 	ou il ot sespee laissie.	263
249	si l’a traite del fuerre toute nue. La lune luisoit cler 	Si le trait del fuerre toute nue. |et la lune luisoit cler	264|265
250	si que l’am pooit auques veoir par mi le pavillon; 	Si e |que on en pot auques ueoir par le paueillon. 	266|267
251	et quant li chevaliers voit venir Lancelot l’espee traite, 	Et|quant li cheualiers voit uenir lancelot lespee traite. 	268|269
252	si ne l’ose atandre, 	si ne lose atendre	270
253	ainz s’an torne fuiant toz nuz 	ains sen torne fuiant tout nus 	271
254	et s’en vet vers la forest. 	et sen uait uers la forest.	272
255	Et Lanceloz le siut 	Et lancelos le sieut 	273
256	qui atant nel velt mie laissier ; 	qui atant ne le veult mie laissier. 	274
257	si le chace tant sanz robe 	si le cache tant sans reube 	275
258	qu’il l’aconsielt, 	quil laconsieut. 	276
259	si le fiert par mi la teste de l’espee 	si le fiert parmi la teste 	277
260	si qu’il le fant tout dusqu’es danz 	si quil li fent iusques es dens 	278
261	et cil chiet morz a terre. 	et cil chiet mors a terre a Auant lancelot |ot ensi celui ocis 	279|280
262	Et Lanceloz revient el pavillon 	qui ensi lot feru |si reuint au paueillon 	281|282
263	et se couche 	et puis se recoucha 	283
264	et s’andort dusqu’au matin; 	et sendormi iusques au matin. 	284
265	mais molt se sant bleciez del cop 	mais moult se sent blechies des cops 	285
266	que cil li ot doné en mi les danz. A l’andemain 	que cil li|ot donne en mi lez dens. Lendemain 	286|287
267	quant li oisel enconmancerent a chanter, 	quant li oisel commencherent a chanter 	288
268	si se leva et vesti 	se leua lancelot. |et se uesti 	289|290
269	et prist ses armes 	puis prist sez armes. 	291
270	et monta en son cheval, 	et sarma |et puis monta sour son cheual 	292|293
271	puis se parti de laienz, 	et se parti de laichs.	294
272	qu’il ne sot pas a cele foiz 	si ne sceut pas a cele fois 	295
273	qui li chevaliers fut 	qui li cheualiers fu 	296
274	qu’il ot occis. 	que il auoit ocis . 	297
275	Quant il est antrez en la forest,	Quant il est entres en la forest. 	298
276	si encontre IlII. escuiers 	si encontre. iiij. escuiers 	299
277	qui menoient en destre IIlI. destriers toz blans	qui enmenoient. iiij. cheuaus tous blans 	300
278	et avoit chascuns couvertures blanches; 	Si auoit chascuns couuertures blanches. 	301
279	et aprés venoient dui autre 	Et apres venoient. ij. autres 	302
280	qui portoient le hernois a J. chevalier, haubert et hiaume et chauces de fer et genoillieres 	qui portoient' le harnois a. j. cheualier, hauberc et heaume et cauches de fer. 	303
281	et cote a armer de blanc samit; et li autres portoit I. escu blanc comme nois. Il salue les escuiers 	et genoilleres et cote a armer de blanc samit. |Et li autres portoit vn escu blanc comme noif Il salue lez escuiers 	304|305
282	et lor demande 	et lor demande 	306
283	cui cil hernois est. « Sire, font il, a l. chevalier	qui cils harnois: est. Sire font il. il est a vn cheualier 	307
284|285	qui demain velt estre a J. tornoiement de Il. rois. — |Et	qui demain uoldra estre au tornoiement des. ij. roys. 	308
286|287	conment a il non, cil chevaliers ? fait Lanceloz. — Sire l'an l’apele Galehoudin |et fu niés i Galehot, le sire des Lointaingnes Illes. — 	Et comment a il non fait lancelot. Sire fait il on lapele Galehoudins le neueu Galehot le seignor des lonctaignes illes. a 	309
288	Et a quels aidera il ? fet Lanceloz. — Il aidera au roi de Norgales, 	Et as quels aidera il fait lancelot il aidera font il au roy de norgales 	310
289	por ce que ses aieux est. — 	pour ce |quil est sez aiols. 	311|312
290	Et cil tornoiemenz 	Et ou est cils tornoiemens fait lancelot. 	313
291	ou sera il, biaux frere? — En une praerie par	Biau sire font il. il sera a le praerie 	314
292	ou vos avez orendroit passé. » 	ou vous aues orendroit passe. 	315
293	Lors les conmande lanceloz a Deu,	ors lez commande lancelos a dieu 	316
294	si s’em part atant. 	si sen part atant 	317
295	Et quant il a I. poi alé, 	Et quant il ot vn poi Uale 	318
296	si oit a destre sonner une cloche; il s’adrece cele part 	si oit a destre sonner vne cloche. Il sadrece cele part. 	319
297	et troeve une abaie de nonains. Il descent a l’entree 	et trueue Vne abbaye de noniaus. 	320
298	et baille son cheval a garder a J. garçon, 	si baille son cheual a garder a vn garchon. 	321
299	puis entre el moustier tout armé fors d’iaume et d’escu et de glaive. 	puis entre el moustier tous armes. fors del heaume et del escu et del glaiue. 	322
300	Et quant il est laienz entrez,	et quant il est laiens entres. 	323
301	si troeve la seror Meleagant, cele 	si troue la serour meleagant cele 	324
302	qui l’ot geté de la dolerouse prison 	qui lot gete de la dolerouse prison. 	325
303	ou il ot esté mis. Ele resgarde 	ou il lauoit este mis. |Et elle le regarde tant et auise 	326|327
304|305	et avise |tant qu’ele quenoist 	que elle connoist 	328
306	que ce est Lanceloz, 	que cest lancelot. 	329
307	mes molt se merveille 	Mais moult se merueille 	330
308	que li bel chevol sont devenu 	que si bel cheuel sont deuenu . 	331
309	qu’il selt avoir, 	quil soloit auoir.	332
310	et panse qu’il ait esté malades.	si pense |quil ait este malades 	333|334
311	et que par ce li soient chaoit: 	et que por ce li soient cheoit. 	335
312	si se sueffre de parler a lui dusque aprés vespres. 	Si se soeffre de parler a lui tant que la messe soit dite 	336
313	Quant li freres ot chanté 	Quant li frere ont chante 	337
314	et Lanceloz fu issuz del moustier, la damoisele vet aprés lui 	et lancelot fu issus del moustier. la damoisele |O vint a lui. 	338|339
315	et li dist: « Sire, vos soiez li bien venu ! — Ma douce damoisele, vos soiez la bien venue ! 	et li dist. Sire uous soies li bien uenus. Ma damoisele fait |il vous soies la bien trouee. 	340|341
316	Comment l’avez vos puis fait 	Et comment laues vous puis fait 	342
317|318	que je ne vos vi ? — Sire, fait ele, bien, |Deu merci et la vostre. — 	que iou ne vous ui. Sire fait elle bien dieu merci et la uostre 	343
319	Et quele aventure vos a amené ça ? — Sire, je ving por i. tornoienent 	qui le demandes.|Et quele auenture vous amena cha fait lancelos. Sire fait elle iou y uing pour vn tornoiement 	344|345
320	qui demain sera pres de ci; 	qui demain sera pres de ci. 	346
321|322	si l’a empris mes sires li rois Baudemaguz contre le roi de Norgales |mais il en a ja esté vaincuz I. foiz, 	Si la mes peres pris encontre le roy de norgales. 	347
323	car trop a gent li rois de Norgales, » 		
324	Et il dist 	Et lancelos li dist 	348
325|326	que|ausi i est il venuz 	que aussi y estoit il uenus 	349
327	por veoir le. « Voire, sire, fet ele, 	pour ueoir le. Sire fait elle 	350
328	et i irez vos demain? — 		
329	Oil, fait il, 		
330|331	se je puis. — |Dont vos voldroie je prier por Deu et par amors	dont vous prie iou 	351
332	que vos aidissiez as noz. » 	que vous aidies as do nos. 	352
333	Et il dist 	Et il dist 	353
334	que si fera il volentiers de tout son pooir. « Sire, fait ele, C. mile merciz de Deu. 	que si fera il volentiers de tout son pooir. Sire fet elle grans mercis de dieu. 	354
335	Dont sai je bien 	Dont sai iou bien 	355
336	que li rois de Norgales i perdra le tout 	que li roys de norgales y perdra le tout. 	356
337	et mes peres en avra l’onor. 	et mes peres en aura lonour. 	357
338	Et je vos pri 	Et iou vous pri 	358
339	que vos huimais demorez o moi 	que vous demores hui |mais auec moi.	359|360
340	et demain mouvroiz a aler au tornoiement. 	et demain irons ensamble au tornoiement. 	361
341	Et vos le devez bien fere, 	Et vous le deues bien faire	362
342	car se vos orandroit vos esmouviez, 	quar se vous orendroit mouies de chaiens vous ne troueries mes hui	363
343	vos ne troveriez meshui nul si bon ostel pres del tornoiement. 	si boin ostel pres del tornoiement 	364
344|345	Et sachiez |que vos seroiz bien serviz et aaisiez de toutes les choses 	Et sachies bien uous seres moult bien seruis et aaisies de toutes lez choses 	365
346	que l’an porra. » 	que len porra. 	366
347	Et il dist 	Et il dist 	367
348	que il remaindra, 	quil remandra 	368
349	puis qu’il li plest; 	dont puis que il li plaist. 	369
350	si se fait desarmer maintenant 	Si se fait desarmer maintenant: 	370
351	et ele prant I. vallet, 	Et la damoisele prent vn uallet 	371
352	si li dist: « Va t’an droit au chastel de la Herpe 	si li dist ua tent tout droit au castel de harpes . 	372
353	ou tu trouveras le roi Baudemaguz mon pere; 	ou tu troueras le roy baudemagu mon pere. 	373
354	si li di 	Si li di 	374
355	que j’ai çaienz mon signor Lancelot del Lac 	que iou ai chaiens monseignor lancelot del lac. 	375
356	qui li doit demain aidier au tornoi alement 	qui li doit demain aidier au tornoiement. 	376
357	et le viengne veoir hastivement, 	Si le viegne ueoir hastieuement 	377
358	se il puet en nule manniere. » Li vallez se part de sa dame 	se il puet en nulle maniere del monde. Li ualles se parti de sa dame 	378
359	et vient au roi Baudemagu, 	et vint au roy baudemagu . 	379
360	si li dist ce 	si li dist ce 	380
361	que sa fille li mande. 	que sa dame li mande. 	381
362	Et quant il oit les nouveles de Lancelot, 	Et quant li roys oy ces noueles |que sa fille li ot mandees de lancelot. 	382|383
363	si est tant liez 	si en est si lies 	384
364	qu’il ne set mesure; 	quil ne set |quil en puist faire. 	385|386
365	si pense 	Si a pense 	387
366	qu’il l’ira veoir au plus priveement 	quil lira ueoir au plus priueement 	388
367	qu’il porra, 	quil porra	389
368	car par aventure Lanceloz ne voldroit mie	quar par auenture lancelot ne uoldroit mie 	390
369	que l’an le conneust au tornoiement. Il eslit III. i de ses plus privez amis, 	que on le conneust au tornoiement. Il eslut trois de ses plus priues amis 	391
370	si en fu li uns dus et li autres quens et li tierz simples chevaliers, 	Si en fu li vns dus. et li autres quens. |et li tiers simples cheualiers	392|393
371	mes molt estoit prodome. « ll couvient 	mais moult estoit preudom Il conuient fet li roys 	394
372	que vos viengniez o moi jusqu’a J. abaie 	que vous vous en ueignies o moi iusques a vne abbaye 	395
373	qui ci pres est. » 	qui chi pres est.	396
374	Et il dient 	Et cil dient 	397
