43	se je porroie venir au tornoiement a tans: 	se ie porroie uenir a tens au tornoiement. 	44
44	car je sai bien 	quar ge sai bien. 	45
45	que mes sires i sera, 	que messires i sera 	46
46	se Diex le deffent de mort et de prison 	se diex le desfent de mort. et de prison. 	47
47	et por lui veoir i voil je estre. — Sire, fait mes sire Vvain, 	et pour lui ueoir il uoil ge estre. Sire fet misire .y. 	48
48	puis que vos en volez aler, je vos commanderai a Jhesu Crist 	puis que uous en uolez aler. |ge uous commanderai a ihun crist. 	49|50
49	qui vos contajduie en quel que leu 	qui uous conduie en quel lieu 	51
50	que vos ailliez. » 	que uous ailliez. 	52
51	Et il s’em part maintenant o la damoisele 	Et il sen part maintenant o la damoisele. 	53
52	por cui il est de cort partiz. 	pour qui il est de court partiz. 	54
53	Et mes sire Yvain remest si navrez	Et misire .y. remest si naurez et plaiez	55
54	qu’il avoit bien mestier de mire, 	quil auoit bien mestier de mire. 	56
55	car il avoit assez perdu del sanc; 	Car molt auoit perdu del sanc.	57
56	si se repose entre lui et le nain dusque vers none;	si se repose entre lui et le naim. iusques uers nonne. 	58
57	et quant li chauz fu remez 	Et|quant li chauz fu remes 	59|60
58	et li solauz fu abaissiez, 	et le soleil fu abessiez 	61
59	si monta mes sire Vvain sor son cheval 	Si monta misire. yuains en son cheual. 	62
60	et s’en ala le petit pas tant 	et sen ala le petit pas. |tant	63|64
61	qu’il vindrent a I. blanche abaie de nonains. Il descent	que il uient a une abaye de blanches nonnains Il descent 	65
62	et demande l’ostel, 	et demande lostel 	66
63	et li sergent li saillent a l’encontre, 	Et li seriant. li saillent a lencontre 	67
64|65	por ce|que malades lor samble, 	por ce que malades lor semble. 	68
66	si le desarment au plus doucement 	si le desarment au plus doucement 	69
67	que il pueent 	que il pueent	70
68	et le mestent couchier en une chambre 	et le metent coucher en une chambre. 	71
69	et li font garder ses plaies a une des damoiseles de laienz 	et li font regarder ses plaies a une des dames de laienz 	72
70	qui assez savoit de cel mestier. 	qui assez sauoit de tel mestier. 	73
71	Et quant ele les a veues, 	Et quant ele les a ueues. 	74
72	si dist 	si dit 	75
73	qu’il n’a garde de mort, 	quil na garde de 	76
74	car ele le cuide randre sain et antier dedenz XV. jorz. 	morir.Car ele le quide rendre sainz et hetiez dedenz .xu. 	77
75	Si remest ainsi laienz 	iours.Si remest einssi misire .y. laienz 	78
76	tant qu’il fu auques gueriz des plaies 	tant quil fu auques gariz des plaies	79
77	que mes sire Boorz li avoit faites. 	que. bo. li auoit fetes. 	80
78	Quant il fu auques gariz, 	Et quant il fu auques sainz. |que il pot cheuaucher 	81|82
79	si se part de laienz 	si se parti de laienz. 	83
80	et commande les dames a Deu,	et commanda les dames a dieu. 	84
81	car molt l’avoient servi en sa maladie. 	Car molt lauoient bien serui en sa maladie. 	85
82	Quant mes sire Yvain se fu partiz de laienz, » 	QUant. misire. yuains |se fu partiz de laienz 	86|87
83	si chevaucha toute la semainne ainsi 	si cheuaucha toute la semaine. einssi	88
84	comme aventure le menoit tant 	comme auenture le menoit. 	89
85	qu’il vint a unes broces. 	tant quil uint a unes bronces. 	90
86	Lors resgarda devant lui el chemin 	Lors regarde deuant lui el chemin. 	91
87	et voit une vielle sor J. povre roncin 	et uoit une grant uieille sus .i. poure roncin. 	92
88	qui traine encoste de lui I. nain tout a pié par les chevox	qui traynoit encoste de soi .i. naim. tout a pie. par les cheueuls. 	93
89	que il ot granz, 	et il ot grant barbe. 	94
90	si le vait batant des poinz par mi les joes, 	si le uet batant des poinz parmi les ioes. 	95
91	et il vait criant: « Aide, aide!» 	et il uait criant aide aide. 	96
92|93	Et mes sire Yvain se haste de tost aler |por secorre le nain, 	Et misire .y. se haste de tost aler pour secorre le naim. 	97
94	si dist a la vielle, 	Si dit a la uieille 	98
95	quant il l’a atainte: » 	quant il la atainte. 	99
96	Ha, dame, por Dieu, laissiez le nain, 	Ha: dame |por dieu lessiez le naim. 	100|101
97	que je vos pri 	si ferez cortoisie. |Et ele se regarde 	102|103
98	que vos le laissiez. —	et uoit |que ce est .i. cheualier. 	104|105
99	Se vos por moi, fait ele, voliez faire ce 	Si li dit |que pour lui ne le lera ele mie. 	106|107
		Ha: dame: fet il. Ie uous pri par amors	108
		que uous le lessiez. 	109
100	que je vos requerroie, je feroie por vos ce 	se uous pour moi uoliez fere ce |que ge uous requerroie. 	110|111
101	que vos me requerriez de cest nain. — Je ferai por vos ce 	Ge feroie pour uus ce |que uus me requerez de cest naim 	112|113
102	que je porrai faire, fait mes sire Yvain, 	se uous uoulez fere ce |que ge uus requerrai Ge ferai pour uous. ce 	114|115
103	si le quitez. — Le me creantez vos, fait ele, comme loiax chevaliers ? — 	que ie porrai fet misire .y. |si le quitiez. le me creantez uous fet ele comme loiaux cheualiers. 	116|117
104	OIl, fet il. » 	oil fet il : 	118
105	Et ele le laisse maintenant, 	Et ele le lesse maintenant. |et puis li dit	119|120
		quil ost son hialme de sa teste. 	121
106	puis li dist 	Et il li demande pour quoi. |pour ce fet ele 	122|123
		que ge uous ueul ueoir apertement. 	124
107	qu’il oste son hiaume de sa teste 	Et il oste son hialme de sa teste 	125
108	et ele le voit bel chevalier et bien fait de vis fors tant seulement 	et ele le uoit biau cheualier. |et molt bien fet de uis. fors tant seulement. 	126|127
109	que les mailles del haubert li paroient el col. a 	que les mailles del hauberc li paroient el col. 	128
110|111	Et ele li dist: « |Biaux sire, fait ele, je vos requier 	Et ele li dit. biau sire. Ie uous requier 	129
112	que vos façoiz ce 	que uous faciez ce 	130
113|114	que l je vos dirai. » |Et il dist 	que ge uous dirai. Cil dit 	131
115	que si fera il bien seurement. — 	que si fera il die seurement. 	132
116	Or me baisiez, fait ele, une foiz, 	Or me besiez fet ele une foiz. 	133
117	si vos clamerai quite. » 	si uous clamerai quites. 	134
118|119	Et il la resgarde, |si la vit laide et si froncie 	Et il la regarde et la uoit. si laide et si fronciee 	135
120	que nule plus, 	que nule plus. 	136
121	si se targe de respondre, 	si se targe de respondre. 	137
122	car trop est esbahiz de ce 	Car trop est esbahiz de ce 	138
123	qu’ele li demande. 	quele li demande.	139
124|125	Et ele li dist encor autre foiz: « Sire chevaliers, |s’il	et ele li redit encore une autre foiz. Sire cheualier. 	140
126	ot onques loiauté en vos, 	sil out onques loiaute en uous. 	141
127	si vos aquitez vers moi.» 	si uous aquitiez uers moi. 	142
128	Et il li respondi trop corrouciez: « 	Et il respont trop courreciez 	143
129	Ha, dame, demandez moi autre chose, 	Ha: dame demandez moi autre chose. 	144
130|131	car certes |ce ne feroie je mie volentiers. — 	quar certes ce ne feroie ie mie uolenters. 	145
132	Non ? fait ele. Estes vos si loiaux ? 	Non: sire fet ele. estes uous si loiaux.	146
133|134	Et dahaiz aient tuit li chevalier |dou monde 	Et dahez aient ore tuit li cheualiers del monde. 	147
135	por amor de vos et vos, 	por amour de uous. 	148
136	quant vos fustes onques chevaliers.	Et uous quant uus fustes onques cheualier. 	149
137	Et certes je ne cuit mie 	mes certes Ge ne cuit pas 	150
138	que vos le soiez, 	que uous le soiez 	151
139	einz estes aucun ribaut lerres, espié de gent 	ainz estes aucun Ribaut lerres espie de gent. 	152
140	qui alez en guise de chevalier	qui alez en guise de cheualier. 	153
141	por estre desconneuz. 	pour estre desconneuz. et certes 	154
142	Et certes se vos fussiez chevaliers, vos ne mentissiez mie vostre foi 	se uous fussiez cheualier. uous ue mentissiez pas uostre foi. 	155
143	por la vie perdre. » 	por la uie perdre. 	156
144	Lors li demande son non 	Lors li demande son non. 	157
145	et il dist 	Et il li dit	158
146	qu’il a non Yvain, le fil au roi Urien. — 	quil a non yuain. |filz le Roy urien. 	159|160
147	Certes, fait ele, vos i mantez ! 	Certes fet ele uous y mentez. 	161
148	Onques ne fustes celui Yvain 	onques ne fustes celui .y. 	162
149	qui fu filz au roi Urien, 	qui fu filz li rois urien. 	163
150|151	car cil ne fu onques ne menterres ne boisierres, |mais vos n’estes mie ce. » 	Car cil ne fu onques ne menterres ne boiserres. mes uous nestes mie ce. 	164
152	Et il dist 	Et il dit 	165
153	qu’il fu filz roiIlrien et cousins mon signor Gauvain. — Voire, fait. ele, 	quil fu filz li rois urien.|et cousis monseignor .G. 	166|167
154	dont m’an vois je a la cort le roi Artu, 	uoire fet ele et si mait diex |dont men uoiz ge a la court le roy artuz. 	168|169
155	si me clamerai de vos 	si me clamerai de uous 	170
156	et conterai au roi toute vostre loiauté. » 	et conterai toute uostre desloiaute. 	171
157	Lors s’an torne 	Lors sen torne 	172
158	et fait samblant 	et fet semblant 	173
159	qu’ele ! voille aler a cort, 	que ele uoille aler a court. 	174
160	et mes sire Vvain en est trop dolanz, 	Et misire .y. en est trop dolenz. 	175
161	si panse	si pense 	176
162	que mielz li vient il baisier 	que mielz li uient besier 	177
163	que faire vers lui desloiauté 	que fere uerz li desloiaute. 	178
164	dont il soit renomez a; 	dont il soit mal renommez. 	179
165	si l’apele 	si la rapele 	180
166	et ele retorne 	et ele retorne. 	181
167	et fait samblant	et fet sembblant 	182
168	qu’ele soit molt liee, 	que ele soit mout liee. 	183
169	si se trest pres de lui. 	si se trait pres de lui. 	184
170|171	Mais an ce |qu’il la voloit baisier, ele s’areste 	mes en ce que il la uoloit besier. ele sareste 	185
172	et li dist : «	et li dit. 	186
173	Biaux sire, arestez vos I. poi. » 	Biax sire atendez uous .i. poi. 	187
174	Et il si fait molt volentiers. « 	et il|si fet molt uolenters. 	188|189
175	Or vos dirai, fait ele, une autre chose 	Or uous dirai fet ele une autre chose.	190
176	que vos feroiz pour moi, 	que uous direz por moi. 	191
177	car je voi bien 	Car ge uoi bien 	192
178	que del baisier n’avez vos mie trop grant talant. 	que del besier nauez uous mie grant talent. 	193
179	Mais veez vos cels pavillons la ? »	mes ueez uous ces paueillons la. 	194
180	Si li monstre III. pavillons tanduz en une lande 	Si li moustre .ui. paueillons tenduz en une lande. 	195
181	et il dist	Et il dit 	196
182	qu’il les voit bien. « 	que il les uoit bien. 	197
183	Se vos, fait ele, me voliez baillier I. hiaume et une espee 	Se uos fet ele me uouliez baillier .i. hialme et une espee. 	198
184	que je vos monsterrai 	que ge uous mousterrai. 	199
185	et abatre I. escu 	et abatre .i. escu	200
186	qui pert desus l. hiaume devant les pavillons, je vos clamerai quite. » 	qui pent desus .i. arbre |qui pent deuant les paueillons. ge uos clameroie quite. 	201|202
187	Et il dist 	et il dit 	203
188	que ce fera il volentiers, 	qe si fera il uolentiers 	204
189	que qu’il an doie avenir. 	que quil len doie auenir. 	205
190	«Or an venez 	Or en uenez 	206
191|192	dont, fait ele. — |Alez, faît il, 	dont fet ele. alez fet il	207
193	et je vos siurrai. — 	et ge uous siurai. 	208
194|195	Ha, |por Dieu, fait li nains, frans chevaliers, ne la creez mie, 	Ha: pour dieu fet li nains sire cheualiers. ne la creez mie 	209
196	que ce est la plus desloial fane 	Ce est la plus desloial fame. 	210
197	que vos jamais veoiz. Aiez merci de cels de cest païs	que uous iames ueoiz. aiez merci de cels de cest pays. 	211
198	qui tuit seront torné a destruction, 	que tuit seront tourne a destruiction 	212
199	se vos faites ce 	se uous fetes ce 	213
200	qu’ele vos commande. 	quele uous commande. 	214
201	Certes jamais por pooir 	Certes iames pour pooir 	215
202	que vos aiez n’amanderiez la disieme partie des domages 	que uous aiez namenderez la disme partie des domages 	216
203	qui en avandront, 	qui en auendront. 	217
204	et vos meismes en morrez. » 	et uous meismes en morrez. 	218
205	Et mes sire Yvain ne respont mot a ce 	Et misire .y. ne respont riens a ce 	219
206	qu’il li dist, 	quil li die. 	220
207	ainz s’en vaît grant aleure aprés cele dusqu’as pavillons 	Ainz sen uet grant aleure Apres cele dusques as paueillons. |Et quant il sont la uenu. 	221|222
208	et troeve a desus le lit I. hiaume molt riche 	si entrent el premier paueillon. |et trueuent desus .i. lit .i. hialme molt riche	223|224
209	et une espee molt bele. « Est ce ce 	et une espee molt bele. |Est ce ci ce 	225|226
210	que vos dites ? fait mes sire Yvain. — Sire, fait ele, je ne vos demant plus. » 	que uous dites. fet misire .y. Sire fet ele oil. |Ge ne uos demant plus.	227|228
211	Et il li baille le hiaume et l’espee 	Et il li baille le hialme. et lespee. 	229
212	et ele la prant 	et ele la prent.	230
213	et il li demande 	Et il li demande 	231
214	s’il est quites.— 	se il est quite a li. 	232
215	Nenil, fait ele, 	Nenil fet ele 	233
216	devant que vos aiez cel escu abatu. » 	deuant que uous aiez cel escu abatu. 	234
217|218	Si li monstre |et il point le cheval et fiert en l’escu a 	si li moustre. et il point le cheual. 	235
219	si qu’il l’abat en l. fontenil. « 	si quil labat en .i. fontenil. 	236
220	Or covient, fait ele, 	or conuient fet ele. 	237
221	que vos preingniez cel escu 	que uous prenez cel escu. 	238
222	et laissiez le vostre,	et lessiez le uostre. |Car	239|240
223	car autrement diroit cil cui cil escuzest 	autrement diroit cil |qui lescu est. 	241|242
224	que vos en seriez foïz. » 	que uous en seriez foiz. |Et	243|244
		que uous ne loseriez atendre. 	245
225	Et il prant l’escu 	Et il prent lescu 	246
226	qu’il ot abatu 	qui lot abatu.	247
227	et met jus le suen, 	et met ius le sien. 	248
228	et la vielle prant le hiaume et l’espee ! et les neue en une corde, 	Et la uieille prent lescu et le hialme. |et les loie en une corde 	249|250
229	puis les lie a la queue de son roncin 	puis les lie a la qeue de son roucin. 	251
230|231	si qu’ele traine le hiaume |et l’espee par la boe et par mi l’ordure. 	si que ele trayne le hialme et lespee parmi la boe. et parmi lordure. 	252
232	Lors saillent des pavillons dusqu’a XIl. damoiseles; 	Lors saillent des paueillons dusques a .xii. damoiseles. 	253
233	et quant eles voient la vielle 	Et quant eles uoient la uieille 	254
234|235	qui s’en vait |et le chevalier 	qui sen uet. et le cheualier 	255
236	qui porte l’escu 	qui emporte lescu 	256
237	qu’il avoit abatu, 	quil auoit abatu. 	257
238	si batent lor paumes 	Si batent les paumes	258
239	et rompent lor chevos	et rompent lor cheueuls. 	259
240|241	et font le greingnor duel dou monde |et crient: « Lasses, chaitives,	et font le greigneur duel del monde et crient lasses chetiues 	260
242	tant avons mal gardé ce 	tant auon mal garde ce 	261
243|244	que garder devions. |Ha, sire chevaliers, font eles, 	que garder deuion. ha: sire cheualier font eles. 	262
245	qui l’escu emportez, moult avez ore fait grant vasselage, 	qui lescu emportez. molt auez ore fet grant uasselage. 	263
246	qui nos avez honies et deseritees 	qui nous auez honiees et desheritees. 	264
247	et mis en dolerous servages 	et mises en dolereus seruage.	265
248	dont nos n’istrons jamais. Sire, mauvaisement porriez restorer la perte 	Dont nous nistrons iames. Sire maluesement |porriez restorer la perte 	266|267
249|250	que cil de cest pais recevront |por ce 	que cil de cest pays receuront par ce 	268
251	que vos avez fait, 	que uous auez fet. 	269
252	ne vos n’avez gueres fait de vostre preu, 	Ne uous|ni auez fet gueres de uren preu. 	270|271
253	car vos en morroiz comme las chaitis. 	Car uous en morrez comme las et chetis. 	272
254	Et cil de cest païs en remaindront povre et essillié, a toz jorz mes las et soufraiteus. » i 	Et cil de cest pays en remaindront poures et essilliez a touz iors mes. |et nous en serons laises et souffreteuses.	273|274
255	Quant mes sire Yvain les oit si demanter, 	QUant misire .y. les ot si dementer. 	275
256	si en ot molt grant pitié, 	si en ot molt grant pitie. 	276
257	si se repant moult de ce 	Si se repent trop de ce 	277
258	qu’il a fait, 	quil a fet. 	278
259	car bien panse 	Car bien pense 	279
260	qu’il a mal ouvré, 	quil a mal ouure. 	280
261	mais il ne set en quoi; 	Mes il ne set en quoi. 	281
262	si retorne 	Si retorne 	282
263	et vient as damoiseles et lor dist 	et uient as damoiseles |et lor dit. 	283|284
264	qu’il lor amandera ce 	quil lor amendera ce	285
265	qu’il lor a mesfait. « Sire, fait l’une, 	quil a mesfet. |Ha: sire: fet lune uous dites noient. Iames pour pooir 	286|287
266	jamais ne l’amanderez, 	que uous aiez ne lamenderez. 	288
267	car li meffaiz est trop granz: 	quar li mesfez y est si granz. non mie a nous seulement |qui ci sommes. mes a touz cels de cest pays. 	289|290
		que uous ne porriez tant de bien fere en uostre uie. 	291
		que cist max ne soit grendres. 	292
268	si avez fait pechié mortel, 	Si auez fet pechie mortel. 	293
269	quant vos les puceles de cest païs 	quant les puceles de cest pays 	294
270|271	qui riens |ne vos avoient meffait avez mis en dolor. 	qui riens ne uous auoient mesfet auez mises a honte. 	295
272	Et Diex vos en doint vostre deserte!» 	Et diex uous en doinst tiex desertes |que uous par tens uous en repentez. 	296|297
273	Lors est si dolanz 	Lors est il tant dolens 	298
274	qu’il cuide bien del san issir, 	que il quide bien del sens issir. 	299
275	si dist a cele 	Si dit a cele	300
276	qui a lui parloit: « Damoisele,	qui a lui parloit. Damoisele 	301
277	car me dites de quoi je vos ai tant mesfait. — 	car me dites en quoi ie uous ai tant mesfet. 	302
278	Certes, fait ele, vos le savrez 	Certes sire fet ele. |Ge nel uous dirai ia.	303|304
279	ainz 	Car uous le saurez auant que mester ne uous fust. |mes itant uous di ge bien. 	305|306
280	que vos ne cuidiez, 	que uous en morroiz 	307
281|282	et tant vos di je |que vos en morrez, 	se uous de cest pays 	308
283	se vos ne vos enfuiez. » 	ne uous en fuiez. 	309
284	Et il dist 	Et il dit 	310
285	qu’il ne se movra, 	puis quil est maneciez. il ne se moura mes hui delieuc. 	311
286	ainz atandra savoir s’aucuns vandroit 	ainz atendra |por sauoir se il trouueroit 	312|313
287	qui riens li deist. 	qui li contredeist rien. 	314
288	Et il resgarde 	Et il descent 	315
289	et voit i 	et oste ses armes et sassiet auec eles. |Et eles ne lessent mie pour lui affere leur duel. 	316|317
290	que pour ce ne lessent lor duel, 	ainz en font tant |comme se chascune ueist deuant li som pere mort. 	318|319
		Et il len poise molt 	320
291	si li poise moult de ce	se il le poist amender. |Si se repent molt de ce 	321|322
292	qu’il a fait le conmandement a la vielle. 	quil a fet le commandement a la uielle. 	323
293	Si atant dusqu’au vespre	Si atent einssi dusques apres uespres 	324
294	et quant il ne voit ame venir, 	quil ne uoit ame uenir as paueillons. 	325
295	si lace son hiaume et monte en son cheval 	Si relace son hialme. |et remonte en son cheual 	326|327
296	et pense 	et pense 	328
297	qu’il s’en ira, 	quil sen ira. |Car o celes 	329|330
298	car avec aux ne remaindra il mie. 	qui tel duel font. |ne remaindroit il en nule maniere. 	331|332
299	Quant il est montez, 	Et quant il est montez. 	333
300	si conmande les damoiseles a Dieu 	si commande les damoiseles adieu. 	334
301	et eles ne li dient mot. 	et eles ne li dient mot.	335
		ainz pleurent touteuoies. 	336
302	Et quant il s’en est partiz, 	Et quant il est partiz de eles. 	337
303	si s’escrient: « Sire chevaliers, 	si li crient toutes ensemble. sire cheualier. 	338
304	a male honte puissiez vos aler ! » 	qui a honte nous auez mises et a pourete et a male honte puissiez uous aler. 	339
305	Lors conmancent lor duel 	Lors recommencent lor duel greignor 	340
		que deuant. 	341
		et il cheualche dolenz 	342
306	et il chevauche tant qu’il vint a l’entree d’unnes broces 	et correciez dusques a|tant quil li anuite. 	343|344
307	et troeve J. hermitage! clos de haut fossez. Il vint a la porte, 	Et uient a .i. hermitaige fort clos de haie espesse de peux aguz. |et y auoit porte toute nueue forte et espesse. Il uient a la porte 	345|346
308	si apele 	et y apele. 	347
309	et J. clers li oevre, 	et .i. clerton uient auant. 	348
310	et il antre anz, 	si li oeure |et il uait enz tout a cheual. 	349|350
311	puis descent. 	et puis descent. 	351
312	Et li hermites 	Et li hermites 	352
313	qui fu fors issus 	qui fu hors issu de sa chapele 	353
314	et avoit dites ses ores reçoit son escu 	et auoit chante ses heures recoit son escu. 	354
315	et li fait ses armes oster, 	et li fet ses armes oster. 	355
316	si le moinne en sa maison 	et len maine en sa meson 	356
317	qui grant estoit et bele por les chevaliers erranz herbergier 	qui fors estoit et bele. pour les cheualiers erranz heberger 	357
318	qui par illue passoient;	qui par ilec passoient	358
319	et estoit li leus apelez li Hermitages as Erranz. 	Et pou ce que la meson estoit si bele estoit li liex apelez li hermitaiges as erranz. 	359
320	Quant li mengiers fu aparilliez, 	Et quant li maingers fu prez tiex	360
321	si s’asist mes sires Yvain en I. prael 	con li preudom lauoit. |si sassist misire .y. en .i. prael. 	361|362
322	ou la table ert mise. 	ou la table estois mise. 	363
323	Et quant il orent mengié. 	Et quant il orent tout par loisir mengie	364
324	si demanda li hermites a mon signor Yvain 	Si demande li hermites a monseigneur .y. 	365
325	qui il estoit 	qui il estoit. 	366
326	et de quel part et il dist 	et de quel pays. |et il dist 	367|368
327|328	qu’il est de la meson le roi Artus |et compainz de la Table Reonde 	quil estoit de la meson le roy artus. et compains de la table reonde 	369
329	et a non Yvain, li filz le roi Urien. — Enon Deu, fait il, 	Et auoit a non yuains filz le roy urien. |En non dieu fet li hermites 	370|371
330	dont sai je bien 	dont sai ge bien 	372
331	qui vos estes. Vostre pere vi je ja maint jor 	qui uous estes. |uostre pere ui ge ia maint iour.	373|374
332	et fui moult ses acointes, 		
333	quant j’estoie chevaliers erranz devant le couronnement le roi Artu, 	et fui ia bien de lui deuant le coronement artur. |quant ge estoie cheualier errant. 	375|376
334	et de la Table Reonde eusse je esté compainz, 	Et de la table reonde eusse ge este compainz	377
335	mes je n’i vos entrer por I. chevalier 	se ne fust pour .i. cheualier. 	378
336	qui i estoit 	qui en estoit 	379
337	que je haoie de mort,	que ie haoie.	380
338	si que je le mehaingnai puis des braz. 	si que ge le mehaignai |puis de [lui] des braz. 	381|382
339	Et li rois Artus,	pour quoi li rois artur. 	383
340	quant il fu couronnez, 	quant il fu coronnez me chassa de sa terre.	384
341	m’an desherita. 	et me desherita outreement. 	385
342	Mais or me dites 	Mes por dieu me dites 	386
343	se cil de la Table Reonde sont en tel manniere 	se cil de la table reonde. issieent par autel maniere 	387
344	comme jes i vi jadis. » 	comme il i soloient seoir.	388
345	Et mes sire Yvain li demande 	Et misire .y. li demande 	389
346	conment il les vit dont. « 	comment il les i uit seoir. 	390
347|348	Par foi, fait il, |ce vos dirai ge bien. 	Ce uous dirai ge bien fist il uolentiers. 	391
349	Quant li rois Uterpandragon soloit ses corz tenir as hautes festes 	QUant li rois uterpendragon soloit ses cors tenir as festes anuiex. 	392
350	et li compaingnon de la Table Reonde estoient assis au mengier, li clerc de laienz 	et li compaignon de la table reonde estoient assis au mainger. li clerc de laienz 	393
351	qui metoient les aventures en escrit, 	qui les auentures metoient en escrit. 	394
352	einsi com li prodome les contoient 	si comme li cheualier les contoient 	395
353|354	a cui eles estoient avenues, estoient |dont tuit aparillié 	a qui eles estoient auenues erent tantost apareillie. 	396
355	et aloient adont resgardant par les tables savolr s’aucuns i fust assis 	et aloient regardant par la table reonde.|pour sauoir 	397|398
356	qui n’eust plaie en mi le vis : 	se aucun i fust assis |qui neust plaie enmi le uis 	399|400
357	car a cel tans estoient coustumes	Car a celui tens estoit costume 	401
358	que nus n’i aseoit, 	que nus ni seoit. 	402
359	s’il n’estoit navrez. 	Sil niert naurez. 	403
360	Si en vi la une aventure avenir 	donc |ge ui ia une auenture auenir. 	404|405
361	qui moult dut estre chierement comparee 	qui molt dut estre cher achetee. 	406
362	et fu a I. Noël. Li rois 	Et ce fu a .i. noel 	407
363	si tenoit sa cort a Cardueil en Gales, li vaillant? Uterpandragon 	que li rois tint sa court a carduel en gales. 	408
364	qui plus ama povres chevaliers 	Et li uaillanz uterpendragon li plus gentilz hom del monde 	409
365	que nus, Ia et ot mandé grant gent. 	et |qui plus ama poures cheualiers. ot mande molt grant gent. 	410|411
366	Et quant il furent tuit assamblé et assis au mengier par les tables, 	Et quant il furent assis. 	412
367	si vindrent li clerc 	si uindrent auant li clerc 	413
368	avant qui de ce servoient 	qui de ce seruoient |que ie uous ai dit. 	414|415
369	et troverent entre les autres I. chevalier jone home, preu de cors et hardi de cuer et de haut lignage, 	si trouerent entre les cheualiers .I. cheualier. Ioene home |et preus de cors et hardiz. 	416|417
		si estoit de molt hault lignage 	418
370	si n’avoit sor lui ne plaie ne sanc. 	mes il nauoit sor lui ne plaie ne sanc. 	419
371	Quant il le virent, 	Et quant il le uirent 	420
372	si le monstrerent as autres 	si le mostrerent as autres. 	421
373	et cil esgarderent 	et es garderent 	422
374	qu’il n’i devoit pas aseoir, 	quil ni deuoit mie seoir 	423
