87	et voit une vielle sor J. povre roncin 	et uoit une uielle sor .i. poure roncin. 	67
88	qui traine encoste de lui I. nain tout a pié par les chevox	qui trainoit .i. nain par les cheueus. 	68
89	que il ot granz, 	et li nains estoit petis et noirs et de chief chenus 	69
90	si le vait batant des poinz par mi les joes, 	et cele le ua batant parmi les yex et parmi le nes 	70
91	et il vait criant: « Aide, aide!» 	et cil crie aide 	71
92	Et mes sire Yvain se haste de tost aler 	et messires .y. |se haste de lui secorre. 	72|73
93|94	por secorre le nain, |si dist a la vielle, 	et dit a la uielle dame laissiez le nain	74
95	quant il l’a atainte: » 	si feres cortoisie. |et ele dit 	75|76
96|97	Ha, dame, por Dieu, laissiez le nain, |que je vos pri 	que por lui ne le laira ele mie Dame ie uos pri fait il 	77
98	que vos le laissiez. —	que uos le laissiez.	78
99	Se vos por moi, fait ele, voliez faire ce 	Ce uos uoliez faire fait |ele ce 	79|80
100	que je vos requerroie, je feroie por vos ce 	que ie uos requerrore ie feroi ce 	81
101	que vos me requerriez de cest nain. — Je ferai por vos ce 	que uos me requeres. Iel ferai fait il cutes le nain. 	82
102|103	que je porrai faire, fait mes sire Yvain, |si le quitez. — Le me creantez vos, fait ele, comme loiax chevaliers ? — 	dites le uos fait ele loiaument. 	83
104|105	OIl, fet il. » |Et ele le laisse maintenant, 	et il dit oil et ele le laisse. 	84
106	puis li dist 	et ele li dit 	85
107	qu’il oste son hiaume de sa teste 	quil ot son hiaume de sa teste. 	86
108	et ele le voit bel chevalier et bien fait de vis fors tant seulement 	et il si fait. |et ele le regarde 	87|88
109	que les mailles del haubert li paroient el col. a 	et uoit|quil est biax cheualiers. 	89|90
110	Et ele li dist: « 	et ele li dit. Sire 	91
111	Biaux sire, fait ele, je vos requier 	or me sanblez uos plus biax que deuant. |Si uos pri 	92|93
112	que vos façoiz ce 	que uos faciez ce	94
113	que l je vos dirai. » 	que ie uos requerrai. 	95
114|115	Et il dist |que si fera il bien seurement. — 	et il li creante. 	96
116	Or me baisiez, fait ele, une foiz, 	Or me baissiez fait ele 	97
117	si vos clamerai quite. » 	et ie uos clamerai quite. 	98
118	Et il la resgarde, 	et il la regarde 	99
119|120	si la vit laide et si froncie |que nule plus, 	et il la uoit si laide 	100
121	si se targe de respondre, 		
122|123	car trop est esbahiz de ce |qu’ele li demande. 	quil li tarde de respondre. 	101
124|125	Et ele li dist encor autre foiz: « Sire chevaliers, |s’il	et ele li redit autre fois Sire cheualiers ce il 	102
126|127	ot onques loiauté en vos, |si vos aquitez vers moi.» 	ot onques loiaute en uos aquites uos a moi. 	103
128|129	Et il li respondi trop corrouciez: « |Ha, dame, demandez moi autre chose, 	et il li dit. dme demandes moi autre chose. 	104
130	car certes 		
131|132	ce ne feroie je mie volentiers. — |Non ? fait ele. Estes vos si loiaux ? 	uoire fait ele estes uos si loiaux. 	105
133|134	Et dahaiz aient tuit li chevalier |dou monde 	Dehais aient ore tuit li cheualier del monde 	106
135	por amor de vos et vos, 	por amor de uus. 	107
136	quant vos fustes onques chevaliers.	et uos quant uos fustes onques cheualiers. 	108
137	Et certes je ne cuit mie 	Mais ie ne cuit mie 	109
138	que vos le soiez, 	que uos le soiez.	110
139|140	einz estes aucun ribaut lerres, espié de gent |qui alez en guise de chevalier	Ains estes aucuns ribaus an sanblance de cheualier. 	111
141|142	por estre desconneuz. |Et certes se vos fussiez chevaliers, vos ne mentissiez mie vostre foi 	Car ce uos fussiez cheualiers uos ne fausissiez pas uostre creant 	112
143	por la vie perdre. » 	por ure perdre. 	113
144	Lors li demande son non 	OR me dites |comment uos auez no. 	114|115
145	et il dist 	et il li dit 	116
146	qu’il a non Yvain, le fil au roi Urien. — 	quil a non .y. 	117
147|148	Certes, fait ele, vos i mantez ! |Onques ne fustes celui Yvain 	Certes fait ele uos mentes. onques ne fustes ciz .y. 	118
149	qui fu filz au roi Urien, 	qui est cousins .G. 	119
150	car cil ne fu onques ne menterres ne boisierres, 	Car il nest mie menteres. 	120
151	mais vos n’estes mie ce. » 	mais uos li etes.	121
152	Et il dist 	et il dit 	122
153	qu’il fu filz roiIlrien et cousins mon signor Gauvain. — Voire, fait. ele, 	quil en. fiz le roi urien et cousins monsignor .G. |uoire fait ele 	123|124
154	dont m’an vois je a la cort le roi Artu, 	dont irai ge a la cort le roi artu 	125
155	si me clamerai de vos 	et me clamerai de uos: 	126
156	et conterai au roi toute vostre loiauté. » 		
157|158	Lors s’an torne |et fait samblant 	Lors fait sanblant daler a court.	127
159	qu’ele ! voille aler a cort, 		
160|161	et mes sire Vvain en est trop dolanz, |si panse	et messires .y. pance 	128
162|163	que mielz li vient il baisier |que faire vers lui desloiauté 	que miex li uient il baisier. 	129
164|165	dont il soit renomez a; |si l’apele 	Si lapelle.	130
166	et ele retorne 	et ele retorne. 	131
167	et fait samblant	et fait sanblant 	132
168	qu’ele soit molt liee, 		
169|170	si se trest pres de lui. |Mais an ce 	quele en soit lie 	133
171|172	qu’il la voloit baisier, ele s’areste |et li dist : «	et qnent il la uot baisier 	134
173	Biaux sire, arestez vos I. poi. » 		
174|175	Et il si fait molt volentiers. « |Or vos dirai, fait ele, une autre chose 	si li dit. Sire atandes uus. Ie uos dirai une autre chose 	135
176	que vos feroiz pour moi, 	que uos faciez. 	136
177|178	car je voi bien |que del baisier n’avez vos mie trop grant talant. 	por moi. ueez uos ces pauillons la. 	137
179	Mais veez vos cels pavillons la ? »		
180	Si li monstre III. pavillons tanduz en une lande 		
181|182	et il dist|qu’il les voit bien. « 	et il dit oil. 	138
183	Se vos, fait ele, me voliez baillier I. hiaume et une espee 	Ce uos me uoliez baillier une espee .et .i. hiaume 	139
184	que je vos monsterrai 	que ie uos mosterai. 	140
185	et abatre I. escu 	et abatre .i. escu	141
186|187	qui pert desus l. hiaume devant les pavillons, je vos clamerai quite. » |Et il dist 	qui pant a .i. arbre deuant les paiuillons. Ie uos clamerai 	142
188	que ce fera il volentiers, 		
189|190	que qu’il an doie avenir. |«Or an venez 	cuite.et cil dit 	143
191|192	dont, fait ele. — |Alez, faît il, 	que ce fera il uolentiers. 	144
193	et je vos siurrai. — 		
194|195	Ha, |por Dieu, fait li nains, frans chevaliers, ne la creez mie, 	Ha: frans cheualiers fait li nains ne la creez mie. aiez merci de cest pais 	145
196	que ce est la plus desloial fane 		
197	que vos jamais veoiz. Aiez merci de cels de cest païs		
198	qui tuit seront torné a destruction, 	qui cera destruis 	146
199|200	se vos faites ce |qu’ele vos commande. 	ce uos le faites. 	147
201|202	Certes jamais por pooir |que vos aiez n’amanderiez la disieme partie des domages 	et ia mais namenderois le damage 	148
203	qui en avandront, 	ce uos le faites. 	149
204	et vos meismes en morrez. » 	Ains en morrois. 	150
205	Et mes sire Yvain ne respont mot a ce 	et messires yeuains ne dit mot	151
206	qu’il li dist, 	ains ua apres. 	152
207	ainz s’en vaît grant aleure aprés cele dusqu’as pavillons 	et quant il sont la si trueue dedens les pauillons .i. mout riche lit. 	153
208	et troeve a desus le lit I. hiaume molt riche 	et pandant .I. mout riche hiaume et une espee. 	154
209	et une espee molt bele. « Est ce ce 	Es ce ce 	155
210|211	que vos dites ? fait mes sire Yvain. — Sire, fait ele, je ne vos demant plus. » |Et il li baille le hiaume et l’espee 	que uos queres fait messires .y. Sire oil. 	156
212	et ele la prant 	et il li baille. 	157
213	et il li demande 	et il li demande 	158
214	s’il est quites.— 	ce il est encore quites a li: 	159
215	Nenil, fait ele, 	Nenil sire fait ele 	160
216	devant que vos aiez cel escu abatu. » 	deuant que uos aiez Lescu abatu. 	161
217|218	Si li monstre |et il point le cheval et fiert en l’escu a 	et il point cele part 	162
219	si qu’il l’abat en l. fontenil. « 	si la abatu. 	163
220	Or covient, fait ele, 	Or couuient fait ele 	164
221	que vos preingniez cel escu 	que uos prangniez cel escu 	165
222	et laissiez le vostre,	et laissiez le uostre. 	166
223	car autrement diroit cil cui cil escuzest 	Car autrement dirois li cheualiers 	167
224	que vos en seriez foïz. » 	que uos en ceriez fuis. 	168
225|226	Et il prant l’escu |qu’il ot abatu 	et il met ius son escu 	169
227	et met jus le suen, 		
228|229	et la vielle prant le hiaume et l’espee ! et les neue en une corde, |puis les lie a la queue de son roncin 	et prant celui 	170
230|231	si qu’ele traine le hiaume |et l’espee par la boe et par mi l’ordure. 	que il ot abatu. et la uielle prant le hiaume et lespee et les noe a la keue de son roncin. 	171
232	Lors saillent des pavillons dusqu’a XIl. damoiseles; 	LOrs saillent auant .xii. damoiseles des pauillons . et	172
233|234	et quant eles voient la vielle |qui s’en vait 	quant ele uoient la uielle et le cheualier. 	173
235	et le chevalier 		
236	qui porte l’escu 	qui lescu porte 	174
237	qu’il avoit abatu, 	qu il ot abatu. 	175
238	si batent lor paumes 	Si batent lor paumes 	176
239|240	et rompent lor chevos|et font le greingnor duel dou monde 	et font grant duel et se claimment lasses. chaitiuez tant auons mal garde ce 	177
241	et crient: « Lasses, chaitives,		
242	tant avons mal gardé ce 		
243|244	que garder devions. |Ha, sire chevaliers, font eles, 	que gardions. ha sire cheualiers. 	178
245	qui l’escu emportez, moult avez ore fait grant vasselage, 	auez or fait grant uacelage 	179
246|247	qui nos avez honies et deseritees |et mis en dolerous servages 	qui nus auez deseriteez. et misses en seruantage 	180
248	dont nos n’istrons jamais. Sire, mauvaisement porriez restorer la perte 	donc nus nistrons Iamais. |Certes uos ne porriez restorer le grant damaie 	181|182
249|250	que cil de cest pais recevront |por ce 	que cil auront de cest pais par uous. 	183
251|252	que vos avez fait, |ne vos n’avez gueres fait de vostre preu, 	Ne uos nauez mie fait granment de uostre preu 	184
253	car vos en morroiz comme las chaitis. 	que uos en morrois.	185
254	Et cil de cest païs en remaindront povre et essillié, a toz jorz mes las et soufraiteus. » i 	et cil de cest pais en ceront essiliet. 	186
255	Quant mes sire Yvain les oit si demanter, 	quant messirez .y. les ot ainsi dementer 	187
256	si en ot molt grant pitié, 	Si en ot trop grant pitie. 	188
257	si se repant moult de ce 	et ce repent de ce 	189
258	qu’il a fait, 	qu il a fat. 	190
259	car bien panse 	Car bien cest ore 	191
260	qu’il a mal ouvré, 	quil a mal fait. 	192
261	mais il ne set en quoi; 	mais il ne set en coi. 	193
262|263	si retorne |et vient as damoiseles et lor dist 	Si retorne as damoiseles	194
264	qu’il lor amandera ce 	et dit |quil lor amandera ce 	195|196
265	qu’il lor a mesfait. « Sire, fait l’une, 	quil lor a mesfait. Sire fait lune cest ale Ia 	197
266	jamais ne l’amanderez, 	mais ne la manderes. 	198
267	car li meffaiz est trop granz: 	car li mesfais est trop grans. 	199
268	si avez fait pechié mortel, 	Si auez fait pechie mortel. 	200
269	quant vos les puceles de cest païs 	quant uos les puceles de cest pais 	201
270	qui riens 	qui rien ne uos auoient mesfait 	202
271	ne vos avoient meffait avez mis en dolor. 	auez misses en dolor.	203
272	Et Diex vos en doint vostre deserte!» 	et diex uos en doint uostre deserte. 	204
273	Lors est si dolanz 	Lors est si dolens 	205
274	qu’il cuide bien del san issir, 	quil cuide bien del sens issir. 	206
275	si dist a cele 	Si dit a celi 	207
276	qui a lui parloit: « Damoisele,	qui a lui parloit. Damoisele 	208
277	car me dites de quoi je vos ai tant mesfait. — 	car me dites de coi ie uos ai tant mesfait.	209
278	Certes, fait ele, vos le savrez 	Certes fait ele uos le saurois 	210
279|280	ainz |que vos ne cuidiez, 	ains que uos ne cuidiez. 	211
281	et tant vos di je 	tant uos di ge 	212
282	que vos en morrez, 	que uos en morrois 	213
283	se vos ne vos enfuiez. » 	ce ne uos enfuiez. 	214
284	Et il dist 	Et il dit 	215
285	qu’il ne se movra, 	quil ne ce moura. 	216
		Ains atandra 	217
286	ainz atandra savoir s’aucuns vandroit 	por sauoir |se aucuns naura 	218|219
287	qui riens li deist. 	qui li contredeist rien. 	220
288	Et il resgarde 	Et il se regare 	221
289	et voit i 	si uoit 	222
290	que pour ce ne lessent lor duel, 	quelles ne laissent mie lor duel 	223
291	si li poise moult de ce	Si li poisse mout de ce 	224
292	qu’il a fait le conmandement a la vielle. 	que il a fait le commandement a la uielle. 	225
293	Si atant dusqu’au vespre	Si atant iusqu a uespres. 	226
294	et quant il ne voit ame venir, 	et quant il ne uoit ame uenir. 	227
295	si lace son hiaume et monte en son cheval 	si lace son hiame|et monte en son cheual 	228|229
296	et pense 	et pance 	230
297	qu’il s’en ira, 	qu il sen ira. 	231
298	car avec aux ne remaindra il mie. 	Car auec eles ne remanra il mie 	232
299	Quant il est montez, 	Qnent il est montes 	233
300	si conmande les damoiseles a Dieu 	si commande les damoiseles a dieu. 	234
301	et eles ne li dient mot. 	et eles ne respondent mot. 	235
302	Et quant il s’en est partiz, 	et quant il sen est partiz: 	236
303	si s’escrient: « Sire chevaliers, 	si sescrient. 	237
304	a male honte puissiez vos aler ! » 	ha: Sire cheualiers a male heure puissiez uos aler. 	238
305	Lors conmancent lor duel 	Lors conmancent lor duel. 	239
		et il cheuanche 	240
306|307	et il chevauche tant qu’il vint a l’entree d’unnes broces |et troeve J. hermitage! clos de haut fossez. Il vint a la porte, 	tant quil uint a lentree dunes broces. et trueue .I. hermitage clos de haus foses. Il uint a la porte 	241
308	si apele 	si apele 	242
309	et J. clers li oevre, 	et uns clers Li uueure.	243
310	et il antre anz, 	et il entre ens 	244
311	puis descent. 	puis ce desarme. 	245
312	Et li hermites 	Et li hermites 	246
313	qui fu fors issus 	qui fu fors issus 	247
314|315	et avoit dites ses ores reçoit son escu |et li fait ses armes oster, 	et ot dites ses eures resoit son escu. 	248
316	si le moinne en sa maison 	et le mainne en sa maison 	249
317	qui grant estoit et bele por les chevaliers erranz herbergier 	qui grans estoit. et bele por les cheualiers errans 	250
318	qui par illue passoient;	qui illuec trespassoient. 	251
319	et estoit li leus apelez li Hermitages as Erranz. 	et fu apeles li hermitages as errans. 	252
320	Quant li mengiers fu aparilliez, 	quant li mengier fu aparilliez 	253
321|322	si s’asist mes sires Yvain en I. prael |ou la table ert mise. 	si sacist messires y. en .i. prael. ou la table est misse 	254
323	Et quant il orent mengié. 	et lors quant il orrent mangie 	255
324	si demanda li hermites a mon signor Yvain 	si demanda Li ermites a monsign᷑ .y 	256
325|326	qui il estoit |et de quel part et il dist 	qui il estoit et de quel pais.	257
		et il dit 	258
327|328	qu’il est de la meson le roi Artus |et compainz de la Table Reonde 	quil estoit de la maison le roi artu. et compains de la table reonde. 	259
329	et a non Yvain, li filz le roi Urien. — Enon Deu, fait il, 	et ai non .y. fis le roi urien. |En non dieu fait cil 	260|261
330	dont sai je bien 	dont sai ge bine 	262
331	qui vos estes. Vostre pere vi je ja maint jor 	qui uos estes. uostre |per ui ge ia maint ior. 	263|264
332	et fui moult ses acointes, 	et fui mout ses acointes 	265
333|334	quant j’estoie chevaliers erranz devant le couronnement le roi Artu, |et de la Table Reonde eusse je esté compainz, 	que gestoie cheualiers errans doeuant le comancement del roi artu. et de la table reonde esuse ie este conpains. 	266
335	mes je n’i vos entrer por I. chevalier 	Mas ie ni uoloie estre por .i. cheualier 	267
336	qui i estoit 	qui i estoit 	268
337	que je haoie de mort,	que ie haoie de mort.	269
338	si que je le mehaingnai puis des braz. 	Si que ie le mahangnai des bras. 	270
339	Et li rois Artus,	Et li rois artus 	271
340|341	quant il fu couronnez, |m’an desherita. 	quant il fu coronez men deserita. 	272
342	Mais or me dites 	Or me dites fait cil ce cil cieent 	273
343	se cil de la Table Reonde sont en tel manniere 	mais en tel maniere a la table reonde 	274
344	comme jes i vi jadis. » 	com ie les ui seoir iadis. 	275
345	Et mes sire Yvain li demande 	et messires y li demande 	276
346	conment il les vit dont. « 	comment il le suit seoir. 	277
347|348	Par foi, fait il, |ce vos dirai ge bien. 	Par foi fait il ce uos dirai ge bien. 	278
349	Quant li rois Uterpandragon soloit ses corz tenir as hautes festes 	quant li rois uterpandragons soloit ses cors tenir a ses hautes festes. 	279
350	et li compaingnon de la Table Reonde estoient assis au mengier, li clerc de laienz 	et li compangnon sestoient assis au mengier. Li clerc de laiens 	280
351	qui metoient les aventures en escrit, 	qui metoient les auantures en escrit. 	281
352|353	einsi com li prodome les contoient |a cui eles estoient avenues, estoient 	ainsi com li preudomes les contoient a cui eles estoient auenues. 	282
354	dont tuit aparillié 	et estoient adont tuit aparillie. 	283
355	et aloient adont resgardant par les tables savolr s’aucuns i fust assis 	et aloient regardant par les tables. sauoir |s aucuns i fust assis 	284|285
356	qui n’eust plaie en mi le vis : 	qui neust plaie enmi le uis. 	286
357	car a cel tans estoient coustumes	et a cest tans estoit coutume 	287
358	que nus n’i aseoit, 	que nus ne ci asseoit	288
359	s’il n’estoit navrez. 	ce il nestoit naurez. 	289
360	Si en vi la une aventure avenir 	Et en ui la une auanture auenir 	290
361	qui moult dut estre chierement comparee 	qui mout dut estre chierement 	291
362|363	et fu a I. Noël. Li rois |si tenoit sa cort a Cardueil en Gales, li vaillant? Uterpandragon 	comparee.et fu a i noe̶el li rois tenoit sa cort a i̶ carduel en gales Li uaillans uterpandragons 	292
364	qui plus ama povres chevaliers 	qui plus ama poures cheualiers 	293
365	que nus, Ia et ot mandé grant gent. 	que nus autres |et ot mande grant gent et	294|295
366	Et quant il furent tuit assamblé et assis au mengier par les tables, 	quant il furent tuit assamble. det assis au mangier par les tables	296
367	si vindrent li clerc 	si uinrent auant li clerc 	297
368	avant qui de ce servoient 	qui de ce seruoient. 	298
369	et troverent entre les autres I. chevalier jone home, preu de cors et hardi de cuer et de haut lignage, 	et trouerent entre les autres .i. Iuene home cheualier preu de cors et hardi de cuer et de haut lignage 	299
370	si n’avoit sor lui ne plaie ne sanc. 	si nauoit sor lui plaie ne sanc.	300
371|372	Quant il le virent, |si le monstrerent as autres 	Si le mostrerent as austres 	301
373	et cil esgarderent 	et cil esgarderent 	302
374	qu’il n’i devoit pas aseoir, 	quil ni deuoit pas seoir 	303
375	puis qu’il ne portoit le signe de la Table : 	puis quil nauoit lensangne de la table. 	304
376	si l’an firent lever	Si len firrent leuer	305
377	et aler hors. 		
378	Et quant li chevaliers vit ce, 		
379|380	si en ot moult grant duel, |si dist 	et aler hors. une autre fois 	306
381	que por defaute de plaie ne seroit il mie ostez une autre foiz; 		
382	si ala a son ostel et prist ses armes, 	si ala a son ostel et prist ses armes 	307
383	puis ala a la cort 	puis uint a la court. 	308
384	et vit une pucele	et uit une pucele	309
385	qui servoit devant le roi, 	qui seruoit deuant le roi. 	310
386	si la prist voiant touz cels de laienz 	Si la prist deuant tous ceus de laiens 	311
387	et la mist desus le col de son destrier, 	et la meist sor le col de son destrier 	312
388|389	si l’amporta;|ne nus ne fust si hardiz por aventure 	si len porta ne nus ne fu si hardis por auanture 	313
390	qui avenist, 	qui auenist 	314
391|392	se del cors meismes le roi ne fust, |qui se remeussent devant 	que nus se meust se por le propre cors le roi 	315
393	que les tables fussent levees. La damoisele avoit III. freres compaingnons de la Table Reonde 	meismes ne fust deuant que les tables fussent otees. La damoisele auoit trois freres compains de la table reonde. |qui natandirent mie 	316|317
		tant que li compangnon eussent mengie. 	318
394	qui n’atandirent mie lor sieges 	Ains se leuerent de lor sieges 	319
395	et alerent querre lor armes. 	et alerent querre lor armes 	320
396	Quant li rois vit 	Qnent li rois uit ce 	321
397	qu’il orent ce fait, 	quil auoient fait 	322
398	si les fait oster des escriz et dist 	si les fist oster de lor sieges. |et dit 	323|324
399	que jamais a la Table ne serroient tant com il vesquist 	que iamais ne seroient compains de la table reode |tant com il uesquist. 	325|326
400	et il suirent tant celui 	et il suirent tant celui	327
401	qui lor suer emportoit 	qui lor suer portoit 	328
402	qu’il l’ataindrent a l’entree d’unne forest; 	quil latangnirent a lentre dune forest. 	329
403	si li coururent sus. 	Si li corirent sus. 	330
404	Et il estoit de grant prouesce, 	et il estoit de grant proesce. 	331
405	si se deffandi tant 	si se desfendit tant	332
406	qu’il les occist touz les IlI., 	qu il les ocist tous .iii. 	333
407	mais il reçut tant de plaies 	Mais il resut tant de plaies	334
408	qu’il ne pot avant aler,	qu il chai Ius ne ne pot auant aler. 	335
409|410	ainz chei jus pasmez ausi conme touz morz |por le sanc 	et estoit ausi com mors por le sanc 	336
411|412	dont il avoit trop perdu. Je trespassoie |par illuec armez sor mon destrier	dont il auoit trop perdu. Ie trespassoie par illuec armes sor mon destrier. 	337
413	et venoie de Canpercorentin, 	et uenoie de chacier. 	338
414	et quant je vi le chevalier gesir a la terre, 	et quant ie ui le cheualier a terre 	339
415	si alai cele part 	si alai cele part. 	340
416	et le trouvai tout couvert de sanc et son cheval mort delez lui. 	Si le trouai tot couert de sanc |et son cheual mort deles lui. 	341|342
417	Quant il me vit, 	quant il me uit 	343
418	si me requist 	si me requist 	344
419|420	por Deu |que jel montasse sor mon cheval devant moi,	que ie le montasse sor mon cheual 	345
421	si l’emportasse a la cort 	si le portasse a la cort. 	346
422	et le meisse a la Table Reonde, « 	et le meisse a la table reonde. 	347
423|424	car se je trespas |illuec,m’ame en sera plus a aise touz les jorz dou monde ». Je fis ce 	Car ce ie trespace illuec fait il marme en cera plus aisse a tous les Iors del monde. Ie fis ce 	348
425	qu’il me conmanda, 	quil me pria 	349
426	si l’amportai a Cardueil. 	si le portai a carduel. 	350
427|428	Quant Uterpandragon le vit |et il sot la proesse	quant uterpandragons le uit et il sot sa proesse. 	351
429	qu’il avoit faite 		
430	et le don 	et le don 	352
431	qu’il demandoit, 	quil requeroit. 	353
432|433	si dist |qu’il l’avoit bien servi; 	Si dit qu il auoit bien deserui. 	354
434	si le fist mestre en J. des sieges de la Table Reonde, 	Si li fist mestre en .I. des sieges. de la table reonde. 	355
435|436	et quant li parent a cels |qu’il avoit occis virent le domage 	Et quant li parent a celui sorrent le damage 	356
437	que cil lor avoit fet, 	que ciz lor auoit fait: 	357
438	si le vostrent occirre. 	Si le uorrent ocirre. 	358
439	Mais li rois dist 	mais li rois dit 	359
