62	e lanço se en el agua	et se fiert erraument en leaue	56
63	e el cauallo començo de nadar	et le cheual fu fort|si commence a nouer	57|58
64	luego e perdio tierra en tal manera	si tost quil eut terre perdue	59
65	que paso dela otra parte del agua mas ante beuio el cauallo del agua	si lemporte de lautre part de ma riue a quelque peine|mais ancois eut beu de leaue lun	60|61
		et lautre	62
66	e si el caballo tan bueno no fuera sin dubda el moriera enel agua	et se le cheual ne eust este|si bon ilz fuszent tous deux noyez	63|64
67|68	e boores porel peso delas armas|que llebaua	car le cħlr estoit pesant pour les armes quil auoit uestues	65
69	e desque fue dela otra Parte del agua dexo se correr aquel	Quant il fu de lautre part de leaue|si ne descendy pas	66|67
		ains court uers ceulx	68
70	los que la donçella tenian	qui tenoient la damoisele	69
71	e firio al primero	et fiert	70
72|73	que encontro en tal manera|que le metio la lança porel cuerpo	si fort le premier quil actaint quil luy mect le glaiue parmy le corps	71
74|75	e los otros dos|que aquello vieron fuyeron	si labat a terre	72
76|77	luego por miedo de no ser muertos|ca todos estauan desarmados	et les autres senfuyent erraument par ce qͥlz estoient desarme	73
78	e la donçella desque aquello vido finco los ynojos ante boores	Et la damoisle|qui se uoit deliure se mect a genoux deuant boort	74|75
79	e dixo ay jentil cauallero vendito seades de dios	Haa gentilz cheualier fait elle|de dieu soyez uous beneist	76|77
80	que asi me librastes de muerte	dont uous mauez de mort rescousse	78
81	e bendito sea dios	et aoure en soit dieu	79
82	que aqui vos traxo	dont il uous amena ceste part	80
83|84	que estos villanos me hubieran muerto|si por vos no fuera donçella dixo boores	Car ces gloutons meussent ia occise se uous ne fussez Damoisele fait il pour quot	81
85	Por que señor dixo ella yo vos lo dire mas ante conuiene	Sire fait elle ie le uous diray bien|mais que uous mayez mise a sauuete Comment fait il auez uous	82|83
86	que non aya miedo de ninguno Donzella dixo boores de quien auedes miedo señor dixo ella del señor del castillo	donc garde|Certes sire fait elle ia ne seray asseuree	84|85
87	ca es el mas follon omne de todo el mundo	tant que ie sache	86
88	e mas cruel Ellos	qui est le seigneur de ce chastel leans|car cest le plus fel cheualier du monde	87|88
89	asi fablando vieron salir del castillo vn caballero	Coment boort se combaty pour la damoisele|A cest parole voyent yssir ung cheualier du chastel	89|90
90	e quando vido a boores començo le a dar boçes	et la ou il uoit boors	91
91	e a deçir don cauallero a dexar vos conuiene la donzella	si luy crie laissez sire cheualier la damoisele	92
92	ca la non lleuaredes	que uous nemmennerrez pas	93
93	e porla my cabeza ental Punto la acorristes	par mon chief mal la rescoussistes	94
94	e luego se dexaron correr el vno contra el otro	si luy court sus tant comme il puet le glayue esloigne	95
95	e boores lo firio conla lança	Et boort le firrt|si fort a son uenir	96|97
96|97	que auia sacado del cuerpo del villano|que auia muerto en tal manera	que lescu ne le haubert ne le garantist quil ne luy mecte fer	98
98	que dio conel Porlas ancas del cauallo a tierra	et fust parmy le corps|Et cil cheit a terre tout estandu	99|100
99	asi estordido	car plus na mestier de mire|Et quant ceulx du chastel uoyent leur cheualier ainsi abatu	101|102
100	que non se pudo leuantar	si luy en enuoyent incontinant ung autre pour uenger celuy|qui dist a boort quil se gardast de luy quil le deffioit	103|104
101	asi estaua amorteçido dela cayda	et il dist quil le desfie aussi	105
102	que las coyunturas del pescuezo tenia quebradas	Lors trait son glayue du corps a celuy quil auoit occis|si luy laisse aller le cheual	106|107
103	e boores traxo tantas vezes el cauallo sobre el	et le fier|si fort quil labat a terre	108|109
104	Que todo lo quebranto	si estourdy quil na pouoir de se releuer	110
105	e la donçella	ains gist pasme	111
106	que aquello vido fue muy alegre	car il fu cheu|si felonnessement qua ponu	112|113
107	que mas no lo podia ser	que la chanole du coul ne luy eftoit brise|Et boort luy uait a cheual par dessus le corps	114|115
108	e dixo a boores señor agora non auedes aqui deque vos mas guardar	tant que tout le debrise|et lors est la damoisele	116|117
109	ca eneste castillo no auia mas deste cauallero segund cuydo	si liee quelle ne puet plus|et dist a boort	118|119
110	e agora os dire	sire nous nauons|mais garde	120|121
		car ie cuidoie quil y eust leans plus de cheualiers quil ny a	122
111	lo que me preguntastes seguramente Pues deçidmelo dixo boores	Si uous diray seurement ce|que uous me demandastes	123|124
112	asi es dixo la donçella	dictes fait il	125
113	que oy mañana entre mi	par foy fait elle moy	126
114	e vn cauallero	et ung cheualier	127
115	que hera mi amigo pasamos poreste castillo	qui mon amy estoit cheuauchons a matin parmy ce chastelet ilecquez	128
116|117	e quando el señor del castillo hermano de|aquel que vos derribastes me vido quisome prender afuerça	Et quant le frere a celuy quie uous auez ores abatu me uit	129
118	e trabo del freno demi palafren	si me uoult prendre a force|car il mauoit longuement amee	130|131
119	e quisome llebar	si me prist au fraing	132
120	e me vido mi amigo llebar conbatiose conel tanto quelo mato	et me uoult mener a force|mais mon amy se combaty a luy	133|134
121	e quando	si loccist|Et quant celuy	135|136
122	aquel que alli esta vido asu ermano muerto fiço prender ami amigo a fuerça de gente	que uous auez ores cy abatu uit son frere mort|si fist prendre mon amy a force de uilanis	137|138
123	e de villanos	et de gens	139
124	e matolo en enmienda dela muerte desu hermano	si loccist on uengence de son frere	140
125|126	e dixo|que demi se vengaria el seguramente	Mais il dist quil se uangeroit de moy pour	141
127	porque fui ocasion dela muerte de su hermano	qui son frere auoit este occis sans main mectre	142
128	entonçe fiço tomar aquellos quatro villanos	si me fist prendre a ces quatre ribaux	143
129	que vos vistes	qui uous ueistes	144
130|131	e mandoles|que me matasen en aquel agua	et leur commanda quilz me noyassent	145
132	ca por armas no me queria matar	Car par armes fist il ne uueil ie pas quelle meure	146
133	e ellos me mataran sin falta	si me menoient pour mourir ainsi comme uous ueistes|quant uous me uenistes secourir	147|148
134	si vos porla voluntad de dios	par la uoulente de dieu	149
135|136	e porla vuestra no me acorrierades agora vos|e contado todo mi acaesçimiento	et par la uostre Or uous ay tout comte mon criement	150
137	como me contesçio	si uoudroye desormais	151
138	e querria	si uostre plaisir estoit	152
139	que me llebasedes a vn mi castil	que uous me menez a sauuete en ung mien chastel	153
140	lo que es çerca de aqui	qui est cy pres|uoulentiers fait il	154|155
141	si vos plaze de GraDo dixo boores	si la prent par les braz	156
142|143	e luego echo su escudo alas espaldas|e tomola Porel braço	et la monte deuant soy sur le col de son cheual	157
144|145	e pusola antesi Ensu caballo|e fuese	si a gecte son escu derriere son dos	158
146	ansi conella	et sen uait celle part ou la damoisele luy enseigne	159
147|148	por do ella lo yria guiando fasta medio dia|Que vieron vn muy fermoso castillo	tant que ce uient apres medoy quilz uoyent deuant eulx en ung tertre ung meoult bel chastel	160
149	e alcançaron dos escuderos ala salida devn monteçil	et lors actaignent deux escuiers|qui yssoient dung boys	161|162
150	lo que traia cada vno vn corço atroxado trassi	et chascun aportoit uenoison troussee derriere soy	163
151	e desque vieron la donçella desçendieron apie	Et quant ilz uirent la damoisele	164
152	e fueron	si descendirent a pie	165
153|154	e fezieron gran alegria conella|como aquella	et luy font moult grant ioye comme a celle	166
155	que hera su señora mas mucho se marauillaron	qui leur dame estoit	167
156|157	porque la vian|ansi venir	mais moult se merueillent de ce quilz la uirent plourer	168
158|159	e preguntaronla|que auia	si luy enquierent quelle a	169
160|161	e ella les conto|como su amigo hera muerto	et elle leur comte comme son amy auoit este occis	170
162|163	e dixo yo mesma fuera muerta sino fuera|por aqueste buen cauallero	Et ie mesmes fait elle feusse morte se ne fust ce franc cheualier	171
164	que me libro	qui par sa debonairete ma rescousse	172
165|166	e se metio en peligro de muerte|Por me librar	et sest mise on peril de mort pour sauuer ma uie	173
167|168	e luego destroçaron el vn corço|e pusieronlo enel Palafren	Et lors conseille a lun	174
169|170	e ymbiaronlo al castillo conel vn escudero|e pusieron ala donçella enel otro	et cil baille sa uenoison a porter a son compaiguon	175
171|172	e fueronse contrael castillo|quanto podian	si sen uait uers le chastel tant quil puet traire du roucin	176
173|174	e boores pregunto ala donçella|como auia nombre el castillo	Et boort demande a la damoisele coment le chasteau a nom ou sen amy auoit este occis Sire fait elle il a nom galedon	177
175	Do su amigo auian muerto señor dixo ella el a nombre Galdon		
176|177	e el agua|que pasastes galide	et leue par ou nous passasmes	178
178	Asi fueron fablando fasta el castillo	si a nom galede Ainsi parlent tant quilz sont uenuz iucquau chastel	179
179	Que hera muy fuerte	et boort le uoit moult fort	180
180	e muy bien asentado	et moult bien seant	181
181	e desque fueron entrados enel castillo	Et quant il ont monte le tertre	182
182	luego vinieron contraellos muchas danças	si uoyent yssir dames	183
183|184	e corros de Dueñas|e de donçellas	et damoiseles a grant plante	184
185|186	e otros dançaban|e bailauan	dont les unes caroloient	185
187|188	e otros jugauan|e façian juegos de muchas maneras	et les autres iouoient de diuers ieux	186
189	e todos andauan vestidos muy Ricamente	si estoient toutes atournees|et uestues moult richement	187|188
190	entonçe vinieron contraellos mas de diez caualleros faziendo muy gran [	et auec elles uenoient dix cheualiers|qui moult faisoient grant ioye	189|190
191	]	Et quant ilz uoyent boort	191
192	e deçian todos avna voz vien venga el mejor cauallero	si uiennent tous enconttr luy|et dient bien ueignez sire	192|193
193	que anuestra señora libro de muerte	qui auez deliuree|et rescousse noustre dame de mort	194|195
194	e libro anos denuestros enemigos	et des mains de ses enuemys	196
195	entonçe los desçendieron a muy gran gozo	Et lors font descendre leur dame	197
196	e alegria façiendo con boores	et luy auec|si ine uous pourroit nul compter la grant ioye	198|199
197	asi que el se marauillaua ende mucho	qui luy fu faicte A telle ioye	200
198	e las Mesas fueron puestas	et a tel feste emmainent boort iucquez au maistre palais du chastel|si le font desarmer uoulsist il ou non	201|202
199	e asentaronse a comer	et il le fist a peine|car il nestoit pas encor temps de herbreger	203|204
200	ca mucho lo auian menester	Ainsi demeure boort leans|si luy firent moult grand ioye les ungs	205|206
201	e desque ovieron comido la donçella le pregunto	et les autres|Et quant il eurent mange la damoisele luy demande comment il auoit nom	207|208
202	e dixo le señor	et il luy dist	209
203|204	si vos pluguiere querria saber vuestro nombre|porque sepa dezir quien me fiço tanto bien donçella dixo boores yo he nombre boores el deseredado	que il auoit nom boort lessille	210
205	e vos donzella dixo el	Et uous fait il damoisele	211
206	como auedes nombre señor dixo la donçella yo he nombre velniña de glaçendo	quel est uostre nom|Sire fait elle iay nom blocedin	212|213
207	que asi a nombre el castillo enque estamos Ellos	Ainsi a nom ce chasteau ou nous somes	214
208	ansi fablando llego vn escudero porla puerta	A ces paroles quilz disoient uoyez uous ung escuier|qui entre leans	215|216
209	e finco los ynojos ante la donçella	et sagenoille deuant la damoisele	217
210	e dixole señora la donçella de hongeforte vos ymbia a saludar	dame fait il madame la damoisele de hunguefort uoustre cousine uous salue|et uous mande quelle uient	218|219
211	e ymbiavos deçir	et herbregera o uous	220
212	que esta noche ven conbusco albergar	et quant elle lentend|si sault sus	221|222
		si liee	223
213	e quando la donçella esto oyo fue muy alegre	et si ioyeuse|qui plus ne puet	224|225
214	e pregunto al escudero	et demande au uarlet ou elle est	226
215	do era señora dixo el escudero yo la dexe a media legua de aqui	Dame fait il elle est a demye lieue pres de cy	227
216	e la donçella mando	et elle fait adonc mectre la sele a dist quelli yra encontre luy	228
217	luego ensillar	Si monte	229
218	e fuese con seis caualleros ala rreçebir	et mainne o lie|u	230|231
219	e dexo a boores con quatro caualleros porle fazer conpaña	cheualiers pour faire compaignie a boort|et en laisse quatre	232|233
		si se part adonc de leans	234
220	e quando boores sopo quela donçella de ongeforte venia no sabia	mais boort|qui a ouy les nouueles de celle dunguefort ne seut	235|236
221	que façer	que faire	237
222|223	ca no queria aquelo conoçiese|si pudiese ser	car sil remaint leans il ne puet estre quelle ne le cognoisse	238
224	e penso	et ce ne uoudroit elme pour nul rien|si pense longuement a ceste chose	239|240
225	asi enesto mucho	Quant il a grant piece sis en paix|si se die ce en estant	241|242
226	e a cabo de Pieça demando sus armas señor dixeron los caualleros	et demande ses armes tost|et isnel Sire font ceulx	243|244
227|228	que conel estauan|que para	qui auec luy estoient	245
229	que las queria yo me Quiero armar dixo boores Porme yr a solazar a aquel montezillo	que uoulez uous faire|Ie me uueil fait il ung pou aller esbatre iucqua ce boys	246|247
230	e luego me tornare	si reuiendray tantost	248
231	e ellos no osaron su voluntad contradeçir	ceulx nousent refusrr son commandement	249
232	e truxeronselas	et apportent ses armes	250
233	e el se armo	et il les prent	251
234	e desque fue armado salio porvn postigo	Et quant il est arme|si monte a cheual	252|253
235|236	que estaua contrael monteçillo|e no quiso	et se part de leans par la pousterne deuers le chastel ne ne ueult	254
237	que fuese conel ninguno	que nul luy face compaignie	255
238	e desque fue vn poco alongado Metiose porvna floresta	Et quant il est ung pou esloigne du chastel|si torne a destre partie uers une fourest quil uoit haute	256|257
239	que vido muy espesa	et espesse	258
240	quanto el cauallo lo pudo lleuar	si sen ua au ferir des esperons	259
241	e el	et se fiert en la fourest	260
242	ansi yendo oyo vna canpana tañer	et erra tant qͥl anuyta	261
243	e luego cuido quela tañian en alguna hermita	Et lors escoute|si ouy sonner une cloche	262|263
244	e el fue alla	si sceit bien tantost	264
245	e desque llego ala hermita llamo fastaque el hermitaño le vino a abrir	que cest hermitage	265
246	e acogiolo	si se tourne celle part|et descent a luys	266|267
247	porque vido	si apelle	268
248	que hera cauallero andante	et lermite luy euure	269
249	e el mesmo lo ayudo a desarmar	et le recoit a belle chiere	270
250	e desque lo ovo desarmado cogio dela yerua Parael cauallo	Ainsi est demoure Comme boot demoura chex lermite	271
251	Ansi finco enla hermita	che tant quelle fu partie de son chastel	272
252	e la donçella de glaçedon andubo tanto fastaque encontro ala señora de ongeforte	et quelle encontra celle boort chex lermite|et la damoisele de glossedin cheuaude hunguefort	273|274
253	e ellas se saluaron	si sentresaluent	275
254	e la donzella De glazedon se marauillo mucho	mais celle de glossedin se merueille moult	276
255	quando vido	quant elle uoit sa cousine	277
256	asi venir asu parienta	si atournee	278
257	e a todas su conpaña	et toute sa mesgniee	279
258	e preguntaronle la Razon	si luy en demande lachoison|et elle luy comta de chief en chief	280|281
259	porque hera aquello	et dist	282
260	asi e la donzella de ongeforte selo conto todo de cabo a cabo Como le contesçio conel cauallero	que iamais ne finera derrer iucqua tant quelle ait trouue le cheualier	283
261	e mi buena parienta bien sabed	et bien sachez fait elle belle cousme	284
262	que el es el mas fermoso cauallero	que cest le plus bel cheualier	285
263|264	que nunca vi|e nunca quedare de andar	et le meilleur	286
265|266	asi fasta quelo falle|ca sabed	que ie ueisse oncquez mais	287
267|268	que el es el mejor cauallero Del mundo|e mas cortes	et si est encores ienne enfant	288
269	e es muy niño	si ay tel deul	289
270	e quando me mienbro dela descortesia	quant il me menbre de la uilenie	290
271	e dela villania	que ie luy feis qua pou	291
272	que contrael fiz el corazon seme quiere quebrar enel cuerpo Pardios mi buena parienta dixo la dueña de glozendo mucho vos a acasesçido buena ventura	que le cuer ne me part ou uentre Certes belle cousine fait celle de glocedin|sil uous aduint belle auanture il ne mest pas huy aduenue belle	292|293
273	e ami non a venido menor	Si luy compte tout ainsi comme il luy est aduenu	294
274|275	e luego le conto|como auia acaesçido conel Cauallero	et dist quelle a herbrege le cheualier	295
276	que conella albergara mas bien sabed	Mais bien sachez fait elle	296
277	que es el mas fermoso cauallero	que cest le plus bel cheualier	297
278	Que Nunca vi	que ie ueisse oncque	298
279	e es muy mançebo	mais et fort ienne	299
280	e luego le conto las façiones del tanto quela dueña de ongeforte entendio	si luy deuise sa facon sa grandeͬ|et sa mesure tant quil est aduis a celle de hunguefort	300|301
281	que hera el cauallero	qui cest cil quelle quiert	302
282|283	que ella andaua buscando|e mucho sele tardaua delo ver	si luy tarde moult quelle ne le uoit	303
284|285	asi fueron ental manera fablando|Que llegaron al castillo	Ainsi cheuauchent tant quilz sont uenuz au chastel	304
286	e rresçibieron todos ala donçella de ongeforte muy honrradamente	si descendent la damoisele moult honnoureement|et moult font grant ioye de luy	305|306
287	e fizieron gran gozo conella	Et lors sont montez ou palays	307
288|289	e la donçella del castillo pregunto|luego porsu huesped	si demande celle de leans ou est son hoste	308
290|291	Por buena fee dixeron los caualleros|que auian fincado conel tomo sus armas	par foy font ces cheualiers il sen uait orendroit tout arme hors de ce chastel	309
292|293	e fuese a deportar a aquel montezillo mas|luego dixo	mais il nous a dit quil renuiendra tantost	310
294	que se vernia Mas nunca	Quelle part est il alle fait la dame	311
295|296	por alguna manera Podimos|que nos sufriese	Dame font ilz uers ce boys	312
297	que fuesemos conel a qual parte fue dixo la donçella del castillo aquel montezillo dixeron ellos	Or montez tost fait elle allez apres	313
298	e luego mando alos diez caualleros quelo fuesen alla a buscar	et le ramenez Lors sont montez tous les dix cheualiers	314
299	e ellos lo fiçieron	et uiennent au boys	315
300	ansi ca anduuieron todo el mon teçillo arriba	si le sercherent amont|et aual	316|317
301|302	e ayuso Mas nunca lo pudieron fallar|e tornaron	mais le cheualier ne peuent ilz pas trouuer	318
303|304	e contaronselo|ansi asu señora Pordios dixo la donçella ni poresto no fincara	si le mandent a leur dame quilz ne le peuent trouuer En nom dieu fait elle anisi ne demeurra il pas	319
305	e luego Caualgo con toda su conpaña	si monte elle|et toute sa mesgniee	320|321
306	e fuese Al montezillo	et commande a sercher le boys de toutes pars|et ilz font son commandement	322|323
307	e fizolo çercar de todas partes mas nunca lo pudieron fallar	mais tout ce ne leur uault riens|car ilz nen peuent ouyr nul assignement du monde	324|325
308	e quando ella aquello vido tornose asu castillo muy triste	Et quant elle uoit ce|si sen retourne en son chastel doulente	326|327
309	e muy sañuda	et couroucee	328
310|311	e contolo|ansi ala donzella de hongeforte Como su huesped hera ydo	Et compte a celle de hunguefort comment son hoste sen est alle	329
312	e la donzella les pregunto	et puis demande a ceulx de leans beaux seigneurs	330
313	quando se fue Pordios buena señora	quant party il|par foy dame font ilz	331|332
314	luego que vos de aqui partistes Mas dixonos	si tost quil uous en uit aller il dist	333
315	que luego venia	que il reuendroit tantost	334
316	Por buena fee dixo ella bien nos a engañado	Certes fait elle uous uous gabez	335
317	Que armas traia dixo la donçella de hongeforte	Lors demande celle de hunguefort quelz armes il portoit|et elle luy deuise	336|337
318	e la donçella selas deuiso Pordios dixo ella yo lo falle oy demañana envna floresta mas no traia el tales armas Como	Certes fait elle ie le trouuae huy matin a lentree dune fourest|mais il ne portoit pas tel escu comme cil	338|339
319	aquel que yo ando buscando Buena Parienta dixo la donçella del castillo el las puede auer bien trocado	que ie quier Belle cousine fait celle de leans il le puet bien auoir despuis change	340
320	e yo vos digo ami cuidar	et ie cuide bien a mon cuider	341
321	Que este es	que cest cil	342
322	el que bos buscades	que uous querez	343
323	e Ruego vos	si uous pry	344
324	que me dexedes convos yr fasta Quelo fallemos	que me lessez aller o uous|tant que nous layons trouue	345|346
325|326	e sepa la rrazon|Porque se fue demi castillo ental manera Mucho me Plaze dixo la donzella de ongeforte	Et lors scauray lachoison pour quoy il a lesse mon houstel a telle heure Il mest moult bel fait celle de hunguefort	347
327	Que vengades Pues vos plaze	que uous y uieguez|quant il uous plaist	348|349
		Ainsi demeurent la nuyt leans	350
328	ansi fincaron toda aquella noche enla mañana tanto Como fue de dia se leuantaron	Et au matin|si tost quelles uirent le iour se leuerent	351|352
329	e fueronse del castillo enla demanda del buen cauallero Agora dexa el cuento de fablar dellas	et se partirent du chastel|si entrent en la queste de leur cheualier	353|354
		Mais or laisse le compte a parler deulx	355
330	e de boores	et de boort	356
331	e torna A Lançarote	et retourne a parler de lancelot	357
332	Que entro enla floresta Serpentina	quant il entra en la fourest de sarponie sicomme le compte a deuise|Cy fine le comte	358|359
333	Asi como el cuento lo a deuisado Dize el cuento	Et parle de lancelot du lac|Or dit le conte quil faisoit grant chault le iour	360|361
334|335	que gran calentura façia el dia|que lançarote entro enla floresta mas poreso no finco	que lancelot entra en la fourest de serpeme	362
336	que el no andubiese todo el dia fasta nona	et pour ce ne demoura il pas quil ne cheuauchast iucqua nonne	363
337	que no encontro ome ni muger mas a hora de visperas sin falta	Si luy aduint quil nencontra homme ne femme iucqua uespres	364
338	quando queria salir dela floresta	mais lors quil deut yssir de la fourest	365
339	que todo el dia le auia durado encontro vna donzella	qui tout le iour luy auoit dure il encontra une damoisele	366
340	que mucho façia gran duelo	qui moult faisoit grant deul	367
341|342	e andaua envn palafren morçil|lo que traia vna muy Rica silla y freno	et cheuauchoit ung palefroy noir a moult riche loram	368
343|344	e el saluo la donçella|e ella ael donzella dixo lançarote deçidme	et a moult cointe sele de lueure de angleterre Il salue la damoisele	369
345	porque llorades	et elle aussi luy	370
346	si vos plaze çierto dixo la donçella	Damoisele|fait il or me dictes pour quoy uous plourez	371|372
347	si yo supiese	Certes fait elle	373
348	que me vernia Prouecho enello yo voslo diria muy de grado çierto dixo donçella enmelo deçir no aueredes vos daño	si ie y cuidoye auoir preu ie le uous diroye|Dommaige fait il ny aurez uous pas	374|375
349	si auos pluguiere	si dieu plaist	376
350|351	e vos dezidmelo|por conuenençia	Mais dictes le moy par conuent	377
352	que vos ayude yo a todo mi Poder en todas las cosas		
353	que hubieredes menester	que si ie uous	378
354|355	e espeçialmente enesta|por que vos llorades	puis aider a uous aider	379
356|357	Ca yo porne enello el mejor Remedio|que puede ser	it uous aideray a mon pouoir	380
358|359	si es cosa|que vos pueda ayudar Enel nombre de dios dixo la donçella	En nom dieu sire fait elle	381
360	pues vos os afincades tanto	dont uous diray ie	382
361|362	que vos diga enque manera es|e que cosa es lo	Il est uoir	383
363	porque yo lloro yo voslo dire	que meleagant le filz du rop bandemagu alla a la court du roy artus pour conquerre la royne genieure sil eust peu	384
364|365	asi es|que fiço tanto vna donçella	Cependant fist tant une damoisele	385
366|367	Que hera hermana de Meliangas|que saco dela prision a lançarote quelo tenia envna torre Meliangas no sabia	qui estoit sa seur quelle gecta lancelot du lac dune tour ou meleagant lauoit mis en prison ie ne scay pour quoy	386
368	porque e	Quant elle leut deliure	387
369	quando el fue libre ella lo tubo en su poder fastaque fue guarido	si le tint auecquez luy tant quil fu guery	388
370|371	ca mucho auia enpeorado dela prision|e des	car moult auoit eu mesaise en la prison	389
372|373	que fue guarido fuese ala corte del Rey Artur|e Mato alla a meliangas segund cuido	Et puis lenuoya a la court du roy artus ou il occist meleagant ce scauons nous ores bien	390
374	que oystes mas tan ayna	mais si tost	391
375|376	como sus parientes lo supieron|que ella auia hechado dela prision a lançarote Dixeron quelo auia fecho	que les parens meleagant sceurent quelle auoit oste lancelot de la prison	392
377	por amor de Meliangas delo matar	si distrent quelle lauoit fait pour occire meleagant	393
378	e tomaronla afuerça	Et la prindrent a force	394
379	e pusieronla en prision	et laccuserent de sa mort	395
380	e dixeron	et distrent	396
381	que si no fallare quien la defender de aquesto	que selle ne trouuoit	397
382	que farian della grand justiçia Como deuen de fazer de muger	qui la dessendist quilz feroient telle iustice de lie	398
383	que asu hermano auia muerto	que len deuroit faire de femme|qui son frere a occis	399|400
384	e ella dixo	Et elle dist quelle trouueroit bien	401
385	que bien fallaria quien la defendiese	qui la defendroit|si a mis iour damener auant ung cheualier pour la deffendre	402|403
		si sest	404
386	e luego pusieronle dia señalado Parase defender	puis pourchacee en plusieurs lieux|mais oncquez ne trouua cheualier	405|406
387	Por cauallero	qui armes en osast prendre encontre celuy|qui lauoit appellee	407|408
388	e ella ymbio a buscar	Ores est tant la chose alee	409
389	por muchos lugares quien le defendiese mas nunca a podido fallar Cauallero	que le iour est termine a huy|si na encor trouue la pucele nul deffendeur	410|411
390	que armas quiera tomar contra aquel Cauallero	Et par ce dient les ungs	412
391	que deste pleito la a Reptado	et les autres quelle est atainte du meffait|que len luy mect sus	413|414
392	e el Plazo se cumple Mañana ental manera	si lont iugee|si mest aduis a ardoir le matin	415|416
393	que si fasta ora de terçia no falla defensor tomaran della	Et pour ce quil men menbroit ores plouroye ie|si fort	417|418
394	luego vengança	car elle estoit une des plus uaillans	419
