141	si me prist al frain	e mi volle menare a forza	199
142	et m' en volt mener a force mes mes amis se combati a lui tant	ma mio amico|si combatté tanto a llui	200|201
143	qu' il l' ocist	che ll ucise	202
144	Et quant cist	ME quando questo	203
145	que vos veez ci ore vit son frere mort	che voi avete qui ora abatuto vide suo fratello morto	204
146	si fist mon ami prendre a force de vilains	si fece mio amico prendere a forza di villani	205
147	et de gens	e di genti	206
148	et l' ocist en venjance de son frere	e l uccise in vendicanza di suo fratello	207
149	Mais de moi	Ma di me	208
150	por cui Ses freres avoit esté ocis dist il	per cui suo fratello avea stato morto|diss elli	209|210
151	qu' il se vengeroit sans main metre;	che ssi vendicherebbe sanza in me mettere mano	211
152	si me fist prendre a ces ribaus	si mi fece prendere a nfino a tre l rubaldi	212
153	que vos veistes	che vo' vedeste	213
154	et lor commanda	e loro comandò	214
155	qu' il me noiaissent	che m anegassono|	215|216
156	kar par armes dist il ne vueil je mie	diss elli|non voglio	217|218
157	qu' ele muire ;	ch ella muoia	219
158	si m'enmenoient	i mmi menavano	220
159	si com vos veistes morir	insi come vo vedeste|per fare morire	221|222
160	quant vos me venistes secorre par la volenté de Dieu	quando vo mi veniste a soccorrere per la volontà di Dio	223
161	et par la vostre	e della vostra	224
162	Or vos ai conté mon errement ;	Or vo ho contato tutta mia ventura	225
163	si voldroie des Ore mes se vostre plaisirs estoit	si vo vorre' da oggimai|se vostro piacere fosse	226|227
164	que vos me menissois a salveté en un mien chastel	pregare|che vo' mi conduceste a salvamento in uno mio castello	228|229
165	qui est ci pres	ch è qui presso	230
166	— Volentiers fet il	— Volentier|disse elli	231|232
167	Si le prent par les bras	Si lla prende per lo braccio	233
168	et le monte par devant lui sor le col de son cheval	e la monta davanti a sé sopra il corpo di suo cavallo	234
169	si a geté son escu derieres [c) son dos	si getta suo scudo di dietro suo dosso	235
170	si s' en vet cele part ou la damoisele li enseigne	si se ne va in quelle parti ove la damigella gli 'nsegna	236
171	tant que ce vint aprés midi	tanto che ciò venne apresso di mezodi	237
172	qu' il voient en un tertre I	che vegono davanti loro|in uno poggio	238|239
173|174	bel a chastel|et lors ataignent Il	uno castello molto bello	240
175	escuiers		241
176	qui issoient d' un bossel	che uscivano d uno boschello	242
177	et aportoit chescuns venoisons trosee detriers soi	e aportavano amenduni cacciagione torsata di dietro a llui	243
178	Quant il virent la damoisele		244
179	si descendent a pié	si discenderono immantanente a ppiè	245
180	et li font grant joie com a celi	e gli fanno grande gioia come a colei	246
181	qui lor dame estoit	che loro dama era	247
182	mais molt se merveillent de ce	ma molto|si maravigliarono di ciò	248|249
183	qu' il la virent plorer:	che lla vidono impiagnendo	250
184	si li enquierent	Si lla inchiesono	251
185	que ele a	ch ell avea	252
186	Et ele lor dit comment ses amis avoit esté ocis	ed ella lor disse come suo amico era stato ucciso|ed io medesima	253|254
187	et je meismes euisse esté morte	diss ella|fosse stata morta	255|256
188	se ne fust cis frans chevaliers	se non fosse questo franco cavaliere	257
189	qui par sa debonaireté me resqueust	che per sua dibonarità mi riscosse	258
190|191	et se mist em peril de mort|por ma vie sauver	si si misse in periglio di morte per mia vita salvare	259
192	Et lors conseille a l' un de ses escuiers	|si consiglia con l uno	260|261
193	et cil se destrosse maintenant de sa venoison	e quelli iscioglie immantanente sua cacciagione	262
194|195	si la baille a son compaignon|por porter	e la dona a suo compagnone per portarnela	263
196	si s' en vet vers le chastel quanqu' il puet traire del roncin	si se ne va inverso il castello quanto|che può trarre del ronzino	264|265
197	Et Boors demande a la damoisele comment li chastials a non ou ses amis a esté ocis	eE Boordo domanda alla damigella come il castello à nome ove suo amico avea stato morto|Sire	266|267
198	Sire fet ele il a non Galedon	disse ella|egli à nome Badelon	268|269
199	et l' eve par ou vos passastes a non Galede	e l acqua per dove passaste Galede	270
200	Ensi parolent tant	aln parlando vanno	271
201	qu' il sont venu jusqu' al chastel	tanto che sono venuti insino qua al castello	272
202|203	si le voit Boors bien seant|et fort	si 'l vide Boordo molto forte	273
204	Et quant il montent ! le tertre	e molto ben sedente	274
205	si voient de laiens issir dames	|si ne vidono uscire dame	275|276
206	et damoiseles a grant plenté	e damigelle a gran quantità	277
207|208	dont les unes karolent|et les autres dancent	donde l une ballavano	278
209	et les autres joent de divers geus;	e l altre giucavano di diversi giuochi	279
210	si estoient acesmees	si erano tutte acconce	280
211	et vestues richement	e vestite riccamente	281
212	et avec venoient chevaliers jusqu' a X	; Se con esso loro venieno cavalieri insino a cinque	282
213|214	qui molt faisoient grant joie;|et quant il voient Boort	che molto feciono gran gioia quand'e' vidono Boordo	283
		vengono tutti incontro a llui	284
215	si crient tuit encontre lui Bien viengniés sire	e gli dicono|: Ben vegniate	285|286
216	qui nostre dame avez delivres de mort	sire|che nostra dama avete dilivera di morte	287|288
217	et rescosse des mains a ses enemis	e riscossa delle mani di suoi animicib	289
218	Et lors font descendre lor dame	VAllora fanno discendere lor dama	290
219	et lui avec :	e lui apresso	291
220	si ne vos porroit nus conter la joie	si non potrebbe mica l uom contare la trasgran gioia	292
221	qui li fu fete	che gli fu fatta	293
222	A tel joie	In tal gioia	294
223	et a tel feste enmainent Boort jusqu' al palés del chastel	e in tale festa ne menarono Boordo insin qua il mastro palagio del castello	295
224	si le font desarmer ou il volsist ou non	si l fanno disarmare o volesse O non	296
225	et il le fist a envis	ed elli il fece ad invidia	297
226	kar il n' estoit encore mie tens de herbergier	ché nonn era mica ancor tempo d albergare	298
227	Ensi remist Boors laiens		299
228	si li firent grant joie li un	si gli feciono molto gran gioia	300
229	et li autre a	e l uno|e l altro	301|302
230	Et quant il orent mengié	eE quand egli ebono mangiato a gran festa	303
231	a damoisele demande a Boort comment il avoit non ét ¡l dist	la damigella domandò Boordo com'egli avea nome|ed e' le risponde	304|305
232	qu' il avoit non Boors li Essilliés	ch egli à nome Boordo il Diseritato	306
233	Et vos fet il		307
234	damoisele quels est li vostre nons	diss elli alla damigella|com è vostro nome	308|309
235	? — Sire fet ele	? — Sire|diss ella	310|311
236	je ai non Blevine de Glocedun issi a non cist chastials ou nos somes	i' ò nome Blivina di Glocedin|e nsì à nome questo castello ove noi siamo	312|313
237	A ces paroles	A queste parole	314
238	qu' il disoient es vos I escuier	ch elli dicieno|ed e' vidono venire uno scudieri	315|316
239	qui laiens entre	che là entro venia	317
240	si s' agenoille devant la damoisele	si s aginocchia davanti la damigella	318
		Dama	319
		diss elli	320
241	Dame fet il la damoisele de Honguefort vostre cosine vos salue	mia dama la damigella di Unguelforte|vostra cugina	321|322
		vo saluta	323
242	et vos mande	e vo manda	324
243	qu' ele vient herbergier o vos	ch ella viene ad albergare con esso voi	325
244	Et quant cele l' entent	E quando quella lo ntende	326
245	si saut sus	si salta suso	327
246	si liee	si lieta	328
247	et si joiose	e si gioliolsa	329
248	que nule plus	che nulla più	330
249	et demande al vaslet ou ele est	e domanda al valletto ov'ella est	331
250	Dame	Dama	332
251	fet il a mains de demie lieue pres de ci	diss elli|ella est a meza lega presso di qui	333|334
252	Et ele fet maintenant sa sele metre	Ed ella fa immantanente sua sella mettere	335
253	et dist	e disse	336
254	qu' ele ira encontre li;	ch ella andrà incontro a llei	337
255	si monte	si monta	338
256|257	et maine o li|VI	e mena con lei v	339
258	chevaliers	cavalieri	340
259	et Illl		
260|261	en laisse|por fere compaignie a Boort ;	e quatro cavalieri d agio lascia in compagnia di Boordo	341
262	si se part atant de laiens	si si parte atanto di là entro	342
263	Mes Boors	Ma Boordo	343
264	qui les noveles a of̈es de cele de Honguefort	che lle novelle àe avute di quella d Unguelforte	344
265	si ne set	non sa	345
266	que fere	che fare	346
267	kar se il remaint laiens ne puet estre	ché se rimane là entro e' non può essere	347
268	que l' en nel conoisse	ch ella non lo cognosca	348
269|270	et ce ne voldroit il|por rien:	: ciò non vorebbe elli per nulla cosa	349
271	si pense longuement a ceste chose	si pensa lungamente a questa cosa	350
272	Quant il ot une piece pensé	eQuand egli à gran peza pensato	351
273	si se drece en estant	si si diriza in istanti	352
274	et demande ses armes tost	e domanda sue armi tosto	353
275	et isnel	e snello	354
276	Sire font cil	VaSire|dissono coloro	355|356
277	qui avec lui estoient	che con esso lui erano	357
278	qu' en volés vos fere	che volete voi fare	358
279	? — Je me vueil	? — l' mi voglio	359
280	fet il un poi aler esbatre jusqu' a cel boschel	diss elli|andare a sbattere un poco in quello boschetto	360|361
281	si revendrai orendroit	si ritornerò oraindiritto	362
282	Cil n' osent son commandement refuser	E que' non osano suo comandamento rifiutare	363
283|284	si aportent ses armes|et il les prent	sì gli portano sue armi ed e' le prende	364
285	Et quant il est armés	;|e quand egli è armato	365|366
286	si monte en son cheval a	e' monta in suo cavallo	367
287	si se part de laiens par une posterne par devers le boschel ne ne velt	si si parte di là entro per la postierna diverso il boschello|né non vuole	368|369
288	que nus li face compaignie	che nullo gli faccia compagnia	370
289|290	Et quant il est l|poi eslongiés del chastel	quand egli è un poco islungato del castello	371
291	si torne a destre vers une forest	si torna a destra partita per diverso una foresta	372
292	qu' il voit haute	ch elli vide alta	373
293	et espesse	e spessa	374
294	et s' en vet al ferir des esperons;	si vi|si mette al fedire delli sproni	375|376
295	si se fiert en la forest	e si fiede nello spesso della foresta	377
296	et eirre tant	e va tanto	378
297	qu' il li anuite ;	ch elli anottò	379
298	et lors escote	AIlora ascolta	380
299|300	si ot une cloche soner|et il sot bien tantost	sì ode una campana sonare ed e'sa ben tantosto	381
301	que c' estoit hermitages:	che ciò è romitaggio|:	382|383
302	si s' en torne cele part	si ritorna in quelle parti	384
303	et descent a l' uis	e discende a l uscio	385
304	si apele	si chiama	386
305	et li hermites li oevre son huis	e l romito gli apre l uscelletto	387
306	si a le reçoit a bele chiere	si llo riceve a bella cera	388
307	et le desarme il meismes	e l disarmò elli medesimo	389
308|309	puis vet cueillir [d) de l' erbe al cheval|et por fere lit al chevalier	; poscia va a cogliere dell erba al cavallo lel per fare el letto del cavaliere	390
310	Ensi est Boors remés chiés l' ermite	ilnsi rimase Boordo a casa il romito	391
311	et la damoisele de Glocedun chevalcha tant a	e la damigella di Locidin cavalca tanto	392
		ch ella fu partita di suo castello	393
312	qu' ele encontra cele de Honguefort;	ch ella trovò quella d Unguelforte|Si	394|395
313	si s' entresaluent	si trasalutano|ma molto	396|397
314|315	mais molt se merveille cele de Glocedun|quant ele voit sa cosine	si maraviglia quella di Glocedin quand ella vide sua cugina	398
316	si atornee	si aconcia	399
317	et tote sa maisnie:	e tutta sua masnada	400
		si non	401
318	si li demande l' acheison	si può tenere|ch ella non la domandi la cagione	402|403
319	et cele li conte de chief en chief	E quella le conta di capo in capo	404
320	et dist	e dice	405
321	que jamés ne finera d' errer jusqu' el ait le chevalier trové	che giamai non finirà d andare infino a tanto|ch ella abbia il cavaliere trovato	406|407
322	et bien sachiés fet ele bele cosine	e ben sapiate|bella cugina	408|409
323	que c' est li plus bials chevaliers	che ciò è il più bel cavaliere	410
324	et li mieldres	e l miglior	411
325	que je onques mes veisse	ch io unque vedessi	412
326	et si est encore jovenes enfés;	si è ancora giovane infante	413
327|328	si ai tel duel|quant il me membre de la vilenie	; sì ò tal duolo qualunche ora mi ricordo della villania	414
329	que je fis	ch io gli feci	415
330	qu' a poi	ch a poco	416
331	que li cuers ne me part el ventre	che l cuore non mi|si sface nel ventre	417|418
		— A nome di Dio	419
		bella cugina	420
332	— En non Dieu bele cosine fet cele de Glocedun s' il vos avint bele aventure il ne m' est pas hui avenue mains bele	s elli voi avenne bella aventura|e' non m è oggi passo avenuta men bellab	421|422
333	Si li conte tot ensi com il li estoit avenu	i lle contò tutto insi come l era avenuto	423
334	et dist	e disse	424
335	qu' ele a le chevalier herbergié	ch ella ha albergato il cavaliere	425
336	mais bien sachiés fet ele	ma ben sapiate	426
337	que c' est li plus bials chevaliers	ch egli è el più bel giovane	427
338	que je onques mes veisse	ch io unque mai vedessi a mi' sciente	428
339	et jovenes durement ;	si risembra gentile huomo duramente	429
340	si li devise sa façon	Si lle divisa sua fazione	430
341	et son grant	e suo grande	431
342	et sa mesure tant	e sua misura	432
343	qu' a cele de Honguefort est avis	tanto che a quella d Unquelforte est aviso	433
344	que c' est cil	che ciò è quelli	434
345	qu' ele quiert	ch ella chiede	435
346	si li tarde molt	si'lle tarda molto	436
347	qu' ele le voie	ch ella il vega	437
348	Ensi chevalchent jusqu' al chastel	Insi cavalcano tanto|ch al castello sono venuti	438|439
349	si descendent la damoisele molt honorement	si discendono la damigella molto honoratamente	440
350	et molt font grant joie de li a	e molto fanno grande gioia di lei	441
351	Et lors sont montees el palés;		442
352	si demande cele de laiens ou ses ostes est	si domanda quella di Glocedin ove suo oste est	443
353	Par foi font	: Per fé	444
354	si chevalier ¡l s' en vet orrendroit tos armés fors de cest chastel	dissono suo' cavalieri|e' se ne va oraindiritto tutto armato fuori di questo castello	445|446
355	mais il nos dist	ma e' no disse	447
356	qu' il revendroit tantost; n' onques	che ritornerebbe tantosto	448
357	por nul pooir ne volt soffrir	né unque per preghieri non volle soferire	449
358	que nus de nos alast avec lui	che nullo di noi andasse con esso lui	450
359|360	—|Quel part s' en ala il	—elln quale parte se ne va	451
361	? fet ele	?|diss ella	452|453
362	— Dame font il vers cel boschel	— Dama|dicono elli	454|455
		inverso quello bosco	456
363	— Or tost fet ele montés alés aprés lui	— Or tosto|diss ella	457|458
		montate	459
		e andate apresso lui	460
364|365	si le nos ramenés|Lors sont monté li X	si l noi rimenate ll Allora sono montati tutti	461
366	chevalier	e dieci i cavalieri	462
367	et vienent jusqu' al boschel	e vengono Sin qua quel bosco	463
368	si le cerchent amont	si 'l cercano a monte	464
369	et aval mes del chevalier ne pueent riens trover	e a valle|ma del cavaliere non possono elli unque trovare	465|466
370	si en sont molt irié	eSi ne sono molto adirati	467
371	et dolent	e molto crucciati	468
372	et mandent a lor dame	e mandano a llor dama	469
373	qu' il ne le pueent trover	che nol possono trovare	470
		“h«A nome di Dio	471
374	En non Dieu fet ele ensi ne remandra il pas	diss ella|insì non rimarrà e' passo	472|473
375	Si monte	Si monta ella	474
376	et tote sa maisnie	e tutta sua masnada	475
		si vi viene	476
377	et commande a cerchier le bois de totes pars	e comanda a cercare il bosco di tutte parti	477
378	et il en font son commandement	sEd|e fanno suo comandamento	478|479
379	Mais tot ce ne lor valt riens	ma tutto ciò no lle vale nulla	480
380	kar il n'em puent avoir nul asenement a	ch elli non ne possono ora avere nullo asennamento del mondo	481
381	Quant ele vit ce	eE quand ella vide ciò	482
382	si s' en retorne en son chastel dolente	si se ne torna in suo castello dolente	483
383	et corociee	e crucciata	484
384	et conte a cele de Honguefort comment ses ostes s' en estoit alez	e conta a quella d Unguelforte come suo oste se n è andato	485
385	puis demande a cels de laiens Bials seignors	Poscia domanda a que di là entro|: Be' signori	486|487
386	quant s' em parti il — Par foi dame font il	e quando se ne parti elli|? Per fé	488|489
		dama	490
		dicono elli	491
387	si tost com il vos en vit aler	si tosto come ve ne vide andare	492
388	et dist	e disse	493
389	qu' il revendroit tost	che riverebbe tosto	494
390	— Par foi fet ele gabez nos a	— Per fé|diss ella	495|496
		il vorre giàb	497
391	Lors demanda cele de Honguefort quels armes il portoit	sAllor domanda quella d'Unguelforte|che arme elli portava	498|499
		e la damigella gliel divisa	500
		“Al nome di Dio	501
392	et ele li devise	diss ella	502
393	En non Dieu fet ele je te trovai hui matin a l' entree d' une forest mes il ne portoit mie tel escu com cil	io il trovai ogi mattino all entrata d una foresta|ma e' non porta mica tale scudo come colui	503|504
394	que je quier	ch io cheggio	505
		—eBella cugina	506
395		disse quella di là entro|elli il potrebbe poscia bene avere cambiato	507|508
396	et je vos di al mien cuidier	e vo dico al mio credere	509
397|398	que ce est cil|que vos querez :	che ciò est quelli cu' voi chiedete	510
399	si vos prie	Si vi priego	511
400	que vos me laissiés o vos aler	che voi mi lasciate con voi andare	512
401	tant que trové l' aions	tanto che trovato l abiate	513
402	et lors savrai l' acheison	allora saprò io la cagione per	514
403	por quoi il laissa mon ostel a tel ore	ch egli à mio ostello lasciato a tale ora	515
404	— Il m' est molt bel fet cele de Honguefort	— E' me n è molto bello|disse quella d Unguelforte	516|517
405	que vos i viegniés	che vo' vegniate	518
406	puis qu' il vos plest	da|che vo piace	519|520
407	Ensi remistrent la nuit laiens	lnsi rimasono la notte là entro	521
408	et al matin	e al mattino	522
409	si tost com eles ! virent le jor	si tosto com'elle vidono il giorno	523
410	si leverent	si levarono	524
411	et se partirent del chastel	e si partirono dal castello	525
412	et entrerent en la queste de lor chevalier	si entrarono nella chesta del loro cavaliere	526
413	Mais or laisse atant li contes a parler d' eles	Ma or lascia il conto atanto a parlare di loro	527
414	et de Boort	e di Boordo	528
415	et retorne a parler de Lancelot la ou il est entrez en la forest de Sarpenic	e ritorna a parlare di Lancellotto|là ov elli est entrato nella foresta di Sapernic	529|530
416	si com li contes a devise ariers	si come il conto à divisato	531
417	XLIX	Gran caldo	532
418	Or dist li contes	ciò dice il conto	533
419	qu' il fist grant chaut le jor	fece il giorno	534
420	que Lancelos entra en la forest de Sarpenic	che Lancellotto entrò nella foresta di Sarpenic	535
421	et por ce ne remest il mie	e per ciò e' non rimase passo	536
422	qu' il ne chevalchast jusqu' à none;	che non cavalcasse infin qua a nona	537
423	si li avint ensi	si gli avenne insi	538
424	qu' il n' encontra home ne feme jusqu' al vespre;	che non incontrò huomo né femina insino a vespero	539
425	mais lors sans faille	?Ma allora sanza fallo	540
426|427	si com il dut issir de ta|forest	si come dovea uscire della foresta	541
428	qui tot le jor li ot duré encontra une damoisele	che tutto giorno gli avea durata|si incontrò elli una damigella	542|543
429	qui molt faisoit grant duel	che molto facea gran duolo	544
430|431	et chevalchoit I|palefroi noir a molt riehe lorain	e cavalcava in uno palafreno nero a molto ricca sambuca	545
432	et a molt cointe sele de l'oevre d' Engleterre	e a molto bella sella dell opera d Inghilterra|e a molto ricco freno	546|547
		uno capelletto foderato di zendado in sua testa per lo caldo	548
433|434	Il salue la damoisele|et ele lui	E'saluta la damigella ed ella gli rende suo saluto molto cortesemente	549
435	Damoisele fet il	Damigella|disse Lancellotto	550|551
436	kar me dites s' il vos plest	ch or mi dite ora perché vo piagnete|? — Certo	552|553
437	por quoi vos plorés	sire|diss ella	554|555
