69	si l enporte d autre part de la rive a quelque paine	que paso dela otra parte del agua mas ante beuio el cauallo del agua|e si el caballo tan bueno no fuera sin dubda el moriera enel agua	65|66
70	mais ançois ot beu de l eve li uns	e boores porel peso delas armas|que llebaua	67|68
71|72	et li autre|et se li chevals ne fust	e desque fue dela otra Parte del agua dexo se correr aquel	69
73|74	si buens|noié fuissent ambedui	los que la donçella tenian	70
75	kar li chevaliers estoit pesans por les armes qu il avoit vestues	e firio al primero|que encontro en tal manera	71|72
76	Quant il fu de l autre part de l eve	que le metio la lança porel cuerpo|e los otros dos	73|74
		que aquello vieron fuyeron	75
		luego por miedo de no ser muertos	76
		ca todos estauan desarmados	77
		e la donçella desque aquello vido finco los ynojos ante boores	78
		e dixo ay jentil cauallero vendito seades de dios	79
		que asi me librastes de muerte	80
		e bendito sea dios	81
		que aqui vos traxo	82
		que estos villanos me hubieran muerto	83
		si por vos no fuera donçella dixo boores	84
		Por que señor dixo ella yo vos lo dire mas ante conuiene	85
		que non aya miedo de ninguno Donzella dixo boores de quien auedes miedo señor dixo ella del señor del castillo	86
		ca es el mas follon omne de todo el mundo	87
		e mas cruel Ellos	88
		asi fablando vieron salir del castillo vn caballero	89
		e quando vido a boores començo le a dar boçes	90
		e a deçir don cauallero a dexar vos conuiene la donzella	91
		ca la non lleuaredes	92
		e porla my cabeza ental Punto la acorristes	93
		e luego se dexaron correr el vno contra el otro	94
		e boores lo firio conla lança	95
		que auia sacado del cuerpo del villano	96
		que auia muerto en tal manera	97
		que dio conel Porlas ancas del cauallo a tierra	98
		asi estordido	99
